fid,iid,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
3,1,1,0.32552536636470125,0.011548424474102724,0.0,0.26385809312638564,0.6095755579516797,4.477386848620363e-07,1.097071712908244e-08,5.706146729993799e-08,0.13395950157443334,0.6163925527656222,0.9717962265248666,0.00495687839897761,0.9859448353500863,0.2768328445747805,0.19153587360364321,0.11681017247631553,0.14610795431739554,0.17091452118527783,0.13745743083940554,0.10968318390855392,0.1115608844153928,0.09473230226692042,0.19166783227408524,0.11622902342548669,0.14615438978566164,0.17076052196774116,0.13902802744283105,0.10964839033194851,0.11020373048212051,0.09475567688890318,0.05018587360630278,0.7554825497018389,0.10611303344867362,1.3968154496766094e-06,0.14888010540184446,0.2524271844660193,0.1678394113655033,0.8605275772917573,0.8722176876881722,0.8717295915874637,0.18310164405534346,0.4739540793955561,0.10695984703632977,0.41949439685782874,0.028596311201898643,0.018252783213778684,0.007584798234067455,0.002650787247461891,0.0036256074355584377
3,2,1,0.4656532020700606,0.06795637237356132,0.25,0.4900221729485583,0.5927471481081412,1.196934730017808e-06,5.358069358977549e-08,5.524387559482611e-07,0.2701191145272687,0.5979801025873176,0.9120539106655234,0.076253020055991,0.9881705903443337,0.29501466275659816,0.15355878647298782,0.15399547161834626,0.16483673141371402,0.18044914792146827,0.1855475675558782,0.1198622166473855,0.13228082114971706,0.14340907765485733,0.1534026528747382,0.15358077471234088,0.1648207631048093,0.18016262914228587,0.18604521159227538,0.11865882151648899,0.12945876023768965,0.14512565434869307,0.3959107806693698,0.35969208021771104,0.24221453287197237,1.9619382264735094e-06,0.1963109354413702,0.15533980582524354,0.2503482515983859,0.8452909311375647,0.8794525037423515,0.9219381426599789,0.12096887624840269,0.6999705344462888,0.128336520076483,0.6935818551274999,0.03575726753668883,0.017091150979284035,0.026076540637298452,0.003487940234519619,0.0034227272010616
3,3,1,0.4091601836632598,0.02772738399391174,0.25,0.5521064301552094,0.6974101572734902,1.6658876625118302e-06,3.0732166278253374e-08,1.026995632277169e-06,0.8945730657358234,0.7024249269384499,0.9659781353274994,0.11769811107166124,0.9944668675120192,0.2545454545453367,0.23265881560939738,0.1946574545833364,0.2327285800551795,0.275640177919934,0.21462891475968882,0.14784756374101216,0.20951787644971565,0.23978253124788873,0.23284503495384345,0.19395625968147978,0.23320399956079108,0.2757308917868849,0.2171732718491597,0.1447860071746233,0.20843596299276257,0.24216962644576734,0.31784386617125726,0.15305938308210587,0.2537485582468282,1.7384108362142408e-06,0.23188405797101452,0.1262135922330101,0.28096760367182183,0.7860863779204172,0.8256684014294997,0.8468514552206523,0.2107981171393183,0.7190992845447742,0.09977055449330874,0.9342159594593596,0.026877734557669862,0.010296506340226027,0.003356890887425001,0.004546939042933349,1.0000004296850662e-12
3,4,1,0.31551509528893645,0.011896187837330898,0.0,0.4279379157427936,0.8568831686114107,7.749063879035161e-07,3.5290889910811884e-08,8.344949952363074e-08,0.05592744351414551,0.857435268802239,0.9926067332378229,0.004402868034842531,0.9939593295754998,0.3284457478005862,0.12996135773443596,0.15858532817184745,0.18658021925630863,0.18728084061108996,0.12546514355412597,0.11004058725536314,0.14346111976427478,0.14329475081813037,0.12983225584298164,0.1583209480524025,0.18660026925218387,0.18733080432684102,0.1257873168095236,0.1088801934320539,0.1411284071734753,0.1451559839770845,0.47769516728643957,0.6957638980363172,0.11534025374855825,1.6168999367499434e-06,0.1567852437417655,0.08737864077669899,0.18800228595920965,0.8295909556836398,0.9107143806505587,0.9704059189093628,0.08319851350790364,0.5644016874824354,0.10944550669216158,0.7369792720081484,0.024363532967664983,0.013992203853886885,0.006855021454169276,0.003808521589147398,0.005242790564643862
3,5,1,0.45266747812810804,0.06297384464955935,0.25,0.48558758314855943,0.5941752968893621,1.3115699812049027e-06,5.2421370563892996e-08,5.63947727793225e-07,0.27926833356579256,0.5981234468013937,0.912789604074666,0.19657546013125174,0.9884538079765641,0.3131964809384158,0.13204994029002992,0.12057033002805007,0.17324967248212708,0.22218850407610358,0.10724763619320898,0.10288523232925417,0.12501609455672802,0.1786036538249567,0.1323932454244683,0.12140927960871162,0.17315449941446148,0.22201300438849414,0.1098756488227508,0.10369926851740119,0.1226293016437009,0.1803831714375197,0.5148698884760172,0.2475990729821591,0.24336793540945795,1.986662036304493e-06,0.23188405797101452,0.23300970873786442,0.25528628067292924,0.7820021089477716,0.8427472487354208,0.8706544370653808,0.13657314447653324,0.6356924976629914,0.14309751434034523,1.0,0.0324594401449504,0.032160309072445326,0.025857888635758303,0.0029700348716200104,0.01700856277185072
4,1,1,0.5224830412003374,0.12083752266294176,0.25,0.5698447893569849,0.31505756512603195,9.93592500920115e-07,7.00169957224913e-08,4.5914042409710515e-07,0.17122460984028254,0.31544565260111324,0.7232158426975164,0.022986942329560996,0.9332866539122955,0.32785923753665536,0.18089405141880344,0.13914034042006307,0.19324158456620366,0.21697068829983257,0.1579832830335165,0.13453346912099007,0.17849190895494793,0.18799268228578603,0.18145306516873494,0.13866379897925274,0.1933155009603973,0.21732549442360094,0.15667768987011566,0.13253752125064466,0.17612658121907954,0.19091280145081913,0.4107806691452023,0.45486415568538785,0.26758938869665516,2.8757580122601007e-06,0.23320158102766791,0.31067961165048574,0.2801996642497411,0.8057468256512998,0.8151662846854197,0.7993646293422323,0.2211130932438592,0.6368974191750717,0.17957934990439917,0.701952293360619,0.04846874483936904,0.040791716552074656,0.00419684530439016,0.021726841866173914,0.008954485187566284
4,2,1,0.47620954389836023,0.0929183918270668,0.25,0.6474501108647459,0.36037296229958143,1.429193819852574e-06,9.904522706206422e-08,3.829717928242306e-07,0.08986120631724835,0.3722540169897415,0.7612125288154038,0.02849106090971685,0.9397409954194327,0.5401759530791779,0.29128999219939855,0.1539909986288719,0.17223979246107324,0.18784815323316684,0.2799431931056078,0.18886426423459302,0.13727268858201258,0.14462968512743846,0.2916127390423212,0.15319534095793497,0.17240874235006654,0.18776261908230452,0.28018118750925136,0.189329063264293,0.13436938272621501,0.1466754719052764,0.8345724907060106,0.39522900010536244,0.26412918108419847,3.31518804176136e-06,0.24901185770750983,0.3689320388349513,0.3131674822302388,0.7608522142795708,0.8115659700920954,0.754656644242782,0.20223199064285247,0.5760422276564301,0.24214149139579533,0.7966872709696544,0.049755420647590476,0.030127492603662355,0.021600898872153614,0.012386021878461915,0.010347490706203156
4,3,1,0.4272672782605955,0.04414473960252466,0.25,0.5432372505543235,0.5997911573064577,1.5594985560791911e-06,4.3112610098509586e-08,7.471515285390527e-07,0.4594988892356988,0.6068686789135189,0.9286453064996508,0.038265209523856404,0.9877785713785153,0.2727272727272734,0.2384627617437588,0.17335981972350845,0.1802913995426738,0.19359421146507083,0.21295327254289365,0.14634769986458052,0.1230481105132093,0.1459428593513179,0.23859963097072034,0.1727077962345671,0.17968782247591208,0.19335361713225474,0.21106083045310509,0.14599002342795142,0.12042053381139417,0.1459252583400671,0.5631970260224683,0.44188352278275245,0.24913494809688586,4.0578184471700665e-06,0.24374176548089588,0.33009708737864063,0.30146087080758655,0.7973694232974347,0.8580703585216529,0.8372196211797633,0.17240040836347426,0.6499551747728985,0.1555258126194965,0.9171292685157062,0.05879397210162125,0.023364074104837075,0.026035755525065825,0.008914046017829639,0.009959813785799805
4,4,1,0.44536629317941673,0.06631360042351764,0.5,0.4345898004434581,0.31675757867045506,1.0955035860406385e-06,5.436775023176657e-08,2.506094980165845e-07,0.10634655642512085,0.3272135368222424,0.7443754431703681,0.024377198048554746,0.9266246044360581,0.29090909090897377,0.12749696845028102,0.1723979495829786,0.19470904722243887,0.1945558675764163,0.10088324914764324,0.14673638782984977,0.1555651447449482,0.15536041182591553,0.1279121793302187,0.17164472756535443,0.19506127630696513,0.19449404416700933,0.10364699664427879,0.14403694751629947,0.15487913173025603,0.1571963185689479,0.46096654275113025,0.599471881320933,0.22952710495963102,3.087036595465079e-06,0.2213438735177865,0.19417475728155376,0.2735560952959246,0.8118532942281989,0.8530338096834207,0.8632044444969624,0.15779700368598037,0.5242192497612079,0.151319311663481,1.0,0.04795587359859438,0.029992563542354883,9.999986949615902e-13,0.015527056855354299,0.019119085334234044
4,5,1,0.573631492576526,0.1660475707203412,0.5,0.5543237250554327,0.2618475321500081,1.13928855821163e-06,3.583650230129894e-08,3.476863362280662e-07,0.25460933616577197,0.2721366524813356,0.6813760784682955,0.03560959290430875,0.9079390273905962,0.3366568914956005,0.16557953357783217,0.21113489704350874,0.2323991171021107,0.2536350338429525,0.1210521302498897,0.1638762787365431,0.20337884141729567,0.23433497833584527,0.16571825978347376,0.21014876497914137,0.2319490368282362,0.2538732155859048,0.12195662546717068,0.16213442711001402,0.20071753277362947,0.2356878354920865,0.6078066914499622,0.6143143654624401,0.2606689734717417,2.433623303865851e-06,0.1936758893280632,0.3786407766990294,0.2751634103653964,0.7989564535123388,0.8762227894956283,0.8213538628017183,0.11902697405996854,0.7018005012079852,0.20711281070745868,0.6687212057146539,0.055760303628542826,0.039789251026198305,0.029411493386431398,0.01767049687938923,0.014951850658750675
5,1,1,0.2540869025552264,0.0033978300189324764,0.0,0.314855875831487,0.9999999999999999,5.855713395144098e-07,7.166284323911829e-09,1.4268538567967413e-08,0.045282732707108364,1.0,1.0,0.004570147309044027,0.9999999999999999,0.29032258064516014,0.46263991616691946,0.4247402873699644,0.45202208809536226,0.4470480343383998,0.44590717508074806,0.36902425238070835,0.39150259906412144,0.40760018890478955,0.46291145052946725,0.42466355991825,0.4520481812094379,0.4469708689569303,0.44600803414167955,0.3669474516091471,0.39017957368143685,0.4062476362730352,0.30111524163594794,0.7098018351176054,0.0,1.7624811717359634e-07,0.04611330698287216,0.00970873786407811,0.0951530521127264,0.5168327966291866,0.6677017258201854,0.7951013709892054,0.2597826729114949,0.5856954710511245,0.18638623326960002,0.9126666693380994,0.07678195727891608,1e-12,0.10378976945120942,0.009714625987175148,1e-12
5,2,1,0.24940423288358038,0.003621326876720796,0.0,0.4611973392461213,0.9999999999999999,9.662366646331395e-07,7.166284323911829e-09,1.4268538567967415e-08,0.045282732707108364,1.0,1.0,0.005429458832101935,0.9999999999999999,0.34604105571847477,0.4605362403374227,0.4217258101662791,0.40507392702501344,0.4552924624660264,0.4867400727639851,0.40162361367688937,0.3825764080108105,0.45304234348341765,0.4606428832648809,0.4218324571173073,0.4050575905668461,0.4552056526888708,0.48685739951276624,0.40047319170701257,0.38195709133389955,0.45253603373240436,0.6486988847584954,0.6990619325765084,0.0,1.8246030372701187e-07,0.04347826086956518,0.04854368932038877,0.09826052791370499,0.516657192891744,0.6860255669307218,0.7374073557273055,0.3017498802120788,0.5962490999294277,0.19701720841300352,0.9928447854795787,0.08418694189573518,1e-12,0.14473153676998557,0.0002904597775489643,0.0014015513326366656
5,3,1,0.2485022631965365,0.0038719635823838364,0.0,0.3325942350332589,0.9999999999999999,6.290170873842444e-07,7.166284323911847e-09,1.4268538567967415e-08,0.04528273270710825,1.0,1.0,0.0038220170484937143,0.9999999999999999,0.23519061583577638,0.41911000158913114,0.43088081676901235,0.41923845106975843,0.46746018569255376,0.4107225694197526,0.3982343952303671,0.3790863208321871,0.4157736840994106,0.4192862288865514,0.4303999312418205,0.4189734992163311,0.4674181359215337,0.40980521783598023,0.3984615858627011,0.37768005177489006,0.41884227774569005,0.3271375464686521,0.7049499026184072,0.0,1.8867249028042734e-07,0.04874835309617915,0.0,0.07381147980140712,0.5446326255258793,0.6662080445984078,0.7371928724710077,0.33195794108815724,0.5917201635611217,0.1803059273422576,0.9593345418612359,0.07484743045611349,1e-12,0.13406264971759993,0.012250928158405063,0.0014389984698826648
5,4,1,0.2510234909614459,0.0033306342387789244,0.0,0.3481152993348111,0.9999999999999999,1.129719030958934e-06,7.166284323911835e-09,1.4268538567967415e-08,0.045282732707108364,1.0,1.0,0.003652145011606564,0.9999999999999999,0.2480938416422287,0.43810450395580824,0.48397499007169187,0.46040004917013433,0.4871208935960478,0.43309392787647616,0.42721330455501416,0.42125309931286825,0.44295436277969813,0.43879654207052965,0.4836428708624634,0.46039106857807954,0.4870401305248785,0.4322719616594266,0.42796924164147365,0.4209425213537923,0.44317802983268195,0.40334572490728426,0.7296781966912058,0.0,1.8246030372701187e-07,0.04874835309617915,0.02912621359223344,0.08439297067542961,0.5019568761954738,0.6699458476699487,0.7185626835753753,0.30410672802636496,0.5760001131350435,0.1538814531548769,1.0000000000000002,0.03572414530671054,1e-12,0.13942083019480037,0.0015005035110677708,0.000611614033704837
5,5,1,0.25194907919243587,0.004901190438051359,0.0,0.2594235033254986,0.9999999999999999,5.694108031624061e-07,7.166284323911835e-09,1.4268538567967415e-08,0.045282732707108336,1.0,1.0,0.004407637956296311,0.9999999999999999,0.253372434017594,0.5544417432242237,0.4754226269377839,0.47779326862354754,0.48134022617169947,0.5606982115102211,0.4410872342255008,0.4316132404934989,0.4786458601213113,0.5544375703785187,0.4754330426193121,0.4778169715312566,0.4811915129929524,0.5595928384532931,0.4396676660735652,0.4292929471264747,0.4787784630530581,0.336431226766047,0.709854401926719,0.0023068050749711633,1.6438347991688634e-07,0.04347826086956518,0.08737864077669899,0.09492088438046942,0.5228235972635422,0.6682745828291914,0.7429755806437535,0.28128275217378906,0.5978108501441233,0.19200764818355798,0.8108755305876271,0.07517213356828678,1e-12,0.12717941742021505,0.008099727401240283,0.0009652962494179333
6,1,2,0.34400843370843276,0.021763922388834782,0.5,0.39024390243902296,0.6149156178672174,0.00013298011654296326,3.185676111969696e-05,5.0602235988000647e-05,0.034174139037943946,0.7937568240883668,0.7582627609330904,0.0018920149363603426,0.9756157498905604,0.32140762463343187,0.1588602400998883,0.24610983958604793,0.24883383044835616,0.29991940687112173,0.1518242249941134,0.1873373557598037,0.22095487476890052,0.24047316369865035,0.15920117000902723,0.2459751441457092,0.24877538576330138,0.3004169070103372,0.15224152588492856,0.18271369160709483,0.21955949499232552,0.24448423727308966,0.40520446096676466,0.5658765874292326,0.4636678200692041,0.001393934640623281,0.544137022397892,0.1262135922330101,0.5490498982033789,0.7793751212212179,0.7945249442063265,0.8223960388197629,0.21147827879746783,0.5528635927247447,0.15456978967495338,9.798855426211572e-05,0.00037520945157867494,8.04469746746315e-07,0.0015042235082902925,2.3828806127724178e-07,1.2282312124564335e-05
6,2,2,0.43025848949925105,0.061723473555079386,0.375,0.4279379157427936,0.7164905321204242,0.00013381343601435295,7.313408612461674e-05,7.271687714981074e-05,0.018185148868093078,0.8988920915915587,0.8053218989761031,0.0017387577572507348,0.9835600544635829,0.2768328445747805,0.13106892009897553,0.13250531319791503,0.2263367077837768,0.29348057925526794,0.14595437080712725,0.0988903969554864,0.16112028641873977,0.2513493220261567,0.1319967737947415,0.13222873535410284,0.2269697990879056,0.2935870261632785,0.14562860775500464,0.09625414364120488,0.1602214269764859,0.25418998415283356,0.36059479553927254,0.3538876091495089,0.4775086505190312,0.0011865415396619327,0.5401844532279314,0.0679611650485441,0.5549344572632782,0.7752143519141694,0.8197743603319232,0.8509856302528012,0.16354319610621326,0.7036659625679683,0.15655831739961878,6.738472628944129e-05,0.0005427780830912659,1.0835165731479078e-07,0.0019083525221864673,8.457197549084436e-08,8.650389108677718e-06
6,3,2,0.3488052896408474,0.029668123722387925,0.5,0.25055432372505493,0.7302234224143784,0.00018792548339241567,7.259067953460279e-05,5.5558640655652896e-05,0.012793935105187629,0.8690624254198329,0.8375431863942595,0.0009102591146861592,0.9838479397217413,0.22756598240469117,0.2837636301390949,0.2968364237343317,0.23327427064526596,0.22123555932279304,0.27122975732314525,0.22195764585614386,0.16510528208129682,0.18059394134156515,0.2843690857957861,0.2961876386767026,0.2328178133218214,0.22128682625675,0.2696902659541054,0.22107969190866728,0.16186981606381146,0.1787186951839781,0.1319702602229995,0.6069756807014786,0.46828143021914653,0.0014103760187389803,0.5507246376811593,0.08737864077669899,0.5305568453762901,0.7552999994609166,0.8306729392539598,0.8893729369036127,0.16098933841505714,0.5777855879579781,0.13101338432122467,0.1760027587085464,0.0004256298961329909,2.4851294875129005e-06,0.0021568203416273556,3.393117601577895e-07,1.725701853875385e-05
6,4,2,0.3413167162682205,0.01754777045256296,0.25,0.37250554323725105,0.8972172556664644,0.0004925833088469422,9.63389247013991e-05,0.00019791470901020966,0.046131311441875836,0.9541409807023398,0.9378304376885958,0.0010012793664507112,0.9934378128204286,0.32023460410557014,0.22854187535113835,0.24526401699139067,0.2932685849279104,0.3584460472461122,0.24022736260822586,0.2337957001616775,0.2649127742365618,0.3131538298467955,0.22896385178921952,0.2447951112984208,0.293327160902896,0.3591383571351653,0.24064626285413715,0.2329358129648128,0.26182038927239615,0.31567989801957796,0.3271375464686521,0.637476894213644,0.502883506343714,0.0031240871499371463,0.5942028985507246,0.04854368932038877,0.5867146479979994,0.759370184252139,0.8129045298943325,0.853422262487558,0.1935061545525203,0.6200360631227517,0.12290630975142736,1.0,0.000393477727772256,1.000000000001134e-12,0.049499191993752606,1.1667416498757852e-07,2.9648139157417626e-05
