fid,iid,rep,vbs_regret,switch_budget,selected_algorithm,achieved_regret,static_B50,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,no_switch
1,6,10,1.7337242752546445e-12,100,BFGS,4.945377440890297e-12,1.7337242752546445e-12,4.945377440890297e-12,3.524291969370097e-12,2.444267011014745e-12,5.1443294069031245e-12,5.8832938520936295e-12,9.00968188943807e-12,1.6569856597925536e-11,4.064304448547773e-12,3.2287061912938946e-11,8.341487500729272e-09,2.2344863737089327e-09,1.202997339078138e-06,1.0759063684417924e-06,5.2465479228658296e-05,0.0002559484164521,0.0141177876975859,0.0146036372590003,2.015289607385313,1.7449519621198704
1,6,11,1.3642420526593924e-12,100,BFGS,4.376943252282217e-12,2.0463630789890885e-12,4.376943252282217e-12,6.480149750132114e-12,1.3642420526593924e-12,6.764366844436154e-12,6.281197784119286e-12,7.105427357601002e-12,8.839151632855646e-12,2.8052227207808755e-11,1.8491164155420847e-10,7.195779971880256e-09,4.994092250854011e-09,2.0587077642630905e-07,3.43056740348402e-07,8.736907091133617e-07,0.0001486312534098,0.0082209134176025,0.0098684159113417,2.450019006366233,2.450019006366233
1,6,12,1.9042545318370685e-12,150,BFGS,4.320099833421409e-12,2.8421709430404007e-12,1.9042545318370685e-12,4.320099833421409e-12,5.4569682106375694e-12,5.4285465012071654e-12,5.542233338928781e-12,5.5990767577895895e-12,6.281197784119286e-12,6.650680006714538e-12,3.7488234738702886e-11,1.4921681668056406e-09,4.543096565612359e-09,6.363057991620735e-08,1.7457665535403066e-07,2.015518788311965e-06,6.55148080284107e-05,0.0033389720464072,0.0185858872683297,2.781275379531621,3.0777126782801645
1,6,13,2.188471626141109e-12,100,BFGS,5.485389920067973e-12,3.126388037344441e-12,5.485389920067973e-12,4.035882739117369e-12,2.529532139305957e-12,2.188471626141109e-12,9.578116078046149e-12,2.0889956431346942e-11,4.050093593832571e-11,3.220179678464774e-11,1.278181116504129e-09,3.102485379713471e-09,1.7969910004467238e-08,5.285648398967169e-07,8.510919542459305e-07,2.1603918298751526e-07,9.248255452121155e-05,0.0083372809222339,0.0261350754202567,1.6969453094635298,1.9051006951531804
1,6,14,1.7053025658242404e-12,150,BFGS,1.7053025658242404e-12,2.529532139305957e-12,2.415845301584341e-12,1.7053025658242404e-12,4.604316927725449e-12,1.2306600183364935e-11,3.4930280889966525e-11,7.929656931082718e-12,8.967049325292463e-11,1.1141310096718373e-11,8.705285381438442e-10,5.713559403375257e-09,2.2275230548984837e-09,6.732676638421253e-09,1.629193207008939e-07,6.685567768727196e-06,0.0001676412478843,0.0038670084142609,0.0078941151539879,0.833812482727069,0.833812482727069
1,6,15,2.415845301584341e-12,100,BFGS,2.8137492336099967e-12,2.415845301584341e-12,2.8137492336099967e-12,3.410605131648481e-12,6.45172804070171e-12,5.1443294069031245e-12,9.805489753489384e-12,5.7696070143720135e-12,1.3500311979441904e-11,1.290345608140342e-11,4.2916781239910045e-11,1.1961844847974135e-09,3.789665470321779e-09,8.757663749747736e-08,4.385019565233961e-07,2.205984230840841e-07,4.8408273244149314e-05,0.0159433460993057,0.0054952827822774,1.859411963602412,1.8802538895265
1,6,16,1.3926637620897964e-12,100,BFGS,3.0411229090532288e-12,1.3926637620897964e-12,3.0411229090532288e-12,4.831690603168681e-12,3.296918293926865e-12,4.405364961712621e-12,1.8474111129762605e-12,1.2448708730516955e-11,1.3841372492606752e-11,6.281197784119286e-12,1.9321078070788644e-10,1.938360583153553e-10,2.314578750883811e-08,4.902108798887639e-07,2.4830004008435935e-07,3.383079049967819e-05,4.4939393120557725e-05,0.0109384562531715,0.0085708973717828,1.5172263472750558,1.7413194974512578
1,6,17,1.1084466677857565e-12,100,BFGS,1.1084466677857565e-12,9.237055564881302e-12,1.1084466677857565e-12,1.1937117960769685e-12,1.5063505998114124e-12,2.700062395888381e-12,6.480149750132114e-12,2.4897417461033907e-11,1.7564616427989677e-11,3.487343747110572e-11,1.078689138012123e-09,3.731400965989451e-09,1.5591382407365018e-08,3.8987167272352963e-07,6.104544354457175e-07,3.663590743485656e-05,5.567731309952251e-05,0.0075300876910091,0.0163450558430611,1.5932128442501892,1.5932128442501892
1,6,18,2.501110429875553e-12,200,BFGS,5.9685589803848416e-12,3.268496584496461e-12,5.9685589803848416e-12,2.501110429875553e-12,5.9685589803848416e-12,7.077005648170598e-12,2.614797267597169e-12,7.105427357601002e-12,1.0260237104375848e-11,8.412825991399586e-12,1.1193037607881704e-09,3.876095888699638e-09,1.316811903961934e-08,2.0211720652696386e-07,3.405243944598624e-07,2.0509600915374904e-06,9.53915395882632e-05,0.0014555132922566,0.0062924576417913,0.956775776460944,0.956775776460944
1,6,19,1.5631940186722204e-12,150,BFGS,1.5631940186722204e-12,2.8421709430404007e-12,2.671640686457977e-12,1.5631940186722204e-12,4.689582056016661e-12,5.9969806898152456e-12,8.15703060652595e-12,5.3717030823463574e-12,1.0430767360958269e-11,9.208633855450898e-12,2.2450308279076123e-10,7.611049568367888e-10,1.8505090793041743e-09,2.476082556768233e-07,3.844439220301865e-07,5.375648015615297e-07,4.475063900599707e-05,0.0021863419359533,0.0046214141055997,1.4538477206920677,1.4538477206920677
1,7,0,4.6497916628140956e-11,150,BFGS,8.299139153677969e-11,4.6497916628140956e-11,6.468781066359952e-11,8.299139153677969e-11,7.787548383930698e-11,8.651568350614979e-11,1.06297193269711e-10,6.332356861094013e-11,2.015667632804252e-10,8.117240213323385e-11,2.9092461772961537e-10,1.869125298981089e-09,4.19777279603295e-09,1.611277866686578e-07,2.94282926915912e-07,2.992204031215806e-06,4.362341599062347e-05,0.0024586191318576,0.0061009225485122,1.9834548308244848,1.9834548308244848
1,7,1,2.8421709430404007e-11,100,BFGS,2.8421709430404007e-11,6.116351869422941e-11,2.8421709430404007e-11,4.479261406231672e-11,1.1323209037072955e-10,6.093614501878619e-11,9.913492249324918e-11,1.3494627637555823e-10,2.210072125308216e-10,1.7996626411331818e-10,3.0756837077206e-09,4.349431037553586e-09,3.2157799978449475e-08,2.190560053350055e-07,3.005935695910012e-07,2.663102623046143e-05,0.0001736889807943,0.0104104559260349,0.0158242157613131,1.6915910454974892,1.6915910454974892
1,7,2,3.603872755775228e-11,50,BFGS,3.603872755775228e-11,3.603872755775228e-11,5.115907697472721e-11,1.3369572116062043e-10,8.731149137020111e-11,9.93622961686924e-11,6.59383658785373e-11,5.968558980384842e-11,1.0550138540565968e-10,7.44648787076585e-11,2.368096829741262e-10,2.771571416815277e-09,6.36863433101098e-08,1.5596697267028503e-08,3.0128205708024325e-07,1.1023530532838777e-06,0.0001359174058279,0.0038517491063885,0.0092783466146784,1.7286930054935965,1.7286930054935965
1,7,3,3.2855496101547026e-11,100,BFGS,5.047695594839752e-11,3.2855496101547026e-11,5.047695594839752e-11,4.25188773078844e-11,4.035882739117369e-11,1.1812062439275903e-10,5.968558980384842e-11,1.4529177860822526e-10,1.5336354408646002e-10,1.5396608432638459e-09,4.861362867814024e-08,7.1291879066848204e-09,2.2555241230293177e-08,8.495248948747758e-09,2.8329247925285017e-07,4.40427925241238e-07,0.0024958280563396,0.0108073065816824,0.038706682586735,1.739147751081191,1.739147751081191
1,7,4,2.3987922759260982e-11,150,BFGS,6.457412382587789e-11,3.956301952712238e-11,2.3987922759260982e-11,6.457412382587789e-11,7.742073648842052e-11,4.9681148084346205e-11,2.467004378559068e-11,6.969003152335063e-11,7.560174708487466e-11,1.311946107307449e-10,9.614495866117068e-10,5.368292477214709e-10,2.6885686565947253e-08,3.843717877316522e-07,7.041046501399251e-07,2.4351577849301972e-05,0.0001222791776172,0.0058098319013879,0.0063366377513602,1.827010375022951,1.827010375022951
1,7,5,1.8189894035458565e-11,100,BFGS,1.8189894035458565e-11,4.524736141320318e-11,1.8189894035458565e-11,3.387867764104158e-11,2.5124791136477143e-11,2.7284841053187847e-11,5.832134775118902e-11,1.410853656125255e-10,1.7917045624926686e-10,2.344222593819722e-09,1.1800693755503744e-10,6.710592970193829e-09,1.956925643753493e-08,1.324416416537133e-07,1.596524725755444e-07,1.541123992865323e-05,7.923666396436602e-05,0.0100876307016051,0.0226778339109614,2.9738611477885115,2.9738611477885115
1,7,6,1.375610736431554e-11,50,BFGS,1.375610736431554e-11,1.375610736431554e-11,3.8312464312184596e-11,8.412825991399586e-11,8.36735125631094e-11,1.1289102985756472e-10,5.059064278611913e-11,1.2130385584896428e-10,2.9945113055873657e-10,1.901071300380863e-09,5.22345544595737e-09,8.512074600730557e-09,3.2258412829833105e-08,1.3535441212297886e-07,1.7871533373181592e-06,3.951336725549481e-05,0.0002127338690343,0.0186848798334722,0.0127482974988879,2.6301688651349195,1.86380208938931
1,7,7,3.2855496101547026e-11,150,BFGS,4.0586201066616916e-11,4.786215868080035e-11,3.7630343285854906e-11,4.0586201066616916e-11,6.605205271625891e-11,3.2855496101547026e-11,1.020907802740112e-10,2.1964297047816214e-10,2.0884272089460862e-10,2.2748736228095368e-10,2.4715518520679325e-10,5.647962098009883e-10,7.30437932361383e-10,8.838185294735014e-08,2.492954536137404e-07,1.5665746900594968e-05,9.672303076513344e-05,0.0059842087540573,0.0044336192914897,1.6256955989985045,1.6256955989985045
1,7,8,3.490185918053612e-11,100,BFGS,3.490185918053612e-11,3.5470293369144195e-11,3.490185918053612e-11,5.184119800105691e-11,4.6611603465862566e-11,3.842615114990622e-11,6.207301339600235e-11,3.1525360100204125e-10,1.4210854715202004e-10,1.6223111742874607e-10,4.581579560181126e-11,4.038952283735853e-09,6.111463335400913e-09,3.6695837479783214e-09,5.008405423723161e-08,1.1948645806114658e-07,2.385140942351427e-05,0.0012751165162399,0.0042549816466816,1.369558598839717,1.257425862847981
1,7,9,2.6943780540023e-11,100,BFGS,7.992184691829607e-11,2.6943780540023e-11,7.992184691829607e-11,3.1036506698001176e-11,3.603872755775228e-11,5.5820237321313464e-11,1.3596945791505275e-10,1.3380940799834207e-10,2.2509993868879971e-10,7.355538400588557e-11,1.2300915841478854e-10,3.2664502214174718e-09,1.289436113438569e-09,1.9988965505035597e-07,6.051302534615388e-06,1.6464029840790317e-05,0.0001358124108037,0.0080842173198334,0.0190549155107646,1.0952173691694045,1.0952173691694045
1,7,10,2.3533175408374518e-11,100,BFGS,4.6838977141305804e-11,2.3533175408374518e-11,4.6838977141305804e-11,4.956746124662459e-11,8.753886504564433e-11,3.1718627724330866e-11,7.082689990056679e-11,1.1607426131376995e-10,1.318767317570746e-10,3.9972292142920196e-10,6.685922926408239e-10,2.2305357560981062e-10,3.275545168435201e-09,2.1153334728296613e-07,4.0660529521119326e-07,4.671126134780934e-07,0.0001330997502009,0.0026170871705062,0.0059301109097305,1.478548396345559,1.478548396345559
1,7,11,3.0468072509393096e-11,100,BFGS,3.0468072509393096e-11,1.3483947118332935,3.0468072509393096e-11,5.3205440053716295e-11,4.8316906031686806e-11,1.0288658813806252e-10,1.3869794202037156e-10,1.7780621419660747e-10,1.2630607670871538e-10,1.1743850336642936e-10,2.1591404220089316e-09,6.108507477620151e-09,8.07335709396284e-09,2.0727338778669946e-07,8.347052471435745e-07,5.451788638310973e-06,3.5299331102578435e-05,0.0035056192996307,0.007647640324194,1.302390781472127,1.302390781472127
1,7,12,1.978150976356119e-11,100,BFGS,6.059508450562133e-11,7.730704965069889e-11,6.059508450562133e-11,8.196820999728516e-11,1.978150976356119e-11,1.4222223398974163e-10,1.297166818403639e-10,1.1857537174364552e-10,1.4210854715202004e-10,1.7303136701229957e-10,2.2597532733925622e-09,6.462869350798428e-09,1.2305008567636833e-08,3.0541968953912142e-09,1.268055029868265e-07,3.757585318453494e-07,9.842343956734112e-05,0.004040152609491,0.0127095538502999,1.9514609104425065,1.8065240076902
1,7,13,2.7739588404074308e-11,50,BFGS,6.252776074688882e-11,6.252776074688882e-11,3.092281986027956e-11,7.150902092689648e-11,2.7739588404074308e-11,1.5211298887152222e-10,7.23048287909478e-11,1.1425527191022411e-10,1.02500052889809e-09,2.7125679480377585e-10,7.105086297087837e-09,1.896444246085593e-08,1.7995262169279158e-08,9.41660118769505e-08,1.7220934296346968e-06,3.198222941591666e-05,0.0001333265797711,0.0056017899371454,0.0135059592004154,1.4234960415107023,1.6410187281732078
1,7,14,2.3874235921539366e-11,100,BFGS,4.581579560181126e-11,2.3874235921539366e-11,4.581579560181126e-11,7.810285751475021e-11,5.7752913562580937e-11,3.387867764104158e-11,8.856204658513889e-11,1.2880718713859096e-10,2.08024175663013e-09,3.0104274628683925e-10,5.242100087343714e-10,2.9091324904584326e-09,4.076366622030037e-08,1.7894956272357376e-07,7.205127303677727e-07,7.036159104245598e-07,0.0001340142764547,0.0058210871796973,0.0094554860768312,1.6271090340437695,1.6271090340437695
1,7,15,2.4556356947869062e-11,100,BFGS,2.4556356947869062e-11,2.7398527890909463e-11,2.4556356947869062e-11,1.0152234608540311e-10,2.1043433662271127e-10,3.740296961041168e-11,9.094947017729281e-11,6.73594513500575e-10,1.198259269585833e-10,8.992628863779828e-11,1.9406343199079856e-10,1.4144916349323464e-09,3.102627488260623e-09,3.021845031980775e-07,6.112740038588527e-07,3.956949967687251e-07,4.098613123915129e-05,0.0016632928841318,0.0098571164995746,1.7093829457577383,1.7093829457577383
1,7,16,2.9331204132176936e-11,100,BFGS,3.785771696129814e-11,3.785771696129814e-11,3.785771696129814e-11,2.9331204132176936e-11,4.479261406231672e-11,1.050466380547732e-10,1.1084466677857563e-10,2.098659024341032e-10,1.2357759260339662e-10,1.318767317570746e-10,1.4681518223369492e-09,2.6743691705632955e-09,4.702656042354647e-09,3.996360646851827e-07,5.242014822215424e-07,1.876786552656995e-05,0.000177829294671,0.006404643218957,0.0208577434701737,1.3054664956601982,1.3054664956601982
1,7,17,2.432898327242583e-11,100,BFGS,2.432898327242583e-11,5.3660187404602766e-11,2.432898327242583e-11,3.3992364478763186e-11,4.069988790433854e-11,2.808064891723916e-11,4.786215868080035e-11,3.7596237234538416e-10,1.4597389963455498e-10,6.465370461228304e-10,6.475602276623248e-10,6.643404049100354e-09,3.9615883906662936e-08,1.3257056252768964e-07,3.078688450841583e-07,2.761788471161708e-05,0.0001461178652562,0.0055817208838107,0.0234710560938538,1.6241920295587988,1.6241920295587988
1,7,18,1.7962520360015333e-11,100,BFGS,3.728928277269006e-11,1.7962520360015333e-11,3.728928277269006e-11,3.126388037344441e-11,4.9453774408902966e-11,5.1727511163335294e-11,4.331468517193571e-11,1.020907802740112e-10,3.16924797516549e-09,6.434675015043467e-11,9.618588592275046e-09,4.679918674810324e-09,8.427718967141118e-09,5.558695193030872e-08,3.218470965293818e-07,4.967732820659876e-07,9.334838432550896e-05,0.0052980357720571,0.0059221638755388,2.045494337311993,2.045494337311993
1,7,19,3.012701199622825e-11,150,BFGS,3.603872755775228e-11,4.18367562815547e-11,3.012701199622825e-11,3.603872755775228e-11,8.571987564209849e-11,4.6838977141305804e-11,1.0822986951097846e-10,7.912603905424476e-11,2.195292836404405e-10,3.1639046937925736e-10,5.184119800105691e-10,1.8169430404668674e-09,1.1518500286911149e-07,2.0065601802343733e-07,2.3764744128129683e-07,5.704089744540397e-06,6.948462146283418e-05,0.0019327721115587,0.005943811348402,1.3392761028384257,1.3392761028384257
2,6,0,42308.70425267597,250,PSO,219805.987733662,42308.70425267597,122728.0306345718,141431.91931329574,171709.2048522938,219805.987733662,138605.5323146471,150176.75216846683,140448.548192373,201913.00440515863,219225.3695324872,207815.2388630967,370570.6889329984,182060.7994959797,294052.52134709124,310386.63007226307,297303.9277855523,270096.353576977,383211.99186716817,506226.1055304932,343283.7580546396
2,6,1,29338.38355537323,200,PSO,142762.60068301245,29338.38355537323,235546.84493474624,79661.8669902535,142762.60068301245,167085.93865794846,74849.8892399375,80750.95545430185,295359.11355932005,233454.15993767764,115131.5224218909,221839.7576111859,173667.13433662208,249871.6194282666,139144.76725748548,161365.1245573018,180411.4545498281,175041.80874999097,330675.21820403263,355036.2650067874,369009.0662665829
2,6,2,56665.94837417991,150,PSO,131020.3782915414,105863.02680300798,144622.1969814135,131020.3782915414,139773.91488229844,362455.4894099725,135337.6220673006,107819.28424567707,162362.66937515896,220869.17174889104,56665.94837417991,87283.4073310399,118085.23567499973,108168.05618808452,127351.93153094458,137484.8026951183,147252.38875071766,220435.74729729744,245908.71567096317,252510.42069534265,270553.93879821635
2,6,3,44786.55314262756,250,PSO,83444.77312787488,105601.67545251224,178503.25871896168,173750.07471646444,150024.8992903248,83444.77312787488,44786.55314262756,255335.9553919711,139732.96703945255,95264.22821041722,100008.58258315234,151712.18894776158,203802.07380511967,169807.54759715678,174978.054197833,204462.86697504084,198522.27371217404,222365.04193931955,280395.1140013335,338525.53493225167,384276.6936955123
2,6,4,50999.57710832703,200,PSO,69809.45824991769,56195.22542586302,79872.68014920298,75656.59770985701,69809.45824991769,75348.70298776381,50999.57710832703,75632.616350504,82561.30442277319,133730.86343164596,111064.28689833732,260160.6702139848,339422.6250117661,277190.8007073349,161665.05527381197,159412.48920938576,315284.21229511057,418292.2322466298,322746.1137672604,449443.3049652765,495743.812405635
2,6,5,75062.55297863745,150,PSO,153310.89543782012,167364.5885756492,77272.64000905666,153310.89543782012,103345.0220759024,75062.55297863745,78768.89151476338,103711.4784411035,90563.44538034344,132850.28236824047,204632.27889637309,205885.02795857345,168429.1768018915,300681.8786118397,272029.59044360823,202185.5088767481,282594.0317865566,357578.3267041591,197363.29249921365,270936.26881657407,306608.7791664668
2,6,6,70241.0702097821,200,PSO,162663.5242538272,2436253.2689909847,134854.0689137853,70241.0702097821,162663.5242538272,121341.80649445536,190257.6993779987,97447.73404975836,173468.9258343414,89458.69423231839,100576.63736450978,139595.54207159477,113100.40738477273,229689.9454460655,183783.70690297437,171938.70993292722,209084.7810194633,255826.0729823948,261978.6454938299,237246.25934812272,276249.9451332232
2,6,7,40516.214004949055,250,PSO,131969.8755650435,163997.65547533237,109175.66639322323,40516.214004949055,43497.18851503779,131969.8755650435,54335.37435149493,79093.62823226265,118488.80716274348,150735.65742299316,232652.74353807644,174476.0888339335,222734.4442439376,213041.29374737383,273714.0414938345,256433.57220708413,275887.38231621904,266834.05039950256,316127.7265948487,386137.1840503952,400266.7016743511
2,6,8,35182.24375144018,150,PSO,131947.02954472994,133104.89359052648,35182.24375144018,131947.02954472994,149727.73594042566,150354.16065989868,77496.4185190235,145546.66227563997,66287.218347668,111685.68309828144,257907.11607827956,151923.42022128377,187726.5354723512,202180.9013846101,193813.6852356688,244280.1635483846,401501.6689586558,265307.5499854162,282361.40536676324,485831.79557642806,566072.7047330241
2,6,9,112339.07896869667,150,PSO,207376.5601196228,128699.57081914444,209613.6910718923,207376.5601196228,201526.7320120415,136504.43931403663,112339.07896869667,171959.2399835696,160153.9550729995,178556.88346644642,168783.09063517684,273667.21219442936,183438.8911377397,196748.15338051924,180506.97904680623,351389.8209404625,301355.75298422214,360900.6635827512,358825.90987121454,456069.4275145052,383030.72943073726
2,6,10,40266.95426678702,150,PSO,89441.0696891115,85888.77292025038,81683.33114646797,89441.0696891115,73520.32059192505,95620.86200654156,91017.2801647431,55428.429941429626,40266.95426678702,43424.39375600291,123188.52644058864,94969.41260192957,71879.78852464526,222175.89573757004,114972.7431689478,225048.01207859625,347948.2121861101,280227.08259099314,305044.6165351254,365827.28444204456,374463.1565454947
2,6,11,67557.35320611627,200,PSO,137976.46255620837,84002.68410812657,157059.56103556315,124743.82622587332,137976.46255620837,206282.52953075623,70027.40059913447,366317.1561347832,167988.9812455113,156182.35514213692,166589.7746376838,121688.67509323014,289514.6657908867,205216.45223780905,180820.5904074467,265526.5302170763,282199.9298370961,248873.85570649963,352776.8328506209,419120.4878324521,478908.5382658782
2,6,12,46006.0075461176,200,PSO,84962.76162468207,79208.47754050784,136797.9371232049,48874.237093412106,84962.76162468207,61538.31329146043,54871.26714767666,46006.0075461176,55789.93116167671,71466.5489199879,110669.92697668204,113893.76409051313,124768.90142408604,98177.23609678358,90472.398252834,177901.44778449752,215081.56498009243,201276.3543283989,280149.90681239683,358049.0408373572,366533.3818106175
2,6,13,52089.2796830158,200,PSO,72608.11242466263,95594.31480231708,82484.06230295422,91897.45775402748,72608.11242466263,148854.54874172478,52089.2796830158,255720.7311300981,189986.31714790745,200913.0383434381,235527.6834472751,203589.3094624981,253459.96175047063,449951.668733816,301094.534919803,418157.5551252957,295683.7179090788,355866.630306394,368125.621395375,377237.2046604472,411302.1816717283
2,6,14,25009.319489449343,150,PSO,106622.16715693832,73965.98201897804,66241.44132421972,106622.16715693832,102146.18231097516,198364.45003395225,31603.973892530805,26820.129719778768,25009.319489449343,35180.10080080541,39330.31791069288,112235.45858309836,98056.53306675635,73928.77224036829,264242.54558527283,129735.09807304524,151107.0840344591,133749.65034094223,122754.2119407342,148513.94562218472,202940.1205989981
2,6,15,29768.537106535936,200,PSO,64879.18040299034,58599.973978505644,29768.537106535936,50622.58774955216,64879.18040299034,195545.4531867269,116665.5374552015,406939.01443569927,238487.7684932548,113559.4621338504,220897.64601069255,195471.94219442748,184462.91226466093,213986.64630663392,222827.59480897,237093.1134191746,301375.83295054577,185399.23340685116,235822.3683571668,356030.0343598319,443938.4837652978
2,6,16,45259.17596923837,200,PSO,63350.54552523276,111096.64641776038,78426.38800598712,77955.20331772476,63350.54552523276,94809.72995680492,51873.426426575774,102080.84295660185,53420.49636678083,131297.85445006072,45259.17596923837,67762.64299545831,86450.04966177158,50468.66952987557,55804.46684600431,85752.09973856936,180329.6850174664,178848.20029950285,211895.2578309636,236109.6599304904,282845.78791785805
2,6,17,73608.11110335341,150,PSO,87794.46116215625,120236.8436134324,101217.18108659195,87794.46116215625,106555.4320676296,84876.98194578946,73608.11110335341,75458.57409123896,107911.48204506667,92479.50740901046,119523.36070302718,108031.14615677934,117759.35371303732,106408.3347797414,231491.2170478208,196139.462481971,157693.09318346396,237089.0766813952,243277.83874757832,387850.150476085,431720.3087062756
2,6,18,48909.27162504545,200,PSO,100932.46719957182,51268.93933590818,68111.75577324061,48909.27162504545,100932.46719957182,172413.86032738222,148496.64398658345,246687.89661060387,139312.15727261727,246598.18608460997,174497.54189366242,120915.41970939752,222535.0050162048,206581.7461982901,214609.23564669176,323652.3596354811,308680.1362734372,328088.4118012082,369773.5540166089,382741.0462838036,414123.8241178927
