fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,BFGS,DE,MLSL,Non-elitist,PSO,Elitist,switch
1,1,10,0.0,0.441161009429616,0.0674423351632173,0.0,0.4059976512557081,0.151870196103461,1.048223719807066e-09,5.360865326213088e-09,0.0041862166025798,0.7278693978391052,0.9999999999999792,1.240184974470916e-12,0.7368421052631579,0.25,0.2916666666666666,0.40625,0.3448275862068966,0.2148760330578512,0.0,0.1918073028305281,0.2199272156876198,0.3162752269564591,0.0,0.1946446976729919,0.1928145126600771,0.2987404374996374,0.6901081202992174,0.2651195195265964,0.3540862511707722,0.4524468401972055,0.6791944448326084,0.2649109802347242,0.3520527756658932,0.4537662752876939,0.502512855233912,0.035264483627204,1.327361954388626e-07,0.0814606741573034,0.3499999999999998,0.9044326207977248,0.8070813340003453,0.8983757042003604,0.4213951744454061,0.4995210637883576,0.2376183793429194,0.2842955741278161,0.290735977011944,0.3843535703592616,0.3555022016059581,0.348232419207781,0.3858597623058789,0.5700631756382009,0.5222298076728875,0.5601196400502911,2.040780964831844e-08,0.270897408853827,1.8448170863534372e-08,0.3089509692312748,3.703241868279489e-09,0.3001121373425153,1e-12,1e-12,1e-12,1e-12,0.2860541370975806,1e-12,False
1,1,11,0.0,0.5315394907010121,0.1570081517173748,0.3333333333333333,0.6025637876283491,0.1518701978077616,1.5545707213297152e-08,5.459860380138626e-09,0.0001654803924544,0.7961929491377191,0.9999999999999916,9.847600767262112e-13,0.7368421052631579,0.1071428571428571,0.5249999999999999,0.375,0.1724137931034482,0.3636363636363636,0.0,0.1591429871852459,0.1522040318311839,0.2036548046464191,0.0,0.1639975389922966,0.139739215977067,0.2231937822372092,0.7282497365279865,0.2466984030278967,0.3116192730095924,0.3813843262779586,0.732737730484964,0.2513326323438996,0.3283659252634321,0.4170285654413337,0.5334609170809546,0.0403022670025189,1.176193156852764e-07,0.0702247191011236,0.4499999999999999,0.9020755260310742,0.8151157200679298,0.9475646150899012,0.3261177208175093,0.5524903248815723,0.2096512557993942,0.2347284527135751,0.2677701232701839,0.4033224011744508,0.4804554425065274,0.308871407942738,0.5515022463033763,0.6653188491504187,0.4711052541414158,0.4541284760783403,1.1548119134278323e-08,0.2378292323602565,9.786000666676247e-09,0.2213713358374772,4.9235692103877275e-09,0.2766491280862733,1e-12,1e-12,1e-12,1e-12,0.1332446717044312,1e-12,False
1,1,12,0.0,0.4993329088249102,0.1037435703114729,0.0,0.6622626670314443,0.151870201325129,1.2913983929422992e-09,4.913819730954881e-09,0.0031119655588195,0.8186195896923606,0.9999999999999972,1.038362638263574e-12,0.6842105263157895,0.2857142857142857,0.2437499999999999,0.53125,0.1724137931034482,0.5151515151515151,0.0,0.1902353352698506,0.1893251403071966,0.2264242545017304,0.0,0.1984847506033505,0.1843073527790195,0.2492853325596729,0.4769416332337926,0.230540631245675,0.2625907919970635,0.3214827131228764,0.524207309321191,0.2429528853892061,0.2999312833444304,0.3700206576627312,0.7192174669408842,0.0251889168765743,1.6323635067106364e-07,0.0702247191011236,0.8,0.912757567591322,0.9048007838980152,0.978779849350866,0.1868201781763959,0.6030808726200629,0.3180284456490537,0.2331138366517069,0.2281303681428008,0.4068342998320919,0.3946920575586052,0.2829051833866129,0.4185535180935072,0.5036932832899204,0.5666806503276733,0.586734443107045,2.51714495903392e-08,0.2976476062623983,1.3875269142633549e-08,0.366638371531502,7.062248426261989e-09,0.5289497429428005,1e-12,1e-12,1e-12,1e-12,0.1410350480959715,1e-12,False
1,1,13,0.0,0.4040179056449577,0.0471857611623701,0.0,0.4375542078889621,0.151870197905792,1.4383396428673307e-09,2.010078947347111e-09,0.0012328234217956,0.8420832030650574,0.9999999999999692,1.6427859735455746e-12,0.7368421052631579,0.25,0.2916666666666666,0.4375,0.3793103448275862,0.2121212121212121,0.0,0.2883812252713033,0.3927044119925357,0.3379640319149899,0.0,0.2968451983852587,0.3591809685991189,0.365541311470819,0.6675536956120096,0.3368880281567807,0.490613951648948,0.4629542145489557,0.6766934139443919,0.3423089271096987,0.4797493714973472,0.5010835844398673,0.6754733415454628,0.035264483627204,1.249861615175152e-07,0.0898876404494382,0.3499999999999998,0.8363571570735298,0.5961724398442603,0.6669026383181325,0.5328449211270216,0.4046487225639668,0.2963370851417577,0.4176833941449982,0.4600322776144603,0.2778540483391643,0.5627967047564004,0.2404105002562154,0.6062693607924229,0.5427778677099075,0.4243373109725543,0.4425106929120619,1.617793777509212e-08,0.272304925900652,8.827954399499763e-09,0.2985217281613475,2.595399063550288e-09,0.3237550587790183,1e-12,1e-12,1e-12,1e-12,0.5417665065411642,1e-12,False
1,1,14,0.0,0.3582965548700932,0.0218900701278874,0.0,0.3465140027110278,0.1518701981083266,2.987585888214408e-10,2.203048482344573e-09,0.0068049726495949,0.6271263857903343,0.9999999999999551,6.182762550495163e-13,0.631578947368421,0.25,0.2499999999999999,0.5,0.4827586206896552,0.193939393939394,0.0,0.2003720686636887,0.2867024011277323,0.3659284151673392,0.0,0.2036782246753357,0.2486226485375127,0.4143549740767693,0.5772238282860105,0.2546517340314091,0.3797835299686133,0.4632663239987665,0.5783090389924244,0.2558981621939734,0.3693510527526437,0.5147884998015415,0.7319382080045229,0.0201511335012593,1.6798272182387752e-07,0.101123595505618,0.5000000000000002,0.7793991686457733,0.6192332692825704,0.738913495969268,0.4575256078209875,0.3204269854487479,0.2806388166738072,0.3769030906224815,0.3984069104511656,0.3367534409207378,0.3513423955618378,0.3276013834254311,0.4351564000932687,0.3812668141005308,0.6959569024805234,0.7029469154329032,3.513292638824042e-08,0.3536420947431569,1.6711693387416428e-08,0.4518883319931065,2.7494262292601743e-09,0.3985067940770579,1e-12,1e-12,1e-12,1e-12,0.190591931028176,1e-12,False
1,1,15,0.0,0.4043687777500144,0.0351599918083308,0.3333333333333333,0.7530674541135743,0.151870195965773,2.9821684963795212e-09,9.29279039306193e-09,0.0024067163463153,0.9207026860352951,0.9999999999999843,2.8725882078844277e-12,0.4210526315789473,0.2142857142857143,0.1874999999999999,0.25,0.2413793103448276,0.1818181818181818,0.0,0.2276217127620979,0.2496591995842496,0.3134759227737946,0.0,0.2306090617141576,0.2307993227593319,0.3541311730238401,0.8366119548280873,0.312477602201585,0.4188350358174764,0.4880002792088387,0.8112422998356417,0.3108728427881639,0.4163858513006305,0.5267452689474028,0.658378152686991,0.0478589420654912,2.111549447505208e-07,0.0983146067415731,0.3,0.8993208602627762,0.8685114928626558,0.964715190186472,0.2833796286352523,0.494318765525563,0.1295231681033553,0.2374355033240545,0.263146550343853,0.507866113829602,0.333227953487139,0.4211896300669038,0.3795482484885804,0.8685982452836166,0.2940181889767874,0.305986195487701,1.8013918217110306e-08,0.2964953022572654,1.263563117489698e-08,0.1485811967076113,5.658510488889382e-09,0.1653375046859326,1e-12,1e-12,1e-12,1e-12,0.0947227222186689,1e-12,False
1,1,16,0.0,0.6722638288931311,0.4013654737185765,0.6666666666666667,0.5821972689493725,0.1518701979258898,5.435347141577435e-09,5.945770383721678e-09,0.0007878704644775,0.8592461404705827,0.9999999999999892,4.4861277659938e-13,0.7894736842105263,0.1428571428571428,0.4687499999999999,0.3125,0.1379310344827586,0.3636363636363636,0.0,0.1477884043572032,0.1591338261430203,0.2660477254432589,0.0,0.1526144698936979,0.1568492096903788,0.2510220682787523,0.69220282062186,0.231736205183589,0.3052157641814285,0.4159770563530465,0.7028744604997081,0.2374323458311005,0.3317056430480853,0.4268779067345965,0.7683905046964319,0.0302267002518891,2.233870666834526e-07,0.0926966292134831,0.6000000000000001,0.8944210630352396,0.796964544078361,0.9291922758280848,0.4326586729325604,0.6615004688688553,0.2462719833026718,0.2525750219841631,0.2594679466018958,0.414849995074872,0.3668348913802848,0.3160071060821137,0.4159386413450877,0.5518821513312686,0.6129545107337984,0.5672799687296547,2.387457865176297e-08,0.3308116692511225,1.2322623521716732e-08,0.3185562252941267,5.008225448691214e-09,0.3052035428807502,1e-12,1e-12,1e-12,1e-12,0.0464384394034047,1e-12,False
1,1,17,0.0,0.3885988088817984,0.0531260795304374,0.0,0.4763561181473092,0.1518702013956614,5.850685535267969e-09,4.089029184454763e-09,0.0004781461584881,0.8173105788591729,0.999999999999959,4.892888953836371e-13,0.631578947368421,0.1071428571428571,0.4499999999999999,0.25,0.3448275862068966,0.1322314049586777,0.0,0.1840847288877812,0.1746313935348951,0.2190657452497295,0.0,0.1834984970379169,0.1695228434212048,0.1838324660360416,0.3657746294997204,0.2073094795340948,0.2130893818288832,0.2810520716148778,0.354682559607838,0.2014253618596833,0.2357668002540493,0.2581763628701314,0.7201626020095331,0.0453400503778336,1.940014058096749e-07,0.0730337078651685,0.7000000000000002,0.7896619822664088,0.6709642315486399,0.8388928455786404,0.4451469406134079,0.3602284804644576,0.4646286138097737,0.4944468094095455,0.4939210677282295,0.4760223601388594,0.535350412471276,0.3475251128517903,0.5517367550885055,0.3968736322106228,0.4358273976795044,0.419947720253214,2.8000078668046962e-08,0.44472135825301,2.4806775164436752e-08,0.4772690268515347,4.693010972609475e-09,0.6039113207436746,1e-12,1e-12,1e-12,1e-12,0.0188023801071458,1e-12,False
1,1,18,0.0,0.5231050419567269,0.1972948140895964,0.3333333333333333,0.7703481351443332,0.1518701971678991,1.5011606522711694e-08,8.170744125652577e-09,0.000315291981788,0.8328153687991464,0.999999999999994,4.27184692953803e-13,0.5263157894736842,0.1428571428571428,0.3124999999999999,0.21875,0.2758620689655172,0.1414141414141414,0.0,0.1678978440305573,0.2049069921765804,0.2529090625615508,0.0,0.168035531999399,0.2125602527342175,0.2249256685183804,0.5408842153067739,0.2215653705197348,0.2966305444443375,0.3625375333367235,0.5233065963642849,0.2168114890182534,0.3241241387966909,0.3500997350242518,0.4135188296513117,0.0428211586901763,1.940014058096749e-07,0.0983146067415731,0.1999999999999999,0.8140184504284587,0.73708137606158,0.895913509391906,0.361042631510056,0.5452620309410132,0.3082994350883646,0.2798143446921095,0.2960857766588387,0.5217210045097909,0.4189538759839428,0.4557248750904132,0.4614835186930134,0.5691941561222171,0.4359527038014361,0.4836138785484914,2.7324280300607308e-08,0.2467635368289874,1.78855434373041e-08,0.2561810672837342,7.735691729640391e-09,0.4592544066415656,1e-12,1e-12,1e-12,1e-12,0.0457046879846283,1e-12,False
1,1,19,0.0,0.4399017319366429,0.0695017828815901,0.0,0.5196433170573636,0.151870196292625,1.4595972102340772e-09,3.289190485703464e-09,0.0018856336954347,0.8529345224119742,0.999999999999972,7.829284350149108e-13,0.5789473684210527,0.0714285714285714,0.5156249999999999,0.34375,0.2413793103448276,0.25,0.0,0.2059409146643222,0.2291689531522529,0.2390582547223288,0.0,0.2113621230421368,0.2281648284584785,0.2572686311854619,0.7155060280279482,0.2797138339190005,0.3689510571146969,0.4030046545950957,0.7163061432089015,0.283281105476349,0.3892020216044404,0.4353970763113852,0.7705011791304739,0.0302267002518891,7.53015711768332e-08,0.0842696629213484,0.4,0.918255544729734,0.8112189989608711,0.9177595988203596,0.3084028868430513,0.5194952952639849,0.2460046445732763,0.3852491653713419,0.4196817620097515,0.3420266127358706,0.3651828959986324,0.2652021044901266,0.4191647148699905,0.6754626245047082,0.3281905727277531,0.3541078846760999,2.140650111244009e-08,0.5480957344455711,9.573032723960376e-09,0.3493298560988834,3.5490042631222722e-09,0.2711434826279255,1e-12,1e-12,1e-12,1e-12,0.5073432466212233,1e-12,False
1,2,0,0.0,0.4091024607126858,0.0364290978807107,0.3333333333333333,0.7729219890229398,0.1518703840829359,1.673069426091904e-08,6.029408168664901e-09,0.0001706295600006,0.9140970649789028,0.9999999999999922,9.610692335005038e-13,0.5263157894736842,0.1428571428571428,0.3124999999999999,0.28125,0.3793103448275862,0.1363636363636363,0.0,0.1928228033752702,0.3025270201045268,0.3856030205684195,0.0,0.1942816329121995,0.2569521751511282,0.4106018864260909,0.1843490455780945,0.1874448703389683,0.2973878640860807,0.3932546655707511,0.2045802317508582,0.1872559245103921,0.2829980578515324,0.429831616554199,0.5933131812219195,0.0604534005037784,3.288060706639015e-07,0.0983146067415731,0.4,0.7782255082365168,0.5511256313080035,0.7632008933970025,0.4932150877367259,0.6606397358978453,0.7184109509147479,0.7703703679132241,0.8216247060749597,0.6132578001383768,0.2546484619615924,0.5044930497227076,0.3531511637368796,0.1502184883216435,0.3783494477107211,0.3559638694523457,7.23919045851667e-08,0.8132814354936401,3.616668837077755e-08,0.7771906519993562,1.1546015903430486e-08,0.8171733724300438,1e-12,1e-12,1e-12,1e-12,0.6177499054152384,1e-12,False
1,2,1,0.0,0.4529601013078526,0.0702304671506658,0.0,0.839637259113004,0.1518703793340054,5.483055122093673e-09,7.285141353075373e-09,0.0009680298250568,0.9538089299341592,0.9999999999999938,2.110840916764816e-12,0.3157894736842105,0.1071428571428571,0.2249999999999999,0.0625,0.0689655172413793,0.1212121212121212,0.0,0.197985821802294,0.2128980902194714,0.2779693767842886,0.0,0.2026387481125445,0.206737696056156,0.289712597780134,0.5894768266198633,0.2545372422246498,0.3183428963954215,0.3964305403120174,0.5987234742649123,0.2582705807304121,0.3402229615834741,0.4240833442539962,0.677552462924869,0.035264483627204,2.497931750215508e-07,0.0814606741573034,0.55,0.7342862218585275,0.6608686406504911,0.8520524901399062,0.3877767315622134,0.7146098198720323,0.448125142953072,0.4771758879885093,0.4963279916055216,0.5265893984311424,0.4221264484815648,0.5111511120234068,0.4678408408486637,0.4214845184073823,0.4038377933775473,0.390671454915411,3.7651072332205475e-08,0.36872461515701,3.813401869081781e-08,0.4059962919185208,8.629236453884573e-09,0.4002778489378173,1e-12,1e-12,1e-12,1e-12,0.1377159694126,1e-12,False
