evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
214 23.4947993965 0.0000000000 1.0000000000 1.3369114403 14.0000000000 6.1420752757 0.9707945747 5.4517306553 0.1666610116 5.0257184776 0.1379250794 29.7213671384 -990.7950885899 24.1859261902 6.1814211568 3.813064 -0.104155 0.747345 -0.905972 1.059481 -3.590391 3.598773 -0.759832 1.284278 -2.435160 1.125063 3.288006 -2.131315 -1.911554 1.570613 2.053523 1.456115 -1.718412 0.768388 0.711848 -4.531068 0.369541 -0.229823 2.645046 0.544662 -0.258130 -3.939939 1.872839 -2.446456 -3.156873 3.844075 2.879759 0.355564 -1.033877 2.037251 1.614899 2.057818 -1.957151 -2.133396 2.267957
260 22.9998271308 0.0000000000 1.0000000000 1.2461591256 17.0000000000 6.1048488683 0.9647859004 5.3450991644 0.1904090470 5.0760512962 0.1673299446 28.5700850768 -965.6711212320 25.0593546130 6.4198892724 3.759569 -1.600955 3.213978 -1.315683 1.606385 -4.068879 4.452945 -2.348994 0.225804 -2.337808 2.898529 2.847264 -4.184010 0.883872 3.073400 2.216983 2.511854 -2.767873 -1.907376 -0.587781 -5.000000 2.279244 1.862279 2.824804 -0.090786 -0.384471 -4.112451 2.798787 -1.790229 -2.308093 4.212896 1.242464 1.957391 -0.726124 2.593389 1.234574 -1.018336 -2.014493 2.837079 0.915172
284 20.9701371660 0.0000000000 1.0000000000 1.2315261463 18.0000000000 6.0932243954 0.9628952482 5.6486754164 0.2700722008 5.3259619733 0.2365941504 31.9075339596 -952.3738515944 24.9500652611 6.3641260310 4.980690 -0.054578 1.213842 -0.914472 1.879333 -2.080910 5.000000 0.009365 1.892478 -1.702293 3.874791 2.878383 -2.996076 1.717882 1.065715 1.497312 5.000000 -0.905935 0.116506 -0.677196 -4.109044 1.066628 -0.305328 2.254772 -0.839733 -1.601975 -5.000000 2.320211 -4.561654 -3.237670 2.915114 2.443480 0.687234 -2.261668 2.177360 -0.097315 -1.816136 -0.499066 2.547371 2.870618
344 19.0714896910 0.0000000000 1.0000000000 1.1579839947 22.0000000000 6.0413639039 0.9545223386 5.0326984659 0.2860968146 4.7909151935 0.2686358379 25.3280538487 -897.9833657563 24.5585800061 6.2337171239 4.891716 2.561616 0.592482 -2.796568 2.285413 -1.438085 5.000000 -0.966266 -1.013845 -3.813366 4.564773 3.327779 -1.776122 -0.460190 3.561030 1.998470 4.094930 -0.585105 -0.014789 -1.667987 -4.921232 1.052085 1.102468 1.805873 -2.077233 0.189536 -5.000000 4.561524 -4.386929 -3.543448 2.391279 1.867523 1.875504 -1.219068 4.276574 1.136127 -1.995585 -2.545367 0.175413 1.578961
395 15.2612900475 0.0000000000 1.0000000000 1.0615223146 26.0000000000 5.9894907753 0.9461316582 5.4018251285 0.1270649305 5.0929884595 0.1478002880 29.1797147194 -874.2462668129 26.0252335395 6.6012349181 4.760658 0.519972 1.058492 -0.053965 3.040548 -3.015837 3.362371 -0.913054 -1.214686 -2.750461 3.778725 3.505133 -3.012907 0.632019 3.248992 2.167869 2.198196 -1.399962 -1.204068 0.146798 -4.985030 -0.261768 1.806020 -0.070738 -0.885231 -0.046802 -3.212907 2.696914 -4.006242 -3.205443 1.682057 2.376432 2.205887 -3.014765 2.146786 2.272299 -0.829319 -2.492996 1.694850 3.569874
636 13.7163134051 0.0000000000 1.0000000000 0.6687091248 42.0000000000 5.7809535815 0.9127473094 5.1754867153 0.2278437749 4.4116423687 0.1997528320 26.7856627401 -534.5742550110 24.7422199723 6.3145656328 3.059395 1.653749 -0.197804 -1.258427 2.853155 -2.380061 5.000000 -0.296757 0.407040 -2.215476 3.596682 1.766360 -2.311035 -1.369018 5.000000 3.092809 3.984978 -0.824880 -0.163199 0.757947 -2.982438 -0.772918 -0.179255 -0.459676 -2.702281 -0.540762 -3.620767 3.580243 -2.869832 -4.123397 3.582985 3.587765 1.345329 -2.049272 5.000000 2.659680 -0.457866 -1.665519 2.043423 3.042587
663 13.1670025371 0.0000000000 1.0000000000 0.6306516706 44.0000000000 5.7586248559 0.9091781807 4.6352829429 -0.1111157473 3.9206017357 -0.0520464658 21.4858479612 -530.5598712831 26.3354156374 6.7453637895 3.970944 1.077075 0.004807 -1.753120 3.469164 -0.904336 4.219503 -0.846682 -0.698883 -1.868162 2.466619 1.297389 -2.911179 0.031894 3.914736 4.151102 3.859966 -2.047396 -0.114576 1.292048 -3.132058 0.008054 -0.063026 -0.425152 -2.063978 -1.025352 -3.341886 3.654457 -4.125076 -4.420358 3.976935 2.372900 1.654831 -2.711424 3.698314 2.944929 -0.716312 -1.103482 1.151107 2.253414
710 12.2170588590 0.0000000000 1.0000000000 0.5816050916 47.0000000000 5.7258190796 0.9039364729 4.5685441710 0.0084055257 3.9136231788 0.0202346711 20.8715958424 -454.8652367998 25.3946151286 6.5008769152 3.271771 1.171846 -0.493025 -1.507257 2.759893 -1.048728 4.501388 -0.372886 0.755226 -3.121415 3.770604 2.944424 -2.556305 -0.389555 4.140067 4.567281 4.913760 -1.110088 -0.129848 1.642517 -2.284950 0.531384 -0.532515 -0.603132 -2.991487 -1.587178 -3.306607 3.649354 -3.028259 -4.535818 2.785139 3.865252 2.339591 -2.305792 3.614684 2.731295 -0.582501 -2.191758 1.265480 2.070639
723 11.6207073239 0.0000000000 1.0000000000 0.5618630291 48.0000000000 5.7122641025 0.9017670320 4.4242191668 0.1114727338 3.8338009755 0.1007606151 19.5737152355 -472.6249768613 27.0831749454 6.8990565350 3.811184 1.982751 0.626132 -1.294301 2.788314 -0.626714 4.639670 -0.169118 0.745860 -2.817082 3.776089 2.899837 -1.796448 -0.632256 3.847235 3.801546 3.405142 -1.963260 -0.221198 0.866476 -3.121210 0.084491 -0.521752 0.250049 -1.443313 -1.030735 -3.279002 2.769761 -3.414639 -4.419756 3.054965 2.790076 1.803515 -1.983207 3.771897 2.823801 -0.427373 -2.394835 0.963875 2.515226
771 10.7269950117 0.0000000000 1.0000000000 0.5129860735 51.0000000000 5.6780276018 0.8963027403 4.8862487034 0.2625302590 4.0689463522 0.2175975668 23.8754263911 -415.0706407622 27.0528076030 6.9185365467 4.371160 1.965371 -0.277621 -0.815796 2.360863 -1.263504 5.000000 -0.957277 0.590881 -2.599505 3.342271 3.648865 -2.104364 -0.189810 3.884225 4.296566 3.587452 -0.952153 0.231133 0.774556 -2.546119 -0.684455 -0.027386 0.425814 -2.726948 -1.586434 -3.368443 3.525951 -3.815311 -5.000000 3.049144 2.550773 2.110985 -2.472094 2.811143 2.897104 -0.541143 -1.979643 1.944608 3.723114
831 9.5022095910 0.0000000000 1.0000000000 0.4561455514 55.0000000000 5.6303551987 0.8886828057 4.8984494183 0.0380676814 4.0220967062 0.0448591423 23.9948067033 -338.0751718306 27.2273340990 6.9281145720 4.172980 0.973829 -0.448079 -0.991629 2.033634 0.134992 4.758668 -0.422818 -0.072078 -1.821370 4.266156 2.847488 -2.248805 -0.056272 3.355646 3.104891 3.957382 -1.655544 -0.381712 1.233126 -2.666937 0.014800 0.009712 0.316217 -2.250233 -1.527087 -3.672048 3.209756 -4.407906 -4.184097 3.230311 2.641743 1.630755 -2.712133 3.392264 4.067104 -0.158882 -1.765401 1.413408 3.585987
969 8.8591028971 0.0000000000 1.0000000000 0.4093556877 64.0000000000 5.5319670608 0.8728224358 5.8807811951 0.0509327589 5.0281734813 0.0434479914 34.5835874642 -229.2356104128 26.1571705311 6.6791723922 3.947657 1.014675 -1.433705 -0.221734 2.715480 -0.352768 3.585484 -0.621965 -0.308750 -2.141817 4.044345 2.800596 -1.926826 0.419661 3.534251 3.618985 3.032756 -1.272536 0.432423 2.130631 -2.422708 -0.493427 0.095884 0.323219 -2.959965 -1.584090 -3.224731 2.924403 -4.468049 -4.188951 3.330192 2.439339 1.440847 -1.833867 3.519001 3.106674 0.244022 -2.360905 0.905350 2.498990
978 8.7707416923 0.0000000000 1.0000000000 0.3981099580 65.0000000000 5.5219211561 0.8711812099 4.7840603203 -0.0362323196 3.9828500783 -0.0229847516 22.8872331485 -228.9852278655 26.8628084070 6.8195357632 3.757523 0.820915 -1.203535 -0.159531 3.303283 -0.168316 4.205692 -0.784562 0.346702 -3.083610 3.538668 2.920915 -2.238800 0.185578 3.739078 3.863257 3.700385 -0.979396 0.482828 1.526594 -2.711518 0.396876 -0.288743 0.706576 -3.004778 -1.679747 -3.287122 3.508203 -4.101279 -4.362845 3.691656 2.875685 1.794099 -2.245236 4.080956 3.062903 -0.048582 -2.496541 1.450111 2.759302
1005 11.9971283423 0.0000000000 1.0000000000 0.3708402846 67.0000000000 5.4991510742 0.8675596020 4.4352504524 0.0565768962 3.5618395611 0.0424444831 19.6714465758 -170.0593523514 26.2875453806 6.6879883326 3.864912 1.412731 -1.433762 -0.072782 2.601479 -0.181195 3.840418 0.082739 0.166048 -2.838700 4.412428 3.059028 -2.123719 0.092318 3.362642 2.959920 3.466246 -0.880300 -0.153773 1.677823 -2.519469 0.152750 -0.638733 0.737985 -3.162190 -1.657217 -3.417372 4.030240 -4.211024 -3.801196 3.983803 3.181217 1.099896 -2.720969 3.686986 2.909631 0.091834 -2.850525 1.615103 2.818421
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 61.0645081109 1.0000000000 1.0000000000 0.3708402846 67.0000000000 5.4991510742 0.8675596020 4.4352504524 0.0565768962 3.5618395611 0.0424444831 19.6714465758 -170.0593523514 26.2875453806 6.6879883326 3.248691 -1.223513 -1.056344 -2.145937 1.730815 -4.603077 3.489624 -1.522414 0.638078 -0.498741 2.924216 -4.120281 -0.644834 -0.768109 2.267539 -2.199783 -0.344856 -1.755717 0.084427 1.165630 -2.201238 2.289447 1.803181 1.004989 1.801712 -1.367456 -0.245780 -1.871539 -0.535776 1.060711 -1.383322 -0.793507 -1.374345 -1.690411 -1.342492 -0.025329 -2.234621 0.468831 3.319604 1.484088
25 56.3345967325 1.0000000000 1.0000000000 1.8881300874 1.0000000000 6.3100468047 0.9976867921 3.1833264798 0.0075633937 2.6995808751 0.0064140430 10.1335674772 -1302.4634757060 27.2639516527 6.9272903078 -3.803087 -1.427287 -1.175706 -2.126962 1.123692 -0.646317 2.861796 -1.068785 2.658593 1.602200 -1.180124 0.850940 2.730674 0.130073 2.998791 0.622441 1.386694 -1.436882 -2.498902 1.495389 -3.936597 2.481919 0.851185 -1.672709 -1.684713 0.930729 -2.062818 -0.363070 -2.852373 0.265707 -0.586541 2.511501 -0.027493 0.825431 -3.510277 -0.835315 -2.153142 -2.220309 3.214126 1.651711
49 52.3433335320 1.0000000000 1.0000000000 1.7456363281 3.0000000000 6.2820553850 0.9932107365 3.8983742149 -0.0635226955 3.4509277768 -0.0530919452 15.1973215193 -1259.4177138875 27.5748197661 7.0334203087 1.423973 -0.054767 -1.567999 3.249460 0.285266 -1.860895 4.456998 -1.799771 2.626761 -1.619122 0.785328 -2.327277 0.141614 -2.741823 -1.336111 -4.260039 3.016447 -1.636288 0.908915 -1.905626 -1.641881 2.933957 -0.317661 -1.842171 -0.821734 0.869033 -3.830521 2.125540 -1.577518 -0.416421 -0.389790 0.300646 0.206246 2.719474 0.096827 2.489829 1.133546 0.960366 2.424109 1.068602
51 51.8410843413 1.0000000000 1.0000000000 1.7456363281 3.0000000000 6.2820553850 0.9932107365 3.8983742149 -0.0635226955 3.4509277768 -0.0530919452 15.1973215193 -1259.4177138875 27.5748197661 7.0334203087 -0.688325 -2.797172 -0.471261 -1.325927 2.238293 2.449624 1.622305 -0.270086 2.117559 2.393491 -2.292442 2.126050 1.549908 -1.599567 3.849768 -1.133320 -0.760060 -2.224111 2.965759 -2.964876 -2.957036 1.665290 1.387041 0.424146 0.735505 -0.237916 -1.671283 -0.159422 1.289970 -3.457657 -1.964514 4.975493 -1.233708 0.057299 -2.530751 1.425143 -1.722615 -0.141026 3.838483 -0.840032
72 44.7083758822 1.0000000000 1.0000000000 1.6814584788 4.0000000000 6.2694506835 0.9911955777 4.2666460057 0.0409413258 3.8120585878 0.0325459611 18.2042681381 -1165.0496396224 24.8743047576 6.3839018817 2.373461 -2.449927 1.604600 0.162419 1.975694 1.173157 0.250250 -0.100633 1.958194 0.475239 0.556838 -0.090692 1.247387 0.187825 1.591108 -1.602450 3.430934 -2.425347 0.416826 -2.089760 -1.978492 2.749275 0.438516 1.257539 2.482836 -0.151215 -2.343558 -1.405515 -1.449085 0.547972 0.532939 3.807122 3.047860 0.149529 -2.458240 -0.691690 0.165830 1.662256 1.443019 -0.232028
107 43.9548788128 1.0000000000 1.0000000000 1.5458088077 7.0000000000 6.2352125037 0.9856986313 4.6752765049 -0.0019799839 4.3487975067 -0.0000454766 21.8582103975 -1125.7137980913 25.5194418384 6.5429329119 0.406099 -1.922828 -2.288323 1.314667 3.999915 -3.604229 4.362676 -1.559699 -0.576489 -1.065538 -1.030316 0.167504 2.938553 -0.336354 -1.956693 -0.198027 5.000000 -2.162966 4.194943 0.321182 -2.730269 -0.206781 -1.628423 -0.768808 2.775638 -1.452420 -2.175108 -1.539492 -0.657479 -5.000000 1.255220 3.104076 1.667928 3.653465 -3.847859 -0.933235 0.844311 -0.487593 0.653095 0.809256
117 43.0660125765 1.0000000000 1.0000000000 1.5458088077 7.0000000000 6.2352125037 0.9856986313 4.6752765049 -0.0019799839 4.3487975067 -0.0000454766 21.8582103975 -1125.7137980913 25.5194418384 6.5429329119 1.604814 -0.460786 -0.642207 -0.574063 3.325501 -2.103297 2.886523 -3.326777 -0.277325 0.698073 -0.986806 -0.333713 1.696285 0.956602 1.402852 -1.171119 4.408711 -0.340991 0.248043 -1.198487 -3.128714 2.604715 3.449578 -0.450918 0.520230 -0.114423 -4.033005 -1.906037 -0.791485 -1.104645 -0.936179 2.801565 2.186522 2.324240 -1.912157 -0.006588 2.330400 0.244980 0.649013 1.232101
169 42.2709832659 1.0000000000 1.0000000000 1.3959078389 11.0000000000 6.1800386398 0.9768760985 4.8198988215 0.0804904145 4.4379252716 0.0744418903 23.2314246496 -1066.2448523181 25.9372761663 6.5956916492 1.020634 -0.019924 -1.888130 -0.651403 2.496735 -3.881716 2.399949 -0.740033 3.078735 2.235849 2.989893 1.133314 2.945959 1.130475 2.860487 -1.700418 4.136588 -5.000000 -0.396903 -0.085810 -2.280388 0.657920 0.806203 -1.150237 1.466273 2.224306 0.235953 1.607154 -3.463955 -1.342122 1.668710 1.554462 -0.667654 2.676444 -2.339694 -0.433547 -0.447082 0.146557 0.575097 2.446796
175 42.2273678767 1.0000000000 1.0000000000 1.3959078389 11.0000000000 6.1800386398 0.9768760985 4.8198988215 0.0804904145 4.4379252716 0.0744418903 23.2314246496 -1066.2448523181 25.9372761663 6.5956916492 0.859166 1.603484 -1.709847 0.429885 2.668738 -3.980616 2.613646 -1.235680 0.739161 -0.031936 -0.240965 -2.850156 1.532622 3.865963 -0.121585 -3.186144 2.847433 -3.260320 2.493034 0.385650 -3.096155 1.451500 2.175381 -1.049134 2.504668 -2.525746 -0.524636 0.616632 -2.554799 -0.505499 1.906846 1.412040 1.553759 1.627699 -0.749162 -0.678734 1.517815 -0.887004 0.725637 1.814516
227 40.6953400048 1.0000000000 1.0000000000 1.2287928195 15.0000000000 6.1263996121 0.9682907747 4.6810205090 0.0495945275 4.1607167891 0.0553922151 21.9119530058 -1002.6806639033 26.7890864425 6.8512782494 0.583243 -0.980836 -0.344671 -0.130968 1.441695 -1.721991 0.492967 -2.538646 3.068545 -0.910504 1.716302 -0.266848 3.377863 -1.198897 -4.018036 -1.172948 3.496662 -1.236319 2.019467 1.351842 -5.000000 -0.224930 3.353615 -1.559153 0.115477 -2.238869 -1.987376 -2.949929 -1.579647 -1.453794 -0.512248 1.405916 -0.019527 3.239005 0.071924 0.624169 3.610559 -1.317672 1.237737 0.311766
274 38.6098125250 1.0000000000 1.0000000000 1.1608924695 18.0000000000 6.0925588499 0.9628715197 5.7189304791 -0.0853445207 5.1697088464 -0.0671494608 32.7061658242 -947.8001232602 26.1511264369 6.6841002527 3.370961 -0.978147 -2.549603 -0.520928 1.366631 -2.867469 -2.223867 -1.061908 1.358337 -3.001924 1.320937 1.207848 2.503652 1.393660 -2.101160 -2.033833 3.328802 -2.755624 2.119445 1.932503 -4.257978 1.235006 5.000000 -1.446769 -0.664808 -2.559469 -2.965095 -1.284604 -2.494335 -1.014485 -0.937519 1.623218 4.022684 2.204258 -1.930680 2.583604 2.760026 0.485102 1.363903 0.639945
290 38.2067464548 1.0000000000 1.0000000000 1.1514495779 19.0000000000 6.0805427594 0.9609495984 5.8450767998 -0.0388561995 5.2379086738 -0.0325787539 34.1649227959 -890.8682431465 24.0735953378 6.1362366949 2.518698 -0.820205 -2.086353 -0.431496 3.436802 -3.619639 0.751002 -1.994950 0.011571 -3.231549 1.356604 2.430409 0.963232 -1.652657 -3.494976 -3.308388 0.988684 -2.565973 0.832807 1.697321 -4.319465 -0.065955 3.556048 -1.102886 -0.887750 -1.244864 -2.799863 -3.450717 -4.000375 -3.016233 -0.365332 1.153173 3.340444 1.629646 2.305032 2.065572 2.746637 -0.172325 0.708068 0.164410
297 35.4384977055 1.0000000000 1.0000000000 1.1514495779 19.0000000000 6.0805427594 0.9609495984 5.8450767998 -0.0388561995 5.2379086738 -0.0325787539 34.1649227959 -890.8682431465 24.0735953378 6.1362366949 3.389225 -2.292055 -1.056045 -1.614401 2.197255 -1.666877 1.693365 -0.286582 -1.224138 -1.912627 2.602813 1.567805 2.772212 0.949564 -1.797445 -1.967519 2.102384 -1.848765 1.420610 1.772682 -4.170682 -0.208069 4.057552 -1.652623 1.933917 -2.090147 -3.001741 -2.665271 -1.152265 -1.578355 0.199042 1.086529 3.460261 3.896203 -0.544192 1.037961 2.075026 0.336133 2.606883 0.076652
308 32.3359525425 1.0000000000 1.0000000000 1.1341865509 20.0000000000 6.0657076518 0.9585661603 5.4711635163 -0.0974622186 4.9727917562 -0.0802405083 29.9336302222 -929.1111902516 26.1706941162 6.6268729746 2.912372 -2.221136 -1.437871 -0.752453 3.162679 -2.348681 1.509809 -3.140649 0.475039 -3.002699 2.498156 0.984780 2.554639 -0.870341 -1.670984 -3.226624 2.681257 -1.109253 0.848153 3.047923 -4.106207 0.689713 3.815819 -2.034653 0.267793 -3.742823 -3.217562 -2.077418 -3.459882 -2.697656 0.652107 1.273192 5.000000 2.004873 0.598398 1.851855 1.442393 0.694769 1.032342 -0.019893
336 31.9433133031 1.0000000000 1.0000000000 1.1089110654 22.0000000000 6.0410430017 0.9546081350 5.6643732049 -0.1617793826 5.1612113895 -0.1377565114 32.0851238044 -877.6832809117 24.7400238891 6.2951561179 2.924184 -1.641767 -1.248484 -2.804225 0.962064 -1.794074 1.608366 -2.179432 -0.652541 -3.779341 0.614949 1.175838 0.546305 0.483619 -2.689178 -1.766992 1.387904 -3.692013 1.749123 5.000000 -4.081249 -0.733505 2.874956 -0.746620 0.439721 -2.872409 -4.053497 -1.567017 -2.741595 -1.846137 0.546895 0.265550 2.244970 1.606455 -0.033233 3.182557 1.609947 -0.888122 0.701088 -1.013812
346 30.8345428096 1.0000000000 1.0000000000 1.0945926632 23.0000000000 6.0284607853 0.9525826422 5.5848561329 -0.2131075093 5.0857160944 -0.1824759716 31.1906180250 -881.3341315546 25.3349935584 6.4591904037 2.451350 -2.166451 -2.243003 -2.411337 2.335835 -1.832850 0.398933 -2.315321 0.642450 -4.406749 0.137633 1.882826 1.168178 1.769064 -2.872946 -2.225430 1.733046 -2.983721 0.897012 2.748543 -2.905570 1.324991 4.205184 -0.704367 1.226360 -3.287514 -4.732703 0.489329 -3.196817 -2.703395 0.922167 -0.969636 3.672675 -0.417701 3.243652 1.937724 -0.301378 -0.341114 1.244286 0.217980
