fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7
3,4,10,1,0.11303093321687306,0.019455447742569243,0.4444444444444445,0.6804673794833747,0.012898751761075912,1.949610604433432e-09,4.67494449942117e-08,0.00565668550357948,0.792195928025503,0.8372911668450665,2.9576433072143223e-05,0.2344322344322344,0.06094182825484758,0.17299117299117303,0.0003855652008885748,0.0006507623981697626,0.000968071200871055,0.0025135528030050328,0.00013425252267527488,0.0009504110271548392,0.0008120454600514884,0.0018606093450108275,0.5547996081803797,0.5717505676989176,0.5679563328184346,0.5523124375314087,0.6720733450464422,0.6607072964656078,0.6386227275910322,0.6134912097216234,0.583843728223624,0.2215909090909091,0.0009140310748756222,0.5603217158176944,0.7594202898550724,0.5771238709860966,0.8802143682533641,0.9634859594832008,0.04953600872926503,0.7320889529112053,0.8989955905820533,0.1333333333333334,0.08261617900172122,0.0755668573850392,0.43783783783783775,0.06235011990407673,0.10578983699305655,0.2491733688574403,0.24858518097331123,0.25799695467840394,0.25799695567808795,0.2579969556615234,0.25799695567612463,0.25799695568643094,0.2579969556863288
3,4,11,1,0.20780573013985137,0.06526072895693569,0.6666666666666665,0.5370286094260788,0.012898733059546542,6.271323592932682e-09,3.7286149264507047e-08,0.00135506406478418,0.7501931875723128,0.8668021561129851,6.080294708980384e-06,0.423076923076923,0.5595567867036014,0.03963963963963962,0.03989646699728363,0.05655236071604782,0.08581410947604068,0.15931887609239156,0.010021185199046654,0.05520756838295243,0.04058470964838473,0.06846230317605745,0.5432984252688577,0.5648485660693932,0.5727903894336763,0.5901895757534363,0.6013258543044276,0.5947045891151596,0.5779748042217171,0.5720943070224906,0.86050996517429,0.2215909090909091,0.0030866649433372744,0.6005361930294906,0.817391304347826,0.5222561994186081,0.8388657439351039,0.9147183082838164,0.06883773638174015,0.6711386854865313,0.8860626202470102,0.17777777777777778,0.14285714285714285,0.055406731895760106,0.5405405405405406,0.2805755395683453,0.02962187622661259,0.3182718377378935,0.34847695142985263,0.34881603781085163,0.3491030925466811,0.3491540974950696,0.34916400826493493,0.34916600750945354,0.3491656331108535
3,4,12,1,0.18870669083531902,0.051688027547719076,0.3333333333333333,0.593630240749934,0.012898739040555687,2.716162808294754e-08,6.89181045262977e-08,0.000539100012827603,0.8108738084773128,0.9188803432729197,8.20622442650663e-06,0.42490842490842484,0.5263157894736845,0.04276814127560396,0.1628177472385868,0.083824505434201,0.057603610282309495,0.08377502851283938,0.0026136183495976653,0.013235674292989422,0.011595861891559478,0.01918981657650438,0.4844992247462277,0.4413277395880404,0.4192962086526872,0.4169299261097976,0.42961702955803577,0.42193993735916563,0.40720759784144406,0.3920118042239681,0.8870938271420103,0.21875000000000014,0.002395407358720879,0.5898123324396782,0.8463768115942027,0.5894830181056718,0.8420798293388672,0.9232470168737263,0.08633469710119887,0.7253598912993102,0.9338582317668593,0.21666666666666679,0.11359724612736666,0.08187327823691458,0.5810810810810811,0.1342925659472421,0.06737304767628295,0.4593978829760595,0.46789432254104374,0.44478559276075474,0.48370842679692755,0.49493988211389855,0.504431005981627,0.5127689082452576,0.5170992116184558
3,4,13,1,0.12216496681182752,0.021295793699264366,0.5555555555555556,0.581882323705131,0.012898702921217007,4.465671706179913e-08,5.147324498863293e-08,0.0002094231415406145,0.7443409501441649,0.876866044494518,8.566996628792159e-06,0.3864468864468864,0.36565096952908577,0.05758765758765761,0.0026903692466461247,0.004031731063334393,0.005483427567429649,0.020591116747445428,0.000699271990592465,0.004349001883710633,0.003701829794727682,0.012946841905210175,0.503170723691352,0.5182492707045909,0.5141496490974363,0.5035795666583054,0.6051712644746253,0.594882035030614,0.5743227351347422,0.554580838727452,0.8216426107858474,0.2130681818181819,0.0015176833902834036,0.584450402144772,0.8115942028985508,0.5887694562835717,0.8634516315436178,0.9449500805572506,0.06578393863298276,0.7317222788563162,0.9078855405765932,0.1527777777777779,0.041308089500860554,0.15812672176308537,0.45405405405405397,0.04796163069544353,0.1388141465051852,0.6288093868773483,0.6030078542173376,0.7029300305843238,0.6754792195944603,0.7029301756297059,0.7029301781378965,0.7029301782394379,0.7029301782543482
3,4,14,1,0.1660011615316126,0.03915952263721878,0.4444444444444445,0.6922666734528496,0.012898776527276107,3.0681132426161715e-08,6.609891875432745e-08,0.00044791253918411935,0.8195081116329832,0.8938725548371026,9.1064940647725e-06,0.41758241758241765,0.08864265927977837,0.22978792746234608,0.002661016593540578,0.0034715429440551828,0.004940103619867793,0.01081811250703962,0.0013961220069162166,0.006767214982829382,0.005726471632812676,0.011557651003493282,0.5977486900865455,0.6166692343582745,0.6139117569895159,0.600995839912555,0.729948312059342,0.7179502271856162,0.6952395277359882,0.6707870372885119,0.6819025912493482,0.22443181818181815,0.002276970255381675,0.5764075067024128,0.7536231884057971,0.5118513477283586,0.8559579375310848,0.9515988819976084,0.049301364433263384,0.7872945339276672,0.9246125616900452,0.1333333333333334,0.09638554216867475,0.06512396694214875,0.4297297297297297,0.06235011990407673,0.10388139699612449,0.39776887178579895,0.4495350611747578,0.5073390376334013,0.5073390574193943,0.5073390599217522,0.507339060011627,0.5073390600477434,0.5073390600537071
3,4,15,1,0.15045470986699522,0.035854668498096605,0.6666666666666665,0.5621230792708943,0.012898705577419468,1.0318877042568475e-08,3.469399499576788e-08,0.000738172188024204,0.7529535242331385,0.8865983449872064,1.8108593617509183e-05,0.46886446886446886,0.4958448753462605,0.05116379537432169,0.19415651249071386,0.27910191062446216,0.31024675575236105,0.35383894367458657,0.04071925987618696,0.21958412895793622,0.14308643958889536,0.1577451467683196,0.4645015511871525,0.52166416866511,0.5373597373537845,0.5594046009056599,0.5119566927635797,0.5298672787323855,0.5224167980619905,0.5266500000188135,0.9037537005464191,0.21590909090909086,0.002057374313432907,0.5898123324396782,0.8956521739130434,0.5426935360045217,0.8087593470955163,0.8757673928729202,0.0994328223033904,0.569227437388703,0.889588865401924,0.1333333333333334,0.3562822719449225,0.01654720405258966,0.45675675675675675,0.5467625899280576,0.011780578442883823,0.5377848361646744,0.5539935618915328,0.6264384396709914,0.6301451197073462,0.6302756975965134,0.630290910172224,0.6303011615770682,0.6303076936924772
3,4,16,1,0.15365699272570088,0.03842315862203321,0.5555555555555556,0.6242090596700878,0.012898720242950253,4.11701623023533e-08,4.251693644124702e-08,0.0001810336168577651,0.7333277379967561,0.8495883062905901,3.194241541611341e-06,0.29670329670329676,0.25761772853185605,0.06254523754523755,0.003044387543951108,0.00464946277077582,0.00811004958934644,0.040313739756925746,0.0008364924235824139,0.004812982077761239,0.005054802979427727,0.01682476630842983,0.5368271828685117,0.5534224562852823,0.550602282428512,0.5476486233838456,0.6202634615671503,0.6097358929189505,0.5894396297050463,0.5706189231257065,0.7370789931273154,0.22727272727272732,0.0030866649433372744,0.6032171581769437,0.6695652173913043,0.53702323384419,0.8443525313576197,0.9331243336212482,0.07584757986502391,0.6937497945640985,0.9001791401111437,0.1722222222222224,0.04991394148020652,0.14684030386509728,0.4972972972972973,0.08153477218225419,0.09337638043643542,0.4075249690707971,0.39686710098460737,0.4652593432794038,0.46526004761787193,0.465260164661704,0.4652601837435741,0.46526018365042404,0.4652601838546802
3,4,17,1,0.22020977808005196,0.07473687767171439,0.6666666666666665,0.524259658135846,0.01289875436106438,8.616691996868997e-09,8.0668932428141e-08,0.0021643413200884425,0.7100488649808477,0.8432168043902174,3.4652830905779064e-06,0.3351648351648351,0.06371191135734076,0.23661308367190717,0.0002664828137545051,0.0003902902754485711,0.0005907468184993708,0.0015709331902106689,8.908590906570912e-05,0.0005600352642653903,0.0005030950891307703,0.0013051730061715927,0.6291554285120718,0.6493063015114338,0.6466460939861652,0.6329176868996088,0.7095663778833811,0.6977362248222494,0.6750332160265939,0.6495220814229891,0.5495313684481773,0.22727272727272732,0.0025200049937640894,0.5630026809651474,0.7420289855072462,0.61133958744448,0.8776950536734243,0.9634097993848831,0.0501742411630523,0.7520489499944434,0.9017565187454232,0.1444444444444446,0.08433734939759037,0.0787462965850616,0.45405405405405397,0.06474820143884885,0.10587465654847575,0.3048938942592459,0.31391353394526494,0.34999192668456064,0.3499919278905567,0.3601879934677045,0.36018799349698477,0.360187993498945,0.3601879934991969
3,4,18,1,0.1609424838276166,0.03740037157737251,0.5555555555555556,0.7540208632975501,0.012898765110972748,1.949745841066349e-09,3.902839377974735e-08,0.00471571310366906,0.8137477122968604,0.8760221457348876,3.279505841183534e-06,0.4157509157509157,0.04155124653739618,0.38441518441518446,0.00045595846225923915,0.0007041470296487613,0.0011175985179078694,0.0035021050708688513,0.0003544452129955612,0.0020057361569279526,0.0019422694650778232,0.005937239790608814,0.5803216207833004,0.5983749459774792,0.5950134709113475,0.5803914591673589,0.7481543903505438,0.7359175347829561,0.712696231776822,0.6874629102279481,0.5879524824576623,0.22443181818181815,0.0008688382635251174,0.5630026809651474,0.6840579710144927,0.5495639644645158,0.8581576937651929,0.9494151248954643,0.047266127178171496,0.7699829354984509,0.9054852725285117,0.13611111111111127,0.0654044750430293,0.09568411386593205,0.427027027027027,0.19424460431654672,0.03410216631464833,0.3229543410810159,0.3361308799213028,0.3663269300687209,0.3663269313384551,0.36632693245887854,0.3663269326797443,0.3663269326965291,0.36632693269563626
3,4,19,1,0.13395057748238656,0.02377457724892936,0.6666666666666665,0.7771704944224898,0.012898759382249653,5.882784972659033e-08,4.341764331080405e-08,0.00011065627422173942,0.8869510868578011,0.904019886724837,3.6603937857650077e-05,0.2307692307692307,0.09418282548476456,0.12250917584250919,0.0005221131263979523,0.0008920354070402551,0.0013870254818168313,0.004926125583696238,0.0002004316198591858,0.00134239094795329,0.001208893133413785,0.003973087203748544,0.4758091502824224,0.4893668166276724,0.48441914911092016,0.46758969513934845,0.6419560174689575,0.6309655524221356,0.609433275781839,0.58536744733912,0.7185171743228922,0.2215909090909091,0.001679674872092653,0.5683646112600536,0.7478260869565216,0.5229506804494763,0.8448525841211896,0.9321975836071092,0.05457399431836979,0.74760867484587,0.9368043404367192,0.1305555555555557,0.04991394148020652,0.11879121796477171,0.4243243243243242,0.05755395683453234,0.11038422957826335,0.5604436864760078,0.6385514757626847,0.640600368863022,0.6406003736646242,0.6406003742050341,0.6406003743896806,0.6406003743855586,0.6406003743876576
3,5,0,1,0.5230596601484588,0.2930331784367085,0.5555555555555556,0.45048887187970643,0.012899270293863209,5.291057519215916e-08,3.822732442122658e-07,0.0016516638551264146,0.66099673077814,0.931558105650886,2.1739695440216556e-05,0.39010989010989006,0.06371191135734076,0.2742389448271801,0.00045001256433720827,0.0006296421814560674,0.0009331401726862398,0.002565697917544998,0.00015883165045646702,0.0009092148211625724,0.0008053973055200797,0.0020217208248259908,0.6042366801220591,0.6233105896598281,0.6202871339507304,0.6060573659469062,0.6953464648958512,0.6836842690937898,0.6612335186721339,0.6359664899918345,0.5760710833480389,0.22443181818181815,0.00216438908606402,0.5683646112600536,0.7536231884057971,0.6014798990101844,0.8876859032046063,0.9709428221591967,0.04410744619495238,0.8583804422002226,0.9950405615489307,0.1527777777777779,0.07917383820998282,0.08733884297520662,0.48108108108108094,0.038369304556354886,0.1782435940695649,0.3699699407808084,0.4342074913963971,0.4377346435267367,0.4402444469601961,0.44024444720970496,0.4402444472337042,0.440244447232985,0.4402444472334312
3,5,1,1,0.3588222338907118,0.16847441214380218,0.6666666666666665,0.5002354043899477,0.012898949416553007,4.944738737316947e-08,1.0442288740423537e-07,0.0004371506672727087,0.8471803392686766,0.9336368599174678,1.4515113585290737e-05,0.315018315018315,0.2132963988919667,0.08043725543725543,0.0009815832574886138,0.0015074185719732983,0.002180029900965261,0.008430863382976458,0.00031159409686944963,0.001802190365041533,0.0015669445963791275,0.005021724939794893,0.5905321874884593,0.6091029451538412,0.6059849225775908,0.5929966889599579,0.6672260500729228,0.6559331521261066,0.6340172456055664,0.6099083907412136,0.6880513778431634,0.22727272727272732,0.00216438908606402,0.5790884718498659,0.7391304347826086,0.5790146191428831,0.875245929715263,0.9481577201822646,0.05123040442431495,0.7853677053056096,0.9763951470742824,0.1750000000000001,0.06024096385542174,0.1254079254079254,0.48378378378378384,0.04076738609112701,0.17013607222294916,0.42251330897238487,0.4483960101423679,0.47898444621051267,0.49310210076918054,0.519768739438699,0.5197687409727918,0.5197687410167717,0.5197687410395551
3,5,2,1,0.35856949771970237,0.16314930445330197,0.5555555555555556,0.5265757736865105,0.012898971690506134,8.600045395291167e-08,9.320741998045671e-08,0.00019250753763159784,0.7240347355229761,0.9250982174659098,1.1904477831518758e-05,0.31135531135531136,0.04709141274238218,0.26949091949091947,0.00012724871594974662,0.0002422518761641155,0.00037295648738327965,0.0012414781289946798,6.401149215071643e-05,0.0004783398744573471,0.00046005235012669567,0.001205330875138369,0.6138429414244411,0.633326386644679,0.6304032455671772,0.6161945184757296,0.733429680424711,0.7213343912854695,0.6982556758123346,0.6725558686492716,0.4771458753018585,0.21875000000000014,5.3422932995383504e-05,0.5361930294906165,0.7362318840579709,0.5975510356216822,0.8870561231075595,0.9648954298392196,0.037501804006274425,0.8286360447610791,0.9776834690315398,0.1444444444444446,0.08950086058519792,0.07438016528925619,0.43783783783783775,0.05275779376498793,0.12309302629857388,0.06497109477355228,0.06638285978220165,0.07626521058902885,0.078304425741406,0.07830442575220747,0.0764220732976455,0.07830442575399565,0.07830442575399726
3,5,3,1,0.27754031727367806,0.11488959669992505,0.6666666666666665,0.3810963165714946,0.012898877770640048,3.726857507863976e-09,5.1413934111186255e-08,0.003225344309147021,0.6399298901525592,0.8537086383278699,0.00015256043212529788,0.36630036630036633,0.32409972299168976,0.06175081331331333,0.011852936258060949,0.01622205136204921,0.019919397619393778,0.03115076037664442,0.0037328048463519136,0.02054906336232181,0.014909985324391785,0.01890019467473943,0.5670087834689149,0.5855608828243785,0.5831805715209866,0.5719499173139468,0.6628147979614749,0.6524787392599096,0.6314601521842864,0.6080702772792186,0.8375460632848908,0.21875000000000014,0.002395407358720879,0.5924932975871311,0.7536231884057971,0.5366923004238655,0.8614968687759759,0.9394254435462361,0.055852653711332856,0.719863820716188,0.9295441780016677,0.13611111111111127,0.16006884681583475,0.03986822299849479,0.4351351351351352,0.0839328537170263,0.07969108299992429,0.30299907657142006,0.31566053309232994,0.27394384978277114,0.2904180507498611,0.31567403779904174,0.31567415979591334,0.31567418765329774,0.31567419625799537
3,5,4,1,0.8482026274154945,0.7899302999319755,0.3333333333333333,0.3165128683200375,0.01289907451900298,2.7197924659229956e-08,2.773981356015139e-07,0.002359125809523487,0.6295651729935079,0.8727685965841773,9.692628425739251e-05,0.23626373626373617,0.06648199445983377,0.1637980837980838,0.00046781738475537116,0.0006111510240645289,0.0009766555947662166,0.0030877328450626853,0.00013185246439721834,0.0007224646882566827,0.0006595831666407347,0.001997965992942545,0.6517409202989531,0.6728782616465577,0.6706158422149382,0.6578376676039762,0.7004150488948335,0.6886835511408707,0.6661420131323391,0.6408655488268354,0.5530044049727292,0.21590909090909086,0.0008258799387844255,0.5522788203753349,0.7507246376811594,0.5839365727946335,0.8798868664029824,0.9604414204971086,0.04977247090918199,0.882118551558168,0.9935302990588828,0.1555555555555556,0.072289156626506,0.09651455264103484,0.4729729729729729,0.04796163069544353,0.14442883229326067,0.4325618995531148,0.48550298177404877,0.5525616331796768,0.5596204389297881,0.5848037902033516,0.5855027239041786,0.5855027239106771,0.5855027239107171
3,5,5,1,0.4056401758086459,0.21858877323361434,0.4444444444444445,0.4557671009813144,0.012898956536085663,2.873502206979438e-08,8.349968557979756e-08,0.0006265333695145281,0.5902047527537627,0.8819968135660147,8.573437986402499e-05,0.2802197802197802,0.3684210526315789,0.03994828161494829,0.003965719621797327,0.006150727964467802,0.010580214011231756,0.05149659613906448,0.0009414790218719041,0.00534020128192179,0.005244730732557994,0.018006980391764862,0.5170386078580522,0.5330086269817318,0.5303779834625767,0.5317860938284127,0.5572575234279886,0.5475662512166805,0.528515138143712,0.5129032986791946,0.8236653018996023,0.22727272727272732,0.0025200049937640894,0.5978552278820374,0.7739130434782608,0.6105340191096791,0.8583628206230824,0.9367468865159552,0.07651918380730732,0.7485712679444205,0.9680083135189701,0.1416666666666667,0.03958691910499141,0.1549433731251913,0.4783783783783784,0.08872901678657069,0.08296807536307733,0.72909703027129,0.7460294446054156,0.7231690020918056,0.7596396238198677,0.7596396585396348,0.7596396611912763,0.7596396627739446,0.7596396627383522
3,5,6,1,0.214864349843775,0.06374106511169132,0.5555555555555556,0.4034792618415732,0.012898825974567145,3.9609414776030014e-08,6.78351534122105e-08,0.00034258670338325233,0.8012003888302383,0.9064930946950551,6.827549198734208e-06,0.2344322344322344,0.08587257617728536,0.13394823394823396,0.00043467005260476837,0.0007384763069127429,0.0011487337029808106,0.004121788154065729,0.00013635076013207768,0.0009215753642041449,0.0008405276659547989,0.0025195550300326185,0.5806518702863757,0.5987389195757042,0.5953817453645365,0.580981949300567,0.6641995033767891,0.6529156773110456,0.6309745368646428,0.6061649288319658,0.5378666584224334,0.22443181818181815,0.0015176833902834036,0.5764075067024128,0.6637681159420289,0.5384542749067487,0.8451750595066461,0.9559331459780687,0.06683549909173697,0.767559438082857,0.9606230323341333,0.188888888888889,0.06196213425129089,0.1299173553719008,0.48378378378378384,0.04316546762589929,0.1619222070615503,0.2461381029807636,0.2254322464348562,0.2414322451788407,0.25868714386336716,0.2586871440164889,0.258687144039259,0.2586871440406561,0.2586871440422068
3,5,7,1,0.2829478001577699,0.11396930537189551,0.8888888888888888,0.6997165939904532,0.012898909888035708,5.37530732633458e-09,9.15093382862043e-08,0.003987978800822529,0.8428079607528003,0.9006032974464817,1.687344224904657e-05,0.34065934065934056,0.07202216066481996,0.22013905797689584,0.001037579421599032,0.001547985367909439,0.0022549377375008974,0.009271992239157275,0.00043429556762271653,0.0024992255871611343,0.0021445879717136326,0.00799680662599104,0.6308149918515065,0.6511218807976129,0.64862564370716,0.6367150906830268,0.7205550018804371,0.7086616804486624,0.685895905505677,0.6615900419957702,0.7464972985154645,0.22443181818181815,0.001679674872092653,0.5737265415549598,0.7420289855072462,0.5630695740490204,0.8763750290156802,0.9516956952938194,0.053908969715598914,0.7869805417325995,0.9469510103285408,0.1472222222222223,0.04819277108433737,0.13415977961432507,0.45675675675675675,0.16067146282973607,0.04429263004429825,0.18605470746341057,0.21452584643063094,0.21452593833760375,0.21452596024320952,0.2145259661172721,0.2145259677835259,0.21452596774400806,0.21452596774231342
3,5,8,1,0.7695125319457601,0.6847291768652296,0.3333333333333333,0.4048232119641057,0.012899082632480697,1.3384556170042384e-07,1.7654106576478085e-07,0.0002481580606207293,0.7067793674442729,0.936056809915753,0.00019181220465439513,0.35531135531135527,0.04709141274238218,0.30604175604175604,0.00012723905729291202,0.00018570046673630327,0.00026794117396604947,0.0007985153739977363,5.680901748220108e-05,0.00031640544541658054,0.0002707940092295301,0.0006649177850101061,0.625833651164466,0.6458252217767284,0.6430795168925318,0.6291173326796481,0.7217810490052947,0.7097992091866827,0.6868837819123921,0.6611787852348703,0.49758016873449895,0.22443181818181815,0.002057374313432907,0.5576407506702412,0.7362318840579709,0.6206168918768931,0.8814891009096142,0.9676649763175686,0.04304879835514716,0.8569662664151939,0.9883586154858411,0.1527777777777779,0.09466437177280548,0.07359574170051829,0.45405405405405397,0.05755395683453234,0.11790018462790937,0.12007724689683386,0.12643018970656295,0.1271360723445072,0.12713607241129382,0.1298027384046787,0.1298027384049324,0.1298027384052774,0.1298027384052839
3,5,9,1,0.4899706482445823,0.29378604592075414,0.4444444444444445,0.5532989341981606,0.012899093380720483,2.0447186635193955e-08,1.5758691413289772e-07,0.0017677486222562695,0.8617840700343993,0.9183586334613203,7.909022824880044e-05,0.3351648351648351,0.016620498614958398,0.48243537655302354,0.0005443340188602477,0.0008322400211793273,0.0013129082901259393,0.0038023585769430715,0.00023232158921442732,0.0014239361070275864,0.0012702231932405314,0.003434926936136277,0.5736861876034816,0.5914613097376673,0.5880200299007861,0.5732624055714416,0.701267360173863,0.6895713720700937,0.667069515538391,0.6420489121929688,0.6816824002897972,0.21875000000000014,0.0015176833902834036,0.5630026809651474,0.7478260869565216,0.5408704765620072,0.869017335023353,0.9617153139441008,0.041537533123167436,0.8671615003953588,0.9801944955461545,0.1305555555555557,0.0757314974182444,0.0808080808080808,0.4189189189189188,0.04316546762589929,0.14083848900020562,0.4762227732784889,0.447987677795411,0.5016346152142612,0.5298698365271703,0.5336345314501951,0.5336345315601945,0.5336345315750939,0.5336345315778002
3,5,10,1,0.4175474333702472,0.24789538799038846,0.5555555555555556,0.6465892736049089,0.012898946100841595,9.834884946969912e-08,1.422773348458165e-07,0.0002786260174767506,0.8954752693983827,0.9402845428357077,2.58669939176622e-05,0.3589743589743589,0.0554016620498614,0.2782847363492525,0.00010526886203941873,0.00020201467271082138,0.0003169040848479954,0.0013174700749508932,5.7502314448012285e-05,0.00042266649945278087,0.000405998385198919,0.0013849887099474639,0.6037069532360757,0.6227428256369142,0.6196532595850801,0.6051922972819185,0.7342017424846977,0.7220944900999821,0.6989995633513401,0.6733424647255803,0.5790532605346428,0.2215909090909091,0.0013035122446815061,0.5549597855227881,0.7826086956521738,0.565798471753149,0.857674160971583,0.9477917288963638,0.05754587039313233,0.8195394769781535,0.9804048256497182,0.1333333333333334,0.07056798623063686,0.08775022956841137,0.43243243243243235,0.05755395683453234,0.11243403550089408,0.17819006868357495,0.1852488944845998,0.2010135967222677,0.19089595233147466,0.2010135967890287,0.20101359679076736,0.2010135967910035,0.20101359679100644
3,5,11,1,0.5009088124815196,0.33009706423187946,0.3333333333333333,0.4778750582023167,0.012898970097532879,3.3551772592701744e-08,1.1446204920712296e-07,0.0007463872932091318,0.6265678800798175,0.875022140846929,0.0005622009073572175,0.23992673992673988,0.27700831024930744,0.04611097584070557,0.002263952534083071,0.0030313509787486316,0.005136588728567305,0.0149658723986339,0.0005904062480520547,0.003249861295620769,0.0032089099335585246,0.008237250430761263,0.54997260148826,0.5668334375764876,0.5636435656246946,0.5513096476711226,0.6180738821404657,0.6074249239823577,0.5867165308614726,0.564263137229011,0.6978000467490557,0.21875000000000014,0.0026510836019085302,0.5898123324396782,0.7101449275362317,0.597021536647832,0.8577925200238392,0.9517851734991027,0.07450326668460233,0.799182521750333,0.9683942120792665,0.1472222222222223,0.0757314974182444,0.08852157943067032,0.4405405405405406,0.04076738609112701,0.15537746958000792,0.2572250369525954,0.2581637644640368,0.2609879770742561,0.2609882577900799,0.264125532113267,0.26412553464869765,0.2641255352404355,0.26412553534349453
3,5,12,1,0.8531208945590247,0.7949583202814907,0.2222222222222222,0.352282895291576,0.012899113370322525,1.8874988602569954e-07,3.399695786910973e-07,0.00036258200386793664,0.7117418216121604,0.8497800562985716,0.0001853093353065032,0.36813186813186816,0.0332409972299168,0.3875527701614658,0.00014340057903694598,0.0002083559712598746,0.00030284178064616905,0.001277705090267023,6.17077693310775e-05,0.00033510829576102226,0.000295941394028638,0.0011056062543922662,0.604291255791386,0.6233418677724862,0.6202551876826777,0.6058020635607945,0.7103304341852278,0.6984751296328316,0.675741553107482,0.6502229665023036,0.5141940946007388,0.22443181818181815,0.002276970255381675,0.5415549597855228,0.7884057971014491,0.55488149787202,0.853855914401644,0.9500445282233829,0.047013738436438246,0.8905814592384736,0.9946745449880341,0.1583333333333333,0.05507745266781408,0.12580348943985303,0.4864864864864864,0.04796163069544353,0.14843932214188604,0.16191698239952595,0.16968168909097375,0.1887405107777843,0.19038756937010187,0.19038756948393065,0.19038756948849817,0.19038756948839292,0.19038756948845126
3,5,13,1,0.3317123768883964,0.16625224132102806,0.4444444444444445,0.49232656129747365,0.012898942979816181,1.6051948208133841e-07,5.861134945257144e-08,2.1510418623832338e-05,0.7501156403424201,0.8760093426377745,7.622640648857766e-06,0.2838827838827839,0.07479224376731297,0.17931615826352668,0.0007905321647876976,0.0010529953516527559,0.0015611287519158234,0.006669682802719352,0.00024896833432410027,0.001296714525730575,0.0010790923038475429,0.004139598495459713,0.626621088857349,0.6466851636439794,0.6440697665273645,0.6315002433755199,0.6881543926096133,0.6765722248588347,0.6542500844394882,0.6296794689494122,0.6963341894676665,0.22443181818181815,0.002276970255381675,0.5898123324396782,0.7594202898550724,0.6287121056917104,0.8867323074899145,0.9684846869276038,0.04668744384896392,0.767497587910237,0.9489914719679293,0.19166666666666674,0.05163511187607578,0.15514503321989953,0.49189189189189175,0.06954436450839327,0.10718140782415284,0.3716517177352419,0.39706375813628153,0.42671082520993603,0.4356519949577425,0.434240232660233,0.43565199598019494,0.43565199596946774,0.43565199597033205
3,5,14,1,0.23080667047827608,0.08555009922656294,0.6666666666666665,0.326570169186339,0.012898825555664458,6.804499523444107e-08,6.200061583814582e-08,0.00015166063024429184,0.5471933788105967,0.8409729422154258,0.0004083230368449687,0.26739926739926734,0.1578947368421053,0.090499322852264,0.0006990647902902235,0.0010520308267472404,0.001468849790964157,0.003474572468539343,0.0001857874067610633,0.0010921016769272253,0.000912137974917275,0.0019456810281786212,0.5648557707180727,0.5822645684565737,0.5786636905771534,0.5634869493494155,0.6258071813128342,0.6149514122523202,0.5936141317319565,0.5688549021328458,0.5890447764677003,0.22443181818181815,0.0009140310748756222,0.5683646112600536,0.7420289855072462,0.5697534392875683,0.8745133399360376,0.9523929831678051,0.05242476572709598,0.7477638087324459,0.9321266513388633,0.1527777777777779,0.09982788296041303,0.06990135963743002,0.45675675675675675,0.06235011990407673,0.1102428636525647,0.15513656936805637,0.14140713217531914,0.13858361366629013,0.1597600630103751,0.1687012297507251,0.1687012297406258,0.16870122974292517,0.16870122974283214
3,5,15,1,0.6134315726188889,0.4685283895860824,0.5555555555555556,0.5151387199045514,0.012899116081670334,1.3073137628683909e-08,2.2904655064882333e-07,0.0041002541080130146,0.7747634231309461,0.8725548533105121,2.45424501113162e-05,0.30952380952380953,0.04709141274238218,0.26796796796796796,0.0003912890002925569,0.0005622861607389172,0.000939649471944238,0.002269544097317923,0.0001420602620451806,0.0008649685889880193,0.0008597395206904151,0.0018433022084192606,0.6356510587013473,0.6560948118045934,0.6535843566016858,0.6401473043720132,0.7233658687659359,0.7113904058887509,0.6885084482821925,0.6629451281575156,0.507435088013058,0.22443181818181815,0.001177798701197118,0.5522788203753349,0.7159420289855072,0.6063797848745429,0.8803791033324064,0.965884414744214,0.059445179157389005,0.8410876165521025,0.9927692847400296,0.1305555555555557,0.09466437177280548,0.06522855675398047,0.4216216216216216,0.09832134292565933,0.06640657523818588,0.7871378899097403,0.8358436422641473,0.8899611280766622,0.9332551103907443,0.9999999999961229,0.9999999999996612,0.9999999999999218,1.0
