fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15
1,1,10,1,0.2261408031695542,0.0576185158879726,0.33333333333333337,0.5973152981361725,0.016547462677066548,1.1450057096528617e-09,7.885818474805434e-09,0.0002342263365195399,0.7267848009807281,1.0,1.7787691892340307e-20,0.27007299270072993,0.07692307692307691,0.27272727272727276,0.02096919371958794,0.03199952474156605,0.042937385485970356,0.06469862334246754,0.02281740788667056,0.037784513115507526,0.05644562259782056,0.08884100875882633,0.533307175744045,0.5906303389372778,0.5980355699855681,0.6564057429700266,0.5349330257786009,0.6571372507303186,0.6983085718954378,0.7637311523678023,0.4472763914842619,0.02949061662198392,3.066093038997052e-07,0.04193548387096781,0.40625,0.8841493631292809,0.907799457996842,0.9947513220136626,0.04450526925377679,0.7579149613706477,0.9999999999999999,0.18478260869565222,0.14912280701754382,0.048939482389569966,0.5769230769230769,0.07633587786259544,0.14780730414579257,0.10304288246043826,0.10308218853775565,0.1030859546947012,0.10308620758695812,0.10308623024227036,0.10308623054379011,0.10308623275277039,0.10308623257660289,0.10308623259772524,0.10308623260290935,0.10308623260951545,0.10308623261117343,0.10308623261135282,0.10308623261131143,0.10308623261132628,0.10308623261132659
1,1,11,1,0.30175850803717424,0.11405963734034195,0.33333333333333337,0.4432930696335074,0.016547464823642468,1.2139580140190026e-08,3.9775481611141964e-09,3.1335798867901878e-06,0.7261763789108496,1.0,1.9481757786848908e-20,0.36496350364963503,0.1048951048951049,0.2594773647405227,0.017657713314074317,0.028934531560916608,0.03647467484020713,0.06778762322494458,0.016495108185013225,0.03340056121438195,0.04593149779713269,0.08295191791260367,0.5292136009051961,0.5863953939410183,0.592612748251101,0.6539077494319472,0.5161747543723537,0.6353565978669462,0.673867439236634,0.7390074978654944,0.3201494805674141,0.02412868632707782,1.1268928730276883e-06,0.08709677419354842,0.375,0.8626933283346727,0.8936731941795735,0.9865145243046272,0.07018976181519754,0.7282657830229521,0.9999999999999999,0.19565217391304346,0.09210526315789472,0.08406304728546411,0.7051282051282048,0.05343511450381679,0.23391175972312986,0.04531207140986716,0.045311517603611864,0.0453123383200731,0.04531270428894847,0.045312760072446126,0.045312761285099076,0.04531276346825626,0.04531276402060984,0.04531276398547911,0.045312763992871916,0.0453127639949167,0.04531276399480101,0.04531276399484448,0.04531276399489374,0.045312763994882224,0.0453127639948845
1,1,12,1,0.29276078567544767,0.09926192533794528,0.5,0.451204569823327,0.0165474685151184,4.047814274719723e-09,8.553451564902522e-09,6.551627583486903e-05,0.7775765102499186,1.0,2.1175823681357508e-20,0.21897810218978103,0.08391608391608392,0.2150349650349651,0.01928158234647814,0.033998472538063165,0.04408016309684182,0.08829299903420317,0.015784543539141507,0.033410311870920244,0.050145401577335456,0.09781157817228703,0.488349982721295,0.5424881889949748,0.5486043852608985,0.6108455329987847,0.4710178590275099,0.5807355779537278,0.6170381002367228,0.6822869350205718,0.5066583303759153,0.034852546916890145,4.923017783686864e-07,0.06129032258064512,0.5104166666666665,0.8968994156480325,0.8743823362921077,0.990259003948545,0.09597725870090223,0.7645312781500828,0.9999999999999999,0.19565217391304346,0.043859649122807015,0.16754232340922362,0.7051282051282048,0.12977099236641224,0.1034632977564801,0.16889769474225352,0.16904514473780552,0.1690466047955202,0.1690456678608096,0.1690461475558926,0.16904611430170757,0.1690461197124204,0.16904612053246876,0.16904611993024937,0.16904611992503876,0.16904611992928265,0.16904611992907675,0.16904611992919244,0.16904611992920382,0.16904611992920093,0.16904611992920088
1,1,13,1,0.177866857821407,0.03408960957560878,0.33333333333333337,0.6521052013020754,0.016547464757613296,2.6872405377387486e-09,6.905821974419243e-09,8.234001991583656e-05,0.846873258867688,1.0,1.6940658945086007e-20,0.35766423357664234,0.048951048951048945,0.48633184996821355,0.01817415519150432,0.026702695673834233,0.036344504548643235,0.061863844608348026,0.0178128561156157,0.0285119745408953,0.04251967393268998,0.07037324316720142,0.5068596917687391,0.5605939670911472,0.5670365957230966,0.6238053055619851,0.4930107245519444,0.6049259207046654,0.6421557938858834,0.7026356610045004,0.44801387497391776,0.02412868632707782,3.4622621350627813e-07,0.04516129032258061,0.4479166666666665,0.8121736892049849,0.8347699650872586,0.9824492501272517,0.07616077147595501,0.7350492610252308,0.9999999999999999,0.18478260869565222,0.10526315789473682,0.07045668867034892,0.5512820512820511,0.09923664122137406,0.11159514993102455,0.2025014187325131,0.20251342024228602,0.2025196694192462,0.20251962329929685,0.20251964843178422,0.2025196560430214,0.20251965555932122,0.20251965569503172,0.2025196557073976,0.2025196557072062,0.20251965570710412,0.20251965570708697,0.20251965570709413,0.20251965570709501,0.20251965570709535,0.20251965570709535
1,1,14,1,0.16247355608365222,0.02576253770499267,0.33333333333333337,0.6123905221003109,0.016547462946030145,7.071716420395816e-09,7.070476638876386e-09,2.658861113309275e-05,0.7381639512421059,1.0,1.6940658945086007e-20,0.20437956204379565,0.03496503496503496,0.4125874125874126,0.0320674053040015,0.04368104920571624,0.05962474474633148,0.09614105487923072,0.030095121348325895,0.04902309285116336,0.07360029120657484,0.11814271581406027,0.49670937912777086,0.5495300714678208,0.5579198344895613,0.6174254584515322,0.49482290499257775,0.6084982260916612,0.6479486482697029,0.7134830251301839,0.49118778491076975,0.02412868632707782,3.3607093019667e-07,0.06774193548387097,0.4479166666666665,0.7976883066815728,0.8217470823102468,0.9666400932632031,0.06996694000672654,0.7196468652615498,0.9999999999999999,0.19565217391304346,0.11842105263157893,0.06522132979044627,0.5897435897435899,0.1908396946564886,0.0590204667747687,0.1975176500058518,0.19757874972991213,0.19759640986104582,0.19759649096060078,0.19759754601872548,0.19759785417588904,0.19759784893352472,0.1975978652723434,0.1975978676576886,0.19759786759978604,0.19759786768252396,0.19759786770643478,0.19759786770840154,0.19759786770911747,0.19759786770912818,0.19759786770912818
1,1,15,1,0.22087134820333143,0.05145672291861146,0.16666666666666666,0.774083833120752,0.016547467168626664,2.251053934111648e-09,8.624812794078625e-09,0.00012595304914400881,0.916013471845005,1.0,1.6940658945086007e-20,0.26277372262773724,0.04195804195804195,0.4321678321678322,0.015145358355535906,0.0342209618437265,0.05008991882831988,0.09529407694060148,0.013977881434937488,0.03745748689088293,0.06046853557365858,0.11037843950325404,0.4826863861703067,0.5383531952752192,0.5467133125343422,0.6090708984364267,0.47624937393414846,0.5894400469830763,0.6280468094317057,0.694455235478455,0.2522077466784798,0.04021447721179623,3.066093038997052e-07,0.08709677419354842,0.24999999999999978,0.884189124344174,0.8785895386755529,0.9886252686899766,0.08694276114915578,0.7793808763678123,0.9999999999999999,0.18478260869565222,0.08771929824561402,0.0845406782359497,0.5641025641025641,0.1908396946564886,0.05687456133981948,0.29811305079970535,0.29811523150430336,0.29811736605872885,0.2981174594238285,0.298117481594912,0.298117490001173,0.298117493496413,0.29811749439355817,0.2981174946067852,0.2981174947390033,0.2981174947339049,0.29811749473369464,0.29811749473409127,0.2981174947340967,0.2981174947340926,0.2981174947340945
1,1,16,1,0.38071767924657196,0.2020312579059813,0.33333333333333337,0.6565794517786333,0.01654746617339133,2.2461925151570694e-09,7.1312082929637566e-09,0.00010365443509040566,0.8092234642460974,1.0,2.202285662861181e-20,0.3211678832116789,0.06993006993006992,0.3386613386613387,0.02908589103604679,0.04005483425382677,0.05783469437747558,0.10131391388855393,0.03424457349448657,0.05336314738203217,0.08598588994895931,0.14894013998861808,0.5561388769269953,0.6154187139630549,0.625287774558451,0.6928853366638408,0.5585573694973811,0.6861289670385061,0.7311859648505731,0.8046794582378991,0.5709988241548705,0.03753351206434323,3.675932386681001e-07,0.05161290322580646,0.46875,0.8760874142952864,0.8929437598780456,0.9893680726635938,0.06054478969969962,0.7841057890561901,0.9999999999999999,0.2173913043478261,0.10087719298245613,0.08322241681260946,0.653846153846154,0.1755725190839695,0.07065127423219347,0.03712301923231982,0.037138244903326,0.0371397616592342,0.037139859758330215,0.03713993210183035,0.03713993459135907,0.037139938466595815,0.037139937944501614,0.037139938192489605,0.03713993811302378,0.03713993811633044,0.0371399381162127,0.03713993811631015,0.03713993811621262,0.0371399381162132,0.03713993811621248
1,1,17,1,0.1850800414763663,0.03699498150146585,0.33333333333333337,0.6702266712221316,0.016547470258376842,1.2464589599535885e-08,7.49269211103809e-09,1.2402501404860795e-05,0.7837986914110191,1.0,5.251604272976662e-20,0.43065693430656926,0.03496503496503496,0.7016317016317016,0.031604399283974786,0.045012558389132644,0.05866846852062062,0.0883499295654433,0.031754843469103365,0.05377591772617234,0.0756947505788504,0.11362329946374333,0.4718317627669249,0.5227627213434776,0.5297958610690194,0.5839007795667934,0.4878647235769883,0.600889739454301,0.6388164560739545,0.7017276239460002,0.5331493078833329,0.04021447721179623,4.6476873799862566e-07,0.04838709677419353,0.41666666666666674,0.8316362443177681,0.8176551203806168,0.9798720118449717,0.07589453423237325,0.7270470508445442,0.9999999999999999,0.18478260869565222,0.14912280701754382,0.048939482389569966,0.5641025641025641,0.22137404580152675,0.04773715755229377,0.34181766661120583,0.34184700859665573,0.3418488494576919,0.3418489494643164,0.3418491049588327,0.34184910857375633,0.34184911041435917,0.3418491104996993,0.3418491104025925,0.3418491103874208,0.3418491103882672,0.34184911038799376,0.34184911038802634,0.34184911038803817,0.3418491103880372,0.34184911038803734
1,1,18,1,0.240656505327821,0.08232745060394035,0.33333333333333337,0.728632038709915,0.016547468838574296,8.064955976847258e-09,7.398140287688795e-09,2.3603373994737412e-05,0.8100223175542577,1.0,1.2790197503539935e-19,0.1970802919708028,0.06993006993006992,0.23676323676323674,0.03843997131991362,0.058438561163953934,0.07993927793619521,0.1346936467325516,0.038540587761205086,0.057346021806042084,0.09215824733669813,0.15048407393323818,0.4316297276112385,0.48097188032375365,0.4909016407122024,0.552950352051799,0.4335936736407279,0.5322693662941225,0.5712141170110958,0.6382807758209499,0.4455727952206421,0.04021447721179623,1.0679834862576575e-06,0.09677419354838707,0.32291666666666674,0.8445748872875367,0.8771657848750172,0.9855190271641967,0.048633789792260906,0.7137720677042132,0.9999999999999999,0.18478260869565222,0.07894736842105263,0.09369527145359019,0.5641025641025641,0.09923664122137406,0.11352646482247884,0.28282300489981427,0.282981631090555,0.2829931342489125,0.2829958705494368,0.28299588801055053,0.28299601596772217,0.282996007800848,0.2829960089543693,0.2829960089808571,0.2829960090834484,0.2829960090883971,0.2829960090897622,0.28299600908930267,0.28299600908933775,0.282996009089342,0.2829960090893431
1,1,19,1,0.23387365430446422,0.06133811014862208,0.33333333333333337,0.5603765828616151,0.01654746274692266,2.2451897576446373e-10,6.026888929201035e-09,0.0009486958889874528,0.8188827291485626,1.0,1.2536087619363645e-19,0.34306569343065685,0.048951048951048945,0.47107438016528924,0.016703220645820416,0.020939089188070924,0.02717525084008478,0.04734301582442815,0.016156707652986473,0.02413682137294122,0.035560005705477085,0.060827635988275265,0.5457946661762308,0.6025052079372779,0.6088057310294026,0.6682273017862421,0.5341835579296335,0.6550031280413654,0.6949779090127123,0.7587420595408121,0.3380852013824236,0.02412868632707782,6.341179307340253e-08,0.0032258064516129253,0.2916666666666665,0.8587812903772496,0.8600831374554136,0.9842341808908643,0.11579024121598586,0.7439777421526297,0.9999999999999999,0.18478260869565222,0.09649122807017543,0.0769118505545826,0.5897435897435899,0.1603053435114504,0.07170929891185973,0.08695318512190438,0.08696368580458137,0.08696972211879671,0.08697052107524815,0.0869708142560348,0.08697083203210325,0.08697083827771164,0.08697083791076253,0.08697083791569417,0.08697083791994654,0.08697083791981701,0.08697083792031289,0.08697083792026182,0.0869708379202588,0.08697083792025655,0.08697083792025655
1,2,0,1,0.22423013300146455,0.05317206735617088,0.16666666666666666,0.8255674175389269,0.01654775845849513,1.3855765407018958e-08,6.807094968176154e-09,8.586451425286534e-06,0.9325772040022026,1.0,3.4728350837426314e-20,0.29927007299270075,0.04195804195804195,0.47412587412587415,0.017886487051115358,0.024791545460893714,0.03433965535928508,0.05771640693207385,0.018220338047334264,0.030087818175619348,0.04686010094148971,0.07777696692136907,0.4202013477572228,0.4636202221941073,0.4680920851151972,0.5140841045195007,0.46432251589280515,0.5700456578098205,0.6059347607258333,0.664802679662199,0.3121108971264799,0.05093833780160864,5.837955684521638e-07,0.07419354838709682,0.32291666666666674,0.767859044007813,0.7526106072957646,0.9682925656842316,0.1259981395278999,0.8061433612564445,0.9999999999999999,0.18478260869565222,0.10087719298245613,0.07355516637478109,0.6153846153846154,0.09160305343511453,0.13090829884556746,0.661379211182755,0.6613937280526575,0.6613992807365717,0.6613990090786839,0.6613991212233298,0.6613991299163384,0.6613991321801123,0.661399132010077,0.6613991320470044,0.6613991320542045,0.6613991320552252,0.6613991320557593,0.6613991320557054,0.6613991320557296,0.6613991320557181,0.6613991320557203
