evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
121 706.0068244042 0.0000000000 1.0000000000 1.4594976657 8.0000000000 6.2046143007 0.9808581128 3.9241717973 0.1310178975 3.5212917865 0.1040442732 15.3991242946 -1107.1533079990 26.4003731574 6.6985370986 -0.698863 1.414721 0.815961 1.575832 0.071899 1.559381 1.125437 1.820151 -0.661475 -1.823476 2.709407 2.343331 1.901499 0.544905 -0.393957 0.046657 -0.894590 0.328479 1.223408 -3.979155 0.223700 -1.429594 0.152011 1.357443 -0.336088 0.909363 0.621949 1.141852 -1.829435 -1.653939 -0.425239 2.272444 1.386094 -1.548895 2.810205 -1.167167 0.841487 1.074088 -0.992034 -1.339936
215 548.1006106450 0.0000000000 1.0000000000 1.1759909305 14.0000000000 6.1212200922 0.9675323124 5.4299087022 0.0363221141 4.7387796298 0.0531810103 29.4839085137 -923.4209071783 24.6836638015 6.3033769611 -3.221130 -2.407378 -0.296586 -1.516701 -0.166799 0.614063 0.591325 2.149542 -0.776392 -3.182238 1.877385 0.911628 1.624814 0.532433 0.214424 1.240130 2.280075 1.229262 1.879433 -2.038334 1.580596 -1.143714 0.330747 0.265916 0.826259 -0.012449 -0.594404 1.445134 -0.998630 -2.013294 0.410404 1.178196 0.376964 -0.659114 2.745947 -0.736655 0.193647 0.940761 -1.917914 0.228262
359 544.9367344607 0.0000000000 1.0000000000 0.8420361760 23.0000000000 5.9962448556 0.9475872286 5.0033394944 -0.0853772288 4.2557077426 -0.0706499407 25.0334060964 -731.9759206557 25.8287244162 6.5816326584 -2.936279 -1.396633 0.311678 -1.865174 0.473850 1.484614 0.974746 2.074626 0.247581 -3.809403 0.092032 2.178138 0.233524 0.272778 0.749906 -0.897385 2.491608 1.560326 0.795049 -0.411721 0.433934 -1.776623 -0.335628 -1.184171 0.608335 1.157721 -1.189919 0.217370 -0.907357 -1.059383 0.352306 2.500441 0.937418 -1.239884 1.015684 -2.845406 1.786197 0.467435 -1.131040 -0.967353
403 537.1669798822 0.0000000000 1.0000000000 0.7768526744 26.0000000000 5.9563799161 0.9412113265 4.8935607111 -0.0510615818 4.2788126356 -0.0514811933 23.9469364334 -710.7900122665 27.1598180627 6.8980883455 -2.160091 -1.278637 0.441208 -1.241946 0.182358 0.785742 0.181338 0.774890 -0.387962 -3.456665 -0.506523 2.647695 0.501323 -0.518050 0.995853 -0.128995 1.285021 0.647375 1.099718 -1.604052 0.228167 -2.181320 -0.788424 -1.550057 -0.658840 1.934240 -1.773960 0.422511 -0.751479 -1.299149 1.146157 2.261698 1.968359 -1.565208 1.410081 -1.838545 1.477051 0.245427 -1.209873 -0.420244
410 520.3977236569 0.0000000000 1.0000000000 0.7522266142 27.0000000000 5.9448206033 0.9393673158 4.5492687904 -0.0832876323 3.9878606305 -0.0764449864 20.6958465277 -667.3826676857 26.1994425250 6.6482603557 -1.532247 -1.801870 -0.314318 -2.624088 -0.226195 -0.297846 1.171702 1.213466 -0.707777 -2.270767 -0.797277 2.747739 0.472920 0.534402 1.399898 0.608033 0.883620 1.034033 0.950667 -1.062683 1.254567 -2.114599 -0.475738 -2.354850 -0.094252 0.156040 -0.608724 0.197710 -0.245207 -1.712754 0.331645 2.866737 2.362099 -1.488788 1.878965 -0.323751 1.653873 -0.155529 -2.589070 -2.566627
430 514.4386619295 0.0000000000 1.0000000000 0.7326730220 28.0000000000 5.9327425618 0.9374547163 4.8658688185 -0.1632532227 4.1784082582 -0.1400961176 23.6766793589 -627.5918006106 25.3552327263 6.4650386287 -1.961147 -1.750665 -0.677748 -2.008123 -0.662870 0.105272 0.644115 0.469928 1.342854 -4.100512 0.017197 1.374242 0.458933 0.505587 0.449580 0.001118 -0.092139 1.263696 1.067017 -1.606996 0.116703 -1.608445 -0.309240 -2.343212 0.296789 1.299907 -1.018893 -0.520152 -0.757841 -0.166299 -0.362664 2.819997 2.279474 -0.599075 1.831626 -1.600107 2.752340 0.548446 -1.545398 -1.495269
481 456.0056376445 0.0000000000 1.0000000000 0.6650603795 32.0000000000 5.8894217312 0.9304897455 4.8093648110 -0.0319314639 4.0081935091 -0.0382899471 23.1299898855 -575.2659431346 25.8646196555 6.6135483546 -1.009663 -2.168497 -0.233579 -1.858085 -0.116845 0.184730 1.566714 0.745099 2.037339 -2.745261 0.289585 1.814509 0.319182 -0.086779 -0.158419 0.570580 1.358388 -0.457569 1.232665 -0.411266 -0.779126 -2.085606 -1.081017 -2.151745 1.745063 -0.063491 -1.208509 1.184881 0.281216 -0.631856 1.027295 1.807023 1.713787 -1.453515 2.103705 0.161957 2.316168 0.926212 -1.759975 -1.162336
543 442.6705135677 0.0000000000 1.0000000000 0.6162526739 36.0000000000 5.8427385428 0.9229991725 5.1802386938 -0.0594169747 4.3127133170 -0.0654460364 26.8348729248 -525.3808393602 26.0318388410 6.6024443858 -1.490762 -0.796552 0.227769 -0.368266 -0.354293 -0.059204 1.358309 0.368411 1.196600 -3.060856 0.209319 1.728016 1.041010 0.257025 0.733397 0.557055 1.653704 1.041719 0.553217 -0.656487 1.338227 -1.108825 -0.556223 -1.633403 -0.132299 0.419441 -0.816579 0.967665 -0.287854 -1.965158 1.438083 0.947828 1.652149 -0.986432 0.946693 -0.338512 1.815468 1.065713 -2.462537 -0.640502
920 415.2682169213 0.0000000000 1.0000000000 0.3915128551 61.0000000000 5.5708560865 0.8791721429 4.7696207134 -0.0007253887 3.9246200970 0.0053461382 22.7492817495 -198.8221924982 25.6054482619 6.5271139001 -2.126015 -2.358371 0.302620 -0.985312 0.932117 -0.513825 1.057400 2.099136 -1.326630 -2.070796 0.737228 1.238591 1.176133 0.141712 -0.589707 0.607590 0.988314 -0.248002 2.475797 -1.733678 1.420778 -1.403139 -1.709756 -1.313137 1.014979 0.711572 -0.391943 0.149893 -1.484590 -1.536465 0.858679 1.243686 1.918688 -0.783563 -0.298498 -0.989481 1.532540 0.310018 -1.051655 -0.410050
1005 556.3258804809 0.0000000000 1.0000000000 0.3734363860 67.0000000000 5.5131639523 0.8697964802 6.2995069020 0.0957045864 5.2151348297 0.0857771453 39.6837872086 -160.5333256879 25.5152940118 6.5035359392 -1.511516 -1.816109 1.300034 0.150356 0.818975 -1.028039 0.414337 1.723502 -0.892727 -2.063707 0.960119 2.162227 0.644344 -0.313543 -0.326021 0.955297 1.180762 -0.022359 2.655895 -1.817563 1.166699 -1.197149 -1.071280 -0.488387 1.126558 1.347059 -0.315845 0.412316 -1.246996 -2.857616 0.024356 0.611457 1.917385 -0.913684 -0.029664 -0.909315 1.269643 0.812074 -1.359172 -1.008057
evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
1 1144.3166111216 1.0000000000 1.0000000000 0.3734363860 67.0000000000 5.5131639523 0.8697964802 6.2995069020 0.0957045864 5.2151348297 0.0857771453 39.6837872086 -160.5333256879 25.5152940118 6.5035359392 3.248691 -1.223513 -1.056344 -2.145937 1.730815 -4.603077 3.489624 -1.522414 0.638078 -0.498741 2.924216 -4.120281 -0.644834 -0.768109 2.267539 -2.199783 -0.344856 -1.755717 0.084427 1.165630 -2.201238 2.289447 1.803181 1.004989 1.801712 -1.367456 -0.245780 -1.871539 -0.535776 1.060711 -1.383322 -0.793507 -1.374345 -1.690411 -1.342492 -0.025329 -2.234621 0.468831 3.319604 1.484088
2 1138.0182519688 1.0000000000 1.0000000000 0.3734363860 67.0000000000 5.5131639523 0.8697964802 6.2995069020 0.0957045864 5.2151348297 0.0857771453 39.6837872086 -160.5333256879 25.5152940118 6.5035359392 -0.383671 -1.775258 -1.494317 3.384909 0.101616 -1.273991 0.381831 4.200510 0.240318 1.234406 0.600341 -0.704500 -2.285036 -0.698685 -0.417788 1.173246 1.677967 1.862204 0.571175 1.770282 -1.508796 2.505736 1.025860 -0.596186 0.977036 -0.151143 2.263259 3.039634 4.371151 -2.792993 -2.888228 -1.008932 0.320074 1.752338 0.631270 -4.044402 -0.612408 1.655949 0.460189 1.524022
3 872.0441732177 1.0000000000 1.0000000000 0.3734363860 67.0000000000 5.5131639523 0.8697964802 6.2995069020 0.0957045864 5.2151348297 0.0857771453 39.6837872086 -160.5333256879 25.5152940118 6.5035359392 -0.444656 -0.401516 0.373123 0.820103 0.396599 0.238017 -1.341325 0.755128 0.243643 2.258968 2.397836 0.370313 -0.750570 -1.277461 0.846989 0.154680 -0.687707 0.087194 -1.240002 1.396064 -0.894257 2.449015 0.806983 1.187157 -2.189824 0.338765 1.481113 -1.907401 -0.532437 0.065229 -2.746235 0.630319 1.692321 -1.719032 0.701092 -2.624567 -0.077391 -3.231545 2.242835 0.817801
8 746.9779070069 1.0000000000 1.0000000000 0.3734363860 67.0000000000 5.5131639523 0.8697964802 6.2995069020 0.0957045864 5.2151348297 0.0857771453 39.6837872086 -160.5333256879 25.5152940118 6.5035359392 -1.563823 -0.875018 0.190850 1.842900 0.121500 0.422250 0.033055 0.354375 -2.232940 0.161854 -0.373158 -0.113649 0.984673 -1.361356 -0.169016 -0.594724 0.834604 1.569541 -1.910851 1.171821 4.131567 -2.942314 -1.660344 -1.761155 -0.558195 3.245698 0.026705 -1.389387 1.243607 -1.199609 2.246824 0.610534 2.777559 -1.322688 5.000000 1.649169 1.309160 -0.102377 -1.451194 -1.735537
66 685.9963674982 1.0000000000 1.0000000000 1.6204178079 4.0000000000 6.2606588773 0.9898140000 3.9118829918 0.0638201914 3.4494029425 0.0595466914 15.3028285414 -1164.4417128970 25.7970701384 6.5656312603 -2.814676 -2.047621 1.734233 -0.866565 -1.829392 -0.404692 -0.228684 1.458007 -1.257690 -2.271844 1.801137 0.931227 -0.093519 -1.197540 -1.111888 3.925553 3.284261 3.354772 0.792318 2.575679 3.899896 -3.313522 0.412760 -0.838876 2.892020 2.469187 0.672044 0.893451 -2.936754 0.389063 1.258807 1.401281 0.117344 -0.600539 -1.051933 -0.052095 0.316862 1.854891 -2.499603 -2.399544
131 644.3106995152 1.0000000000 1.0000000000 1.3977970121 8.0000000000 6.2002891847 0.9801741334 4.4542916361 -0.0015543925 4.0658458210 0.0050221320 19.8407139797 -1097.4936582330 27.0357602047 6.8501409986 -2.754136 -2.991415 2.466230 1.903834 0.618909 -1.260116 -0.723956 2.245224 -1.561940 -1.204844 0.036576 3.519379 -0.265867 -1.047627 2.778575 1.306478 1.251234 1.120322 0.592421 2.173344 1.056186 0.849054 -0.905252 -0.133735 1.286309 0.283374 -0.547374 1.640028 -1.384174 -0.757152 3.999837 5.000000 1.155393 -1.245269 2.167883 -2.149800 1.897843 1.436776 -0.064272 -1.620197
222 589.3445106758 1.0000000000 1.0000000000 1.1375945911 14.0000000000 6.1130839802 0.9662344924 4.3747756518 -0.2153224602 3.9800296633 -0.1674715698 19.1386620038 -948.9297917902 26.6268966585 6.7562055336 -2.712340 -2.660694 1.528465 -0.960765 -0.555267 1.700826 1.682041 -0.168155 -1.151166 -1.325004 -1.943148 3.778039 1.225292 -0.639292 4.099502 1.051835 -2.254073 -0.665346 1.083762 -0.671377 1.441371 -0.948243 -0.743539 -3.615758 -1.647850 -0.356816 -0.230193 1.499203 -0.059024 -0.761255 2.186758 -0.681248 1.155624 -1.651116 0.764817 -3.138104 1.033061 2.521697 -0.801675 -1.385178
351 579.0672062878 1.0000000000 1.0000000000 0.8722890495 23.0000000000 5.9993090040 0.9480499688 3.9454542852 -0.1544375379 3.4811197500 -0.1436244110 15.5666095163 -772.9738388636 26.6245808423 6.8097077389 -1.659062 -3.304455 1.652424 -2.279403 1.502490 0.161832 2.288659 2.951840 -4.057071 -1.563976 -0.786375 3.575366 1.789496 -0.965487 0.646421 1.371461 -0.039004 -0.398024 0.327177 -1.205274 0.954593 0.255436 -1.092042 -2.376882 0.557153 1.204524 -0.025312 1.154504 -1.604110 -1.029898 0.318817 -0.160222 -0.690153 -1.742861 1.836837 -1.234861 0.391587 0.397353 -1.866013 -3.157101
361 571.3321281652 1.0000000000 1.0000000000 0.8404987988 24.0000000000 5.9845612329 0.9456935442 4.2845515401 -0.1108418464 3.6366288850 -0.1112120462 18.3573819000 -758.7218383971 27.0508851397 6.8883449121 -1.201547 -2.110301 1.737521 -2.571490 0.679887 -0.875735 2.208867 2.178359 -3.953146 -2.153446 -0.190331 3.257824 0.844753 -0.736082 1.496189 0.965466 2.921820 0.492235 0.532140 -0.634801 -0.718852 -0.598493 -0.949874 -2.683294 0.903330 1.923566 -0.875946 2.228705 -2.718719 -1.543493 1.306151 0.711973 1.403230 -1.253801 2.067943 -0.317121 -0.514064 0.941078 0.261007 -3.020508
381 568.3857841117 1.0000000000 1.0000000000 0.8169362670 25.0000000000 5.9689140418 0.9431952675 4.7528985384 -0.0769055122 4.0588756273 -0.0861340287 22.5900445162 -728.5834998089 26.6160768072 6.7108390999 -0.391810 -2.558391 0.893495 -2.770196 1.301461 -0.761198 1.184553 2.044366 -3.979971 -1.872042 0.844256 3.070136 0.906346 -1.505219 0.632677 1.753028 2.706547 0.055233 0.473808 1.176801 0.441473 -0.101588 -0.916564 -3.508556 1.036374 0.933249 -0.851215 2.989223 -1.716122 -0.735816 1.199422 1.308013 1.383519 -2.125135 1.165396 -0.320648 -0.212558 1.148024 -0.819831 -2.648667
383 529.1325377565 1.0000000000 1.0000000000 0.8169362670 25.0000000000 5.9689140418 0.9431952675 4.7528985384 -0.0769055122 4.0588756273 -0.0861340287 22.5900445162 -728.5834998089 26.6160768072 6.7108390999 -2.137384 -3.449189 0.970212 -2.027533 0.430697 -0.991322 1.888763 2.943087 -4.893867 -1.799599 1.017351 4.241866 1.666285 -0.872912 1.882023 -1.317561 1.525685 1.184002 0.243455 -0.481208 1.541356 -0.448778 -1.080656 -2.881454 0.402360 -0.216602 0.420189 1.743227 -1.530193 -1.756592 0.925490 0.492472 1.093433 -1.572164 2.689743 -0.597489 0.735489 0.476992 -0.416063 -2.617248
418 502.5772459465 1.0000000000 1.0000000000 0.7591879126 27.0000000000 5.9448578882 0.9393413388 4.4682674277 0.0751412246 3.6814754080 0.0380198540 19.9654138056 -670.6501438157 26.1717620024 6.6949487942 -0.041965 -2.992089 0.124774 -0.941077 1.692759 -0.991318 1.727389 2.006372 -2.846559 -1.312208 1.894071 2.630901 0.399336 -1.250722 0.213360 0.143973 0.756686 0.331330 0.679227 -0.826308 1.093590 0.504137 0.118761 -2.324478 0.453712 0.832862 0.261514 1.666694 -1.168182 -2.989105 2.579952 0.789457 0.088534 -1.192913 1.573925 -1.462612 0.714860 0.564135 -1.290423 -3.631904
554 500.8943584157 1.0000000000 1.0000000000 0.6513123304 36.0000000000 5.8423340562 0.9228216033 6.4666378790 -0.1104254833 5.5634430431 -0.0929967193 41.8174054579 -555.2895206143 25.8678770920 6.6048301819 -1.889060 -2.062455 -0.275482 0.495382 -0.094969 -1.526292 0.788928 1.465945 -2.298789 -2.042521 1.290461 2.236562 -0.356097 -0.504071 1.102067 1.441955 0.856138 -0.456949 1.405731 -0.246878 0.737402 -0.331631 -0.773432 -1.751180 0.722124 2.162687 0.747973 0.648844 -2.196019 -1.407680 1.938729 0.854966 1.930955 -2.152375 -0.076307 -1.748585 -0.609089 1.209414 -1.770631 -2.602371
670 492.8596778573 1.0000000000 1.0000000000 0.5799424491 44.0000000000 5.7529787311 0.9084260862 5.1339948931 0.0033138902 4.4477181916 0.0023021684 26.3579035626 -477.5584674937 26.3177957647 6.6680705904 -0.172142 -2.432352 -0.225357 -0.428497 0.400076 -1.926782 2.027707 1.471071 -2.541311 -1.281543 1.098463 0.503939 0.391301 -0.361001 2.270064 1.776688 1.002564 -0.306780 1.571645 -0.776087 -0.365442 -1.543030 -1.533808 -3.642223 0.646141 1.475113 -0.348941 0.994871 -1.439059 -0.995917 1.074210 1.061921 1.417096 -1.517045 1.567054 -0.666371 -0.451814 2.625594 -2.056922 -3.526890
677 471.0535127940 1.0000000000 1.0000000000 0.5728848610 45.0000000000 5.7456800822 0.9072416927 5.6253862599 -0.1167193868 4.7237165928 -0.0885420663 31.6449705730 -462.6873126194 25.8937117268 6.6297975835 -1.443694 -2.888631 -0.074031 -0.295230 0.793637 -1.538699 1.371002 1.409133 -2.319261 -2.047956 1.026124 1.073807 0.613542 -1.252699 2.052843 2.701571 2.105234 -1.387894 1.207508 -1.277653 -0.500369 -2.041117 -0.998861 -3.279692 0.950896 2.196095 -1.222799 1.433143 -1.659860 -1.581528 1.960451 0.257659 1.016040 -1.397184 1.908403 -0.883238 -0.551242 1.359748 -1.216810 -2.458501
704 470.0920260697 1.0000000000 1.0000000000 0.5587072412 46.0000000000 5.7357818881 0.9056577341 4.9347917118 -0.0997357382 4.2591363862 -0.0804142160 24.3521692391 -439.0247594999 25.5686715411 6.5253015170 -0.727261 -3.305892 -0.034459 -0.195048 -0.272272 -0.989558 0.727302 1.627678 -2.644201 -1.930424 0.831966 1.066926 0.866517 -1.174278 2.329991 3.288415 1.977585 -1.389112 1.213477 -1.767355 0.794890 -1.586590 -1.668062 -3.247155 0.880914 1.762930 -0.767509 0.942103 -1.258519 -1.475387 1.276118 0.947980 0.632659 -2.177670 1.748863 -0.720991 -0.185135 1.573109 -2.202989 -2.040604
814 468.7623822471 1.0000000000 1.0000000000 0.4741938107 54.0000000000 5.6507207054 0.8920097409 4.5660320028 -0.0073508795 3.8405281035 -0.0036196955 20.8486482502 -352.7991867325 26.7080444166 6.8037896320 -0.981871 -3.540946 0.204954 -1.074289 0.423017 -1.944531 0.806020 0.943138 -1.915126 -1.463255 0.576552 0.265128 1.618129 -0.032585 1.501496 2.811416 1.270133 0.063995 0.941781 -2.190751 0.698594 -1.125214 -1.401852 -1.869443 0.876902 1.151662 -1.598027 1.504163 -0.771344 -0.764117 2.532873 1.929360 2.296561 -1.479603 1.991749 -0.885293 0.038297 2.025044 -1.203331 -2.866636
824 459.3154933257 1.0000000000 1.0000000000 0.4741938107 54.0000000000 5.6507207054 0.8920097409 4.5660320028 -0.0073508795 3.8405281035 -0.0036196955 20.8486482502 -352.7991867325 26.7080444166 6.8037896320 -0.750688 -2.920518 0.745104 -0.909879 0.358289 -1.063841 1.425057 1.541152 -2.319884 -1.363046 0.965902 0.364048 0.829406 -1.635096 2.006199 2.637074 1.437184 1.279673 1.015309 -0.392164 0.400306 0.206420 -2.132548 -2.545155 0.667348 0.797604 -1.003944 0.681479 -1.150784 -2.138220 2.499213 1.749028 1.908715 -2.037273 2.528079 -0.969455 -0.043359 2.541149 -0.876548 -3.092794
907 444.7580514179 1.0000000000 1.0000000000 0.4391871381 60.0000000000 5.5896708934 0.8821710352 6.1574531669 0.3401050687 5.1142597145 0.2840002888 37.9142295023 -264.6278236916 25.3300505700 6.4495018861 0.112612 -2.061998 0.529662 -1.309922 1.673645 -1.565383 1.278479 1.021491 -2.299719 -1.557715 2.264433 1.243813 0.851997 0.144163 2.218763 2.365408 1.516049 1.396542 1.017926 -0.490664 0.616849 -0.118680 -1.698180 -1.324149 0.524137 0.759597 -1.501429 0.424464 -1.861726 -2.397454 2.640486 1.337366 1.470974 -1.232694 1.842263 -1.192999 0.081204 2.935025 -1.586043 -2.112360
917 426.2241343916 1.0000000000 1.0000000000 0.4420771424 61.0000000000 5.5788752606 0.8804249851 6.6386648227 0.3157851969 5.4808931882 0.2745359433 44.0718706287 -290.5799506394 26.2336319269 6.6626109697 -0.113763 -1.656458 0.747277 -0.998575 1.576149 -1.709557 1.330095 0.946428 -2.607805 -1.845367 1.622764 1.187987 0.557709 -0.305801 1.788366 1.689560 1.873961 1.336812 1.354169 -0.534014 0.423345 -1.002176 -2.217270 -1.988621 0.356754 0.629068 -1.207617 0.390440 -1.325540 -1.903581 1.360803 1.249187 1.455911 -2.045902 1.796610 -1.273397 -0.091954 3.245650 -0.769805 -1.887806
