fid,iid,rep,vbs_regret,switch_budget,selected_algorithm,achieved_regret,static_B50,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,no_switch
1,6,10,2.0463630789890885e-12,150,BFGS,3.666400516522117e-12,2.7569058147491887e-12,5.7127635955112055e-12,3.666400516522117e-12,2.0463630789890885e-12,1.1908696251339279e-11,3.893774191965349e-12,2.7114310796605423e-11,1.6314061213051897e-11,9.379164112033322e-12,1.2985879038751588e-10,3.572523610273492e-09,1.6867858221303322e-08,1.915969960464281e-08,2.825803733230714e-07,4.619620227686028e-05,0.0001048896062059,0.0038065171191874,0.0171377907132637,1.827852847538253,1.9112004464535064
1,6,11,2.586375558166765e-12,100,BFGS,6.252776074688882e-12,2.586375558166765e-12,6.252776074688882e-12,3.0127011996228248e-12,4.774847184307873e-12,7.02016222930979e-12,4.718003765447065e-12,5.098854671814479e-11,1.645616976020392e-11,2.988826963701285e-10,9.298162240156671e-10,2.6335129632570897e-08,3.6703966088680324e-08,2.170665709400055e-07,2.7943360692006536e-07,4.40134073187437e-05,0.0001236896261502,0.0135450901941283,0.0095409088178257,1.2536848501611075,1.4788940069052785
1,6,12,2.472688720445149e-12,100,BFGS,2.472688720445149e-12,3.723243935382925e-12,2.472688720445149e-12,4.263256414560601e-12,2.8990143619012088e-12,2.614797267597169e-12,4.973799150320701e-12,1.6228796084760688e-11,1.955413608811796e-11,3.6465053199208335e-11,3.791456038015895e-11,4.813500709133223e-10,3.4856952879636083e-09,9.740455197970733e-08,2.2559316903425497e-07,9.113601322496834e-07,0.0001176763685748,0.0011626297128373,0.012621172166547,1.4246576370666162,1.4246576370666162
1,6,13,1.9326762412674725e-12,150,BFGS,3.410605131648481e-12,1.9326762412674725e-12,2.586375558166765e-12,3.410605131648481e-12,3.666400516522117e-12,9.492850949754938e-12,3.467448550509289e-12,6.508571459562518e-12,1.1880274541908875e-11,1.1453948900452817e-11,2.6489033189136532e-11,1.849770114858984e-09,3.4713707464106847e-09,1.5493699834223662e-07,6.222000479283452e-07,5.540622112221172e-07,9.767910685809512e-05,0.0055964094162561,0.0109942539838527,1.101902004350734,1.6086968432334174
1,6,14,2.0747847884194925e-12,200,BFGS,3.893774191965349e-12,2.273736754432321e-12,2.0747847884194925e-12,6.252776074688882e-12,3.893774191965349e-12,2.160049916710705e-12,1.2249756764504127e-11,1.1169731806148777e-11,1.898570189950988e-11,1.5984369383659214e-10,6.718892109347506e-11,1.2044267805322304e-09,3.765762812690809e-09,2.3787671921127185e-07,3.6219373100720986e-07,8.110421674700774e-06,9.603691231063748e-05,0.0041638010875146,0.0126003882138832,1.6720134510993034,1.4747074892391936
1,6,15,1.5631940186722204e-12,150,BFGS,2.501110429875553e-12,1.5631940186722204e-12,2.8421709430404007e-12,2.501110429875553e-12,4.206412995699793e-12,5.6559201766503975e-12,7.190692485892214e-12,7.787548383930698e-12,1.304556462855544e-11,2.091837814077735e-11,6.506297722808084e-10,3.4400784443278103e-09,3.0184708066371972e-09,1.2230728430040472e-07,3.761540199320734e-07,4.834644272477817e-06,3.4490978237045056e-05,0.0024406247174511,0.0106368610843219,1.829778847132076,1.9992891650686035
1,6,16,2.7284841053187847e-12,100,BFGS,2.7284841053187847e-12,3.694822225952521e-12,2.7284841053187847e-12,5.400124791776762e-12,1.9952040020143613e-11,4.519051799434237e-12,3.069544618483633e-12,8.043343768804334e-12,6.787104211980477e-11,1.1361294127709698e-09,2.488889094820479e-10,4.772601869262871e-09,3.0727136390851235e-08,3.0231220193854824e-07,2.7874295938090654e-07,3.183953651841876e-07,0.0001485277770996,0.0049517425579495,0.0215942193202067,1.602215091864451,1.7746818961200574
1,6,17,1.7337242752546445e-12,150,BFGS,3.893774191965349e-12,1.7337242752546445e-12,6.87805368215777e-12,3.893774191965349e-12,3.325340003357269e-12,5.2011728257639326e-12,3.325340003357269e-12,4.8203219193965197e-11,1.427906681783497e-10,6.173195288283749e-11,8.904521564545576e-11,1.1736091209968436e-08,7.92491050560784e-09,1.367868662782712e-08,3.947860705011408e-07,3.402906258997973e-07,4.472553641221566e-05,0.0026219738823556,0.0134074866892888,1.9202278391178424,1.7315320493702302
1,6,18,2.7853275241795927e-12,100,BFGS,5.8832938520936295e-12,2.8137492336099967e-12,5.8832938520936295e-12,5.059064278611913e-12,4.263256414560601e-12,2.7853275241795927e-12,4.035882739117369e-12,1.2789769243681803e-11,1.5489831639570184e-11,1.6484591469634324e-11,2.5037252271431502e-09,1.4579484286514344e-09,4.646636853067321e-09,2.2141924205243413e-07,3.921992686173326e-07,8.659511763653427e-06,5.421185974796572e-05,0.0074306952870983,0.0066471317209675,2.030324902114188,2.1528065059761445
1,6,19,1.9610979506978765e-12,150,BFGS,6.73594513500575e-12,2.273736754432321e-12,2.245315045001917e-12,6.73594513500575e-12,1.9610979506978765e-12,4.348521542851813e-12,1.9610979506978765e-12,7.133849067031406e-12,1.5432988220709376e-11,1.935518412210513e-11,2.73871592071373e-10,6.521645445900504e-10,3.1476190542889526e-09,6.981932187954953e-08,2.230631253041793e-07,5.254246389085893e-07,6.391408510353358e-05,0.0042907419995401,0.0085202323177782,1.2174460121719335,1.2174460121719335
1,7,0,3.2514435588382185e-11,150,BFGS,4.592948243953288e-11,5.127276381244883e-11,3.2514435588382185e-11,4.592948243953288e-11,8.628830983070657e-11,3.4128788684029127e-10,4.388311936054379e-11,6.24140739091672e-11,1.4188117347657678e-10,3.672084858408198e-11,4.076810000697151e-10,8.021743269637226e-10,3.2142679629032504e-09,2.3284644612431293e-07,5.174458692636108e-07,1.1191788075848308e-05,9.96547584009022e-05,0.0035068894559344,0.0089099644610541,1.4975560197295863,1.6580530765974115
1,7,1,5.10453901370056e-11,200,BFGS,5.10453901370056e-11,8.537881512893364e-11,5.911715561524034e-11,1.467697074986063e-10,5.10453901370056e-11,5.786660040030256e-11,7.00538294040598e-10,1.7189449863508344e-10,1.9042545318370682e-10,2.100932761095464e-10,3.704030859807972e-09,3.082504917983897e-09,9.800942279980519e-08,2.491341319910134e-07,5.230311899140361e-07,1.5030832400952931e-06,0.0001324136485436,0.0032431673703285,0.0103660816279216,2.433795227329597,2.1506544029684846
1,7,2,3.3992364478763186e-11,150,BFGS,3.865352482534945e-11,3.9449332689400756e-11,3.3992364478763186e-11,3.865352482534945e-11,7.105427357601002e-11,4.126832209294662e-11,1.1959855328314006e-10,4.9112713895738125e-11,2.5568169803591445e-10,1.9406343199079856e-10,4.898879524262156e-09,1.187004272651393e-09,5.595404672931181e-08,2.5943222681235056e-07,9.788366241991753e-07,1.737702518767037e-06,0.0001748533150021,0.0011805674654397,0.0079229909340483,1.776783779090806,1.4270948906856802
1,7,3,3.1604940886609256e-11,150,BFGS,3.1604940886609256e-11,4.934008757118136e-11,5.240963218966499e-11,3.1604940886609256e-11,3.183231456205249e-11,3.244622348574921e-10,1.0118128557223828e-10,1.0402345651527868e-10,1.0845724318642168e-10,3.706190909724682e-10,2.2089352569309995e-10,3.870127329719253e-09,3.8802340895927045e-08,4.111860789635102e-07,8.192101859094691e-07,2.0492518615355948e-05,0.0002259712231307,0.0067849745785224,0.0129477765772207,1.6227045440938357,1.6237909592676942
1,7,4,6.343725544866173e-11,150,BFGS,8.787992555880919e-11,6.343725544866173e-11,6.87805368215777e-11,8.787992555880919e-11,7.810285751475021e-11,9.538325684843584e-11,6.366462912410498e-11,1.6245849110418928e-10,2.0304469217080623e-10,1.5165824152063578e-10,5.848050932399929e-10,2.92584445560351e-09,2.442675395286642e-09,1.496423465141561e-07,2.95415361506457e-07,6.269259529290139e-07,0.0001176743138557,0.0050193248442838,0.0141139366485276,1.4634589836940677,1.4086630012812975
1,7,5,2.6943780540023e-11,150,BFGS,4.1723069443833076e-11,3.4788172342814505e-11,9.92486093309708e-11,4.1723069443833076e-11,3.865352482534945e-11,5.6388671509921544e-11,2.8990143619012088e-11,2.6943780540023e-11,1.6814283299027008e-10,1.3221779227023944e-10,6.506297722808084e-10,1.4604211173718795e-09,2.3649135982850567e-09,2.45456021730206e-07,1.571812617839896e-07,2.1986195406498155e-06,8.022327801882057e-05,0.0033424769826524,0.0088260863651612,1.742303366715646,1.2975238671835996
1,7,6,2.6034285838250068e-11,100,BFGS,2.6034285838250068e-11,5.832134775118902e-11,2.6034285838250068e-11,5.5138116294983774e-11,3.2514435588382185e-11,9.163159120362252e-11,7.275957614183426e-11,1.7564616427989674e-10,1.4085799193708226e-10,1.7348611436318606e-10,1.7111005945480427e-09,1.0012968232331332e-08,5.0039261623169295e-09,3.361599283380201e-07,2.1520008886000147e-07,3.380143880349351e-07,0.0018158465499027,0.0021009854389149,0.022876707503542,1.9798814839541592,1.914614938577984
1,7,7,2.467004378559068e-11,150,BFGS,1.3437784218695015e-10,2.467004378559068e-11,4.3200998334214085e-11,1.3437784218695015e-10,8.219558367272839e-11,9.606537787476556e-11,6.650680006714538e-11,3.417426341911778e-10,1.2994405551580712e-10,5.808260539197363e-10,8.810729923425241e-11,4.083290150447283e-09,8.031395282159792e-08,1.2111058822483756e-09,4.27938402935979e-07,2.253129309792712e-06,9.905333718052134e-05,0.0075187243290884,0.0249261579158428,2.975620950980101,2.2834336071102825
1,7,8,2.8194335754960772e-11,150,BFGS,4.672529030358419e-11,2.8194335754960772e-11,7.889866537880151e-11,4.672529030358419e-11,1.0129497240995987e-10,1.0129497240995987e-10,3.2287061912938946e-11,4.9681148084346205e-11,2.0952484192093834e-10,4.997673386242241e-10,7.543121682829224e-10,7.763333087495994e-09,1.5596583580190784e-07,2.09371023629501e-07,5.335804189599003e-07,1.657286475165165e-06,3.04106525845782e-05,0.0025630488856904,0.0171833380467205,2.306897923856468,1.6623064775465082
1,7,9,2.6261659513693303e-11,100,BFGS,2.0474999473663047e-10,2.7853275241795927e-11,2.0474999473663047e-10,2.6261659513693303e-11,3.7175595934968435e-11,6.332356861094013e-11,4.8771653382573277e-11,1.3722001312999055e-10,1.1777956387959418e-10,1.6052581486292183e-09,6.138861863291822e-09,6.4712821767898285e-09,6.668642527074553e-09,5.5956661526579416e-08,2.797662546072388e-07,3.449831410762272e-05,0.000234500925103,0.0044807911148154,0.0054141097560886,1.4330047651457107,1.640917514422199
1,7,10,2.3533175408374518e-11,150,BFGS,1.0379608283983544e-10,4.695266397902742e-11,5.0363269110675895e-11,1.0379608283983544e-10,4.8316906031686806e-11,2.3533175408374518e-11,3.3082869776990265e-11,8.583356247982009e-11,1.1323209037072955e-10,1.6029844118747858e-10,1.937564775289502e-09,2.4673454390722327e-09,3.1551508072880093e-09,8.886672731023282e-09,5.660057240675087e-07,8.195880468520045e-06,7.883886325998901e-05,0.0056450070452456,0.0064821376017789,2.4303947469395557,2.326770670550104
1,7,11,2.3533175408374518e-11,200,BFGS,6.332356861094013e-11,5.4797055781818926e-11,4.672529030358419e-11,4.274625098332763e-11,6.332356861094013e-11,4.581579560181126e-11,2.3533175408374518e-11,1.926991899381392e-10,1.1311840353300795e-10,3.9301539800362656e-10,1.0231815394945444e-10,4.624894245353062e-09,2.050057901215041e-08,4.001428806077456e-07,7.860370487833279e-07,3.672191439818562e-05,0.0003824991423471,0.0091549000876511,0.0285055324147833,1.584199466288851,1.7388227033320618
1,7,12,2.8990143619012088e-11,100,BFGS,5.2637005865108215e-11,2.8990143619012088e-11,5.2637005865108215e-11,8.230927051045e-11,4.331468517193571e-11,4.638422979041934e-11,4.092726157978177e-11,6.150457920739427e-11,1.23463905765675e-10,2.1509549696929755e-10,1.4597389963455498e-10,1.7806769392336719e-09,5.453671292343642e-09,4.103014816791983e-08,9.814436907618075e-08,1.120173465096741e-07,2.5875576056932917e-05,0.0036055549189768,0.0051147468097951,1.191842870927189,1.23165817873155
1,7,13,3.2173375075217336e-11,150,BFGS,3.581135388230905e-11,3.2173375075217336e-11,1.297166818403639e-10,3.581135388230905e-11,1.6962076188065112e-10,7.275957614183426e-11,5.559286364587024e-11,4.138200893066824e-11,2.6898305804934353e-10,8.151346264639868e-11,2.160504664061591e-09,8.738766155147461e-09,5.038873496232554e-08,6.421480520657497e-07,1.264646925847046e-06,2.9091397664160468e-06,7.81285233415474e-05,0.0108325398107353,0.0227857209936246,1.669957573556303,1.1486114731903854
1,7,14,3.1718627724330866e-11,150,BFGS,1.0140865924768149e-10,3.5129232855979347e-11,3.1718627724330866e-11,1.0140865924768149e-10,1.5404566511278972e-10,7.105427357601002e-11,6.036771083017811e-11,4.9453774408902966e-11,1.5825207810848951e-10,8.196820999728516e-11,1.290345608140342e-10,3.9477754398831175e-09,7.862581696826965e-10,1.6044111816881926e-07,3.478934331724304e-07,4.311009433877189e-07,7.932054961656831e-05,0.0011639395066822,0.0062001940262916,1.2161982148428478,1.118221593755493
1,7,15,3.9904080040287226e-11,150,BFGS,3.9904080040287226e-11,4.2859937821049237e-11,2.457909431541338e-10,3.9904080040287226e-11,6.502887117676437e-11,5.866240826435387e-11,5.275069270282984e-11,9.038103598868473e-11,2.0224888430675487e-10,5.7980287238024175e-11,1.1857537174364552e-10,2.1376536096795462e-09,3.526679392962251e-09,9.235156994691353e-08,1.877697286545299e-07,2.778302814476774e-07,8.853454403379146e-05,0.0050565549562406,0.0108967421906527,1.2349476362870746,1.3397442441614658
1,7,16,3.842615114990622e-11,150,BFGS,6.855316314613447e-11,7.560174708487466e-11,4.024514055345208e-11,6.855316314613447e-11,3.842615114990622e-11,5.6843418860808015e-11,1.1789325071731582e-10,1.8962964531965556e-10,4.729372449219227e-11,1.3631051842821762e-10,3.292370820418e-10,5.2916675485903405e-09,3.4482707178540295e-07,2.110410832756316e-07,7.12496898813697e-07,2.793037549508881e-05,5.138652034020197e-05,0.0027513012895497,0.0037604739035259,1.4202647565989537,1.3393148821662637
1,7,17,2.751221472863108e-11,150,BFGS,5.6274984672199935e-11,2.97859514830634e-11,2.751221472863108e-11,5.6274984672199935e-11,4.399680619826541e-11,3.740296961041168e-11,7.673861546209082e-11,1.2744294508593154e-10,6.275513442233205e-11,1.8019363778876138e-10,1.4667875802842902e-09,3.6264964364818293e-09,1.991907083720434e-09,3.272830326750409e-07,3.277933728895732e-07,1.692336240921577e-06,4.419785432219214e-05,0.0035328064077475,0.0112113449974913,1.5914177614583878,1.5914177614583878
1,7,18,2.432898327242583e-11,150,BFGS,4.092726157978177e-11,2.432898327242583e-11,7.469225238310173e-11,4.092726157978177e-11,2.523847797419876e-11,3.41970007866621e-10,8.617462299298495e-11,1.7246293282369152e-10,8.105871529551223e-11,9.492850949754937e-11,1.3972112355986607e-10,5.081460585643072e-09,1.7975628452404638e-07,2.2854999315313762e-07,2.461987378410413e-07,2.6769987471197965e-07,0.0001068210822268,0.0021135504440508,0.0132804461838986,1.621564296334668,1.311200859154951
1,7,19,3.012701199622825e-11,150,BFGS,3.376499080331996e-11,3.012701199622825e-11,5.013589543523267e-11,3.376499080331996e-11,6.207301339600235e-11,5.8093974075745785e-11,2.956994649139233e-10,2.1123014448676256e-10,1.588205122970976e-10,1.9485923985484987e-10,8.060396794462577e-11,3.5637413020594973e-09,2.0672132450272332e-08,7.348035069298929e-09,4.793594143848168e-07,2.7557514954423823e-05,0.0001008636775168,0.0044929202794037,0.0086577545956743,1.998495304211474,1.6260279085665843
2,6,0,107764.81768699078,150,PSO,287140.3242060136,322062.3724992378,164811.70951787315,287140.3242060136,173343.95300262145,126661.83785677394,232060.3041483088,120187.07104899354,239779.2211607937,107764.81768699078,160570.0826425032,157937.695842958,237022.33991003872,221386.65809930596,220170.27896821717,269462.0866461999,240844.7671548607,361596.6222423695,334471.7531431147,524032.6580132069,525623.5578941255
2,6,1,69754.52054270975,200,PSO,120999.56865736644,233391.52753490768,183690.2236487288,69754.52054270975,120999.56865736644,118639.26304381482,172448.2666418384,215743.37299493444,95910.44775310213,186231.8917118742,174351.25187166414,138708.28638029203,312086.9706674128,207167.57317008372,282817.46030924266,400549.73158127215,417624.8227246029,474468.9965751548,406590.04691404063,496488.58438124834,520132.0770438443
2,6,2,60776.14908677412,250,PSO,249686.9870763745,60776.14908677412,81060.02980619452,194650.8917534869,318848.4562817656,249686.9870763745,90103.40874111406,172241.6818778595,228604.16863140772,267400.40339739487,412859.0634903951,340681.9095231888,241731.34980415524,299849.4867172189,295050.25636396435,311183.4256628718,493215.5237667713,635321.5481411776,388121.0432459215,432436.4770014418,457123.7667334769
2,6,3,93267.58648507165,150,PSO,118191.39149957878,229957.13925750263,93267.58648507165,118191.39149957878,163275.30137086986,138850.22086664877,128374.62936486954,226482.41594518872,206382.5454447979,341287.18772137834,199269.9022931074,197340.8111469901,235262.69545835876,229230.45021938605,377003.7757105745,240711.99982321545,363702.09534729057,361262.97350899485,380058.467887172,436530.6705898608,397175.72550857335
2,6,4,42326.854877055885,200,PSO,119092.43508119175,86371.3667740322,91773.7324164483,60201.12913197699,119092.43508119175,69089.71305422806,45696.20422267626,42326.854877055885,80859.58275597269,83920.23670370104,133071.86643325802,75808.1311402221,125666.8608160522,104602.80713668416,91122.551096005,160499.34817473582,154283.6283018861,175576.42862497785,226194.53858900917,273109.1137810805,261241.3390828005
2,6,5,57242.01036804049,150,PSO,71701.98535622902,84336.89037370707,102084.52240501628,71701.98535622902,193530.74032032664,57242.01036804049,169526.58898315113,83312.46293599554,190643.97755133023,141076.39565532058,185725.02378361125,225748.44196788632,325138.72206591105,208076.9696266993,347551.09672967065,349388.08879140345,365624.1622026787,536551.73668543,452997.4390057272,661293.3145463355,661293.3145463355
2,6,6,95910.10608423944,150,PSO,95910.10608423944,133642.72415673817,157830.59237964955,95910.10608423944,235746.9199099013,285316.8632133748,100355.91189184932,118835.53671084392,171076.07407821744,165370.00505665704,197303.95385274637,106452.16430098913,173645.0769473834,175786.50954977036,205075.3806488175,180206.54739474005,206448.18766697453,365370.0780062372,536161.6297462615,540829.7521666035,564109.1705160423
2,6,7,47399.25431800666,200,PSO,118287.3223656562,164022.28152701852,53490.41301283584,105315.82384448413,118287.3223656562,47399.25431800666,62561.13486400344,120621.89937700304,89060.22459267508,155247.32695548577,107222.2800624766,130204.6248479372,250260.1774903949,354568.67991797486,271252.3681411136,236889.3904013671,400646.12267571583,367111.791092905,293718.0218427837,376252.6266584691,376252.6266584691
2,6,8,55642.86640612363,200,PSO,150960.3521132058,189263.9560390617,206082.4773921692,306265.8749773466,150960.3521132058,240852.2848698645,55642.86640612363,131555.07857210815,106088.5795378457,141069.0941955565,90212.07931635676,178487.71589797662,98872.17619460652,186665.46164350127,185031.91978527463,223324.6941176834,239353.1507932883,283822.5059250317,261365.51286095372,390993.62993153057,444442.379097157
2,6,9,53596.57426906156,150,PSO,164051.8715211473,238560.7337887307,69767.94228850547,164051.8715211473,71867.29329027329,67432.52939519827,160798.16158273016,74050.31835551176,53596.57426906156,64640.91438602228,222479.7837475967,249494.5166412498,122415.14171782862,217395.4588043327,204794.47893579563,222993.99694507703,259433.39192535213,250031.2767727937,286573.3603471884,306078.7785753959,348642.2981459914
2,6,10,86317.02571454273,150,PSO,154221.304268632,306286.35593767767,86317.02571454273,154221.304268632,178191.87535246255,150261.91625009337,176858.82648219957,216682.42733822577,344319.1604924869,175050.31773035345,333284.35767393844,367986.317023405,291374.3918958208,270849.56690922787,456700.9193123317,379339.5516604793,361989.3371972223,455972.1608081627,485356.15983138105,431653.2042790176,420275.4117611592
2,6,11,35989.67256719359,200,PSO,40730.7525747353,67181.56519373496,35989.67256719359,103293.41858030704,40730.7525747353,50788.25574363656,44861.39086534303,47090.31349517875,58200.68348223477,68165.30679637624,92067.61203280523,68515.55909155759,116102.94747877744,124070.8926416768,184590.62151122667,138483.37376657658,211756.02399288013,272810.77232033235,322829.7236446969,383969.37733984576,396692.4202727624
2,6,12,67507.2748590791,200,PSO,67507.2748590791,169245.06519619795,100216.69219476586,212706.98990173364,67507.2748590791,79872.24228054563,146018.50840684056,154802.93247416968,134969.03827311078,162011.96264437694,237572.9940355679,214746.58422664707,380426.2941687889,437697.5496459127,402310.5066057141,246164.87611628,365440.411728412,446239.9765754814,497384.8330705216,471497.8847687114,471497.8847687114
2,6,13,77286.17439603941,150,PSO,103246.28175052056,77467.59304213602,206431.9826224799,103246.28175052056,128662.15688611864,77286.17439603941,100180.5941918356,120897.76203069989,110687.08375555927,95598.91847516566,100956.83935600768,173654.55448525137,100944.76788113469,132334.31036326627,200061.7319808656,151444.19485252586,231172.09075228823,240982.0707214152,163930.50247760606,232212.647811105,241421.56132500924
2,6,14,60698.43146816416,200,PSO,151028.48835708242,60698.43146816416,81345.08779143913,86093.0577417974,151028.48835708242,104077.34920143105,187268.4966912419,175698.1258847669,258934.0336514524,189711.383492946,184116.57843475213,171277.14929408848,215921.5441109329,294685.5720837068,283985.72823948646,312201.7338768227,348085.0403849416,424270.7539493153,462214.50171982136,506496.6940022043,520837.4354932634
2,6,15,91248.96212316012,150,PSO,91248.96212316012,188940.5409009999,112028.67397669618,91248.96212316012,106411.34291031238,240043.52929629773,235574.122071388,197782.7425349476,306297.7075241344,244777.3620071788,235544.28164473717,337152.85458819853,222492.0529847141,319314.2191450203,237482.225308855,339674.26621327654,344268.14491561963,470463.8055407915,496388.2174127152,406372.1845514752,514437.3902936408
2,6,16,82188.67362192423,150,PSO,82188.67362192423,84839.85524263041,136788.9872919179,82188.67362192423,92537.73772349952,102700.3785238588,156246.57071034377,110125.4425073722,246115.97798174608,237466.43626280592,142298.77558295344,167104.84931796635,412647.93603386136,340056.5569582465,338473.27809506096,395609.4133613551,520424.97230221576,624434.8800430897,620843.734980111,653582.6989386476,502124.5446491809
2,6,17,55108.10980100504,150,PSO,72164.24599728131,73210.55714442527,150683.69824916325,72164.24599728131,63183.1750050597,501067.1822174842,380241.19505840575,462324.2272778059,132244.04284854978,146306.10264822567,109301.12998300434,172473.33708787875,351026.8752896872,238694.7359020446,291825.3619311219,360429.9871735543,372500.1699448984,350884.8153066984,319665.6840774439,394692.6114975303,370508.07561558805
2,6,18,64168.70314559226,150,PSO,74772.73989661124,92441.53897114408,64168.70314559226,74772.73989661124,127527.78375002473,162752.25575599662,196775.89091252023,725942.9311195179,168461.9173136633,97164.3402591912,149271.6062044425,231916.36056598503,137923.53877937447,397047.46174549655,295466.32699421974,360752.881197748,292393.8394216498,413999.3155223717,451878.04029639147,648131.1679264831,573730.1341861823
