evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
99 48135.1037286842 0.0000000000 1.0000000000 1.5859305076 6.0000000000 6.2425049505 0.9869053439 3.8231503296 0.0245132513 3.4467055725 0.0026391789 14.6164784428 -1182.9132044057 27.1046994371 6.9191861750 -1.648874 0.380323 -2.023716 1.657440 -3.334542 -1.668191 -1.709192 0.274949 -2.616186 2.888275 -1.958443 -1.815013 -0.066544 -3.465949 0.695454 2.996061 1.095646 -1.177409 -2.645383 2.755883 -2.001693 1.521838 1.022824 2.208466 -0.199315 2.207245 -1.712876 -0.648519 -0.800336 0.486381 1.009271 -1.152890 -2.693589 2.609991 -0.592274 0.200825 -2.532495 -0.484244 -3.584427 -0.524323
130 36065.8390364237 0.0000000000 1.0000000000 1.4717396584 8.0000000000 6.2153480620 0.9825678155 4.3651147671 -0.1209845322 3.7638267337 -0.1156695621 19.0542269301 -1100.3003370672 25.8261865255 6.5907064694 -0.406349 -0.963870 -2.063819 0.168386 1.221970 -0.025190 -4.093566 0.484575 -3.340952 1.514695 -2.061563 3.541653 1.027184 -2.853772 -0.418852 1.669507 -2.179992 1.913010 -0.999255 0.118614 0.593779 3.749505 0.796863 0.962856 -1.797955 0.930499 0.244998 3.758822 0.523114 0.405417 1.876978 1.564369 -3.767340 0.806550 2.082714 1.212398 -2.819860 0.329909 -2.881300 -1.293362
152 24679.9081490575 0.0000000000 1.0000000000 1.3962747307 10.0000000000 6.1895767381 0.9784428035 4.6193057646 0.0106655219 4.1201502641 -0.0078801680 21.3379857472 -1055.7611117569 25.4533379200 6.4943922336 -0.209059 -1.627189 0.337078 1.477905 -1.939783 -1.157838 -2.025266 0.839565 -2.420703 0.339296 -0.737993 0.488096 0.205427 -3.920480 1.054826 1.154952 -0.376659 -0.543001 -3.026206 1.150894 0.886131 0.397942 -0.339046 -0.827915 -2.973405 1.676593 0.597828 1.587442 -0.921413 -0.521714 0.960495 -0.475675 -1.811478 3.461563 1.901665 -1.127648 -3.589122 1.250024 -1.976727 -2.525745
172 22053.8684047689 0.0000000000 1.0000000000 1.3469075656 11.0000000000 6.1754583488 0.9761861549 4.3453826757 -0.0685699796 3.8713252511 -0.0722217030 18.8823505980 -1073.7562669779 27.1201178619 6.9265405912 -1.614809 -2.119768 0.373514 1.039619 -1.945929 1.238423 -0.457055 0.204542 -1.578454 0.511123 -0.764808 -1.630462 -1.543824 -1.255308 2.130394 0.169579 -1.179983 1.826241 -0.481630 1.431018 1.224847 1.881307 0.914414 0.313434 -3.159804 1.265632 -0.397044 1.642495 -0.174376 1.980937 0.463940 1.357309 -1.407360 3.303477 1.690882 1.138213 -3.469778 0.096514 -1.292757 -1.858472
185 15648.0346317632 0.0000000000 1.0000000000 1.2999026797 12.0000000000 6.1608181421 0.9738496073 4.3709606597 -0.0271186459 3.9467140085 -0.0378535467 19.1052970886 -978.3094988670 24.2477075780 6.1680712557 -1.205474 -2.140780 1.155628 -0.426512 -0.838449 0.561703 1.915240 0.938428 -0.984340 -0.833714 -1.731505 0.113757 0.039864 -2.578018 0.020971 -0.883586 0.408081 2.150079 -2.194546 0.318332 -1.013941 0.794764 1.139956 -1.693336 -4.374479 -0.522209 0.223932 1.290566 -2.382524 0.617557 1.448042 1.388455 -0.906209 2.170446 2.178838 -1.194465 -2.992358 1.151114 -1.053699 -2.967123
203 10329.8726907404 0.0000000000 1.0000000000 1.2449594467 13.0000000000 6.1473235242 0.9716939834 3.9579211106 0.0864388184 3.4823381747 0.0562840535 15.6651395178 -1014.1238338178 26.7798192687 6.8193940777 -3.448201 -3.049918 0.806516 -0.518287 -0.234257 1.258424 -2.152305 1.138678 0.557349 3.289436 -1.608667 0.457932 2.093916 -1.377055 0.201087 1.865706 0.251004 -0.184434 -1.374804 0.915181 2.176368 2.712093 1.432701 0.076941 -1.132048 0.571246 -0.200897 3.077978 -1.824611 -0.152872 2.020679 0.583775 -3.269722 2.046586 2.007856 0.278402 -2.591995 1.091915 0.002919 -2.421163
207 7462.7805505075 0.0000000000 1.0000000000 1.2449594467 13.0000000000 6.1473235242 0.9716939834 3.9579211106 0.0864388184 3.4823381747 0.0562840535 15.6651395178 -1014.1238338178 26.7798192687 6.8193940777 -2.150869 -1.889676 0.347782 0.705978 -0.924379 1.108749 -0.078036 0.825654 -2.200660 0.271434 -0.738396 3.642036 0.443371 -2.921333 0.025907 0.015288 -0.192850 1.288119 -1.948065 -0.039776 1.865323 2.034458 0.039208 -0.299708 -2.415718 0.226211 -0.545050 1.683067 -3.110731 1.719228 0.167236 2.539663 0.196939 2.261510 2.840571 0.211325 -3.369292 0.608416 -3.014636 -1.040267
287 6290.6671222614 0.0000000000 1.0000000000 1.0666822916 19.0000000000 6.0654230450 0.9585515936 4.6602664488 0.0610390171 4.3002599767 0.0519046559 21.7180833742 -885.6164115019 25.9470905408 6.6152470640 -3.787251 -3.302841 0.715019 -0.774124 -0.957343 -0.825647 -2.991671 0.043189 -2.562974 0.265627 0.211321 1.794243 0.181939 -1.669509 -1.430331 -0.678349 1.115865 0.803156 -1.110405 -0.124990 1.369812 -1.274254 3.042587 -0.416247 -4.119668 -0.065577 0.005922 1.182509 -1.598483 0.202616 3.225118 1.483093 -2.550077 1.816221 1.642522 -0.686406 -2.112164 1.473409 -2.135693 -1.538280
371 5861.1604680739 0.0000000000 1.0000000000 0.9622140399 24.0000000000 5.9970073723 0.9475534742 4.6154485773 -0.0135873827 4.2888394565 -0.0216547487 21.3023655698 -809.5128974113 25.7206376799 6.5085918461 -3.857948 -2.410258 1.006327 1.259069 -1.998007 2.490228 -0.647676 -0.602375 -3.001420 0.998780 -0.244029 0.944997 1.740154 -0.959595 0.226072 -2.118275 2.829410 0.274278 -1.809689 1.414774 1.006862 0.463805 2.267460 0.288008 -1.857665 -2.012534 -1.097362 0.805039 -3.782293 1.399986 1.177846 0.879679 -0.801059 1.471928 0.658383 -0.612048 -2.250227 1.662140 -2.350163 -2.158988
373 5224.0637563843 0.0000000000 1.0000000000 0.9622140399 24.0000000000 5.9970073723 0.9475534742 4.6154485773 -0.0135873827 4.2888394565 -0.0216547487 21.3023655698 -809.5128974113 25.7206376799 6.5085918461 -3.353566 -2.707103 0.826753 -0.892858 -1.490955 2.532737 -0.791434 -0.398530 -1.431300 1.946208 -0.446559 1.638230 1.774672 -0.737844 -0.136893 -1.235473 2.379381 0.492678 -2.490231 2.108265 1.099732 -0.078055 2.196274 -0.591775 -2.805532 -0.583268 -1.593101 0.555836 -2.847736 0.761820 0.603647 2.163989 -1.220980 1.876639 0.649093 -1.309890 -0.118315 1.796705 -3.071542 -1.974899
380 5170.3154203230 0.0000000000 1.0000000000 0.9246664801 25.0000000000 5.9820105097 0.9451558769 4.1402093806 0.0137316335 3.8698688447 0.0016826389 17.1413337154 -773.6579679463 25.3708781725 6.4199888924 -3.356196 -4.413139 -0.046259 -0.722352 -0.692101 2.293487 -1.394266 1.268306 -2.336047 1.548563 0.060541 1.693307 1.836589 -0.286863 -1.301482 0.074149 3.217138 0.529432 -1.532109 -0.819488 3.424027 -0.201246 2.135096 -0.995791 -2.217061 -1.345971 -0.992347 1.583527 -1.049653 3.104341 0.866913 1.939434 -1.821740 1.310472 1.120623 -2.444955 -1.759255 2.264187 -2.410083 -0.994490
388 2165.6858123854 0.0000000000 1.0000000000 0.9246664801 25.0000000000 5.9820105097 0.9451558769 4.1402093806 0.0137316335 3.8698688447 0.0016826389 17.1413337154 -773.6579679463 25.3708781725 6.4199888924 -3.770768 -3.028798 0.889726 0.084843 -2.248210 0.300995 -0.767315 0.888101 -1.388675 1.769458 -1.595754 2.943536 2.270986 -1.214485 -0.454072 -0.646128 2.405449 0.741751 -3.152130 1.746322 2.100999 -0.860146 3.417103 0.060202 -2.579037 -2.240971 0.304346 1.316682 -2.264155 0.186329 0.365971 1.655787 -1.207270 1.898025 0.734070 -1.806348 -1.583762 0.992254 -2.724002 -1.994182
403 2042.1730115116 0.0000000000 1.0000000000 0.8838463104 26.0000000000 5.9675637959 0.9428502102 3.8521104306 0.1408018724 3.5544743216 0.1067046986 14.8387547699 -781.2238306185 26.8435209474 6.8297346119 -3.824079 -3.583990 0.008666 -1.620369 -2.451502 1.006775 -0.095063 2.249929 -1.196512 2.069140 -1.309165 2.744811 2.285135 -0.071741 1.151612 -1.585140 3.287506 0.829221 -1.651365 1.024299 2.233646 0.390836 2.573306 -0.095503 -2.416520 -1.225853 -1.836461 1.150195 -1.337197 1.818964 1.677814 1.815151 -0.493149 1.908623 0.772787 -1.883047 -1.319800 1.004210 -2.730972 -0.728774
502 1714.4569706494 0.0000000000 1.0000000000 0.7310916725 33.0000000000 5.8735828536 0.9278071213 4.9406731138 0.2125674094 4.3896424664 0.1965316585 24.4102508171 -626.3154502189 25.7850244771 6.5610581014 -2.749142 -3.027239 1.843062 -0.782711 -1.282177 1.379563 0.808173 1.294258 -2.106786 0.378987 -0.897428 1.731055 1.000884 0.381842 0.491616 -1.383391 2.756690 0.846025 -3.420764 -0.394485 2.018307 -0.778837 3.131455 -0.346343 -2.379829 -1.534946 -0.716212 1.749881 -1.391757 1.596308 0.959750 1.397126 -2.057007 1.682309 0.904455 -2.126610 -1.681905 0.121910 -1.510882 -2.120850
514 629.6684658181 0.0000000000 1.0000000000 0.7057372743 34.0000000000 5.8611737787 0.9258094248 4.3831423348 0.1449823509 3.8804767392 0.1425857190 19.2119367268 -597.6404710805 25.5478268397 6.5389802438 -3.274507 -1.778408 1.693684 -1.220747 -0.589950 1.171616 1.144463 2.614928 -2.215093 0.286721 0.367542 1.385920 2.519462 0.334165 0.833307 -1.636353 2.554244 0.149214 -2.743454 1.063751 2.340051 0.067558 2.913740 1.098843 -2.430108 -1.125404 -1.579090 2.064933 -0.610313 0.691948 0.502045 1.188109 -2.000581 2.054054 1.577568 -1.932702 -1.268965 0.463182 -1.786570 -1.419442
600 513.1690424553 0.0000000000 1.0000000000 0.6074605192 39.0000000000 5.7954241085 0.9153097030 4.9074012018 0.1020162583 4.0612962741 0.1071354893 24.0825865550 -526.0344251688 26.7887247222 6.8228857731 -2.989613 -2.724745 0.716108 -2.221097 -1.498170 0.810193 0.618341 0.699498 -1.183117 0.852805 -0.896435 0.441198 1.205897 -0.333457 1.499246 -1.503114 2.351202 -0.157870 -1.994436 1.780212 2.275908 0.393070 3.022254 -0.193233 -0.737802 -0.422342 -1.267230 2.173184 -1.063637 1.248480 2.384119 1.611746 -1.896324 2.626110 0.378328 -1.392864 -1.519838 1.844168 -1.175880 -1.491774
601 381.8677139694 0.0000000000 1.0000000000 0.5889829325 40.0000000000 5.7828085528 0.9132933011 4.6205709522 0.0225412697 3.8379766419 0.0397816597 21.3496759241 -472.3133990971 25.3910214748 6.4727512840 -2.677472 -1.469974 1.723816 -1.538123 -1.145584 0.664931 0.247992 1.255999 -1.458526 -0.170718 -0.612091 0.077371 1.762337 -0.054960 0.766787 -0.195682 2.607346 0.436182 -2.114442 0.820491 2.148221 0.281855 2.211930 0.654046 -0.585278 -0.017153 -1.289806 2.832643 -0.297829 1.368233 1.917193 1.135273 -1.583777 1.771641 0.972655 -2.531560 -2.128390 2.270500 -1.332453 -1.716469
609 253.0700250813 0.0000000000 1.0000000000 0.5889829325 40.0000000000 5.7828085528 0.9132933011 4.6205709522 0.0225412697 3.8379766419 0.0397816597 21.3496759241 -472.3133990971 25.3910214748 6.4727512840 -2.164233 -3.078649 1.704914 -1.265244 -1.380433 0.394424 0.522363 1.301865 -1.404847 -0.232491 -0.207532 1.070419 2.135114 -1.107792 0.949951 -1.737206 1.234164 -0.057578 -2.283509 0.860438 1.761308 0.310939 2.929995 0.872799 -1.218043 -1.295536 -1.732300 0.810872 -1.211523 2.236793 2.030350 1.726716 -1.999908 2.118874 0.602676 -2.410831 -1.678575 1.501874 -1.512288 -1.719369
640 240.4593938148 0.0000000000 1.0000000000 0.5517914027 42.0000000000 5.7555039010 0.9089322441 4.7279649812 0.0081862870 3.9016333204 0.0266522332 22.3536528631 -443.4314925266 25.9357988549 6.5823631055 -1.999205 -1.675356 1.716322 -0.572438 -1.968267 0.308420 1.598208 0.946890 -0.812156 0.589806 -0.312503 1.017515 1.557710 -1.152142 -0.150204 -1.085913 1.098820 0.196410 -2.032440 0.796154 1.556253 0.388183 2.908894 0.399276 -1.605178 -1.010766 -0.937591 1.608489 -1.618982 1.544788 0.879090 0.878603 -1.966261 2.355657 1.160362 -2.009515 -1.314775 1.551353 -2.314979 -1.975120
652 186.2732472608 0.0000000000 1.0000000000 0.5347527720 43.0000000000 5.7423131194 0.9068322719 4.5949426600 0.0300347167 3.7960397496 0.0432938996 21.1134980486 -438.8894979237 26.6461271740 6.7717927938 -2.091519 -1.554522 2.275330 -0.404399 -1.667271 1.350340 1.155151 0.967957 -0.686282 -0.567830 -0.464680 0.961968 2.574282 -1.093299 1.385390 0.208747 1.399753 0.298377 -2.098835 1.432364 1.779460 -0.102250 2.067322 1.053868 -2.128659 -1.637363 -1.540866 2.302079 -1.142983 2.119617 0.753871 1.292872 -1.700619 1.177826 1.121505 -2.602234 -1.636384 1.560832 -1.601910 -1.262143
657 20.4342930436 0.0000000000 1.0000000000 0.5347527720 43.0000000000 5.7423131194 0.9068322719 4.5949426600 0.0300347167 3.7960397496 0.0432938996 21.1134980486 -438.8894979237 26.6461271740 6.7717927938 -1.991138 -1.531361 2.215987 -1.435614 -1.166176 0.371690 0.429017 1.455754 -1.351212 0.284913 0.262001 1.239129 1.795453 -1.232020 0.345886 0.051913 1.037930 0.009061 -1.853564 0.293695 2.553510 1.087351 2.670266 0.847962 -2.149357 -1.129098 -1.139635 2.259424 -1.448180 0.741934 1.893126 1.889572 -1.310080 1.999545 1.552824 -2.349185 -2.138796 0.822764 -2.211797 -1.064381
667 11.2736415427 0.0000000000 1.0000000000 0.5216351639 44.0000000000 5.7301809260 0.9048903397 4.9468107249 0.0539645111 4.0376838676 0.0611885414 24.4709363483 -415.9940174109 26.4726462849 6.7628035052 -1.566877 -1.459892 2.355840 -0.702396 -0.483151 0.664172 0.940367 0.962679 -0.543756 1.125826 0.251689 1.730702 2.197201 -1.093050 1.146144 -0.690716 1.320263 0.197736 -1.620704 0.949094 1.237229 0.083377 2.530242 1.948152 -2.403545 -1.158162 -0.535044 2.342177 -1.537750 1.673697 0.976208 1.841711 -1.685958 1.699345 1.806866 -1.816289 -1.296710 1.397208 -2.102855 -1.669159
687 7.6297291917 0.0000000000 1.0000000000 0.5091904788 45.0000000000 5.7167866346 0.9027549347 4.9839864912 0.1235001252 4.0918778131 0.1143575974 24.8401213440 -394.7170610072 26.2636574557 6.7074412333 -2.088416 -0.812205 1.970935 0.157546 -1.141595 0.900633 0.642087 1.494526 -1.155192 0.540612 -0.211242 0.978164 1.994039 -0.637988 0.965656 -0.426870 1.115712 0.024555 -1.908934 0.946219 1.909171 0.383909 2.196331 0.958119 -2.051188 -1.143619 -1.147207 1.945707 -1.228536 1.620862 0.753947 1.979388 -1.384625 0.832648 1.526511 -2.026104 -0.966578 1.616959 -1.459383 -0.781864
695 4.1937550094 0.0000000000 1.0000000000 0.5002442726 46.0000000000 5.7054115155 0.9009216518 5.3299897660 0.1293440682 4.3495834441 0.1217538920 28.4087909060 -387.0640519012 26.4519031420 6.7380122571 -1.271039 -0.990215 1.567838 -0.175843 -1.244186 0.521922 -0.117327 1.011428 -1.389526 -0.232273 -0.332300 0.818264 2.012609 -0.718022 0.561289 -0.076873 1.805028 0.136687 -2.306445 0.536024 1.862601 0.493775 2.496944 0.676594 -1.921035 -1.590718 -1.371296 1.974893 -1.079560 1.715561 1.205957 2.314410 -1.632083 1.937228 0.636087 -1.198266 -1.430692 2.188024 -1.463459 -1.094757
701 4.1545646125 0.0000000000 1.0000000000 0.5002442726 46.0000000000 5.7054115155 0.9009216518 5.3299897660 0.1293440682 4.3495834441 0.1217538920 28.4087909060 -387.0640519012 26.4519031420 6.7380122571 -1.898245 -0.702282 2.110407 -0.247869 -1.311928 0.093988 1.197092 1.387135 -1.255477 0.327637 0.375734 1.555045 2.149925 -0.712978 0.686388 -0.665938 2.001463 -0.036653 -1.443989 1.411769 2.351457 0.296706 2.137457 0.919333 -2.025383 -1.826208 -1.810044 1.738430 -1.695399 2.259097 0.860575 2.390447 -2.196298 1.295478 1.117953 -2.024287 -1.567269 1.324613 -2.354384 -1.434139
724 4.0768803900 0.0000000000 1.0000000000 0.4847896556 48.0000000000 5.6788662382 0.8966669216 5.6911155782 0.0907671222 4.7309108508 0.1028116618 32.3887965243 -368.3088848761 26.6547597283 6.7571339326 -1.639679 -0.901178 2.093348 0.025461 -0.712281 0.232578 0.044716 0.902458 -1.036709 -0.292596 0.333254 1.280475 2.179963 -0.834980 1.410597 -0.535580 1.197946 -0.595811 -1.674330 0.683818 1.328855 0.217408 1.996135 1.190447 -2.529316 -1.608839 -0.916311 1.550176 -1.012627 1.672112 0.882118 2.093142 -2.122361 2.062037 1.897753 -1.322613 -1.831674 1.620356 -1.480134 -1.293413
783 3.9340641385 0.0000000000 1.0000000000 0.4767979945 52.0000000000 5.6340218462 0.8894461783 6.3239366506 0.1114850062 5.5383626012 0.1098373258 39.9921747603 -330.6581384507 25.7434603136 6.5377277847 -1.936164 -1.085320 1.979355 0.192290 -0.761550 -0.237751 -0.409071 1.094628 -0.488186 0.705419 0.386361 0.579333 1.292099 -0.027820 0.563944 -0.353709 1.196329 -0.753553 -1.870451 0.268460 0.602915 0.017730 2.088935 1.532520 -1.544933 -1.288474 -0.371365 1.534594 -0.295821 1.910561 1.153164 1.678712 -1.399798 0.863596 2.269984 -1.255785 -1.700802 1.675458 -2.243114 -1.174249
864 3.7992545203 0.0000000000 1.0000000000 0.4614123096 57.0000000000 5.5764551383 0.8801017575 5.7732117243 -0.1473684884 4.7701806370 -0.1131955619 33.3299736140 -319.4911034978 26.4395619005 6.7149513629 -2.135891 -1.820444 1.221140 0.440107 -0.586298 0.481198 0.358453 0.974503 -0.948621 0.080269 0.059780 -0.143250 1.697046 -0.724765 -0.443998 -0.428505 2.083132 -0.866580 -1.407996 1.490011 1.625885 1.656204 2.014609 2.120662 -1.613461 -1.268244 -1.503224 1.062931 -1.594602 2.034740 1.599336 2.165557 -1.870434 1.158071 2.464611 -2.064825 -1.287971 1.214766 -2.040551 -1.400009
869 3.5462744432 0.0000000000 1.0000000000 0.4614123096 57.0000000000 5.5764551383 0.8801017575 5.7732117243 -0.1473684884 4.7701806370 -0.1131955619 33.3299736140 -319.4911034978 26.4395619005 6.7149513629 -1.982428 -1.636316 1.091653 -0.031895 -0.784130 -0.071178 -0.705092 1.468540 -0.835001 0.337050 -0.262386 0.070437 1.631605 -0.711742 0.235259 -0.208121 2.220698 -1.021164 -1.550687 0.992765 0.893622 1.116423 2.163274 1.524303 -1.602153 -1.584908 -1.773833 1.331866 -0.828381 1.257458 1.285393 1.502622 -1.097741 1.013576 2.355867 -1.613314 -1.482393 1.604461 -2.258092 -1.206940
967 3.4959950964 0.0000000000 1.0000000000 0.4021245238 64.0000000000 5.4975841948 0.8674397696 5.5611253177 0.0181079127 4.6355025833 -0.0060024506 30.9261147989 -211.5958962296 26.1758955137 6.6901952406 -1.953334 -1.666302 0.987874 -0.797514 0.718328 -0.120658 -0.887366 0.587866 -1.142162 -0.410641 -0.031411 0.917968 2.346233 -0.770916 0.301186 -0.824757 2.206307 -0.585159 -1.854412 0.978804 0.213576 1.089031 2.265948 1.140056 -1.844914 -0.647371 -1.386184 1.657452 -1.833879 1.794949 0.951343 1.682000 -1.844879 1.737346 1.798673 -1.098244 -1.692319 1.031332 -1.220658 -1.155601
1005 4.0217245215 0.0000000000 1.0000000000 0.3872769812 67.0000000000 5.4645224002 0.8621085798 5.2964971389 -0.0165383100 4.4219021396 -0.0136396820 28.0528819429 -168.7705302528 25.3519142083 6.4938992837 -2.138117 -1.604115 1.980262 -0.650095 0.490038 0.127168 -0.884374 0.606852 -1.403256 -0.097534 0.119547 0.236073 2.777641 -1.177863 0.664052 -0.563945 2.656932 -0.912104 -1.660089 0.953677 0.627634 0.990418 1.735034 1.089138 -1.718549 -0.721683 -1.159807 2.150721 -2.225317 1.464567 1.179836 2.297395 -2.085547 1.160106 2.007770 -0.799522 -1.948115 1.415487 -0.882507 -1.050937
