fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,BFGS,DE,Elitist,MLSL,Non-elitist,PSO,pred_t0,pred_t1,pred_t2,pred_t3,pred_t4,pred_t5,pred_t6,pred_t7,pred_t8,pred_t9,pred_t10,pred_t11,pred_t12,pred_t13,pred_t14,pred_t15,pred_t16,pred_t17,pred_t18,pred_t19,switch
5,1,12,1,0.3567935207914681,0.0305269984476436,0.0,0.999999999999998,0.1003094830193614,1.0920630498346484e-08,1.3387016930920362e-08,0.0001969884831973,0.9999999999999978,0.999999999999998,2.522260734947812e-05,0.2357723577235773,0.1454545454545453,0.11884451633578,0.1244444444444445,0.0808080808080807,0.0666062828613087,0.3031461165895319,0.2812482393299289,0.4642479460055259,0.4255490328547668,0.3081097879001505,0.1961503190480162,0.5363810787844498,0.4543400561323109,0.3202153995612985,0.2974025004068923,0.4497198011240633,0.4183046185705172,0.3375554200838744,0.2139886091900139,0.5366576090984811,0.4696814880133259,0.5662160035888182,0.0535714285714284,2.214813101669563e-07,0.0688622754491017,0.3928571428571429,0.5926612058228238,0.5398871301463672,0.6186367888538947,0.4655311610781694,0.7468900476597184,-1.2761369913995246,-4.244466605665166,-5.696934139343281,-3.5972929406444702,-5.327443441449329,-5.276574536266679,-11.975727254124108,-12.0,-11.896477059752854,-11.955832636295236,-12.0,-12.0,-12.0,-12.0,-11.88595478091914,-12.0,-11.915494708490552,-11.97469232660584,-12.0,-11.89216272495956,-11.859747607852988,-12.0,-11.951707198537884,-11.92261695387715,-11.951024890898893,-11.300275274455018,False
5,1,13,1,0.3299459081594691,0.0172013805854476,0.0,0.9999999999999956,0.1003094830193623,1.0920631338760466e-08,1.3387017567610808e-08,0.0001969884763517,0.9999999999999976,0.9999999999999962,0.0001627133555502,0.2764227642276422,0.0954545454545454,0.1979102906908068,0.1866666666666666,0.2474747474747474,0.0353878055666429,0.0409799890432878,0.3108289626155648,0.4164977716984347,0.3480506699251985,0.0419531949525823,0.3486637080232412,0.4178970632220842,0.2893035315545546,0.1207769928645846,0.3863632265332625,0.4680341680078653,0.4121243074141024,0.1401493642198075,0.3919591595061519,0.4717598375625046,0.3818826404994337,0.5662160035888182,0.0484693877551021,3.747137103918689e-07,0.092814371257485,0.4642857142857143,0.7181581552024612,0.5987737723528377,0.8339069678081431,0.446479921226841,0.8380225786328768,-2.253110706753552,-3.8084495446654336,-5.211141174686985,-3.5835592835044427,-5.527756454554949,-5.0752109601571,-11.79653330644526,-11.689115866591449,-11.687539617590344,-11.899839796398256,-11.876505790611793,-11.806552329961502,-11.911175553754124,-11.846101118391804,-11.870293463162964,-11.77015313691928,-11.690877421746649,-11.789580487589593,-11.66529381855863,-11.778757014097025,-11.71965464616265,-11.775719296087026,-11.698095624933485,-11.845107206449654,-11.89035626585767,-11.91625432845338,False
5,1,14,1,0.3409684822412064,0.0222437681005352,0.0,0.9999999999999982,0.1003094830193614,1.0920631218343793e-08,1.3387016989207682e-08,0.0001969884694135,0.9999999999999988,0.9999999999999988,1.3416697634500436e-05,0.1951219512195121,0.0954545454545454,0.1493723355132459,0.1688888888888889,0.111111111111111,0.0715285755313038,0.0,0.0,0.0762258405611604,0.0549153056605178,0.0,0.0,0.0943605225964326,0.0587959610123035,0.0338763029515909,0.028984766407101,0.081507153120553,0.0619951265231097,0.0455607461892864,0.0338293581756167,0.0850947494121485,0.0825156832980509,0.6119720532602682,0.0510204081632653,3.1817811595337333e-07,0.122754491017964,0.1890756302521007,0.6931172543850332,0.6078945102835194,0.904583995253714,0.4916966673911629,0.7336439395727792,-2.115708843775252,-4.547437402098324,-5.982151874188717,-4.840257285708342,-5.646746859679944,-5.505218729713067,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-11.914081028697904,-12.0,-11.973349562665684,-12.0,-12.0,-11.935224605086406,-11.848102958535971,-11.83185984835065,-11.425950906595569,False
5,1,15,1,0.3730223388881514,0.0472719232733205,0.0,0.999999999999995,0.1003094830193612,1.0920633857670762e-08,1.3387016731798814e-08,0.0001969884112284,0.9999999999999966,0.9999999999999968,3.6452600957529775e-05,0.3333333333333331,0.0181818181818181,0.652710930704552,0.2222222222222222,0.1666666666666667,0.0672561879700252,0.0903064174726908,0.2853292217112745,0.3826254389548073,0.3008560031225369,0.0915790564062836,0.2622337480497466,0.3342861881141555,0.2765401586230132,0.1612303961953221,0.3604663060773391,0.434703744793587,0.3656192326634319,0.1765144198054601,0.3152754686763411,0.3890740612404126,0.363044956993286,0.5937877595157868,0.0510204081632653,4.52362107834323e-07,0.1017964071856287,0.2857142857142855,0.6500280833036625,0.5197690743394361,0.7868159091142389,0.5103127429933163,0.6520918921194105,-1.988013378460697,-4.319622038034688,-5.585477204232166,-4.025088991271009,-5.692258207438236,-4.884897397399148,-11.795664035485776,-11.92673363915019,-11.902401999663518,-11.938513490094932,-12.0,-11.899291125093086,-11.972699790234138,-11.665324604658672,-11.952488524419683,-11.777616135178835,-11.7390340522475,-11.914081028697904,-11.855283253227476,-11.856914827903992,-11.870609913575944,-11.44284224894576,-11.525187258397404,-11.65982310794307,-11.817849573980691,-11.491220394205245,False
5,1,16,1,0.335954702556568,0.0351305721388086,0.6666666666666667,0.999999999999996,0.1003094830193607,1.0920629558221442e-08,1.3387016772582425e-08,0.0001969884998586,0.9999999999999964,0.9999999999999962,0.0001161440819233,0.2439024390243902,0.1227272727272727,0.1431947775815563,0.0488888888888889,0.0252525252525253,0.0532261152594294,0.0865212215509033,0.2574188423967902,0.3709116667386937,0.2864580042094826,0.0848107603410319,0.2145984112714909,0.3155664254785538,0.241973834038602,0.13389686778026,0.3107000174443478,0.3961037596030092,0.3200282937454453,0.1360380134494018,0.2501216478419907,0.3271487054176167,0.2808277569115865,0.60827331792544,0.0510204081632653,2.7711200980659e-07,0.1107784431137724,0.1785714285714285,0.7279010725053316,0.6875532727079392,0.8534019565958361,0.2735301809095067,0.6468412777676332,-2.2659478571729323,-4.488533662160501,-5.968179502604786,-4.400986442366728,-5.6789136188336,-5.583867469948076,-11.963914524959687,-12.0,-11.975321156741916,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-11.945511962044096,-11.9522672381655,-11.876793826454552,-11.905814701201129,-11.870985089719758,-11.915953710590804,-11.94712593457672,-11.921257704207155,-11.902747030997514,-11.362244792021349,False
5,1,17,1,0.3078181076053493,0.0164120450320038,0.0,0.9999999999999938,0.1003094830193618,1.0920631198975562e-08,1.3387017163772773e-08,0.0001969884726474,0.9999999999999944,0.9999999999999944,0.0004975707001049,0.1869918699186993,0.1727272727272726,0.0826326471440997,0.1511111111111112,0.3030303030303031,0.0195700336424058,0.2417231687604608,0.2591391543250578,0.4396293957128409,0.3797431340202775,0.2383390015091218,0.1941925403526707,0.3656279401007703,0.4104834764044924,0.2772223420670153,0.3078754619843502,0.4580414019037688,0.4068843731326592,0.2801793393305984,0.2287740760114215,0.3756332588417131,0.4458401873957919,0.5726620976878667,0.0510204081632653,2.849930205013897e-07,0.125748502994012,0.3214285714285714,0.85355596418992,0.5823241874399767,0.7587141040655226,0.5486602641009755,0.5801482478012594,-1.5018747593269757,-4.262063191793559,-5.634158436585048,-3.566279995763149,-5.3432688372200285,-5.480359194518289,-11.662494858767584,-11.927192179302113,-11.624219711738784,-11.816401458157568,-11.831935842768129,-11.801510078617255,-11.918446906722162,-11.880375182944784,-11.972704079094118,-11.713908171759538,-11.503318852914008,-11.63743374916178,-11.747353569467869,-11.727642246922636,-11.7964178884118,-11.90375103978321,-11.761437466249008,-11.78315791309126,-11.774752849726822,-11.289910822037829,False
5,1,18,1,0.3408892054364657,0.0215791060108063,0.0,0.9999999999999998,0.1003094830193617,1.0920634575699384e-08,1.3387016969116497e-08,0.000196988400395,1.0,1.0,0.0001457961465747,0.2845528455284554,0.1818181818181817,0.1125467999546182,0.0533333333333333,0.0101010101010101,0.0763450124449549,0.2994817352390483,0.4508284217271515,0.4864083642986337,0.4005253154238044,0.2975644116712566,0.3404558619039673,0.4587650706527996,0.3734065611681657,0.3303738201105991,0.4989164984531724,0.5002279794089883,0.4232385735969265,0.3361274518585973,0.3695757466678211,0.4703790119274004,0.407294798965735,0.6144322438784531,0.0510204081632653,2.092491882107131e-07,0.1017964071856287,0.4285714285714285,0.6332227324011039,0.3844778645698001,0.6657163762058834,0.6492356652279654,0.7052619754371101,-1.1186070351554562,-3.727168411869605,-5.375396772064878,-3.17087691645058,-5.115299337374322,-5.378708956171121,-11.937051151598078,-11.957078857148472,-12.0,-11.890229103593052,-12.0,-11.9053878279601,-11.903415870589583,-11.958238039545972,-11.99949249652762,-11.959146600717988,-11.655131887749754,-11.66056268010318,-11.61741025021803,-11.719893921019516,-11.494787954969642,-11.390423251960325,-11.02847676060291,-10.53240159044855,-10.13578063134918,-10.332113087164538,False
5,1,19,1,0.3183451300450686,0.0128784088527239,0.0,0.9999999999999982,0.1003094830193605,1.092063790979276e-08,1.3387016210954928e-08,0.0001969883198552,0.9999999999999984,0.9999999999999978,0.0011053812962052,0.2439024390243902,0.0727272727272727,0.222620522417565,0.1244444444444444,0.1717171717171717,0.0323090178058586,0.1507426950734565,0.1696799872894697,0.3486558425191352,0.294524013381308,0.1517252295127173,0.1547937212905028,0.2844694478890631,0.3181787874272662,0.2032520747409968,0.2366223636805856,0.3876770182567565,0.3421309888369065,0.215541843981055,0.2093305065630203,0.3222162612160589,0.3812384340122938,0.5441468466259887,0.0433673469387755,1.3083043874960776e-07,0.092814371257485,0.2142857142857142,0.7658348659192475,0.563527972629279,0.765118473895367,0.5295580097585906,0.5715688212483924,-2.122512658020005,-4.254205717884059,-5.939180221585205,-4.378048549159682,-5.542722921582184,-5.631316484598439,-11.925776211308984,-12.0,-11.99654636968748,-11.927766740312322,-12.0,-11.904860122815252,-12.0,-11.927356234790832,-12.0,-11.96899642457895,-12.0,-12.0,-11.973218850664718,-12.0,-11.939084743154735,-11.965204429019629,-12.0,-11.936524619940664,-11.9041106641296,-11.895591122817889,False
5,2,0,1,0.3421694415982706,0.021587704893926,0.0,0.9999999999999982,0.1003098578947163,1.0920632028779274e-08,1.3387016871254e-08,0.0001969884509146,0.9999999999999986,0.9999999999999984,8.998966224674846e-05,0.4715447154471544,0.1181818181818181,0.2628298057407944,0.0577777777777778,0.1464646464646465,0.013254981663942,0.3068467645902002,0.290799026335316,0.3389809884489321,0.3747406715614993,0.304451908772127,0.2275094324591756,0.3381969608861346,0.3310657476131934,0.3301423297780831,0.3206207762127187,0.3329335388283281,0.3783804230112684,0.3356394427258673,0.2489885646328632,0.3250312980101923,0.343936207776348,0.5961826809214277,0.0459183673469387,1.76063474583255e-07,0.1137724550898204,0.2857142857142855,0.8041355123109939,0.6315337713340012,0.8183105591627126,0.4032533401404264,0.6998454901147668,-1.8433518153963808,-3.727004256815072,-5.83031915224771,-3.5426947244896074,-5.259164871091764,-4.536925976086391,-11.937062309684434,-11.82456281006411,-11.804683552137217,-11.913731600780912,-11.880574365742568,-11.937309620147008,-11.871576729927982,-11.909754257142538,-11.714700129080011,-11.785006767183274,-11.83108416508271,-11.482307322935377,-11.856286933077191,-11.58151863538924,-11.566134913273649,-11.834048719804647,-11.022890936389205,-10.94766304794987,-11.329406001123326,-11.588260618117602,False
5,2,1,1,0.2947811249877808,0.0069809493752888,0.0,0.999999999999995,0.1003098578947161,1.092063179198418e-08,1.3387017302902949e-08,0.0001969884627759,0.9999999999999958,0.9999999999999956,7.517749313460515e-05,0.0975609756097561,0.1090909090909091,0.0804484391611095,0.0533333333333333,0.0606060606060606,0.0338102448958278,0.1872832338282576,0.2510726474239416,0.4725582142611686,0.3538930554862778,0.1885833684251326,0.1923972793831062,0.3833159014458634,0.3333808201687022,0.2396024208843485,0.3192333770624139,0.5075894393692335,0.4035645201114884,0.2514514119265962,0.246406219653533,0.4221360325848587,0.4003666536348229,0.5662160035888173,0.0484693877551021,3.094559175584393e-07,0.0988023952095808,0.1785714285714285,0.6017462540358913,0.4870814958847935,0.6545603865857744,0.5662800444931315,0.7162335582674602,-1.3397721054356422,-3.122562012997068,-5.624752531673824,-3.294034736557518,-4.970506121964815,-5.593388854707794,-11.972662246494464,-12.0,-12.0,-11.97168897847859,-12.0,-12.0,-12.0,-12.0,-12.0,-11.88748796059594,-11.89689064494264,-11.834654071265748,-11.857167203545163,-11.818892385312813,-11.551256840170858,-11.081294381330189,-10.97066410520104,-10.758556471250431,-10.469291367107234,-11.03196000984802,False
5,2,2,1,0.3391156765111003,0.0199793180025305,0.0,0.9999999999999972,0.100309857894716,1.0920628555066828e-08,1.3387017019123881e-08,0.0001969885243908,0.999999999999998,0.9999999999999988,0.0001643270183956,0.1951219512195121,0.0909090909090908,0.1557196065749269,0.1422222222222222,0.0808080808080807,0.0767684354703309,0.2359452795928217,0.2396714262992382,0.3718789152205455,0.3325193980972742,0.2368071700302851,0.1650513779983105,0.3494329055941876,0.300625816017622,0.2481057039737862,0.2482413015784675,0.3469351829581767,0.312782971367068,0.2605306786770047,0.1755907407580468,0.3226946191920804,0.2959481290127888,0.5402849402215375,0.0459183673469387,3.4525208523338377e-07,0.0958083832335329,0.3928571428571429,0.8812072221421694,0.6540224059669457,0.8816534414463525,0.4696297889810528,0.6478899251485333,-2.093232006779563,-3.800391573439109,-5.953986819010314,-4.145003593731554,-5.327732783846527,-5.557644676734866,-12.0,-12.0,-12.0,-11.999999999899456,-12.0,-12.0,-12.0,-12.0,-12.0,-11.909292043398088,-11.928583601772583,-11.702953611985771,-11.946437701329438,-11.669560534930037,-11.796133350547972,-11.676336394431518,-11.15365247546977,-11.404290638953231,-10.96644164663852,-11.602532698878369,False
5,2,3,1,0.3378542418837823,0.0128572112942468,0.3333333333333333,1.0,0.1003098578947152,1.0920631674805204e-08,1.3387016869448421e-08,0.0001969884581276,0.9999999999999994,0.9999999999999996,0.0001111227704277,0.2439024390243902,0.4136363636363636,0.0383855472824933,0.08,0.0606060606060606,0.0518249699754582,0.2103872550064211,0.2642614185340285,0.3023944429378957,0.246968120267351,0.2177420478376772,0.2221456640695583,0.3059081402263987,0.2861812625824378,0.2558259131111459,0.325163605891941,0.3404438917580517,0.2925614619899721,0.2790246742213597,0.2748749097631013,0.3517106755064632,0.3602101943765796,0.6260897772684271,0.0459183673469387,3.094559175584393e-07,0.1077844311377245,0.3032345013477088,0.7585159957953254,0.4874973844857853,0.8463724121624824,0.9166253872486608,0.7990964919532406,-1.536747902972036,-3.246738676018188,-5.793399090242034,-3.3218519683017966,-4.930330898977504,-5.6360388853622725,-11.934382758130964,-11.901956361600918,-11.905187748401993,-11.897401192149555,-11.91287637489671,-11.88704649222466,-12.0,-12.0,-11.707699035176311,-11.622042944477828,-11.79791742699681,-11.745604649914958,-11.741009674964369,-11.61187944238067,-11.590153593567583,-11.87480504543142,-10.878420334144266,-10.640346043611272,-10.19872526243394,-10.652442595916533,False
5,2,4,1,0.3433272075805725,0.0356916854920746,0.0,0.9999999999999982,0.1003098578947165,1.0920631267617273e-08,1.3387017054389713e-08,0.0001969884694649,0.9999999999999978,0.9999999999999984,0.0001062065410313,0.1869918699186993,0.0954545454545454,0.1445185399954898,0.0266666666666666,0.0555555555555554,0.017368233910451,0.1391265147603115,0.1954848648069676,0.2051318996053117,0.2539610509158061,0.1420468921605533,0.1449196491967726,0.1934329652846839,0.2158049680493222,0.1861558186983272,0.2528111776903072,0.240887685566863,0.2925822293400114,0.2049413350069932,0.1983857513954907,0.2304691593056353,0.2815709081838251,0.4934915781371278,0.0510204081632653,3.269003143483075e-07,0.1287425149700599,0.1785714285714285,0.8097321089569911,0.5112510847346874,0.8040086713632436,0.6145186897476671,0.6868117949499198,-1.6539276586414366,-4.424825410801113,-5.8883925008556535,-4.405968719756314,-5.4829666418303145,-5.742257128536405,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-11.973218850664717,-12.0,-12.0,-12.0,-11.925941616715653,-12.0,-11.859913772839874,-11.951087528589836,-11.800990725138853,-11.436515356819292,False
5,2,5,1,0.3271747007473554,0.0237383863238707,0.3333333333333333,0.9999999999999974,0.1003098578947159,1.0920633067497777e-08,1.33870174341492e-08,0.0001969884388121,0.9999999999999976,0.999999999999998,7.955714207952829e-05,0.3170731707317072,0.1409090909090908,0.1578992735849796,0.0266666666666666,0.0858585858585859,0.0096794094496564,0.0029359873495961,0.1975338780873494,0.2522967710814191,0.3907194836322238,0.0030355360287079,0.2355455004490351,0.2494287856879598,0.4475211905144906,0.0669971837019151,0.2623509752298046,0.29573796151518,0.4330381408030441,0.0920420151769448,0.2876462122077846,0.3001750703173104,0.5099773615866512,0.8958972139529633,0.0484693877551021,4.062360176451891e-07,0.1377245508982036,0.2499999999999999,0.7585599255384037,0.5136537205246494,0.7989178028585285,0.6202220640997347,0.8301149167189944,-1.6870017879398091,-3.089998434781604,-5.526189169871982,-4.128229924133715,-5.24675070648637,-5.606092692351601,-11.63512626571826,-11.703626706703073,-11.85221902671866,-11.697260704642662,-11.76698478864411,-11.87127928825218,-11.75872035319314,-11.712757997476212,-11.815307798676862,-11.562175663260824,-11.854456674803982,-11.690477530309591,-11.796109347744167,-11.65086054990472,-11.57821098846293,-11.602824784501864,-11.319849761798542,-10.94497311646778,-11.076780833291844,-11.176779074354885,False
5,2,6,1,0.3284434300166809,0.0269992601026501,0.0,0.999999999999995,0.1003098578947163,1.0920629593945177e-08,1.3387017037498775e-08,0.0001969885034339,0.999999999999996,0.9999999999999952,2.6190269258109388e-05,0.1707317073170731,0.0818181818181818,0.1536194065912824,0.1511111111111112,0.0252525252525253,0.1545089029293509,0.2248563159624952,0.2991919168437639,0.5609786803982152,0.4393861147850444,0.2255451164217963,0.2301065419505805,0.5299482881781504,0.4563685977281644,0.2657114186620314,0.3544438462554092,0.5815802397052497,0.4730008817669259,0.2760675363891666,0.2718217403681989,0.553534002113296,0.5031084272764212,0.5053047999748512,0.0459183673469387,2.4788741855537746e-07,0.1107784431137724,0.1428571428571428,0.7993756081226571,0.5637334613347691,0.6639196249253462,0.5684005983748162,0.6015111583348187,-1.2643475569614575,-3.0569609621708485,-5.293804567954929,-3.15321244458776,-4.690319663239418,-5.352608272565499,-12.0,-11.912133030908295,-11.980481622727238,-11.909012315426663,-12.0,-11.946852346974278,-12.0,-12.0,-11.951797855271032,-11.298386467283896,-11.264192602432171,-11.170810847103656,-11.088411376688532,-11.335375764915725,-10.287720484141188,-9.601055170474863,-10.268771110487656,-9.616068689026845,-9.661694486754676,-9.62029653334855,False
5,2,7,1,0.3334049370965551,0.0180534132955167,0.0,0.9999999999999934,0.1003098578947168,1.0920631242598224e-08,1.3387017357873782e-08,0.0001969884749099,0.999999999999994,0.9999999999999952,0.0019956236148244,0.4227642276422764,0.1227272727272726,0.2305630969011659,0.1244444444444445,0.0808080808080807,0.0666062828613087,0.0526200989062596,0.0818233282054947,0.2638983421928516,0.3707342127772811,0.0517362028059098,0.0527825160224633,0.250108209436823,0.3289416441746506,0.1030523080563116,0.137539120328526,0.2940305895410979,0.4041308132080562,0.1068959366404492,0.0971563780653567,0.2631942371785891,0.3697425045878186,0.6349553737809928,0.0408163265306122,3.360761997908456e-07,0.122754491017964,0.2857142857142855,0.7144550194490853,0.6891906845373938,0.8568328943999802,0.3635636794287366,0.6687468879384396,-1.6331699650474176,-3.877328730764503,-5.877993554699532,-4.784518614649296,-5.575123229331692,-5.278327104426733,-11.979814994471909,-11.910675001325574,-11.947031722901604,-12.0,-11.938233264964294,-11.920424263417972,-11.905956806941624,-11.982436984298625,-11.910138957503964,-11.893978039885573,-11.927604014245428,-11.904532099134853,-11.996040855364903,-12.0,-11.847143657718032,-11.838209615873332,-11.661826121270408,-11.906809821762597,-11.492747504080226,-11.504022397324103,False
5,2,8,1,0.3608630661745768,0.0320750416404203,0.3333333333333333,0.9999999999999925,0.1003098578947151,1.0920634822690241e-08,1.3387016422210284e-08,0.0001969883864516,0.9999999999999925,0.9999999999999936,0.0001256109095825,0.1626016260162602,0.1454545454545453,0.0878057713143398,0.2133333333333333,0.2474747474747474,0.0421051606810813,0.0651547053969996,0.2630428783695756,0.372218833821982,0.2563171795309391,0.066241407496723,0.2765693134189878,0.4279675664019076,0.2578595746518596,0.0854097826899175,0.2899948211087095,0.3660726753758847,0.2519165961838139,0.1052070948139178,0.3029940763511749,0.4299528925348371,0.2785547819974279,0.7226147506844047,0.0510204081632653,3.645584274746893e-07,0.1167664670658682,0.3214285714285714,0.7100457962648921,0.5048508288860623,0.8064712041318459,0.5707243296778859,0.6448224137269306,-1.267988193049606,-3.103050102133049,-4.878260563120659,-3.452365472011152,-5.1481555123505816,-4.499331432721114,-11.955029746416011,-11.826186881082211,-11.743345774711884,-11.944728101001909,-11.864344349531128,-11.967388835991713,-12.0,-11.802094942927043,-11.8789324847239,-11.849362268812682,-11.802826699598915,-11.808631392100422,-11.923846777332074,-11.943871082210794,-11.711433516853573,-11.2911613602122,-11.243031200022626,-11.436571973393717,-11.236861396208257,-11.630158127193717,False
5,2,9,1,0.3405497519727578,0.0242733768125689,0.0,0.9999999999999968,0.100309857894716,1.092063294683928e-08,1.3387016765866192e-08,0.0001969884304179,0.9999999999999972,0.9999999999999972,2.511961867240298e-05,0.3252032520325202,0.1363636363636363,0.1663606198253922,0.1511111111111112,0.0909090909090909,0.0747722983507015,0.1167541025666797,0.349402843704633,0.3477824291809779,0.5079843903428944,0.1171266112443481,0.3272048862990342,0.3740346572290731,0.4917266637214022,0.1373100748710273,0.3820000654643676,0.3403681728649094,0.5178801828701113,0.1503665770393837,0.3512669962700703,0.3669827517513077,0.5149993356904297,0.4385926343082207,0.0459183673469387,4.174752350235865e-07,0.092814371257485,0.3571428571428571,0.5906698826940129,0.5542008398045724,0.6785684839348366,0.5535294590793716,0.6887320244847055,-1.311822930367956,-3.449038273873076,-5.707341516769476,-3.317932037502038,-5.12554334063243,-5.6264177069857695,-11.96885988386193,-11.937368025144258,-11.96885988386193,-11.999999999899456,-11.878675366677914,-11.967521758652117,-12.0,-11.925235647618296,-11.924316077952136,-11.867184110445002,-11.84808285378904,-11.70150216062344,-11.57843854925032,-11.757197218435005,-11.513868001040818,-10.886133832861862,-10.957101924790534,-11.406361670736096,-11.452555187611305,-11.554060797436234,False
5,2,10,1,0.3119810407801118,0.0109050149766524,0.0,0.9999999999999988,0.1003098578947154,1.092062681081148e-08,1.338701712220696e-08,0.0001969885617542,0.9999999999999986,0.9999999999999984,5.829976744506032e-05,0.235772357723577,0.1318181818181817,0.1303731930580292,0.08,0.0808080808080807,0.0412009013387531,0.0969961629761122,0.1078840866716525,0.2450594035703466,0.2127886249775318,0.0981870944738657,0.0796776977354197,0.2693298152768135,0.2283902403593256,0.1500994639097128,0.1711474243096605,0.2841794269604523,0.2575494834338495,0.1656034258457145,0.1390696978077846,0.3046992449650497,0.2938396964437787,0.629468333544932,0.0484693877551021,3.1817811595337333e-07,0.1077844311377245,0.1785714285714285,0.6622342059252131,0.6139501163514685,0.7607084209741471,0.4143414963416696,0.760908557035603,-1.7327315914125327,-4.346681314308028,-5.955390837708584,-4.810374336231499,-5.496274808311132,-5.6298617851860095,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-11.922632782601294,-11.973218850664718,-11.9713603428993,-12.0,-12.0,-11.878597649991269,-11.970583890620896,-11.816332959461452,-11.906963364521175,-11.845009760023592,-11.271718387321236,False
5,2,11,1,0.3308245727170249,0.0270237234009642,0.3333333333333333,0.9999999999999972,0.1003098578947156,1.0920636631863557e-08,1.3387016798657371e-08,0.0001969883555549,0.999999999999998,0.9999999999999978,2.694872596864327e-05,0.0569105691056909,0.1136363636363635,0.056210776382121,0.1111111111111112,0.0606060606060606,0.0728421492350269,0.3858845045306917,0.3488588758701599,0.3592472129702876,0.2902762387676395,0.3872787937618775,0.3438717522500968,0.3639580487027443,0.2620880988065218,0.4141854092365897,0.3968070506147066,0.3770682288176472,0.3151347527931449,0.4232134791911301,0.3748784121625329,0.3790934217964244,0.3038366257826277,0.5937877595157872,0.0510204081632653,4.772398012100881e-07,0.1047904191616766,0.2499999999999999,0.7159573981982352,0.4361232478423225,0.6244685103542827,0.6898158775184415,0.6799879958996052,-1.1796380014487466,-3.1069629003679573,-5.897876247415788,-2.9761466363937235,-5.103889112011074,-5.631521304198888,-11.90353282092663,-11.906416689556949,-11.848962985821675,-11.907282138949894,-11.908435320234188,-12.0,-12.0,-11.906665054277449,-11.951797855271032,-11.87598032205285,-11.946437701329438,-11.9427206857986,-11.803577654429525,-11.973218850664717,-11.702885123350324,-11.696504835449565,-9.48067327655082,-10.341085039389403,-9.92082995021097,-10.086724882694856,False
5,2,12,1,0.3723260058014819,0.0472196958545064,0.3333333333333333,0.999999999999996,0.1003098578947159,1.0920631885073373e-08,1.3387016979898472e-08,0.0001969884556208,0.9999999999999964,0.9999999999999962,6.928568396537899e-05,0.2357723577235773,0.1454545454545453,0.11884451633578,0.2044444444444445,0.1717171717171717,0.0593311054253041,0.296504287710065,0.385402798306643,0.4545643621545432,0.3177630022963473,0.3038352002910138,0.3099799648558065,0.4827519326697932,0.3345797921114123,0.3389779241750903,0.448431511237111,0.4923726931590099,0.3713941198535995,0.356577059215667,0.3549457694263107,0.5230349119481078,0.4103384757526993,0.5657789329171494,0.0433673469387755,4.287144524019838e-07,0.092814371257485,0.2857142857142855,0.6807121366180586,0.6092843422627623,0.8106727205711871,0.42605231974544,0.6280204986813108,-1.0806742734481296,-3.0824666522840136,-5.217002283772147,-2.742218273892476,-4.24779225211474,-4.642564582696745,-12.0,-11.896551611622726,-11.718232696156928,-11.907006353482462,-11.987236981839736,-12.0,-12.0,-11.948124533363371,-11.998895864316555,-11.870712078263036,-11.669699158198194,-11.311541793965665,-11.549995811209875,-11.468497094416383,-11.23724528951645,-10.750777578593352,-10.45467927426331,-10.36607559966622,-10.734250946375637,-10.939905371089656,False
