fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,11,1,0.5114494962432815,0.15685030747491377,0.3333333333333333,0.5064863898640167,0.09681003085185472,1.1396935262320891e-08,4.7065227519780656e-09,8.932377869231929e-06,0.7652061445839677,1.0,8.131516293641283e-20,0.40540540540540543,0.3529411764705882,0.11036789297658865,0.0,0.21179107689269874,0.2267748854207504,0.18381601003830922,0.0,0.16147584888355487,0.20043300039381845,0.22745628627917924,0.666005346657919,0.3142130371532997,0.361249834998857,0.325709881665106,0.6616240055047646,0.22602895208292068,0.34489082820212275,0.3999221668213157,0.5724017592562334,0.0151133501259446,8.469014002356934e-08,0.0793201133144476,0.47999999999999987,0.9027914896487857,0.8431648081276593,0.945219592431052,0.1863488084076007,0.5944265774998525,0.013212732204902489,0.038710911378754057,0.026957339733657132,0.11029178806696056,0.027542729756354203,0.030942995079714875
1,1,12,1,0.48447059040043083,0.11028374887650244,0.6666666666666667,0.5910522090574666,0.09681003458889754,1.9404002541996427e-10,4.676671082959748e-09,0.000748822744512362,0.8148153188338271,1.0,4.743384504624082e-20,0.5405405405405406,0.2058823529411763,0.25181159420289856,0.0,0.24177782861776032,0.2965511377670785,0.2691524468897107,0.0,0.211704854391011,0.3085350581846863,0.2982090018691226,0.47863619005900615,0.28968872517508054,0.36745077569910495,0.33333928723497996,0.5226143734739328,0.23936833034552696,0.3899104803552685,0.4089545631466573,0.6862820665240636,0.02518891687657432,1.6604745054051237e-07,0.08215297450424933,0.5600000000000002,0.936882604811868,0.8871259357862429,0.9670107371718215,0.13130030846682028,0.616693272713701,0.07632567372121236,0.08954768107842741,0.0886496710380867,0.1314304758358913,0.09175674430336835,0.08797941486878384
1,1,13,1,0.35796413980698105,0.03997559597750162,0.0,0.4422744641816031,0.09681003018815268,5.601856273392702e-09,3.7107666645979595e-09,1.7238735670433453e-05,0.8659414727452873,1.0,3.8624702394796095e-19,0.7297297297297296,0.32352941176470584,0.22222222222222218,0.0,0.27718029697096314,0.32230239752173623,0.3194027644098965,0.0,0.21244642675914216,0.2962080030645131,0.34430588897712255,0.6772823471204903,0.3665537431936353,0.4360822742464741,0.4367592818990447,0.6645762893375993,0.26478888149013324,0.41654402021115994,0.4874333052171291,0.8820115268637856,0.03274559193954657,1.5156145345330338e-07,0.09631728045325783,0.5200000000000001,0.9519334962336351,0.7675850655620389,0.8121997667029766,0.27497158363879803,0.35887748646265827,0.09489040429299038,0.1384530576868218,0.11929809972139836,0.2519404200951312,0.10912853622763134,0.13703397510473025
1,1,14,1,0.32192231889500494,0.016366213013337606,0.0,0.3671715677553829,0.09681003100722756,5.457728055412818e-09,2.949428482549037e-09,1.3679958740005425e-05,0.5589211547487001,1.0,0.0,0.5135135135135136,0.20588235294117646,0.23913043478260868,0.0,0.33420410687867247,0.3472122978302595,0.3072466759779761,0.0,0.21131371010123914,0.3262215167537835,0.3057379573042396,0.5434497880048363,0.3833423390485527,0.42564557579317913,0.3874576054596408,0.5188266187938988,0.23837365444466388,0.40373067412852226,0.4140737691691629,0.8656123745032829,0.03526448362720401,1.0368818542048184e-07,0.09065155807365438,0.68,0.8214264254264735,0.6485015020724565,0.7043968126585147,0.41181414826061014,0.3030506240323618,0.0920168420426115,0.11678090118390914,0.09720038976240837,0.1930806807293718,0.10657427134317644,0.1182225473987006
1,1,15,1,0.3843315892836716,0.03596483728455808,0.3333333333333333,0.7758611907028937,0.09681002987503644,3.5251483002808905e-09,9.217460671189255e-09,7.601542631504565e-05,0.9240180569973296,1.0,8.131516293641283e-20,0.2162162162162162,0.23529411764705876,0.08695652173913043,0.0,0.16769521269530335,0.22755748739465517,0.25215965634374166,0.0,0.12811713891053078,0.24137531640951537,0.2517329363524231,0.7724242742889595,0.31241153322870235,0.39277015829954703,0.4154050253415856,0.7412055425432391,0.21943323194770695,0.3987870097926577,0.44527725777191696,0.5418087088877221,0.04785894206549127,1.0368818542048184e-07,0.0934844192634561,0.24,0.8877827443060876,0.8882391212677354,0.9673337491543876,0.19814887066674614,0.5785010771255814,0.13312184772191787,0.23878021146475598,0.15519852346082808,0.40394507225530063,0.15874103545703533,0.1928243048065284
1,1,16,1,0.6180092106041433,0.34046983563917976,0.6666666666666667,0.6062739666161604,0.09681003075390987,5.134605189318555e-09,6.337038605404216e-09,3.4308302176690785e-05,0.8195287174754572,1.0,5.421010862427522e-20,0.2702702702702703,0.1764705882352941,0.1449275362318841,0.0,0.16841496892489832,0.188354851022791,0.1388667798122722,0.0,0.12714571307391254,0.1827518140574003,0.1671639156317285,0.6984377263445014,0.2908779888105923,0.34241237573147176,0.30311817147189013,0.6828145001465822,0.20519273954834744,0.3389148280693306,0.3636760311323716,0.9298604958123253,0.030226700251889102,8.469014002356934e-08,0.09065155807365438,0.44000000000000006,0.9050864190019156,0.8376942799520442,0.9539519135142196,0.2811086513878204,0.6542895310739292,0.020141488851516523,0.04255946251539461,0.02240857874629046,0.12136430936460767,0.023301270726164697,0.04874438756301386
1,1,17,1,0.3607972405052855,0.04232272305995744,0.0,0.544838122911362,0.09681003423573183,1.094802046929253e-08,5.223324239836758e-09,1.0866114627096752e-05,0.7953936949327678,1.0,1.2197274440461925e-19,0.2702702702702701,0.11764705882352941,0.20869565217391306,0.0,0.20456363471125263,0.28995002914396956,0.2886164200089179,0.0,0.17506845504868068,0.29237389727426377,0.26419798912069403,0.3620088577645675,0.22495133092571495,0.33226233963955076,0.3151431035150549,0.32636364211322144,0.1692051878075015,0.3249400180983171,0.3147632724201139,0.6918584819599694,0.037783375314861464,1.5156145345330338e-07,0.0934844192634561,0.44000000000000006,0.9340011317488616,0.7942057705666379,0.8471007656105214,0.30679300079837,0.3792587364547776,0.1646447464444455,0.23319724212640003,0.18413829179181868,0.385794657025173,0.18143647261350782,0.22004591982830624
1,1,18,1,0.49377684420356716,0.17388665897059763,0.3333333333333333,0.7234987852836643,0.09681003164148866,1.5335756095538792e-08,6.742167282995172e-09,9.489984694024213e-06,0.806257975623009,1.0,3.3203691532368573e-19,0.2162162162162162,0.20588235294117646,0.09963768115942029,0.0,0.2997464901419898,0.2795258118571793,0.2666948825856324,0.0,0.22971173492446267,0.27491431408929784,0.2785506574708768,0.4846216449001093,0.34177053684732944,0.3541779448910065,0.3330220488829727,0.4643557767561466,0.2450750758011059,0.3459421209709089,0.37357073478836317,0.6438293262388635,0.04282115869017637,1.1805763522043667e-07,0.08215297450424933,0.44000000000000006,0.8409435214065385,0.831173862499035,0.9182437005280266,0.18495936848976136,0.6506237937442326,0.1203238358055949,0.1652198798209606,0.14894073547722236,0.2666678048189529,0.15089342402006767,0.1634122992608898
1,1,19,1,0.41393024539390944,0.06336567307370501,0.0,0.5900526514741968,0.09681002966558833,1.8721731515703903e-09,3.740333590920239e-09,6.030792561964875e-05,0.8337331678794258,1.0,2.1006417091906648e-19,0.29729729729729726,0.23529411764705876,0.12077294685990338,0.0,0.22376969477556377,0.27575713145119546,0.20772544157113476,0.0,0.2195339916993874,0.28484073122318637,0.21376492782391143,0.6923761268671773,0.33027881083456706,0.40516155355398353,0.354234893539786,0.6631627892666838,0.2698525850507295,0.4077750329728731,0.39033369783181016,0.9393649572729601,0.030226700251889102,6.112902919390668e-08,0.06798866855524084,0.5600000000000002,0.9178967638715724,0.7947546124588896,0.9298886689041104,0.24654512844295917,0.5639933463697363,0.037116724260582754,0.07746060693380445,0.04559383797701712,0.16128953168046822,0.04916205903781705,0.0721174128144511
1,2,0,1,0.39271975562811695,0.040400586298047235,0.3333333333333333,0.7761281618739756,0.09681021997126936,1.8315487528583614e-08,6.298865530370396e-09,6.549731663595037e-06,0.9220143525534541,1.0,1.6263032587282567e-19,0.2702702702702703,0.41176470588235287,0.05990338164251208,0.0,0.27932383272581107,0.22989703911700818,0.29217960964615103,0.0,0.2304221160260986,0.24200888027710027,0.3528876294846396,0.21591558185573279,0.2622877166904833,0.23344387149942952,0.27389075879889935,0.23200867394442293,0.20794411421958492,0.2484753530228575,0.37436921497720865,0.541808708887723,0.055415617128463504,2.4998559858293e-07,0.13031161473087813,0.4,0.8196831359971187,0.6037340007176684,0.7239761345405185,0.4502811028804349,0.571656621111027,0.31699620854888155,0.4539777335124005,0.34351689049086703,0.7056739843220056,0.34727364388331533,0.36779391566877834
1,2,1,1,0.4366871935925778,0.0739790653724226,0.0,0.7854387231835963,0.09681021365128405,1.7714684619820275e-08,6.3478886225419555e-09,6.995589364502347e-06,0.9298063533788238,1.0,1.0842021724855044e-19,0.18918918918918903,0.1764705882352941,0.1014492753623188,0.0,0.29668757706518634,0.26647857720489354,0.37005581231483703,0.0,0.20723462485759206,0.2539233718269781,0.4074163796439,0.5332509839351631,0.3497421746684827,0.3558417382880213,0.4397307153789084,0.537563242040761,0.23825789292124783,0.34873777625216995,0.503688166838675,0.49941413316887373,0.04534005037783369,9.70318141062512e-08,0.09065155807365438,0.4,0.7394341374513395,0.6142133365952445,0.8120030106379121,0.40783612081565146,0.6522487983550316,0.27449969848388817,0.3556697697970648,0.3037965344910619,0.5011098810264467,0.3089475771097796,0.3113499647955555
1,2,2,1,0.38613682466855953,0.0698237662567785,0.3333333333333333,0.817064446786256,0.09681021886354915,4.6710163883075286e-08,9.040624643882568e-09,1.7609436637691254e-06,0.9435429243149147,1.0,2.1006417091906648e-19,0.29729729729729726,0.14705882352941174,0.18840579710144933,0.0,0.33278003839459147,0.38684795242794395,0.2899000738036092,0.0,0.29193276518256955,0.4061604039930625,0.3128369058136956,0.3662331178098348,0.34731621194992424,0.42435338157449626,0.3177158796169986,0.3693180419349198,0.2885599415455159,0.44260003105696444,0.37474406162742113,0.46281337078902696,0.055415617128463504,1.1437421227879658e-07,0.09631728045325783,0.3600000000000001,0.8572580908838657,0.6901172480145239,0.8805837272337835,0.3492502615821088,0.5531464046522973,0.4155643475551093,0.580468760553752,0.4391335212360398,0.7735768566634165,0.43340164914159024,0.49336773909023507
1,2,3,1,0.4871374233564786,0.1235143398838099,0.3333333333333333,0.7710783357574216,0.09681021816308341,5.0084625379272786e-09,5.893989112396474e-09,3.266198893955574e-05,0.9576496620679618,1.0,1.1519648082658485e-19,0.2702702702702703,0.32352941176470584,0.07850241545893721,0.0,0.24760470730704032,0.28791958368013765,0.13947796271902807,0.0,0.1989779490301741,0.2911898036713616,0.23830927991135842,0.24241792771760284,0.23596731547499877,0.3000113409121406,0.1189784626463577,0.3244125320471547,0.19220277879188014,0.32328537640821847,0.2890729363033564,0.6132362758703522,0.07556675062972291,9.70318141062512e-08,0.06798866855524084,0.31999999999999995,0.9698961695169205,0.6688040700840951,0.8947977947308434,0.7638541070998729,0.6986114956575571,0.15472567172338175,0.19853442812843997,0.19347516114527374,0.31292865219438554,0.18211972817268657,0.20013664797118885
1,2,4,1,0.3880567327211675,0.04559143229201731,0.0,0.839068024307971,0.09681021939461525,1.5749857856541868e-08,8.891757134710459e-09,1.3167221337144726e-05,0.932779437571801,1.0,2.710505431213761e-20,0.1891891891891892,0.20588235294117646,0.08695652173913043,0.0,0.2709305298368689,0.3579724661551444,0.30068994656252607,0.0,0.1855035549201371,0.3760356743812992,0.32159955379607763,0.37295006180734847,0.290427094998676,0.39864408894252035,0.3303981241869184,0.3860197110297905,0.19090410555943488,0.4178872573702868,0.38791495934546216,0.6153194410877207,0.06045340050377841,3.2187754577899503e-07,0.11614730878186966,0.28,0.9692286795379393,0.7312395945851766,0.8434519127445517,0.40432782471009454,0.7521620686469124,0.23263872171641342,0.33188968470008057,0.25609474329000015,0.4844477099706938,0.2591075420965717,0.28821213058138156
1,2,5,1,0.457457517180039,0.1018745285105325,0.3333333333333333,0.8262254706575398,0.09681021625699242,5.2988564007551304e-09,9.204272958183739e-09,4.911313039776116e-05,0.9674127595792463,1.0,4.743384504624082e-20,0.32432432432432434,0.23529411764705876,0.1320450885668277,0.0,0.30884817253911256,0.24029319425952336,0.28557736173821896,0.0,0.2384724966358557,0.2846882563555963,0.3023786509122388,0.3544229450300769,0.3221981913478507,0.28334137832835515,0.3097747658100559,0.38267792719227356,0.23998706383036947,0.3326040534507908,0.36908281566278195,0.6193939619852478,0.04785894206549127,9.70318141062512e-08,0.10481586402266287,0.3600000000000001,0.813135697304935,0.5673153417924217,0.7218804252000126,0.6090203699995306,0.7699422567532285,0.2804575827598321,0.4114111289435958,0.29663540658766424,0.550305842986501,0.2992871480709955,0.34546093253683247
1,2,6,1,0.4231256557726918,0.06384173437024555,0.0,0.7675921299577436,0.0968102169457043,1.2988236419072233e-08,6.5610788378344855e-09,1.1548641191906121e-05,0.9184798124669507,1.0,3.049318610115481e-19,0.2162162162162162,0.23529411764705876,0.08695652173913046,0.0,0.33665885206892665,0.26983029252340485,0.2523501653638815,0.0,0.29112939477400335,0.22482658248317033,0.2712442974980719,0.40503736011039204,0.35851782153429174,0.32470219217928603,0.2935073848274178,0.4400819644986489,0.29639559060410986,0.29482085802562485,0.35916320003242597,0.6649179151467404,0.05793450881612085,1.4253806461591675e-07,0.13314447592067985,0.28,0.918584219796125,0.8597801140837285,0.9328761540550132,0.12342025957681046,0.5891387347663575,0.3455580557885039,0.4950409185050821,0.38422181377616116,0.7499244834522177,0.3842769076416531,0.4394566284451898
1,2,7,1,0.33243765446336876,0.015052879317480925,0.3333333333333333,0.8897905883336263,0.09681021382609052,2.79397923676161e-08,8.139276463879638e-09,4.800825441050614e-06,0.9532376171392823,1.0,2.371692252312041e-19,0.1891891891891892,0.1764705882352941,0.10144927536231883,0.0,0.18134913303138928,0.23821734144035636,0.13969232988365793,0.0,0.14957075626539687,0.20708014840245176,0.1360239863762963,0.43894795109730844,0.22524682046474775,0.30539050759647,0.19874247356014452,0.39776656967761936,0.15980210706087944,0.26555320358126216,0.2210328652296507,0.7425031682442651,0.04282115869017637,1.4253806461591675e-07,0.08215297450424933,0.4,0.813221648212615,0.6219071707064416,0.895522108532899,0.4461396981403726,0.460957749796264,0.18283426443231743,0.23947165962396616,0.20433816389132248,0.34401899059483587,0.21336036230156047,0.21184185771344594
1,2,8,1,0.40980759819127044,0.07890289561194924,0.3333333333333333,0.8632066527431436,0.09681022145111308,1.519937453356763e-08,1.0524134465789686e-08,1.6971972248223513e-05,0.9218376733382754,1.0,1.4907779871675686e-19,0.16216216216216203,0.17647058823529396,0.08695652173913043,0.0,0.3136567463288902,0.25936179327693626,0.18670479741094287,0.0,0.2557221492592035,0.26929260544313255,0.21686751710217078,0.2507162700575525,0.30517151059376096,0.2732704273039928,0.17250866715991464,0.26193647287544497,0.23862354137538572,0.28479725967819874,0.24541350981344556,0.4777442735820081,0.06297229219143578,2.2932691957448728e-07,0.11898016997167137,0.19999999999999996,0.920360156504706,0.6568643869687074,0.8183748211376978,0.5560556991744524,0.7082739580218502,0.4760871944721414,0.6419092788022958,0.5288654711649473,0.9593272295187699,0.5092152172820833,0.5679429121100533
1,2,9,1,0.39971872285170074,0.04177722481961049,0.0,0.7959838726932126,0.09681021618401706,9.090216366664967e-09,8.017546410296983e-09,2.3031101346518925e-05,0.9450684128552956,1.0,1.6263032587282567e-19,0.2162162162162162,0.20588235294117646,0.09963768115942029,0.0,0.2914089321367219,0.275074973113667,0.23479687009648426,0.0,0.25075967139899824,0.23643451156153678,0.28520947577352984,0.29448138281329217,0.2922761648665396,0.30058885073922303,0.23863072321846668,0.33433982672892437,0.24433116545334868,0.2734285894183435,0.3376178930767256,0.6081155427475486,0.05793450881612085,3.5953565909452446e-07,0.1246458923512748,0.44000000000000006,0.804790910315799,0.7470670841076452,0.8050215410075223,0.39622143910495444,0.7000733187997639,0.30979866675144496,0.4547202976088814,0.3526412639879849,0.7140174577573034,0.3394272394961255,0.3946523432698136
1,2,10,1,0.46614009908763177,0.13007426848908818,0.3333333333333333,0.7572321398713002,0.09681021607270758,1.405138060187338e-08,8.657113888997718e-09,1.477030747452066e-05,0.883371613437167,1.0,1.2197274440461925e-19,0.2162162162162162,0.2941176470588235,0.06851119894598155,0.0,0.31717553707912566,0.2948884974898961,0.3283876265571332,0.0,0.19252744232812374,0.2961276537373755,0.33314648134760727,0.5383814577983725,0.3680592628565688,0.38090490525338316,0.40449693341757376,0.5297987264099402,0.2245292962092608,0.3814455970369058,0.44019363211256646,0.6953517321785074,0.06297229219143578,2.1645854106814763e-07,0.11614730878186966,0.44000000000000006,0.8928134088109233,0.6928482732391719,0.7971960667212072,0.47807146258970723,0.5990353591834745,0.3887330851325132,0.6037861375035855,0.4202856906756495,1.0000000000000002,0.42692449340593175,0.5341446613339099
