fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,BFGS,DE,MLSL,Non-elitist,PSO,Elitist,switch
1,1,10,0.0,0.5956085959148988,0.0839164428609164,0.0,0.6844720051771305,0.3161762363593451,7.22424729828481e-10,4.410332941303947e-09,0.0019298147698381,0.9999999999999952,3.1216619716142695e-11,0.0,0.0,0.2879610853268848,0.0686742682627009,0.0,0.0,0.27849266561174,0.1133199885822851,0.66762599493009,0.66762599493009,0.3142078263390274,0.1292157350933733,0.6320576452220963,0.6320576452220963,0.3028853664004059,0.1617083220419137,0.5668938185766375,0.0600961538461538,3.6834136413611198e-09,0.0737100737100737,0.3636363636363637,0.7636831738488247,0.7143843709546776,0.8855258420241077,0.5450071641131541,0.5938558206404083,0.4826513589940209,0.3611120369283735,0.3622190123600646,0.5323153125548299,0.5310863229692415,0.6604471263410944,0.493234019097806,0.6200273912806873,0.3709455962887298,0.3486093533854639,1.035995176389782e-08,0.2946849787225816,3.673813271249888e-09,0.3511529902315342,1e-12,1e-12,1e-12,1e-12,6.548296942468733e-05,1e-12,True
1,1,11,0.0,0.6511960773808445,0.1718784574647277,0.5,0.8075856251198124,0.3161762357301534,6.093639724485017e-09,5.438246082410191e-09,0.0002154958986293,0.999999999999998,7.263273535678022e-11,0.0,0.0,0.2646440528805439,0.2503105352418904,0.0,0.0,0.2664196877439347,0.2878495064073153,0.7012239161903486,0.7012239161903486,0.2961490465167297,0.3003697984996784,0.7312379898510828,0.7312379898510828,0.3006917463915476,0.3356959271637559,0.6173911261921317,0.0552884615384614,1.5473412397083412e-08,0.1449631449631449,0.4545454545454545,0.828347449299809,0.8127291423172558,0.9721314679521385,0.3189012924548832,0.4602665574459206,0.3771114633561296,0.2924963997128138,0.3097788121092772,0.4251797769146323,0.4041861841478195,0.5404356789103113,0.3560900702650161,0.7180158381738004,0.3567625178924023,0.216948179551397,1.3389322530083272e-08,0.3776404224446217,4.439717187309672e-09,0.2765117695919226,1e-12,1e-12,1e-12,1e-12,1.9552949762067324e-05,1e-12,True
1,1,12,0.0,0.5623467991479096,0.0598373393702749,0.0,0.8769169274127199,0.3161762368736335,1.462840218417396e-09,4.308210667965053e-09,0.0008970805393986,0.9999999999999962,2.3525731682834047e-11,0.0,0.0,0.2348903390913401,0.0888028478482946,0.0,0.0,0.2304176223768173,0.1460957355392309,0.4545482359185095,0.4545482359185095,0.2444235085363426,0.1090419929937615,0.4657836797085615,0.4657836797085615,0.2404684128341551,0.168480569472094,0.5668938185766375,0.0600961538461538,1.086982214382582e-08,0.1154791154791154,0.3636363636363637,0.7663127110002225,0.9175278151751476,0.991755948528508,0.1580356053266134,0.4191400837697844,0.2532008355069988,0.0791334489076174,0.0866735331088843,0.2932634176433681,0.4007735595276128,0.392665164432352,0.3524019670296085,0.2202736216477596,0.8890182940088187,0.8838596617839338,1.9254503986042456e-08,0.4090846527242342,6.534807607207362e-09,0.5638732485434488,1e-12,1e-12,1e-12,1e-12,4.038628173774268e-06,1e-12,True
1,1,13,0.0,0.4917910283810282,0.0407463510847082,0.0,0.7473632884042458,0.3161762370682766,6.940672402078312e-10,1.3307090772833555e-09,0.0006713506306255,0.99999999999998,3.5963222932413816e-11,0.0,0.0,0.2218705080639441,0.1836949192981551,0.0,0.0,0.21185626226975,0.1738928048166549,0.5731157312313839,0.5731157312313839,0.2442703568824516,0.2215301863248605,0.5229437866434585,0.5229437866434585,0.228446565736834,0.2046661981281204,0.6877946908363517,0.0673076923076922,1.91631608759648e-08,0.1449631449631449,0.2727272727272727,0.8031605122500697,0.8959001793558277,0.9187486895201912,0.2427804077541509,0.5029895295645893,0.5326546270631396,0.6299590228848881,0.6529507645429131,0.5815203802544759,0.4866463219639404,0.7155658258520592,0.4452066703613044,0.3722689415521332,0.4007931164294613,0.5345457791360111,7.425940947861331e-09,0.3719802001273427,2.637622941008973e-09,0.4111340556364549,1e-12,1e-12,1e-12,1e-12,0.0001149510444275,1e-12,True
1,1,14,0.0,0.4765737954760392,0.0714036953963432,0.0,0.4301473848056679,0.3161762377211998,5.800666127503548e-10,1.3258864106083235e-09,0.0008143753514991,0.9999999999999438,2.5400451205792422e-11,0.0,0.0,0.4602876903959175,0.3633772812202148,0.0,0.0,0.4470487660886657,0.4096613936717,0.4777189080059587,0.4777189080059587,0.4675671281110326,0.3869026148254405,0.470215807119914,0.470215807119914,0.4577116673573438,0.4391264751996684,0.4459929463169234,0.0408653846153845,9.73130643986826e-09,0.0786240786240786,0.4545454545454545,0.4741703204471071,0.516319340604301,0.3417078584654901,0.7052418818789187,0.288402763688614,0.3631893255236731,0.4442969102326692,0.4733164414512689,0.4106993548030852,0.4231993042520149,0.5242149505562576,0.3766379939810826,0.7195083022701008,0.3078543237105235,0.3814198474173509,1.0122566478432122e-08,0.6720262712477587,1.59166679076138e-09,0.5011947270756927,1e-12,1e-12,1e-12,1e-12,0.0001689821551917,1e-12,True
1,1,15,0.0,0.5328627559003604,0.0207075404023387,0.5,0.7193900292763487,0.3161762348990793,1.207604999823113e-09,5.6187879959036444e-09,0.0014302950109841,0.999999999999994,6.192769894434146e-11,0.0,0.0,0.2808929600007193,0.2629361965830145,0.0,0.0,0.2667347647259472,0.2419592849006797,0.7610864647790816,0.7610864647790816,0.3156682899223026,0.3185263123015752,0.6849033332474188,0.6849033332474188,0.2967654714446799,0.2893997952362795,0.8790991277402858,0.0817307692307692,9.460924380787874e-09,0.108108108108108,0.6363636363636365,0.8075859334653853,0.8123233942681134,0.8564117465627578,0.3978678870807484,0.5372304644033135,0.1676191053662079,0.1321391126850475,0.1484248506679222,0.1979258263478543,0.5598040881106949,0.2858695782248908,0.5242699797482586,0.4957882103278344,0.7156074686306222,0.7053729931710995,2.0063796270035078e-08,0.2186549626017175,3.893501292921222e-09,0.2547866693151703,1e-12,1e-12,1e-12,1e-12,2.8845878562429868e-05,1e-12,True
1,1,16,0.0,0.796987515380585,0.5055916379019461,0.5,0.8367119915030929,0.3161762349413022,1.928115370854408e-09,6.120971473765147e-09,0.0009481364503264,0.9999999999999984,2.6805731571065416e-11,0.0,0.0,0.1904371421890908,0.0777185731536316,0.0,0.0,0.1907003828005662,0.0692613341042596,0.5516563983373799,0.5516563983373799,0.2120935100492356,0.1159623649939921,0.5866149564478871,0.5866149564478871,0.2157154369473005,0.1115758829833946,0.6877946908363517,0.0769230769230769,7.993832797701598e-09,0.1597051597051597,0.2727272727272727,0.7999883277507095,0.9258197161544012,0.9860145863499744,0.2555547455598512,0.5394254861285211,0.3577934034133982,0.2186951341068148,0.2184884337243335,0.4050645032446878,0.3807214254329475,0.517902883459502,0.3307311566131098,0.545514821206317,0.5638292082138885,0.5349080666989388,7.134282915640804e-09,0.3157355399076977,5.100069528831311e-09,0.489290312938772,1e-12,1e-12,1e-12,1e-12,7.70097425977277e-05,1e-12,True
1,1,17,0.0,0.5582669552869395,0.076083847971901,0.5,0.6733745831944405,0.3161762392760852,7.351918254406176e-10,2.782524522015537e-09,0.001226380425312,0.9999999999999756,4.133555874159551e-11,0.0,0.0,0.3652142039862184,0.432595530399197,0.0,0.0,0.3355373197109461,0.3197704153171893,0.4739957105903745,0.4739957105903745,0.3742531224558555,0.4557241646125085,0.3529376525551462,0.3529376525551462,0.3390897501967967,0.3391597631586009,0.6372973832208577,0.0745192307692307,2.0758492051238923e-08,0.1326781326781326,0.7272727272727273,0.6712566037126279,0.466808927817024,0.464274288686246,0.7081347040892444,0.4105449412292626,0.2979580538330517,0.2687588926802924,0.2903060716554133,0.3417163790667522,0.5365934579935936,0.4469413669843519,0.4991857087650098,0.6781672896486448,0.4451331510776133,0.5156259830871088,2.0674074360949777e-08,0.5116508684178609,2.954661566295196e-09,0.515599336955751,1e-12,1e-12,1e-12,1e-12,4.4176316620045176e-05,1e-12,True
1,1,18,0.0,0.7743374149698723,0.4881710180475543,0.5,0.828126177341859,0.3161762342511668,6.8909196122257835e-09,6.252065499134997e-09,0.0002178138897449,0.999999999999997,5.158010535344631e-11,0.0,0.0,0.13601023137041,0.2381767495354407,0.0,0.0,0.1365867175782958,0.2524276981999072,0.4246645497891728,0.4246645497891728,0.1424546910395596,0.2556569283876729,0.4739713223541364,0.4739713223541364,0.1476109055919313,0.2784246575001791,0.8790991277402858,0.079326923076923,2.2465408054930805e-08,0.1449631449631449,0.5454545454545456,0.7357650756916291,0.6324865858530604,0.7967650784617809,0.5859080827367226,0.5217677421604979,0.4058969691629741,0.3812469550495478,0.4003223509132247,0.4548571404873399,0.6853427958414533,0.5736797686168341,0.659942598143762,0.6975101843139235,0.3194386610804991,0.3731862607883609,4.6160349133288926e-08,0.5616637054373492,6.050537251322449e-09,0.5812211381344425,1e-12,1e-12,1e-12,1e-12,0.0001185435837769,1e-12,True
1,1,19,0.0,0.5828236927150132,0.0758922321809766,0.0,0.8522493406125982,0.3161762339743767,2.571986855541217e-09,4.330282897417777e-09,0.000481355501875,0.999999999999988,4.173446382590724e-11,0.0,0.0,0.4184167527077836,0.2709944889607902,0.0,0.0,0.4121380568618767,0.2845433493804425,0.9292126849535132,0.9292126849535132,0.4400851878946894,0.3439258644851892,0.8993195080538978,0.8993195080538978,0.4338560901428873,0.3467078498853257,0.7382919984518457,0.064903846153846,1.8169422341279167e-08,0.1597051597051597,0.3636363636363637,0.8028384476732334,0.6504269198948265,0.7426142063642456,0.6227919505794351,0.2436427404061409,0.2695311345911668,0.2553156734181403,0.2755216326702019,0.3110507722707906,0.4181098258316131,0.4125902636085115,0.3711376755930847,0.9042359720721014,0.2844471766894541,0.3010491324162241,4.0233885892413974e-09,0.0951700066138085,2.992128265091504e-09,0.0682128041536638,1e-12,1e-12,1e-12,1e-12,0.0007386771699853,1e-12,True
1,2,0,0.0,0.5107948773862171,0.0186524260829102,0.5,0.8987363962055442,0.3161763937247833,1.072136397910696e-08,5.701575960024992e-09,9.779912957036414e-05,0.9999999999999916,1.0866573277052566e-10,0.0,0.0,0.3308095511864715,0.2294756415236069,0.0,0.0,0.3060667294522154,0.1971241847668902,0.574879623714438,0.574879623714438,0.3470026429314004,0.2656305129711425,0.4630759703907099,0.4630759703907099,0.3161172863871703,0.2205235835324246,0.7581982554805717,0.0865384615384614,1.506775999945128e-08,0.1474201474201474,0.6363636363636365,0.8480891200178845,0.6114138492358023,0.8752020561841224,0.6145952176519776,0.4986815786206608,0.5657368778135767,0.4979582377811393,0.4940954999016789,0.6135520340430551,0.6092455497518448,0.751447152382042,0.5777025239773748,0.5166565155506833,0.3690036987865408,0.3905734369346485,1.7234620120552048e-08,0.1062806525097264,7.913841750943921e-09,0.4322200984800826,1e-12,1e-12,1e-12,1e-12,6.439328924289325e-05,1e-12,True
1,2,1,0.0,0.5881739350729493,0.0780378788659444,0.0,0.9173452346786192,0.3161763971959667,5.801177038466782e-09,6.109871441259704e-09,0.0002652572996924,0.9999999999999988,2.221645482191519e-10,0.0,0.0,0.1632808248851119,0.3270650759318357,0.0,0.0,0.1526984037532479,0.3392293002671824,0.6582344811809127,0.6582344811809127,0.2001717222870346,0.366291429025765,0.566584136513109,0.566584136513109,0.1768267687901903,0.3725958524076165,0.7254052335582852,0.0697115384615384,2.0208588936785667e-08,0.0589680589680589,0.4545454545454545,0.606874380143194,0.5075321974818858,0.6874904373103975,0.7237904697940786,0.4180277087917788,0.3791778778061228,0.352947642004402,0.3666542492400744,0.4273219502115307,0.4466169365865033,0.5428353058568569,0.4019459771020496,0.7791757878305461,0.3352335756470883,0.3153946942299945,2.7516964294272864e-08,0.3112946250334569,6.1349406403571454e-09,0.3121420643958392,1e-12,1e-12,1e-12,1e-12,0.00036102126098,1e-12,True
1,2,2,0.0,0.6631769410276265,0.2826186419636238,0.5,0.8488413418812909,0.3161763920417832,6.8528296011152525e-09,6.2597964950893504e-09,0.0002197806091741,0.9999999999999882,6.920604698036972e-11,0.0,0.0,0.3083672756360244,0.1384034095646011,0.0,0.0,0.3035564731561709,0.1370406214286485,0.3900900727123799,0.3900900727123799,0.3123422460110446,0.1485065163115295,0.4171327388158588,0.4171327388158588,0.3101836025289527,0.15185188044323,0.5540070536830768,0.0841346153846153,2.2232922583181183e-09,0.0737100737100737,0.7272727272727273,0.8046556581675978,0.7336578247082324,0.8955699988835744,0.4008979026040054,0.4893540356980479,0.7165184901374944,0.7322130206549247,0.7232641433983087,0.7545783263168372,0.2177392866760372,0.9094224624766648,0.1545925462929643,0.4565662826127505,0.249117560093308,0.3130513444380161,1.3191087063733294e-08,0.3709188240740197,6.369501136941808e-09,0.6186792834968646,1e-12,1e-12,1e-12,1e-12,5.3993654007896114e-05,1e-12,True
1,2,3,0.0,0.6360935984544491,0.1964685282211442,0.0,0.8889344752089942,0.316176396720165,5.631202654268535e-09,4.7092847987176905e-09,0.0001999993130785,0.9999999999999982,2.9308087410423976e-11,0.0,0.0,0.2876507820102715,0.3582737712654401,0.0,0.0,0.289327432947756,0.3370025144531957,0.1958812435610593,0.1958812435610593,0.2755284653649018,0.361012666985904,0.2893527866904595,0.2893527866904595,0.2853015015191263,0.3539634516375886,0.2418017445194284,0.1081730769230768,3.6959366073287135e-08,0.1695331695331696,0.3636363636363637,0.5873924572088914,0.7379205870893402,0.6456701965016647,0.4196366733626375,0.7722537036105127,0.771244947273003,0.7425341696432426,0.7363085771085256,0.803864763132991,0.2589658174277967,0.964632310350764,0.1991470226146606,0.3970986883579437,0.2357872936688327,0.2185817270334875,2.740802354201305e-08,0.7630193991025496,9.546556098875192e-09,0.7566377807660942,1e-12,1e-12,1e-12,1e-12,7.357043952394017e-05,1e-12,True
1,2,4,0.0,0.465236508887477,0.127430508300614,0.0,0.95809991863414,0.316176395721214,1.944933358408475e-09,5.635648295757903e-09,0.0008636654416485,0.9999999999999872,4.904052247026603e-11,0.0,0.0,0.2884398834852424,0.3986651568440482,0.0,0.0,0.2814545242532595,0.3808829813679656,0.6335728929054247,0.6335728929054247,0.3118797977438154,0.4310570115096702,0.6174648513719281,0.6174648513719281,0.3044066878997897,0.4154288684475016,0.4964902539324174,0.0865384615384614,5.043479232865798e-08,0.1965601965601965,0.1818181818181818,0.8797060386485823,0.7546067757238362,0.918128526632138,0.5328273990152702,0.651126586179128,0.3217943281481532,0.3049690755895753,0.3277123450378614,0.3671440185938613,0.4472546045344562,0.4754249864180012,0.4026351197864347,0.5076846852280523,0.5338286479836307,0.5851639173341223,3.9187961051890764e-08,0.27186329562438,7.504722078918563e-09,0.3544490967820259,1e-12,1e-12,1e-12,1e-12,7.746264092328586e-05,1e-12,True
1,2,5,0.0,0.6155923001356267,0.146655513718122,0.0,0.94292607810176,0.3161763958331315,8.860510936504548e-09,6.062028172806812e-09,0.0001463369873613,0.999999999999994,1.0698396180996819e-10,0.0,0.0,0.3531456777504121,0.3386464122015988,0.0,0.0,0.3410473727239276,0.2948015829393797,0.5919231717587294,0.5919231717587294,0.3689756665332785,0.3715817213575604,0.5614389825375103,0.5614389825375103,0.3568937889979844,0.3286370314290809,0.8591928707115597,0.0913461538461537,2.772740893676228e-08,0.1277641277641278,0.6363636363636365,0.9077219434321988,0.5826192138859163,0.72653424100318,0.677473637204554,0.6867981705594223,0.3260077103763121,0.3368295300373329,0.3553496058270102,0.3716120150367843,0.3339837652359992,0.4804299618088483,0.2802206737884753,0.5523163768690393,0.5137448518741603,0.5659921030923687,2.1838751970660643e-08,0.3673507943769662,8.76570385104188e-09,0.3794435555069129,1e-12,1e-12,1e-12,1e-12,7.856594210735237e-05,1e-12,True
