fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_mean,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_3,mean_std_x_last_3,BFGS,DE,MLSL,Non-elitist,PSO,Elitist,switch
1,1,10,0.0,0.5512999558550236,0.0916272192813515,0.0,0.4128951555380973,0.2386188965038235,2.7029274814396263e-10,4.285485012590806e-09,7.793543065452513e-05,0.8853326714514425,0.9999999999999888,2.0445731682672795e-11,0.5471698113207547,0.2962962962962962,0.1647727272727272,0.0,0.378651953963975,0.2493346169126242,0.134593865066561,0.0,0.3675564751763763,0.1619516078067397,0.1230564639865164,0.7047582985204075,0.4334011132873112,0.274917846780548,0.1797188708140614,0.6826592947950658,0.4150572679519318,0.1961008502666643,0.2243743758424178,0.6628609788222024,0.0492610837438424,7.538952729735653e-09,0.0793650793650793,0.4705882352941175,0.8575736974832973,0.7035288561706561,0.8130174150156437,0.4790283663231366,0.5902543968662491,0.3902275989479026,0.4173071664222707,0.4156831030280479,0.4711501547993698,0.6241981538562479,0.5646201613730778,0.5884052819873511,0.6403857458273721,0.3401797221277259,0.285204599486857,1.90677852096741e-08,0.4944404007427823,1.2444412023187578e-08,0.3306161819128475,3.5117604894044893e-09,0.3095425657417634,1e-12,1e-12,1e-12,1e-12,1.9401784049782506e-05,1e-12,True
1,1,11,0.0,0.62252968101004,0.1806923036770544,0.5,0.5995287107833007,0.2386188969506777,7.283665878128393e-09,4.074595373329761e-09,1.618923076530653e-06,0.9464975182306758,0.9999999999999952,2.527689343235053e-11,0.5471698113207547,0.3888888888888889,0.1255411255411255,0.0,0.2287178838930276,0.1269378131181236,0.2665036743122844,0.0,0.2265611036268681,0.1428461193607222,0.2213213972477196,0.6401243047917982,0.2978675070838718,0.1448532645975769,0.2900706426211503,0.6549460896719359,0.2880963610883033,0.1716462851214955,0.3059822796585645,0.543127669960968,0.0369458128078818,2.4695781138116472e-08,0.1005291005291004,0.4117647058823529,0.8262598899694427,0.7764518832455618,0.9498331745482568,0.2985293764902391,0.4542177102520491,0.2312334008112734,0.3382100969740103,0.367058991113482,0.2848563715731853,0.5917013405879467,0.3555620997976637,0.5616375219726623,0.5708918502573939,0.5300796153626427,0.6090497352977708,2.0032860545157995e-08,0.4171781828337084,1.4956887159802993e-08,0.4275909372560251,4.525756037701283e-09,0.3756774339778241,1e-12,1e-12,1e-12,1e-12,4.86818009797544e-05,1e-12,True
1,1,12,0.0,0.5668279241756998,0.0900096041771256,0.0,0.7618662114892207,0.2386188988228011,1.832804288106582e-09,4.7628096922364e-09,1.1636349395650362e-05,0.9263213166370036,0.999999999999998,9.700965237276898e-12,0.4339622641509434,0.2592592592592592,0.1493506493506494,0.0,0.3113091742185071,0.331888037039438,0.2377843170071299,0.0,0.3142177933770245,0.2739212888965172,0.2449047712866132,0.5350664491139345,0.3543005689828094,0.3250402874438073,0.2359506479264286,0.5915557056727783,0.3558796938660805,0.2928324067048378,0.3132106618687943,0.4860014585380869,0.0591133004926109,5.5843438822630834e-08,0.119047619047619,0.3529411764705881,0.8187304395015886,0.8792620287506883,0.9692653473974012,0.1968998800233248,0.6444262276555861,0.1625309934076003,0.0818702600548215,0.0866157414563346,0.264834844658383,0.561940399040381,0.3282920230846431,0.5141541545860492,0.4336169328507053,0.8686354394257031,0.8444207677969968,2.1253222314303043e-08,0.2808461937978385,1.9803652314055843e-08,0.3449479459916829,6.8635112521926515e-09,0.5077122977104911,1e-12,1e-12,1e-12,1e-12,4.333770821338185e-05,1e-12,True
1,1,13,0.0,0.4842410829503011,0.0470152832048533,0.0,0.6020669506273431,0.2386188979856054,2.3787874855851907e-09,1.5925312993545604e-09,2.7781765980061104e-06,0.8828062207058823,0.9999999999999778,1.889528878279206e-11,0.339622641509434,0.3333333333333333,0.0909090909090909,0.0,0.2802667983907667,0.2626251944033062,0.2521975240244458,0.0,0.2722197047317818,0.1880910286903409,0.1611681802760908,0.5483309446762625,0.3282503123520771,0.2575708404708304,0.2540474499748491,0.5435858226229437,0.3097558491675905,0.1958691997901185,0.2211316084290724,0.7352593005032555,0.0541871921182266,3.114101983533755e-08,0.0846560846560846,0.5294117647058824,0.7631460246480193,0.8134090053974634,0.7958947788284885,0.216620428890434,0.5253504898936906,0.3994802050619409,0.5685086293771588,0.6039375756593959,0.4444808208246129,0.5855022730576389,0.5328159891683597,0.5443537578640414,0.5743941433603874,0.2905563224322073,0.3275052568179817,1.6636045201599256e-08,0.2881801470115925,8.85620913857817e-09,0.3458828264723672,2.589786793132618e-09,0.4564319396193164,1e-12,1e-12,1e-12,1e-12,9.038637038389808e-05,1e-12,True
1,1,14,0.0,0.4350598615099473,0.0425145966802452,0.0,0.4774595707682896,0.2386188980788595,1.9041559932516478e-10,2.4703802614070907e-09,6.882453056992247e-05,0.7831077844265473,0.999999999999956,3.129910210403295e-12,0.3962264150943396,0.4074074074074073,0.0867768595041322,0.0,0.2678271593915837,0.2879946069741017,0.354917570045737,0.0,0.2617358315471815,0.1813992366532968,0.3460803240562296,0.5642942388044632,0.31957383853277,0.2858703763867109,0.362714400817646,0.567475124807687,0.3040414200266512,0.1933239769100745,0.4047133855166089,0.6475888685640314,0.0394088669950739,2.9405161118860126e-08,0.0899470899470898,0.4117647058823529,0.691300901121368,0.5831180499726498,0.6323362609784551,0.5090049064310229,0.2956903538796829,0.2790302859738559,0.4488794709934431,0.4809369188140104,0.3843232144676651,0.5605500253730088,0.4769059590324186,0.5204773562306295,0.2833861925130043,0.6786478067553762,0.7842542279422586,2.9427969245346075e-08,0.3179058436133088,1.771555225742449e-08,0.4718422392157291,2.315616859284293e-09,0.4154201314342871,1e-12,1e-12,1e-12,1e-12,3.9539405529011056e-05,1e-12,True
1,1,15,0.0,0.4957859748437486,0.0330452619570384,0.5,0.7118711960009203,0.2386188956467585,6.645391487939942e-10,7.81976364488082e-09,5.459710727036803e-05,0.9476476327698036,0.999999999999986,2.960098495935785e-11,0.2641509433962264,0.2777777777777778,0.0848484848484848,0.0,0.2309686934663996,0.2197481298415525,0.3231664519861861,0.0,0.2336639299699029,0.1802738063290094,0.3549256281593446,0.8600789299908451,0.3376675270295587,0.2801994584969584,0.3905599953676276,0.8761381473638337,0.3351922815693751,0.2505763825742729,0.4648910260758318,0.5236139021475785,0.0689655172413794,4.362548406938172e-08,0.0846560846560846,0.5294117647058824,0.8207699314423946,0.8309297714825266,0.933164084315364,0.2445421026785995,0.3210188969159517,0.0734001051636953,0.1868799548431292,0.2080748444902074,0.161384765717498,0.5909128239277489,0.2450483101600287,0.5512726939234841,0.8079435646614743,0.5441580213065166,0.6077410682039113,3.4141199152111786e-08,0.224961471808145,2.3578475731600393e-08,0.1604568555259711,4.212342927135269e-09,0.1587836781013574,1e-12,1e-12,1e-12,1e-12,5.802271399239868e-05,1e-12,True
1,1,16,0.0,0.78290557188361,0.5076876914618255,0.5,0.6248622508351445,0.2386188976043199,1.8147314819950027e-09,5.40634577084443e-09,1.3337822020275902e-05,0.91339640664513,0.9999999999999944,8.855984942233129e-12,0.5283018867924528,0.6296296296296297,0.0748663101604278,0.0,0.2598424890353919,0.1822839746173705,0.2708639610303601,0.0,0.2614827970387117,0.1634332910483742,0.2035488831528585,0.6528578868871773,0.3265909655037023,0.20084852432453,0.2972832749990226,0.688953596634821,0.3245429123306039,0.198796512189237,0.2981727434234247,0.7520500671670944,0.0640394088669951,3.2967169620703465e-08,0.1031746031746031,0.4705882352941175,0.8704490143366224,0.7897156964064682,0.9492533036112109,0.3744176328862589,0.5930352908758744,0.2531381543488192,0.2790698919867127,0.2861035723651781,0.3423186975941867,0.4446802448294313,0.4263773939301405,0.3902259368167081,0.759734310802846,0.4034804977484892,0.4121758540952061,8.76287164407607e-09,0.3088068336817405,6.3442452409799826e-09,0.2653471327279337,4.842833107434453e-09,0.3775063348127279,1e-12,1e-12,1e-12,1e-12,1.317627330856989e-05,1e-12,True
1,1,17,0.0,0.547027328198302,0.0841033730872111,0.5,0.3273611584988011,0.2386188997949958,4.216675305427516e-09,1.8366193035232023e-09,1.3059098185954903e-06,0.8651042281151009,0.9999999999999544,1.1957960595570909e-12,0.4905660377358491,0.4629629629629628,0.0945454545454545,0.0,0.4151810499909979,0.3024578956805747,0.4545895426171931,0.0,0.3997296815818327,0.3043851658801955,0.3829951468658407,0.2681357961958972,0.423704277535029,0.2498696434556826,0.4236295583343248,0.2735049935150302,0.4015807255376679,0.2864107429747441,0.3951698141001289,0.8760250335835471,0.061576354679803,4.0153957768493584e-08,0.0767195767195766,0.588235294117647,0.7410231409904173,0.6568194045021727,0.6177981493149136,0.4795152842490098,0.3970963052386268,0.3286256293863788,0.4775043554612557,0.4991019131916676,0.5296800724592569,0.6846489549563182,0.6405808226863956,0.6556421788204868,0.3107250719336898,0.5848012146373361,0.64559889293064,4.273253001536497e-08,0.655059523059077,2.5868783822606905e-08,0.7031855937802487,3.5710840242373052e-09,0.716438822632246,1e-12,1e-12,1e-12,1e-12,0.0001485520160208,1e-12,True
1,1,18,0.0,0.6513596818677666,0.3095556710388229,0.5,0.7794361864955766,0.238618895594238,1.4127102499422912e-08,7.124818136739411e-09,1.2168845693852104e-06,0.9158513361161776,0.9999999999999956,1.486629882510495e-11,0.2264150943396227,0.3333333333333333,0.0606060606060606,0.0,0.1502928133417436,0.1730268345833175,0.2764440698195265,0.0,0.1488015694697717,0.0931801249145805,0.2760127343536802,0.3967780285953757,0.1801267152843337,0.1322279816588319,0.2445680292425804,0.4378875986007771,0.170459297872778,0.0705992480577215,0.3105094594014496,0.8036267119024945,0.0665024630541872,4.362548406938172e-08,0.1111111111111111,0.6470588235294117,0.670538700558547,0.6470844233906825,0.7801866075588877,0.3942703616857718,0.3483177736591193,0.3271416078690757,0.3356716980031411,0.3407485311718359,0.4311572242528169,0.62742769668945,0.5128635214407358,0.5820831670483121,0.3352719509089383,0.7313909246888942,0.6611813899979149,5.2144973350111245e-08,0.649909871708422,4.8063246090039216e-08,0.6008548555815081,6.512413323394012e-09,0.5993655841578187,1e-12,1e-12,1e-12,1e-12,0.0004540705437863,1e-12,True
1,1,19,0.0,0.527149135358321,0.0789297961368744,0.0,0.6044398149497523,0.2386188958322425,1.5338706230458034e-09,3.6770522146441662e-09,1.0994482589924733e-05,0.9025418003611936,0.9999999999999796,1.640552964473057e-11,0.2264150943396227,0.2222222222222222,0.0909090909090909,0.0,0.1112488329243644,0.3421579667079242,0.3723500339154511,0.0,0.1121886992718995,0.3918469275831429,0.447456332826698,0.8008194929209775,0.2332104634733633,0.3754892970577343,0.4228592966565865,0.8154798930580791,0.2272513977865426,0.4292407239161105,0.5313235129271692,0.4860014585380869,0.0517241379310344,5.432734310466162e-08,0.0714285714285714,0.4705882352941175,0.7579463478727244,0.6799018951180509,0.7746217674460869,0.4093523780607729,0.3215850796413532,0.2768472571161035,0.4696988903823698,0.4997876163179731,0.4649481520926883,0.5232447268849105,0.5602880664732681,0.4800937028528533,0.7710949684835748,0.243153109041409,0.2921608455245321,2.50701529868352e-08,0.4004554878335107,1.0188175294826766e-08,0.2200248417216006,3.110255583213746e-09,0.2002620317016377,1e-12,1e-12,1e-12,1e-12,1.745101814150287e-05,1e-12,True
1,2,0,0.0,0.4905058278555856,0.0356009938017412,0.5,0.8548012777756898,0.2386190380763582,8.221125984294673e-09,7.047726654929861e-09,2.903675052651097e-06,0.9693322715212211,0.9999999999999912,2.4584218754968804e-11,0.2075471698113207,0.4074074074074073,0.0454545454545454,0.0,0.4288387985212015,0.462988633867363,0.5013362726693891,0.0,0.4139079339140079,0.3825908837682247,0.4568685257676978,0.3618445205137801,0.4456623498105334,0.4416282380787119,0.4890043535318129,0.3629420394748508,0.4251315139256134,0.3874761965051038,0.4875405316782387,0.6628609788222029,0.0763546798029557,4.4863250024042166e-08,0.1031746031746031,0.588235294117647,0.8293656232395703,0.5824062436072066,0.8224891267134098,0.4734182799150309,0.5636813979441516,0.4984359459514883,0.6859662059941414,0.6978775389781671,0.5721445290063858,0.6266237768998917,0.6551013947567769,0.575586107132747,0.5411803795776646,0.2294438721242314,0.2866903760146708,6.484474715679214e-08,0.7017275797345122,3.196981151166087e-08,0.5430296131000789,9.483049670828394e-09,0.6495661404356574,1e-12,1e-12,1e-12,1e-12,3.124666524320361e-05,1e-12,True
1,2,1,0.0,0.5813421962009991,0.1012042068522476,0.0,0.8595388185591433,0.2386190360158883,7.457854195714847e-09,6.806950788685416e-09,3.179266848620733e-06,0.9802924896327768,0.9999999999999925,3.2224988926214324e-11,0.2075471698113207,0.2962962962962962,0.0625,0.0,0.4532634752768913,0.4005693985365667,0.2587613131361134,0.0,0.4406335246656053,0.3549789277578518,0.1770062469109127,0.6972886377268903,0.4947175001476467,0.4142639517986602,0.2959525886083257,0.6777471594685756,0.4777614422563876,0.3837584578531031,0.271513557127545,0.6588300685403892,0.0665024630541872,6.054944607393266e-08,0.1031746031746031,0.4705882352941175,0.6555458630783502,0.5702115907530567,0.842716855297867,0.4311283806333762,0.701267618882477,0.42151405537516,0.5177072021248081,0.537550728915658,0.6107486278710318,0.5810192913349468,0.68318294375517,0.5408708130016279,0.6513960636657901,0.2528642964216685,0.2566766095778903,8.619157695642331e-09,0.2180884317715872,2.8190819042291124e-08,0.2277837980512367,7.049604462895249e-09,0.293514815117448,1e-12,1e-12,1e-12,1e-12,4.3123309246528864e-05,1e-12,True
