fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime
1,1,12,1,0.5126182598075562,0.5173644896399612,2,0.001652,0.5820913007243147,133.98961366892738,0.31377188086189034,5.370646579987956,17.116404966676722,0.6002091215128327,1.0,1.0000000000000022,1.0,0.007573,0.3852293626011291,0.4513477168590957,0.5720535458516213,0.7217893111547317,0.3900540769118229,0.4343687091378307,0.5382670831830166,0.721724058219505,-5.419699549015977,-4.836812870709831,-3.772693527401077,-2.452651856057715,-5.404500990060821,-5.01184573215361,-4.09124138980482,-2.465698262639874,0.002067,0.8051903537268184,1.1061061061061057,2.3193450592744274,0.6056056056056053,0.5067567567567568,0.077459,0.9251843860002005,0.8859781387035074,0.7068682995100646,0.17071251737695536,-0.5006164322046333,0.00729
1,1,13,1,0.4064610975727995,-0.40954527197266,1,0.001549,0.6227138926905613,133.98550834721746,1.132010656148907,5.069134544947074,4.4779918964652135,0.6109271810427291,1.0,1.000000000000003,1.0,0.006888,0.38433958446928973,0.5277805831909972,0.5986061037218546,0.7191235578456265,0.44256413591161775,0.5788207892676654,0.6062882720617517,0.7233158678686996,-5.433672931913556,-4.167696668994456,-3.5426074086016683,-2.478948918018059,-4.9534667466757565,-3.7426677204661782,-3.4985871519187937,-2.4586606928971033,0.00155,0.8428711248688678,1.1661661661661658,2.7889802923804394,0.7457457457457454,0.5878378378378378,0.077188,0.9714449336848183,0.887060270102272,0.6992611012270511,0.18188724543390744,-0.49810648672587376,0.008969
1,1,14,1,0.619532220566172,0.1903426910226118,1,0.001747,0.5176543275028769,133.99546713141464,0.6300990084317336,5.199291994969393,8.251547654248842,0.5123985701202503,1.0,1.000000000000004,1.0,0.007165,0.37990125790404533,0.46348802150469814,0.6019054650427773,0.7340598011842243,0.3813382803907505,0.4704703371189663,0.5705070698760835,0.7281453113080278,-5.465450640709838,-4.728730341726618,-3.5087412430331257,-2.3439541662274,-5.4634041585748125,-4.676278603596512,-3.7928538103174487,-2.400749859981439,0.001836,0.8447792158912144,1.0860860860860857,2.4287643824604506,0.5855855855855853,0.5540540540540541,0.075458,0.9388113207507333,0.8758458283140517,0.7587438707350518,0.1784427286789573,-0.5284513225607427,0.009481
1,1,15,1,0.5510696704778072,-0.09518041842006664,1,0.001581,0.5909264464513647,133.94864113422295,0.8865709794502958,5.183756692358859,5.846973127377758,0.6370720236471449,1.0,1.000000000000004,1.0,0.00694,0.5384365907162225,0.5981742876392654,0.6369000753797024,0.7554980449829861,0.5637711065932088,0.6102451959076817,0.6495987488081645,0.7570287377961887,-4.071734900353373,-3.5447519105064895,-3.2031279032415005,-2.1569022228001735,-3.867189546250624,-3.4551945704825897,-3.1063234831136697,-2.153951605304809,0.001705,0.848579653325505,1.1461461461461457,1.60400310705682,0.4654654654654652,0.5675675675675675,0.076438,0.8999267101032036,0.8570150315925897,0.5945444982547943,0.2055532105250075,-0.4653825979166829,0.009695
1,1,16,1,0.4369586180322867,-0.23898558045619422,1,0.001817,0.5946481855835903,133.97331986334066,0.655588178568996,5.313968245952551,8.1056498876349,0.6001948703394182,1.0,1.0000000000000022,1.0,0.008365,0.5526765799150472,0.5523734636792609,0.620188858655782,0.735731006717564,0.5704702933757679,0.5423395186036176,0.608680276191765,0.7419086752510567,-3.9461624105120157,-3.9488364173758823,-3.350587923121882,-2.3313073287263837,-3.8004131373156405,-4.049309929221293,-3.4623370544952303,-2.283552560105387,0.002111,0.8143583376835755,1.1661661661661658,2.4287643824604506,0.6456456456456453,0.4594594594594595,0.077654,0.922982206966097,0.8818484414782387,0.6356004314608059,0.18515882785650983,-0.5166498835094514,0.006525
1,1,17,1,0.5748774107219294,0.029154956423669276,1,0.001632,0.6127192050075984,133.97004627805572,0.9805600353985303,5.144940973289917,5.246941326951849,0.6206251579753419,1.0,1.0000000000000007,1.0,0.00713,0.32710719383201553,0.4257218978417965,0.5515342803323551,0.7209954858631601,0.28908956764121624,0.4704269592168175,0.5517563955563608,0.7185908884105582,-5.933383654292662,-5.0638263229003115,-3.9544473446522685,-2.460185052476425,-6.280337601146486,-4.67836358730713,-3.9598816325149633,-2.4860293848219293,0.001912,0.8381737740861125,1.1861861861861855,2.0197857568198785,0.6056056056056053,0.527027027027027,0.077144,0.8997038945824196,0.8797295006644342,0.6813649937529354,0.17968246399564006,-0.4758290981724928,0.007257
1,1,18,1,0.6539252482252166,-0.1418294458941074,1,0.001585,0.5729580355289965,133.9645783534033,0.15342075122007331,5.270828781680922,34.35538373893254,0.5980072603375435,1.0,1.0000000000000036,1.0,0.006937,0.5174915868842188,0.583023162775154,0.6146355367399647,0.7434219818912001,0.5471834820421317,0.5651194811949743,0.6116665527270156,0.7508666329837494,-4.250722566508394,-3.673413361349282,-3.394919913897457,-2.2603584559330114,-4.00005478998176,-3.8416131773656934,-3.4304293334523637,-2.2007746593960587,0.001631,0.8342399561549083,1.1261261261261257,3.20262069365765,0.6056056056056053,0.5540540540540541,0.07815,0.9364766522342243,0.8717204362082034,0.6276614254591545,0.199640564823621,-0.48701782104450864,0.007064
1,1,19,1,0.489438407910769,-0.1608730669633922,1,0.001568,0.5662502254436801,133.9850184214146,0.40893604447397586,4.300543140431576,10.51641986209229,0.5895133286140577,1.0,1.0000000000000027,1.0,0.00701,0.40977246468742623,0.5285478099858968,0.6072536887554002,0.7627353003331303,0.4215966093135973,0.5012794562655342,0.6158534554697053,0.7669617618733001,-5.205316636193956,-4.157816741895752,-3.4636962618876534,-2.0924775861286538,-5.103485100304535,-4.400411382692914,-3.389479034722263,-2.056189841261924,0.001761,0.862027986519871,1.1061061061061057,2.7889802923804394,0.6256256256256253,0.5472972972972973,0.075897,0.9382660898278995,0.8740967170384043,0.6603656027650077,0.19225374304421136,-0.5079867538718983,0.008706
1,2,0,1,0.22248157106881244,-0.6839780744483921,1,0.001661,0.8655075007204154,490.13734442318366,1.9783328200986587,8.10165575823048,4.0951935265505295,0.8667291222010005,1.0,1.0000000000000018,1.0,0.007017,0.4349025953246991,0.536265469167981,0.649869056600582,0.7751553924007373,0.3962988568679721,0.5191907644184325,0.6313081809944785,0.786231691096336,-4.984054816468246,-4.090052976413869,-3.088090301612941,-1.9830879423449579,-5.3567743463518065,-4.26632715202444,-3.2714844095079574,-1.896813690392042,0.001916,0.8204162466814784,1.3063063063063056,4.032789982193705,0.9059059059059056,0.4797297297297297,0.08524,0.8520066077181163,0.8473786811850289,0.6293565712820307,0.2025526139813291,-0.37546917769639765,0.015704
1,2,1,1,0.45729626714146016,0.06272906618869767,1,0.002505,0.8566984487282199,490.15270294529086,1.9006656275898173,7.9189027152121705,4.166383923748817,0.8640885975276433,1.0,1.000000000000004,1.0,0.008491,0.35187869244879466,0.44846046433177156,0.5752710182507681,0.7166716928272281,0.3683639334221867,0.44156133886365273,0.5633482927094184,0.7249821032203548,-5.706123425419957,-4.855808052990266,-3.7393555249262995,-2.4944501466114906,-5.5727402129139225,-4.926940920617858,-3.852450258959321,-2.4264024392377426,0.0022,0.8369158647140501,1.3263263263263256,3.511927530450728,0.7657657657657654,0.4797297297297297,0.079536,0.8609090787101833,0.8790973189479281,0.6404791315902982,0.17714577554685093,-0.381499324738104,0.006893
1,2,2,1,0.4384984041354486,-0.39751569498128303,1,0.001835,0.8793014167423906,490.1638948500679,1.503890183734254,8.176998225725399,5.43723093226222,0.8772927504835765,1.0,1.0000000000000053,1.0,0.00781,0.44919640163858643,0.5365048049372959,0.5949912693579846,0.7399075206069994,0.4202647572247913,0.542208868977022,0.5745085415890356,0.7219013291144578,-4.859352281314429,-4.089091720182217,-3.5731068298253374,-2.294612792746862,-5.130033609838851,-4.050959326177516,-3.7651419497951206,-2.460874246086722,0.001823,0.8121129237711455,1.3063063063063056,3.20262069365765,0.8858858858858855,0.4864864864864865,0.083071,0.888994693063486,0.885127380931357,0.6910468230321735,0.17181806685684464,-0.35168814819496064,0.008305
1,2,3,1,0.3831369465826286,-0.10759045365810715,1,0.001734,0.847439478948075,490.1487797289064,1.1469371211130026,7.604014375590887,6.629844161127031,0.8610629611489838,1.0,1.0000000000000027,1.0,0.00743,0.45481989888423363,0.6165945782853515,0.6626281962204376,0.7986385834690847,0.386706508622722,0.5996139108989861,0.6363139231674991,0.8116597926842383,-4.8009928871034075,-3.3763644321604476,-2.970980831728827,-1.77323920393182,-5.426042716289203,-3.5423692783552116,-3.217670195359746,-1.6663180425983395,0.001848,0.8028262710642519,1.2662662662662656,6.106407542232036,0.8658658658658654,0.5,0.078794,0.9045626201308611,0.8819424642556678,0.7163246433947805,0.17341991123037126,-0.370348467972211,0.008579
1,2,4,1,0.3632341071803467,-0.04780033994725974,1,0.00154,0.8620565814830095,490.12269725097536,2.1912185756268507,7.805434672546304,3.562143347709332,0.8589470411884197,1.0,1.0000000000000036,1.0,0.006866,0.49442796254133237,0.5361160043124266,0.6571292768236153,0.8051120748143032,0.48809641527519637,0.512702715694421,0.6164050431204617,0.7891758596605306,-4.460434894923078,-4.092640035952063,-3.024994312958788,-1.719408586097896,-4.559519870686502,-4.340351810424039,-3.416676265565992,-1.8778084111580826,0.001725,0.8225916731932249,1.3063063063063056,3.353710152002929,0.7257257257257255,0.46621621621621623,0.074651,0.8637818600407893,0.86957390943284,0.6436259415369598,0.18371688770439892,-0.37207796513490776,0.0063
1,2,5,1,0.4645005718686438,-0.017046522576358303,2,0.001552,0.8677142541647311,490.1389669333989,0.9323342867424211,8.31046454625123,8.913610348159585,0.8796758527530437,1.0,1.0000000000000013,1.0,0.006915,0.4203737085284451,0.6418603227358386,0.6797596308006153,0.7534153976848617,0.41689708613038345,0.6866876992749514,0.6890316487377437,0.75146905607208,-5.110184027111613,-3.157482131433026,-2.823348843207765,-2.1739743600714974,-5.179578242954,-2.7830860341887966,-2.762265233346808,-2.207647122404391,0.001696,0.8334073090944589,1.2262262262262256,3.5947683160258794,0.6256256256256253,0.5472972972972973,0.077536,0.8503781222901133,0.8657635662184114,0.5611254500851928,0.19733875687631924,-0.3665555512951628,0.010476
1,2,6,1,0.25487193764632643,-0.4832564415203704,1,0.001761,0.8737248888343778,490.15127073706213,1.9513489900326446,8.183657245233931,4.193846045497492,0.8836742818502845,1.0,1.0000000000000053,1.0,0.007836,0.37867036528452624,0.5233010878665816,0.6348040867872995,0.764738103514092,0.39627710300379354,0.5124261526981347,0.6168249544645447,0.7577134212317245,-5.481275446302963,-4.205365230249764,-3.221702748975786,-2.0754446345527926,-5.360720349402249,-4.329382003021625,-3.402379260758692,-2.1513687813604774,0.002013,0.8303681278257169,1.2862862862862856,3.511927530450728,0.7457457457457454,0.4594594594594595,0.076519,0.8966607548776474,0.8669486884327628,0.6326610950415203,0.19075196441827555,-0.4524704271749881,0.009281
1,2,7,1,0.2781008440349203,-0.6444282984250345,1,0.001533,0.863881206294595,490.13894867065625,1.6195388808680369,8.135782696154603,5.023517985436697,0.8636797405855918,1.0,1.0000000000000044,1.0,0.006807,0.5205101240355037,0.6052802122427727,0.6939570416948431,0.7714479314460652,0.5293306543006345,0.5490611349069442,0.6749508799797627,0.7667668080048946,-4.232023805374039,-3.483834846107289,-2.701164612515031,-2.0172225595840327,-4.177313597944758,-4.002200419906247,-2.884895992202166,-2.070005606516659,0.001664,0.887503344548364,1.3463463463463456,4.422273980505897,0.7257257257257255,0.5743243243243243,0.077938,0.8656127798815948,0.8650321460015169,0.6193309428631304,0.1784392916768534,-0.4515387654526798,0.008102
1,2,8,1,0.4595997708733298,-0.15822644574486944,1,0.001513,0.8421160081086022,490.16369929105696,2.958150399734079,7.999984905453341,2.7043874801539824,0.8454164777431925,1.0,1.0000000000000033,1.0,0.006702,0.642290812519746,0.6935983725853135,0.7577163558301446,0.8193630995471027,0.6087352095631963,0.6947155547997383,0.7340612224627278,0.829046451388764,-3.1511327853876194,-2.699154082241284,-2.1343257630165384,-1.5912670940254934,-3.4737052346583237,-2.7103593302326443,-2.3610428185949104,-1.517750258159718,0.001655,0.8240952826727642,1.2662662662662656,3.6776091016010306,0.7457457457457454,0.527027027027027,0.076932,0.8768734234707299,0.8476290739383433,0.6167860863907474,0.22015859627849374,-0.3596108518227713,0.009933
1,2,9,1,0.35460286369264454,-0.33751139717882106,1,0.001549,0.8715849979791473,490.1485835588815,1.3809016271782286,7.561725583078012,5.475933574305249,0.8793850344010828,1.0,1.00000000000001,1.0,0.006843,0.41763784608680576,0.5573968211968202,0.6303712847607503,0.7810587668244973,0.4139619815565034,0.542096463110494,0.6286314527427881,0.7737087223244206,-5.135385616407103,-3.9029631011027375,-3.2594597277583723,-1.9306674586128807,-5.192676505835448,-4.057321987847015,-3.290565918352093,-2.0050873221201453,0.001635,0.8299179737358253,1.2862862862862856,3.851107002325569,0.8858858858858855,0.4189189189189189,0.076092,0.92915867878102,0.8767929465822355,0.7021070043803155,0.18553547608146925,-0.395185547415292,0.007
1,2,10,1,0.4018171367346141,0.055775186632649465,2,0.001525,0.8533993224003649,490.1494297956962,2.132891872054666,8.090875515140045,3.793382881311236,0.8662548024007382,1.0,1.0000000000000038,1.0,0.006828,0.4994473104856478,0.5317771948108345,0.6464244227177856,0.7487059718391773,0.5198550994119264,0.5591387619824532,0.65292303126584,0.7300549709116152,-4.413285427431998,-4.128238497604608,-3.1174139614141687,-2.2156154501114633,-4.260838786264253,-3.9122328697127884,-3.0799848303924025,-2.3955107066435266,0.001778,0.8016582587857662,1.2462462462462456,3.511927530450728,0.8458458458458454,0.4594594594594595,0.075374,0.8407706232718639,0.8733397852771513,0.6224097901602662,0.17340342351904026,-0.3785350016051769,0.007644
1,2,11,1,0.3251618934967121,-0.23638279412777852,1,0.001534,0.8541991567852864,490.1569276750427,1.7387881655165387,7.592198868679315,4.366373672910244,0.8507154466529352,1.0,1.0000000000000018,1.0,0.006845,0.658968888803563,0.7362934092351527,0.7332872863031916,0.8442075313705746,0.710428127388179,0.7651129678591978,0.7367247680006599,0.8384240416951939,-3.0129844913636417,-2.329828107052669,-2.356386979471538,-1.3764148678544945,-2.5844798585965725,-2.0964080459126997,-2.3497777191977782,-1.4420938266749461,0.001764,0.8150332516456851,1.2462462462462456,3.511927530450728,0.8058058058058054,0.43243243243243246,0.074039,0.8346994566749326,0.8554254233987347,0.5744526610888191,0.20093799026447287,-0.4256176037529038,0.007647
1,2,12,1,0.6027157383389385,0.16502041428364933,2,0.001519,0.8880044256526455,490.16775446892746,1.7093534200120348,7.9886281191381086,4.6734794721865445,0.8928598300714801,1.0,1.0000000000000073,1.0,0.006925,0.5202843866852357,0.5256265673577998,0.640821916229916,0.7227754088139067,0.5882118383524396,0.5478083630198523,0.6401899227890295,0.7271563491940295,-4.229080465095625,-4.1819848290640165,-3.1664448173085793,-2.443958608993527,-3.6486997339890967,-4.006699704431229,-3.1881415137181426,-2.4175647792624115,0.001862,0.8430854245371062,1.2862862862862856,3.6776091016010306,0.7457457457457454,0.5,0.080009,0.8965367663204894,0.8793608771663906,0.6330776006275542,0.181443331701671,-0.3670148778130803,0.009362
1,2,13,1,0.31366347220896024,-0.46131230074138907,1,0.001701,0.878241868328328,490.16364914721754,2.010865455052929,7.516855362524437,3.7381194965759565,0.874438049526127,1.0,1.0000000000000027,1.0,0.007658,0.4503669907937574,0.5738166790502707,0.6503047119110987,0.7827144261538325,0.45485727045267216,0.5673561040192503,0.6525888730580256,0.7888745562472621,-4.850930690477664,-3.761392996301965,-3.0863277439535066,-1.9177109837173392,-4.844227931801316,-3.8445447987054866,-3.0871523983239273,-1.8760954082433,0.001814,0.8631159094059415,1.2862862862862856,3.851107002325569,0.8058058058058054,0.5540540540540541,0.087451,0.9541678919492593,0.8744809112315619,0.7039696690238519,0.18520480499498418,-0.41846069849199213,0.008219
1,2,14,1,0.41334097645975765,0.38336425891016157,2,0.001593,0.8173721397523214,490.1736079314147,1.8807080050306093,7.672300991568268,4.079474841945705,0.8153821815553277,1.0,1.0000000000000058,1.0,0.006951,0.4917161084576715,0.5962044285754536,0.7078074271736136,0.7776216763815943,0.42865540911187267,0.5845738760560447,0.7002055054745839,0.7775977409845148,-4.479932520589823,-3.558989262094939,-2.5753383710581916,-1.96000680019461,-5.045546402659227,-3.6686297878096283,-2.647486398774598,-1.9640352526564628,0.001828,0.8144005317700391,1.2462462462462456,5.317723177850967,0.9259259259259256,0.4391891891891892,0.075276,0.9474270455164143,0.864410481828031,0.7349009163743017,0.18721476846853732,-0.4468515049704833,0.007561
1,2,15,1,0.5067674015922944,0.31401842012276493,2,0.001539,0.863583095988667,490.126781934223,1.8962433076411442,7.8470970703438505,4.138233231317423,0.8789716165132916,1.0,1.0000000000000049,1.0,0.006745,0.5307557569508125,0.6089338540855888,0.6596194038360812,0.785546124852726,0.5434761769094943,0.5571049198658375,0.6495004475876653,0.7740839544697391,-4.1394922621316,-3.4498351529581655,-3.0027067244223753,-1.891829617317697,-4.047105047266197,-3.926285603423997,-3.1071949280317925,-2.002756311673746,0.001697,0.799891381151907,1.2862862862862856,2.6633327251749805,0.7857857857857854,0.4391891891891892,0.076283,0.8851605095845094,0.8568636675958089,0.5804740721739483,0.20652770293691802,-0.38775599877229183,0.011106
