fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime
1,2,3,1,0.24856110875028492,-0.20026974024513766,1,0.00212,0.8626054216994014,490.16464892735615,2.013864349455913,7.856111836780038,3.901013411803297,0.8697850805274718,1.0,1.0000000000000073,1.0,0.008185,0.5125693340209924,0.6267626600720504,0.6752425970493605,0.7938720269438612,0.5210768638355323,0.626242143124809,0.6618611192028725,0.7955064199218977,-4.294795442674957,-3.28862777506846,-2.8614666895566847,-1.81621211195493,-4.257926817222536,-3.322941578228499,-3.0062665588101183,-1.8180760811383756,0.003388,0.8094350120924327,1.3063063063063056,2.920555512182745,0.7657657657657654,0.4879032258064516,0.122048,0.8635733491121473,0.8690881248202132,0.6288734645856209,0.18622007378924782,-0.3872326629905013,0.012634
1,2,4,1,0.44071332532349106,-0.22692398957721638,1,0.002368,0.8470675262367636,490.14486430576096,1.6494914659795905,8.131744573314043,4.929849436041071,0.8435219456253944,1.0,1.0000000000000027,1.0,0.008583,0.5110822231178767,0.6835027911273777,0.6790120500358713,0.7939504884731843,0.5144980384546308,0.7062093132642229,0.687711591914392,0.7971836156672694,-4.304513011951073,-2.7864937996862036,-2.8260310273668265,-1.8140939957828124,-4.28760729459532,-2.594549953048489,-2.757908644206969,-1.7911297539571356,0.003302,0.8368134076955493,1.2862862862862856,4.630902801799737,0.8258258258258254,0.5161290322580645,0.120912,0.9075987437875382,0.8722449218457816,0.7028212542797763,0.17544291886690935,-0.42683570919562325,0.014502
1,2,5,1,0.526429799004834,-0.05707726309066663,1,0.002175,0.8679410561139784,490.1594371764211,1.65209766442148,8.036029386666138,4.864137005774498,0.8705929985970746,1.0,1.000000000000002,1.0,0.008229,0.545961568098873,0.6154805939351756,0.6744878265257673,0.7679217159995536,0.554592669158276,0.5969835753085999,0.6730083018183376,0.771094985525214,-3.997209156649042,-3.385185884806929,-2.8657050791138206,-2.043142995586754,-3.941829672526488,-3.5666725519805516,-2.8938580245782504,-2.0257964244586075,0.00328,0.7850456738646534,1.2662662662662656,3.353710152002929,0.8258258258258254,0.5,0.121332,0.9292846624982375,0.8683803698238152,0.6942970137483668,0.19238630957205347,-0.3531601572976577,0.014073
1,2,6,1,0.4820479184141352,0.2765465603652353,1,0.002165,0.8604450797584366,490.14332977359896,1.749817470708175,8.445190807705224,4.826326716401648,0.8620251920590145,1.0,1.0000000000000062,1.0,0.008098,0.39170692945085855,0.5791629689150883,0.6557105977453003,0.7728144881219658,0.4153174483794481,0.5584064178096664,0.6356032723433798,0.7716189961215203,-5.357107544588801,-3.706222121241808,-3.032083453910757,-2.0007744270444787,-5.174872615996529,-3.908429505109665,-3.225180300117417,-2.021340639820453,0.003349,0.8007149677090963,1.3263263263263256,2.920555512182745,0.8258258258258254,0.4798387096774194,0.119974,0.8630065137053474,0.8705937119696734,0.6579424522561428,0.18435126805336274,-0.388113154263509,0.012966
1,2,7,1,0.4835472565815265,0.1192550723305863,2,0.002117,0.871779852386225,490.14641316046425,1.798441727638421,8.100177256990685,4.503997617775045,0.8813733373194186,1.0,1.0000000000000038,1.0,0.008043,0.5128691449153521,0.5596524139820789,0.6463755703834533,0.780440238767569,0.47076832128385165,0.5415947969696713,0.6485650613538357,0.7792933831937391,-4.286933841543138,-3.8752235643419146,-3.112027330430828,-1.932208072725925,-4.6900550608442195,-4.062390308163755,-3.114419032045422,-1.955903674596918,0.00341,0.7895381278060681,1.2862862862862856,3.4328188412268283,0.8458458458458454,0.47580645161290325,0.123344,0.9058753631225701,0.879350430816565,0.6552214091480156,0.17879202901354588,-0.3807345526186233,0.012149
1,2,8,1,0.4764494664723169,-0.04704570298769273,1,0.002183,0.8460766547194299,490.156929149588,1.6362494183454344,8.345687405550953,5.100498317664835,0.848972400495278,1.0,1.000000000000002,1.0,0.008288,0.49903766170456165,0.5591561388700165,0.6562823993896971,0.7743239770272391,0.49581521984286575,0.5526908056806689,0.6712525414975844,0.7778554063327802,-4.404664504729651,-3.876078417100616,-3.0221048556472487,-1.984235324633234,-4.434650112655868,-3.9343904200400495,-2.8915588317217846,-1.953913696135773,0.003326,0.7910050287492758,1.3063063063063056,3.851107002325569,0.8458458458458454,0.45564516129032256,0.122905,0.9242965418395749,0.8709529711958076,0.6539070411661128,0.19062684805075844,-0.3924750687049645,0.013281
1,2,9,1,0.46359648815492877,-0.11230061022872073,2,0.002172,0.8843397396344802,490.15520307239336,1.62875442296179,8.346339870423408,5.1243697347854935,0.8920538080291744,1.0,1.0000000000000042,1.0,0.008298,0.6289859236809733,0.6652387078071703,0.6885323215400768,0.7731069783897719,0.6538281491972842,0.6801620010572841,0.6919316544246964,0.7736528782046479,-3.2706598965773717,-2.951074913826277,-2.745730984457217,-2.0001664463957676,-3.0773400299543106,-2.8432418030657,-2.7386139271646464,-2.012142399650932,0.003293,0.821559226990779,1.2862862862862856,4.223044187206672,0.7457457457457454,0.49193548387096775,0.121916,0.8634290332070884,0.8647680882775436,0.5975326366361222,0.19541006097882924,-0.3542071512104897,0.013726
1,2,10,1,0.22149568268721642,-0.5075486809152681,1,0.002174,0.8700610494224101,490.15513381301975,2.0242280758692384,7.996676079415202,3.950481753881065,0.8790152296102535,1.0,1.000000000000005,1.0,0.008268,0.3869997168912561,0.5306805280720008,0.5933023531178525,0.7522146581952763,0.37206851892439824,0.5102542352914271,0.5832425151294769,0.7434212175806602,-5.3997569439342,-4.13411077824443,-3.582491726914914,-2.1826753704415713,-5.561501473510291,-4.337609873304348,-3.69116286737788,-2.272482459475274,0.003427,0.8607536519315042,1.2862862862862856,3.1304793630180408,0.8058058058058054,0.5483870967741935,0.120683,0.8969495187584058,0.86040238170158,0.6258099283282037,0.1937373880593752,-0.41841486475841383,0.012467
1,2,11,1,0.3215766310534017,-0.37691828846734987,1,0.00222,0.8595990513165014,490.14853670711284,1.2125321161816283,7.623507622144491,6.287262432397746,0.8627363723974966,1.0,1.0000000000000027,1.0,0.008418,0.47713293666875994,0.5739565615428184,0.6401075152244023,0.7846837151596524,0.454917472596231,0.5628656480678895,0.6379204812360273,0.7793916373262672,-4.603178806911604,-3.750770060433968,-3.168395133040325,-1.8955857591131844,-4.819605476627345,-3.865130527350999,-3.2014976519633898,-1.9506133832547476,0.003485,0.8170671171834958,1.3263263263263256,4.032789982193705,0.8458458458458454,0.5,0.122081,0.890812217722812,0.8816725820177355,0.6227794263965072,0.17159126552614976,-0.3922059918327996,0.012462
1,2,12,1,0.3891355603350524,-0.5235871625435902,1,0.002272,0.8668509312488643,490.15968162478066,1.7953762937431783,8.410487452878547,4.684526292448437,0.8671609127135274,1.0,1.0000000000000056,1.0,0.008316,0.5896167466194946,0.6030266133387973,0.6566989781674457,0.7741332882015936,0.585651967014946,0.6313836173930744,0.6725966631772001,0.7752072180067782,-3.6146335893343498,-3.4965202056306897,-3.0237769074319223,-1.9894218305785376,-3.6660597986950823,-3.261436265740402,-2.89679234733567,-1.988916841634687,0.003555,0.7912988518991997,1.2862862862862856,3.511927530450728,0.7057057057057055,0.4435483870967742,0.122527,0.9039099907905508,0.8686459972631414,0.654560242037907,0.1962269603609294,-0.4149897134299162,0.013439
1,2,13,1,0.5134128515520505,-0.4554513049625415,1,0.002133,0.8636803068680675,490.15474018326864,1.6568226925401492,8.103804795314094,4.891172019674469,0.8732520371613945,1.0,1.0000000000000044,1.0,0.008363,0.44719911214331576,0.5610744286773682,0.6386385321492045,0.7493142094468662,0.4221188740365662,0.5697505937615591,0.6179472305246635,0.7424918461743323,-4.858973089911709,-3.8580392802909325,-3.176271396425869,-2.203461566502966,-5.09592589806885,-3.794065930469497,-3.369053798309185,-2.2707827113342187,0.003128,0.8298734793116584,1.3063063063063056,3.0583380323784315,0.7857857857857854,0.5604838709677419,0.12485,0.8976120646373603,0.8889804644538186,0.6956763325160769,0.16101635184498958,-0.35410279894348007,0.012235
1,2,14,1,0.6098019025831836,0.1995621475829097,1,0.002152,0.8713995456376182,490.1511718994263,1.681172279947633,7.803341188646426,4.641607098642796,0.8675867573453151,1.0,1.0000000000000058,1.0,0.008143,0.5131905165068548,0.6431553227961526,0.6638273553223761,0.7955953362242184,0.4427856841028262,0.6570902515527177,0.6552030274899109,0.7855606788574351,-4.288510206687922,-3.1435953741285427,-2.961486714606213,-1.8006869558230285,-4.95444763252507,-3.0489675927097295,-3.0657477660169477,-1.9066781966009652,0.003303,0.8296283669029678,1.2462462462462456,3.511927530450728,0.7857857857857854,0.5201612903225806,0.123406,0.9071428841034741,0.8868373800314943,0.6872427392779358,0.16662998988378508,-0.35708897092917247,0.013748
1,2,15,1,0.39304501187781005,-0.29169537186300154,2,0.002248,0.8711799771291333,490.17271119168515,1.326003898328079,8.339133728823368,6.288920974770849,0.8760435652151305,1.0,1.0000000000000067,1.0,0.008519,0.5515341696408387,0.5599971042900699,0.6767422248842792,0.7830857142105356,0.5371638957533904,0.5491708357708825,0.6491163022344567,0.7825225194195728,-3.952070816822804,-3.877491852746279,-2.84868440996446,-1.9115405468772328,-4.104043232254501,-3.9975757365972946,-3.1113429827760903,-1.9284082943285208,0.003652,0.8042509802406089,1.2662662662662656,2.6633327251749805,0.8858858858858855,0.4596774193548387,0.122093,0.8008647685692883,0.8557615410515083,0.5956914318944104,0.19877226988475552,-0.3709735436491506,0.013377
