fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,optimal_budget
1,1,10,1,0.22111273995575328,0.05960458047335479,0.8181818181818182,0.6356326598916828,0.012447104867776976,1.3221468188152254e-09,8.585771429092786e-09,0.0021517760268072676,0.7562729038356336,0.9999999999999999,7.623296525288703e-21,0.6361940298507464,0.05697445972495101,0.20639318652731206,3.138969851529418e-06,4.597678693830399e-06,7.705206110674479e-06,3.364730758499952e-05,1.4341236978146832e-05,1.5094175367865438e-05,2.052571401691152e-05,0.00010505411526520851,0.5807641084810233,0.6535673930384555,0.7499704862314663,0.7245327411866654,0.5443683451576778,0.7322328741008302,0.8185938042331372,0.6935588192705208,0.44701594501361797,0.039660056657223754,2.3300614106969203e-09,0.1071428571428572,0.6853281853281854,0.6182611475869334,0.9753874723995252,0.9963802330770415,0.011118761962220683,0.8328956432630299,0.9999999999999999,0.20232558139534884,0.07213930348258711,0.06335880704109512,0.4963503649635035,0.04152249134948102,0.25512128896973824,0.039892232831803695,0.05189318120281006,0.0602013173685618,False
1,1,11,1,0.28546048493174925,0.10789352493212982,0.7272727272727273,0.44132385637468113,0.012447106141478986,1.4278273079264413e-08,4.433406020963671e-09,1.4527217012977567e-05,0.7344937168594406,0.9999999999999999,7.623296525288703e-21,0.6287313432835823,0.049115913555992166,0.2299789693511383,1.722804533992776e-06,2.8481568218028547e-06,4.986991581619158e-06,2.2078400189087873e-05,1.1840890775844148e-05,1.4594186814510208e-05,2.0837577291530576e-05,0.00010664898642165604,0.5804470335667001,0.6532077164851517,0.7495526284818684,0.7241053434394646,0.5468723800918116,0.7356010735463328,0.8223591787680028,0.6967484621781956,0.4350032068078198,0.033994334277620435,1.2052609368708414e-09,0.10989010989010989,0.6293436293436294,0.6051304505030742,0.971530284369834,0.9908029985231004,0.013540098813539625,0.8122473524381808,0.9999999999999999,0.23255813953488383,0.07338308457711447,0.07118033461636636,0.5401459854014597,0.02595155709342566,0.38364881075990814,0.07868895007610271,0.06294217475722115,0.08254091743431824,False
1,1,12,1,0.27676524429730603,0.09543864364387888,0.5454545454545454,0.47358019474640906,0.012447110772343757,4.705391967211939e-09,9.955790982242218e-09,0.0006346584739966717,0.7880387073557403,0.9999999999999999,1.6940658945086007e-20,0.6231343283582091,0.05893909626719067,0.19678836433939678,1.0922814215230233e-06,1.885671061298417e-06,3.933691163897496e-06,2.5241003407026696e-05,3.8564646582696815e-06,5.090447508255509e-06,8.50634954866849e-06,6.496196091996769e-05,0.5640049723018704,0.634557415314735,0.7278911759687955,0.7020167053590237,0.541011860229278,0.7277180399894152,0.8135464091809256,0.6892821638013527,0.3811639927396441,0.04815864022662893,3.1586354082678137e-09,0.19230769230769224,0.6698841698841699,0.6205635126107475,0.9669242759998401,0.9932374994364266,0.015076837972679585,0.8227585932195627,0.9999999999999999,0.22325581395348837,0.04726368159203977,0.10217700884090244,0.5231143552311436,0.019031141868512232,0.45172801350018643,0.08681718254865832,0.08533841388234312,0.08629479551068886,False
1,1,13,1,0.17847610415214957,0.037722021982956,0.7272727272727273,0.6888680591995174,0.012447107103933902,1.3230950728287956e-09,7.649673079789115e-09,0.001912498365629881,0.8706869668887566,0.9999999999999999,6.776263578034403e-21,0.6399253731343284,0.07072691552062865,0.17325396705962182,5.565875295110893e-07,9.031983415855266e-07,1.6656859524119766e-06,1.3621739027754087e-05,3.851460913943993e-06,4.646569280856888e-06,6.877599901904327e-06,5.7070263810049395e-05,0.5726389188194824,0.6443508708396525,0.7392656386064982,0.7136143068154568,0.5464439051951032,0.7350246660925547,0.8217146492622137,0.6962018429579666,0.3630477735868941,0.031161473087818727,4.838209664925947e-10,0.1401098901098901,0.6061776061776061,0.5719846562950507,0.9564377719276337,0.9889110975076061,0.015443482901249417,0.8272746327461569,0.9999999999999999,0.21860465116279074,0.050995024875621936,0.09363761821364616,0.5231143552311436,0.03114186851211072,0.3295492066293102,0.0021817568198472218,0.0076436551578186246,0.00754020647404651,False
1,1,14,1,0.16625922282540836,0.0308782906040452,0.4545454545454545,0.656878263827392,0.012447104881006858,6.830485584110658e-09,7.622921981409622e-09,0.00029240986101893045,0.7843393739135505,0.9999999999999999,7.623296525288703e-21,0.6231343283582091,0.05697445972495101,0.2023416410115628,7.219436517317323e-06,1.061191352574829e-05,2.099622953210097e-05,0.00013111117303812064,2.9463498764818816e-05,3.132164929860857e-05,5.061459915326646e-05,0.000353767141783185,0.565273968973236,0.6359971042631993,0.7295645202332441,0.7037383951372034,0.5420624825027599,0.7291314094293309,0.8151275314627243,0.690630523039479,0.4138039915340168,0.033994334277620435,5.685317913873742e-08,0.19505494505494508,0.6293436293436294,0.563236125950675,0.9535581386360438,0.9778148614269568,0.012287506740184584,0.8227600176044879,0.9999999999999999,0.23953488372093026,0.046019900497512416,0.11179077396335535,0.5523114355231142,0.050173010380622954,0.24251254740622344,0.2797091132292982,0.2876981276461057,0.32414559224857337,False
1,1,15,1,0.21565742428308893,0.054223825407741656,0.6363636363636364,0.7972877498125239,0.012447109648175437,2.4548622779642624e-09,9.26506915348651e-09,0.0012090870204234916,0.9187083564833619,0.9999999999999999,0.0,0.66044776119403,0.03929273084479384,0.2862665124092267,2.2381607527434658e-06,4.118245762498401e-06,7.564184002209707e-06,4.832479742777907e-05,1.396980565678155e-05,1.969029039649325e-05,2.7801903717391347e-05,0.00026760590100668937,0.5636439527255411,0.6341480501900865,0.7274159144555664,0.7015354654697665,0.5454646787414522,0.7337076853913258,0.8202426318928072,0.6949592307109338,0.4573752531305424,0.05099150141643064,2.0621218039991406e-08,0.13186813186813195,0.6872586872586873,0.6118934702700812,0.9681829406207579,0.9930232332424285,0.0126233251371239,0.8492785764019799,0.9999999999999999,0.20930232558139528,0.03980099502487567,0.11168269893387452,0.5206812652068126,0.09515570934256051,0.13421789698079428,0.05057869462002789,0.1217043457431978,0.11309771617980807,False
1,1,16,1,0.35996843785555843,0.18711396374041228,0.5454545454545454,0.6625053953815195,0.012447108434498835,2.937108997347878e-09,7.265688024933642e-09,0.0007660149571145472,0.8120741640331984,0.9999999999999999,1.6940658945086007e-20,0.66044776119403,0.08055009823182717,0.1596557150420613,2.348330576136705e-06,3.991872511400529e-06,7.372014891461227e-06,3.829068183508592e-05,1.1344227244153533e-05,1.4272359176149741e-05,2.152586467656585e-05,0.00012667244608631004,0.5881461960713856,0.661940941311705,0.7596959986439528,0.734450899561554,0.5455216072364711,0.7337841702005262,0.8203280797164872,0.6950283977852822,0.43631735387843995,0.02832861189801699,3.4093540453811207e-09,0.13736263736263737,0.6640926640926641,0.6137568100129583,0.9718316227721645,0.9920146438121376,0.01609856463358779,0.8431134467081398,0.9999999999999999,0.25581395348837216,0.059701492537313494,0.0942986303029412,0.5547445255474452,0.03114186851211072,0.3473639441128441,0.05677526809968827,0.0782378663687557,0.0849264312182823,False
1,1,17,1,0.18520543103751477,0.04067203509349566,0.6363636363636364,0.697388552075216,0.012447112709023713,1.2606569577513e-08,8.234160530861569e-09,0.0001307293448278476,0.8059460994807996,0.9999999999999999,1.0164395367051604e-20,0.6361940298507464,0.06286836935167,0.19027604942070492,9.411034703602021e-07,1.4962191749083798e-06,2.7046376170350967e-06,1.667016434372252e-05,4.9077299349111965e-06,5.889605865275227e-06,8.517764126529719e-06,5.2847723728392487e-05,0.5590218124423108,0.6289049705543833,0.7213259895048276,0.6953205199978411,0.5437816989978097,0.7314437424103196,0.8177114421797906,0.6928102338457952,0.40156840254807014,0.056657223796033974,1.0621004589469514e-09,0.18406593406593408,0.5965250965250966,0.5796332098658549,0.9523263189900663,0.9869128776585665,0.009511556768616675,0.8125045548702639,0.9999999999999999,0.20697674418604645,0.06965174129353231,0.0668969296607138,0.5231143552311436,0.03460207612456759,0.30586147876658926,0.029913388657418077,0.03244095060029134,0.022936378593654272,False
1,1,18,1,0.22537714425219663,0.07403948089312976,0.6363636363636364,0.7728836716212759,0.012447111140541508,7.204920866114137e-09,7.689364600661116e-09,0.00027532819574039766,0.8421201820121815,0.9999999999999999,7.623296525288703e-21,0.5690298507462688,0.06679764243614933,0.1625461469039068,1.5064842954292305e-06,2.868541608412322e-06,5.686646588138586e-06,3.7266248080305835e-05,4.9715590758405225e-06,7.51542903125048e-06,1.159235254742068e-05,8.7477914200863e-05,0.5380743032376007,0.6051442912315241,0.6937293518617171,0.6671825027996519,0.5375162373455697,0.7230161779893488,0.8082901490415629,0.6848303185448925,0.4447684602669104,0.04815864022662893,3.0024617090855435e-09,0.21978021978021967,0.6505791505791507,0.592452045872729,0.9681777014925669,0.9920428920988977,0.003925451033119698,0.8136982085772182,0.9999999999999999,0.19302325581395358,0.048507462686567235,0.08710403556261428,0.4890510948905108,0.046712802768166084,0.23002159633668767,0.03980747574574596,0.03666121583814812,0.04590204170527668,False
1,1,19,1,0.2288937585026514,0.06357034362593543,0.5454545454545454,0.5797374713596809,0.012447104835591456,1.923853117566113e-09,6.527333174484584e-09,0.0010902612092360594,0.8289932424804626,0.9999999999999999,6.776263578034403e-21,0.6641791044776121,0.06286836935167,0.1982900954958135,1.8735502457474811e-06,2.8575396685818334e-06,4.644249949062959e-06,2.8141049724301493e-05,1.3190820622993336e-05,1.5205688689573669e-05,1.9738952606149703e-05,0.0001381100199916477,0.5874184314972385,0.6611153692257676,0.7587369532660426,0.7334719354127105,0.5473505532798305,0.736244247013043,0.8230781480716187,0.6973580381502674,0.3870531116392232,0.016997167138810214,3.6776091016010314e-09,0.162087912087912,0.6003861003861004,0.6005223522145525,0.9628329747304366,0.9884406993650563,0.017033673446924413,0.8278383671284105,0.9999999999999999,0.21395348837209313,0.05597014925373134,0.08439163487174241,0.5328467153284671,0.038062283737024305,0.2900827112811734,0.022295075476672505,0.05389609794867039,0.05091749933020468,False
1,2,0,1,0.22037562382365317,0.05656208250006596,0.6363636363636364,0.8427284839751147,0.01244740574502422,1.4791303880257954e-08,7.807220134790314e-09,8.749772929729316e-05,0.9405991593490769,0.9999999999999999,2.456395547037471e-20,0.5727611940298508,0.055009823182711165,0.19213836108006352,1.1722440166441156e-06,1.940734650226651e-06,3.4939978623098917e-06,1.532048527770848e-05,8.827141282847125e-06,1.1049434729180267e-05,1.6007584445606878e-05,8.079316309675119e-05,0.5441081389520097,0.6119883820723763,0.701678204804841,0.6752840851569482,0.5454481037936348,0.733685272198268,0.8202174237966885,0.6949337264222875,0.4022357570505699,0.05949008498583571,1.4762814719093882e-09,0.12362637362637358,0.6602316602316604,0.5399430833337603,0.934928784951322,0.9788423153045811,0.011234219418191665,0.8589934918799093,0.9999999999999999,0.2,0.07587064676616917,0.059765551749472595,0.5012165450121652,0.0743944636678201,0.16069881394978205,0.0069876460070247,0.019196072085968224,0.018199147501179472,False
1,2,1,1,0.2388996164709558,0.06967332421852317,0.7272727272727273,0.8311495496277175,0.012447395601797554,1.415067861547463e-08,6.9588021978997035e-09,7.562248675156898e-05,0.9228952144740575,0.9999999999999999,1.5246593050577406e-20,0.656716417910448,0.06876227897838899,0.1819185442280919,2.4249514600943165e-06,4.191711106439449e-06,6.8693435780422e-06,3.1238308816185055e-05,1.096090238033033e-05,1.4483874503331281e-05,1.919151715436393e-05,8.46245428696696e-05,0.5561043303801053,0.6255958265504562,0.7174827879969071,0.6914033664166734,0.5424370891597062,0.7296352511366047,0.8156898445771779,0.6910982168505896,0.4487394616602518,0.04815864022662893,2.928235739457391e-09,0.1785714285714285,0.6409266409266409,0.5641791168320346,0.9561488561038783,0.985712560153998,0.0063873788689078476,0.8582165389944686,0.9999999999999999,0.2302325581395348,0.08457711442786074,0.06166221620139695,0.5304136253041362,0.039792387543252664,0.27950880258126953,0.03729696424169019,0.029500826273215586,0.04603864161118518,False
1,2,2,1,0.20222159302429107,0.050888981595108546,0.4545454545454545,0.8742460186412845,0.01244740183773635,2.081233694043244e-08,9.637631938358231e-09,6.397882958924325e-05,0.9249432698918633,0.9999999999999999,1.2705494208814505e-20,0.6399253731343284,0.06286836935167,0.1913445888973861,2.2371070325897444e-06,3.829364605750219e-06,8.311103524537156e-06,6.320438339229778e-05,8.275741489805795e-06,1.0813074535899491e-05,1.822145671197241e-05,0.0001749639337138674,0.5372868567003432,0.6042511146064202,0.6926922956421554,0.6661301497656903,0.5387360554420644,0.7246569713414113,0.8101247151554708,0.6863884390265821,0.35693900481772,0.07648725212464594,2.0012497989690354e-09,0.20329670329670335,0.6351351351351352,0.5970984050728251,0.9632608161472472,0.9907729885363767,0.02049819751626572,0.8548572725944927,0.9999999999999999,0.1953488372093024,0.03606965174129351,0.11387353417435,0.510948905109489,0.038062283737024305,0.2793938687910531,0.06009759796828766,0.0662488806746664,0.09031209822583947,False
1,2,3,1,0.2820644227280038,0.10183401122806686,0.5454545454545454,0.7230888592516829,0.012447400165062987,6.879132855628172e-09,1.0096821336410676e-08,0.0004107323472202175,0.9455588711425136,0.9999999999999999,3.3881317890172014e-21,0.6082089552238806,0.05697445972495083,0.19771130327927786,6.832694392685485e-07,1.0956971999733843e-06,2.426711583821541e-06,1.7066399865594892e-05,5.000760159683736e-06,6.0949593663636425e-06,1.0462971434738326e-05,8.761198723535028e-05,0.5438781072399803,0.6117274039878271,0.7013750607949318,0.6749755265186835,0.5452713630362467,0.7334474919689845,0.8199515605533679,0.6947088472144133,0.39208733523476846,0.053824362606232266,2.52582002696278e-08,0.14835164835164832,0.6254826254826255,0.5792263628203008,0.9302551195518999,0.9778634699525508,0.01993070705468042,0.8555923625105196,0.9999999999999999,0.21395348837209313,0.050995024875621936,0.09175895227564977,0.5304136253041362,0.044982698961937725,0.2546628214609708,0.01197218773105576,0.025455438536383396,0.05212582832612239,False
1,2,4,1,0.21772356649989705,0.05565835573155246,0.7272727272727273,0.8658422311445554,0.012447404772497495,5.672863089272225e-09,7.772814642536542e-09,0.00038055738530854804,0.9541602310992194,0.9999999999999999,3.3881317890172014e-20,0.6847014925373135,0.041257367387033506,0.28560503559032885,7.006429086467156e-07,1.1529319675812427e-06,2.2738913840559995e-06,1.5914896475000174e-05,6.5801879490618126e-06,8.109844911830861e-06,1.2279856433058244e-05,0.00010710843403860918,0.5425454565573815,0.6102157812451552,0.6996193381913568,0.6731849024004537,0.5465668423541679,0.7351900543467644,0.8218996118955704,0.6963593906118524,0.416587895651658,0.06232294617563743,9.161402457138503e-09,0.0961538461538462,0.6003861003861004,0.5685294246457758,0.9412123570170566,0.9803532572153411,0.011259907062258767,0.8933661280722147,0.9999999999999999,0.23953488372093026,0.03606965174129351,0.13783994392621812,0.5474452554744523,0.08304498269896203,0.15825365390302254,0.005088581702618272,0.012745978145177266,0.021825915109495653,False
1,2,5,1,0.2543564808930089,0.08170942401689636,0.7272727272727273,0.8162700844726576,0.01244739856000604,4.967752716599819e-10,9.20940420246168e-09,0.006280037317617029,0.9491896667043319,0.9999999999999999,1.6940658945086007e-20,0.7238805970149254,0.047151277013752504,0.2717780362791739,5.507310056886125e-06,9.528097153504362e-06,1.8345083483713284e-05,7.51802545094653e-05,5.0575414821890186e-05,6.592540588798296e-05,0.00010136108405044547,0.0004738601160671348,0.5465705921653051,0.614782020879472,0.7049241509436448,0.6786035074532353,0.5465901418513653,0.735221847374027,0.8219362792347521,0.6963954371364408,0.43342311574845316,0.053824362606232266,1.44597292179202e-08,0.12362637362637358,0.6332046332046332,0.5216018351373714,0.9085879632842734,0.9658585555549879,0.019904635314103622,0.8854306516369894,0.9999999999999999,0.2837209302325581,0.07089552238805966,0.08892604332152827,0.5790754257907541,0.050173010380622954,0.2531050940180545,0.101990780050496,0.15985317328398504,0.2310104520371332,True
