fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,optimal_budget
1,1,10,1,0.2174750990241558,0.0583067019379381,0.625,0.6240445356994669,0.0134418432637643,1.4118919804177387e-09,8.492274437270364e-09,0.0018352149095612,0.7472707622354944,1.0,5.082197683525802e-21,0.3968668407310705,0.0669014084507042,0.3648377770639254,0.0004472624578517,0.0006992455854,0.0010944685585526,0.0036693879225394,0.0003739768115264,0.0015059257753103,0.0023387034824464,0.0071514492950331,0.6014676221008352,0.662421143568132,0.6788424564776181,0.7205518347905853,0.6890852368895054,0.716302409231911,0.7310981119546114,0.8086566996308624,0.2994639762560798,0.0310734463276836,3.985978625904991e-08,0.1373134328358208,0.5813953488372094,0.7096800892403268,0.9685935188177006,0.994348549434486,0.0153925633262616,0.7806591750131302,1.0,0.1221719457013574,0.0853932584269663,0.0721971537660534,0.4956140350877192,0.027027027027027,0.5275223579795942,0.013585785702316664,0.012209779564524568,0.012688417115176941,0.011332180679109481,0.010630774723218536,0.056529237645508386,0.018945653922869704,0.03556534818601145,0.03215463375667213,0.033714497065872505,0.04222734299888303,False
1,1,11,1,0.285380433516714,0.108876585371289,0.5,0.4406034055231554,0.0134418448024597,1.3677764834102884e-08,4.29189625938564e-09,1.7313224961536096e-05,0.7312960667178323,1.0,8.470329472543003e-22,0.3603133159268929,0.0492957746478871,0.4231368454866687,0.0005104083881741,0.0008381897440548,0.0012415439486917,0.003563079303487,0.0004081015827062,0.001658149721178,0.0024375333718014,0.0074216493880026,0.6003700123874476,0.6612255708289363,0.6776111047642956,0.7190702631003713,0.6825917377446844,0.7095511688719008,0.7241784376677224,0.8008483166205841,0.4167827494809304,0.0141242937853107,8.318174705586859e-08,0.1044776119402985,0.554263565891473,0.6931117609626176,0.9636822542654628,0.9856431604465976,0.0221471062366611,0.7584816774395011,1.0,0.1538461538461538,0.0674157303370786,0.1038379530916844,0.5614035087719298,0.1283783783783783,0.2051574103603808,0.027754126332489262,0.014642576972824917,0.024997297098755707,0.03106397176228271,0.010416794661291662,0.1467530246748408,0.06110006392545822,0.06368404504530187,0.08570081553398075,0.10684388420277177,0.09616540048467603,False
1,1,12,1,0.2765174198859959,0.0957794949637787,0.625,0.4666640440192605,0.0134418491701328,4.4720574909265214e-09,9.666769120022826e-09,0.000603745804916,0.7843655585252769,1.0,2.879912020664621e-20,0.339425587467363,0.0598591549295774,0.3476654701881311,0.0009205527932519,0.0015355912649041,0.0022838601396869,0.0073450274107532,0.0005956224919821,0.0026648218993497,0.0038849922972779,0.0120759679042591,0.5694135930558367,0.6271419108149159,0.6425741522021724,0.6794452914690959,0.6558338563042674,0.681777563347322,0.6957989361727772,0.7692028447499847,0.4010260272784269,0.0282485875706214,2.0197255120620934e-07,0.1641791044776118,0.624031007751938,0.7145092026567375,0.9577970921026636,0.9894356321809268,0.0248865513836422,0.7855795562442797,1.0,0.1266968325791855,0.0808988764044942,0.0777211503458318,0.5043859649122806,0.0202702702702702,0.6089935760171304,0.008788375357190169,0.0017271442317183371,0.012432558090188504,0.007103284017478893,0.007489159119739419,0.11487049496080842,0.03997996898498293,0.07389119733281391,0.10887592988713128,0.05733395045307523,0.1042730647040022,False
1,1,13,1,0.1728687724581924,0.0358992737663521,0.625,0.6779115020625014,0.0134418454531028,1.6982857256086046e-09,7.542761391496807e-09,0.0013367785708372,0.8638928685850427,1.0,5.9292306307801016e-21,0.402088772845953,0.0281690140845068,0.6711142214675783,0.000683492288739,0.001053437136903,0.0014640723868434,0.004597437907795,0.0006295644873648,0.0025886652906267,0.0035316469545054,0.0107492264947003,0.5851266827115587,0.6444160678761409,0.6602886971088744,0.6993176224971345,0.6907982593577119,0.7181152263790863,0.732962028135907,0.8109798850609192,0.3314130169793436,0.0112994350282485,1.0765385883718023e-06,0.1402985074626865,0.5387596899224807,0.6521262594848269,0.9444085698043772,0.9823521520445528,0.0249982837058339,0.7815999544925893,1.0,0.1221719457013574,0.0853932584269663,0.0721971537660534,0.4956140350877192,0.0202702702702702,0.5995717344753746,0.008655859932379793,0.0022447149898982043,0.005913335301721967,0.010058537964220328,0.0035145126300421743,0.015891250945265042,0.012633654308213128,0.036252319549069184,0.028950317828419933,0.06143249375706099,0.049350669275978004,False
1,1,14,1,0.1597265379649842,0.0286579408103287,0.375,0.6440502148270142,0.0134418433528055,6.89688303022299e-09,7.578259915055245e-09,0.0002669132684592,0.7716273137726013,1.0,1.1011428314305903e-20,0.3472584856396867,0.0492957746478873,0.4100064246707355,0.0022895675346489,0.0032333148746387,0.0040088153256698,0.0102490673225997,0.0020019494112854,0.0074791303066801,0.0090926879554205,0.0243055974125076,0.5721822805670189,0.6302310629196934,0.6457472235760235,0.6833671946079106,0.6805008129029165,0.7074869964298454,0.7221402880780581,0.7995801973418256,0.4643149262908055,0.0254237288135592,1.132535290682637e-06,0.1820895522388059,0.6317829457364341,0.6410231420671855,0.9407252521341664,0.9650354719114798,0.0255477811387171,0.779748751167807,1.0,0.1583710407239819,0.0786516853932583,0.0916044776119403,0.5307017543859649,0.1081081081081081,0.2249960829372747,0.008957609893053864,0.003884818082727972,0.012324603314824718,0.01003670303668573,0.00257896280120364,0.15429384285184522,0.04253218383048915,0.19117659175492277,0.19557562094351535,0.2552687534934225,0.25738973943690796,False
1,1,15,1,0.2119857835707741,0.0527064602479837,0.375,0.7905686663238958,0.0134418479665963,2.4059826500775073e-09,9.188589025781258e-09,0.0011327215494685,0.9175169903941808,1.0,5.9292306307801016e-21,0.391644908616188,0.0528169014084505,0.4322656142444128,0.0003102810064262,0.0005021858104266,0.0007062835323247,0.0030872792792021,0.0002321229105289,0.0010240164340894,0.0014282806079443,0.0066849215578649,0.5677972511781642,0.625267337946684,0.6405050211554011,0.6763561917788421,0.6705728098220128,0.6970333711498178,0.711313107986116,0.7863570325192522,0.3419260795477208,0.0338983050847456,4.3024159617556816e-08,0.1373134328358208,0.5658914728682172,0.70337901112439,0.9594075811832844,0.9888132066580828,0.02196829778574,0.8110148852128457,1.0,0.1176470588235294,0.047191011235955,0.1216991963260619,0.4824561403508773,0.0878378378378378,0.2435607219333129,0.0023684380160811495,1.0226125766848895e-12,0.003917102674692654,0.0013224489598462565,1.2993133097889322e-11,0.004394770334553796,0.009075589644238017,0.021434826459556123,0.016875947180048995,0.025688818687399664,0.036211132634742974,False
1,1,16,1,0.3618168045372904,0.1906842787362238,0.5,0.6601098293429138,0.0134418468198388,2.7859266310011195e-09,7.320780640805466e-09,0.0007570204546675,0.810756060991673,1.0,6.013933925505532e-20,0.3759791122715405,0.0633802816901408,0.3631745904272405,0.0004406760468661,0.0006159835761786,0.0007951252415649,0.0022464409864348,0.000383667903377,0.0013570890921561,0.0017489879069083,0.0044529606577538,0.6156948753092628,0.6780999877483788,0.6949559529601795,0.7388768162961705,0.6961815642312792,0.7236698511776618,0.738602245495788,0.8169632304297877,0.4046750330288753,0.0310734463276836,8.972713366937775e-08,0.1671641791044776,0.6162790697674418,0.7038987380775121,0.964056798712116,0.9878221311854334,0.0294759008566697,0.805281948095939,1.0,0.1402714932126696,0.098876404494382,0.0679256777337801,0.5350877192982456,0.0202702702702702,0.641970021413276,0.015367982542861737,0.01496451507246591,0.012687579194184721,0.012512919151819953,0.012234236092787622,0.03632336024835577,0.011344633097437194,0.04408774262645415,0.029401778733626337,0.06568212664158138,0.07405066367925786,False
1,1,17,1,0.1798260533244077,0.0388564796418648,0.375,0.6890454092805334,0.0134418510279833,1.2577532329197108e-08,8.122247074723084e-09,0.0001215394951115,0.7991034167326114,1.0,1.5246593050577406e-20,0.381201044386423,0.0352112676056338,0.5590367009315771,0.0004911198362632,0.000865087433111,0.0013485759302665,0.0038105770430194,0.0004385898582928,0.0020689905189422,0.0031136221469421,0.0092332314790169,0.5578522554003681,0.6143412252680516,0.6293192565096044,0.6634750271703127,0.6792832421893991,0.7061463426980835,0.7207212542329196,0.7970565900862923,0.3895820363817395,0.0480225988700564,1.6081609325780525e-07,0.1402985074626865,0.6395348837209303,0.6631171116212626,0.9391667835840484,0.9793114712970186,0.0175771196056167,0.7674969628974867,1.0,0.1176470588235294,0.0764044943820224,0.0786452353616532,0.5087719298245615,0.0472972972972973,0.3957732054743506,0.009671109634188295,0.0014267490053878847,0.010487704253210547,0.005545689905801202,0.003427813345998333,0.051029053938864005,0.005521328848759025,0.02140984965190706,0.03707399648963914,0.042576428471739376,0.06953398272311336,False
1,1,18,1,0.2241742468295833,0.0753014938285236,0.5,0.7607482359211317,0.0134418494942181,7.40978949965049e-09,7.70914339140719e-09,0.000248086880596,0.8333057487066564,1.0,1.5246593050577406e-20,0.3002610966057442,0.0598591549295774,0.3134121984943923,0.0015302212234782,0.0021343393543216,0.0028823306726262,0.0069327345183616,0.0009583674682024,0.0034556945951887,0.0047515704359955,0.0115941941097709,0.5198651908072462,0.5724711337953974,0.5862505668561451,0.6143696491450573,0.6210936082626358,0.6455892879202048,0.6587718340026971,0.7271924446269482,0.3394442152156769,0.03954802259887,2.2353094011532733e-07,0.1701492537313431,0.5038759689922481,0.6773935319678448,0.9593696341019984,0.986899095815214,0.0136529895317017,0.7743449307273234,1.0,0.1176470588235294,0.1033707865168539,0.0583845478489903,0.4780701754385964,0.0709459459459459,0.2839400428265524,0.0034476200431595803,0.001046619565837359,0.0011245325255884043,1.0539023556806749e-05,1.3001776386270456e-11,0.034032159323060196,0.017155673891351562,0.07390500083322765,0.09603314575875942,0.11020629158479683,0.15217719102164673,False
1,1,19,1,0.2253401496922144,0.062224436976693,0.625,0.5731695237012365,0.0134418432599943,1.4812974672716746e-09,6.488376361352371e-09,0.0013223312941601,0.8255667932567201,1.0,2.456395547037471e-20,0.4073107049608355,0.0633802816901408,0.3894354320591069,0.0013864502989574,0.002016394718952,0.002920903215379,0.0067051923344,0.0015756976342876,0.0065690453568629,0.0093030845806535,0.0219986171452217,0.6138541807210555,0.6761361648716463,0.6930718245352413,0.7371584389021049,0.7152202773139823,0.7435852616295996,0.7591455026561065,0.8407916059990933,0.4052387578414604,0.0169491525423729,3.3536499072531786e-07,0.1104477611940297,0.5465116279069768,0.6881973536975676,0.9525616499566204,0.982268896093281,0.0328278837133463,0.7843064986273834,1.0,0.1583710407239819,0.1011235955056179,0.0717910447761194,0.5701754385964911,0.1216216216216216,0.2179871520342612,0.020674630854324604,0.015457804588978722,0.026212286119838463,0.007777612062791015,0.008079243045388769,0.06443862436843306,0.059280157130355324,0.1670087633018759,0.1668923524443046,0.2211690494630703,0.20076502422196663,False
1,2,0,1,0.2164400548689337,0.0548930713682593,0.75,0.8377111296903132,0.013442142700746,1.4557675247794209e-08,7.634922627619503e-09,8.298113865676154e-05,0.938261978149238,1.0,2.879912020664621e-20,0.3107049608355092,0.0598591549295774,0.3225464042793893,0.0003917725618463,0.0005880401151536,0.0009307416009457,0.00319843568885,0.0003718231697652,0.0014680985376888,0.0023058516878372,0.0084628811430195,0.5280068612410165,0.5813688140278516,0.5953014165216025,0.6242401499996131,0.6719664124012601,0.6984857759212961,0.7128549931599617,0.7881943563775687,0.3088500462368337,0.0564971751412429,4.5462352247898114e-07,0.1134328358208954,0.5658914728682172,0.6136080150839727,0.9169726935998116,0.9668046526684988,0.0203235864750586,0.8287271114601968,1.0,0.1176470588235294,0.0651685393258427,0.0913081650570676,0.4868421052631578,0.0709459459459459,0.2886509635974302,0.0014462576892386129,0.0026955415647679716,0.0004668716702642185,0.002083838121877459,0.0006949991396732267,0.009332361811843775,0.0024274949951955884,0.011276703542042738,0.011106769169699073,0.04039470833912786,0.035212000838853064,False
1,2,1,1,0.2362460140878684,0.0687296349186609,0.875,0.8255606295355402,0.0134421324849669,1.4355421976515604e-08,6.921035151320397e-09,6.978787004134263e-05,0.9216371248929478,1.0,1.6940658945086007e-20,0.3785900783289818,0.0669014084507042,0.3501317057500802,0.0011411071061321,0.0017065973643817,0.0025233770033924,0.0069636987142915,0.0010634514684395,0.0041076905526147,0.0061247155495676,0.0172971985430028,0.5530857096311872,0.6091131603295308,0.624021113845712,0.6579373902983552,0.678494339538655,0.7053415096565395,0.7200053151951179,0.7967769549911092,0.3950172737862287,0.0310734463276836,2.7379649331743964e-07,0.1492537313432836,0.6162790697674418,0.6417504144142869,0.944030225685618,0.977318693107925,0.0150100805502725,0.8236507275715611,1.0,0.1402714932126696,0.0808988764044942,0.0826356024754277,0.5350877192982456,0.0574324324324324,0.3649316422335693,0.008712981909706334,0.009799710773763853,1.4521676768283291e-09,0.0012454002053304718,4.1139411077400906e-05,0.05350607667892482,0.015023329322981593,0.05487436502482315,0.06740983128297193,0.14219678207362507,0.16510893092635578,False
1,2,2,1,0.1976358475819988,0.0494440425223245,0.5,0.8686435142616846,0.0134421387864935,2.0720930415866322e-08,9.616093151548691e-09,6.294934193504592e-05,0.9216712391700728,1.0,2.0328790734103208e-20,0.3733681462140992,0.0809859154929577,0.2960887047642255,0.0019426139452382,0.0029105219648609,0.0045351344233153,0.0109978827598607,0.0018965032146175,0.0077519559273667,0.0117907316664022,0.0304022519531553,0.5170523245735321,0.5694748111426952,0.5834565989262186,0.6119583667029178,0.6723079485102168,0.6990516544769843,0.7138208296317811,0.7906555198331987,0.3931196885889649,0.059322033898305,8.354467813663252e-07,0.1731343283582088,0.5271317829457365,0.6842385698719768,0.953087772767089,0.9854184716523988,0.0494421496514571,0.8204139692420575,1.0,0.1176470588235294,0.1056179775280898,0.0571182548794489,0.4780701754385964,0.0506756756756756,0.35813704496788,0.003985316582569675,0.004318787707167205,0.0005945169510035524,0.005693129528595317,0.015448964993387378,0.09730117801000476,0.04781037042402625,0.13715514228718462,0.1680582711816359,0.19188948453642665,0.17269519622568955,False
1,2,3,1,0.281939155922245,0.1024803333287271,0.75,0.7158570827437659,0.0134421370558276,8.179410616431359e-09,1.003061115797841e-08,0.0003055491986105,0.943351129234026,1.0,1.5246593050577406e-20,0.318537859007833,0.0492957746478871,0.3811194988756826,0.0003538690090341,0.000509405515216,0.0007285674056382,0.0021356067234182,0.0002708113306602,0.0010237984675849,0.0014180662452074,0.0043516921169681,0.5282027008767479,0.5815731977247212,0.5954724336447967,0.6241508878501456,0.6484536306472826,0.6739966140785343,0.6877084367346671,0.759311969610926,0.33739375180375,0.059322033898305,2.602587637214748e-07,0.1134328358208954,0.6472868217054264,0.6670199876366201,0.911010937528653,0.965166719233132,0.0474142566317271,0.8204752565023983,1.0,0.1176470588235294,0.0831460674157302,0.0724946695095949,0.5043859649122806,0.0777027027027025,0.2786402569593147,0.0025713218930210023,0.008617683010760003,0.0054402997648759725,0.0022232385055474227,0.008149248615493753,0.019742642665395826,0.004669674405529172,0.012751785690916263,0.01867887902471706,0.028203557608791,0.034034541174810376,False
