fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,optimal_budget
1,1,10,1,0.2178329303919372,0.0583438995870937,0.6666666666666665,0.6285008913171762,0.0130406408986566,1.3780488911635075e-09,8.474720074311218e-09,0.0004751479640413,0.7509285529119749,1.0,7.453889935837843e-20,0.5466321243523317,0.0645161290322581,0.2967991528711169,9.75173701208634e-05,0.0001366619649987,0.0001839105359033,0.0008038935146992,0.0001188040479557,0.0004559578712259,0.0004682524498859,0.0023516923268135,0.6625793877102677,0.6909108032594917,0.7046481884175451,0.7571405864805811,0.7324970341673545,0.7532405070694711,0.7736352335192007,0.8642382348865933,0.420715701665883,0.0199430199430198,1.3739209480599533e-08,0.2032085561497325,0.691131498470948,0.6847112514058666,0.9714017301892356,0.9955468019036564,0.0190377089818949,0.7977409842745826,1.0,0.1159420289855073,0.0655430711610486,0.0813532651455546,0.3872832369942198,0.0454545454545454,0.2176544580875038,0.014273417890140676,0.011111481865712605,0.01769416712079202,0.025956818351327317,0.019050691519908874,0.03874447229300594,0.01684546488628375,0.03660139603126727,0.03877378994235331,False
1,1,11,1,0.2844516723705884,0.108057587225307,0.7777777777777777,0.4408362537144941,0.0130406423378266,1.3907820282388106e-08,4.291488064814675e-09,4.686607714658089e-06,0.7326911784044634,1.0,4.0657581468206416e-20,0.4999999999999999,0.0381231671554252,0.4006688963210702,0.0001266825370459,0.0001810852430176,0.0002640702394461,0.0009612181336298,0.0001196861083002,0.0004324610824671,0.0005029155689117,0.0021836856419689,0.66172538963781,0.6900092374320974,0.7037314933090126,0.7561658237841337,0.7201081169866201,0.7403800438738799,0.7603927191899243,0.8492767576911541,0.4009189818496842,0.0199430199430198,1.7705629197294773e-08,0.1711229946524063,0.581039755351682,0.6703840708957187,0.966920195163854,0.9886867942110902,0.0222132698733534,0.778901463594869,1.0,0.1333333333333334,0.0786516853932583,0.0758064516129032,0.4306358381502891,0.0240641711229946,0.3689222450873582,0.03602169596770715,0.02263413964019321,0.017386721237643378,0.14116967339572523,0.08121968272588083,0.11713595335647617,0.1173385827634236,0.10316981628089282,0.08600273546297563,False
1,1,12,1,0.2756379449837045,0.0952025490541298,0.5555555555555556,0.4692385375917643,0.0130406468046578,4.5650661949005244e-09,9.724049042684577e-09,0.0001503065797581,0.785886177681671,1.0,8.470329472543003e-20,0.5000000000000001,0.0586510263929619,0.2937175545871198,0.0002015275812585,0.0003428427498083,0.0005393502602778,0.0018370808387934,0.000181723432899,0.0008402275066927,0.0010771216399792,0.0044011658900205,0.6322858047015584,0.6588623932060325,0.6718501281947977,0.7219310052071599,0.713447424724569,0.7334860794339427,0.7533186420098124,0.8414136440472497,0.4050784395163761,0.0398860398860398,1.2163684794016302e-07,0.2433155080213903,0.6483180428134556,0.6882414825553667,0.9615672920681986,0.9916772943807954,0.0203576439928358,0.7966592429181332,1.0,0.1130434782608695,0.0823970037453183,0.0643870967741935,0.3959537572254336,0.0454545454545454,0.2219491271190455,0.004290402882713798,0.0039683466831309504,0.013632264479349171,0.10293989987263488,0.0557209326943049,0.0988798856918979,0.1438286083820996,0.14326536585502733,0.11076032039222641,False
1,1,13,1,0.1739200265995953,0.0361233420550265,0.6666666666666665,0.6821199135410766,0.0130406431057773,1.553651921060545e-09,7.530453675512545e-09,0.0003715665945093,0.8666283943735436,1.0,1.0164395367051604e-20,0.533678756476684,0.0909090909090909,0.218575474868381,9.628692957393472e-05,0.000158186672138,0.0002462288280852,0.0011925582375783,0.0001154347090884,0.0004897653939516,0.0006027553549185,0.003632181904081,0.6474248342871636,0.6748722533856447,0.6882260820893347,0.739504394388462,0.7272187663726187,0.7477649338822098,0.7680034244745488,0.8579523842595059,0.3300370606474602,0.0170940170940171,4.411534718590625e-08,0.2058823529411764,0.5535168195718654,0.6346574205722635,0.949387984744924,0.9862004989268756,0.0206139846371837,0.7975420862314909,1.0,0.1275362318840581,0.0561797752808988,0.1,0.3988439306358383,0.050802139037433,0.2051712867691562,0.0070944701306867,0.0033824050512308895,0.004648451142219431,0.007260249819828522,0.004937992804096228,0.016481095359112297,0.015789634761167872,0.02310036602768768,0.03094460866647615,False
1,1,14,1,0.1611215132269165,0.0290332233035428,0.4444444444444445,0.6489835911994959,0.0130406409576936,6.870852510479302e-09,7.542252952612085e-09,6.798394439560763e-05,0.776750351696623,1.0,1.6940658945086007e-20,0.4818652849740932,0.0322580645161291,0.4313705618053444,0.0007517907564901,0.0010294056467804,0.0014706539468106,0.0038445235004173,0.0007275715636414,0.0026920538604515,0.0029850089647275,0.0101633903537208,0.6346940704998252,0.6614318017765134,0.6745352211826187,0.7250520088722847,0.7156417397123346,0.7357839358961694,0.7557271668399289,0.8443848316849125,0.4976930943979559,0.0341880341880341,8.972757670008516e-08,0.2272727272727272,0.6391437308868502,0.6250785737035569,0.9460371808864184,0.9725492875686916,0.0204070426816711,0.7915275032941386,1.0,0.1391304347826087,0.093632958801498,0.0661290322580645,0.4104046242774567,0.0641711229946524,0.1746600492272929,0.0010505116643550754,0.00047316024719850654,0.006103945887056986,0.12107704973476757,0.05634400446130106,0.19017978817825237,0.23260035515213112,0.22264322920239848,0.24975523905215447,False
1,1,15,1,0.2123453539548503,0.052825749248013,0.5555555555555556,0.7931535612430656,0.0130406456312504,2.4259639305734646e-09,9.16453193280359e-09,0.000283201839159,0.9180114981084442,1.0,7.453889935837843e-20,0.5310880829015544,0.0234604105571848,0.5693118475727171,0.0001405385396366,0.0002210104264783,0.0002945562565829,0.0007274345331329,0.0001304064808862,0.0005366126442214,0.000561030913318,0.0017525950912665,0.631188161360245,0.6576870264884773,0.6706172541579778,0.7204035296243134,0.7109969148496988,0.7309296590863256,0.7506558422622986,0.8382378386837728,0.4200212138894049,0.0341880341880341,1.0661068136604658e-08,0.195187165775401,0.6055045871559633,0.678665256180301,0.963030968302416,0.9912785227429376,0.0194674833901412,0.8290861718804581,1.0,0.1130434782608695,0.1198501872659175,0.044147465437788,0.3786127167630059,0.0481283422459891,0.20429326554493,0.00021477458700478897,2.91998319433152e-11,3.4247646828803417e-07,0.0060086561303335445,0.004536561080999397,0.0161070282331768,0.015190611098668393,0.025090405863217424,0.03527408519265637,False
1,1,16,1,0.3602623422730409,0.1889164331753342,0.4444444444444445,0.6610162867135608,0.0130406444594895,2.8450239813036806e-09,7.242531193807249e-09,0.0001855475538144,0.8113924640486037,1.0,1.2536087619363645e-19,0.5414507772020726,0.0381231671554252,0.4318029796290666,0.0002567358045865,0.0003677107506235,0.0005020765643677,0.001146762809642,0.0002388840922903,0.0009164111042119,0.0009760564560565,0.0028261078833787,0.675995831684914,0.7051247717599697,0.7192245216729116,0.7728543336000742,0.7257352904512386,0.746229638814307,0.7664245491199624,0.8560843130911723,0.4569701371960161,0.0199430199430198,2.061563659385533e-08,0.2139037433155079,0.5932721712538226,0.6797538792678859,0.9672682708341652,0.990314176990824,0.0245606205394075,0.8177961311981731,1.0,0.1333333333333334,0.1441947565543071,0.0411193159735717,0.4161849710982661,0.1149732620320854,0.1066358028503739,0.0022237630680540534,0.006386743151539019,0.0050813774624817384,0.037506522018383594,0.050216632869662346,0.0443944538050824,0.05435933953199414,0.11569007949075404,0.1445668283565821,False
1,1,17,1,0.1808021512212833,0.0390807119197672,0.3333333333333333,0.6922512210864615,0.0130406486927054,1.2589790613950181e-08,8.111413449364913e-09,3.112406243895842e-05,0.8018803818954233,1.0,5.082197683525802e-20,0.5077720207253886,0.0439882697947213,0.3684734238093922,0.000106073068797,0.0001555083426329,0.000248472179442,0.0011064348428645,0.0001144304867568,0.0004458192141127,0.0005318257694461,0.0027362584699057,0.6221775565036786,0.6481411149661822,0.6608435413606677,0.7099709132431669,0.716042098622407,0.7361620817537433,0.7560501123525105,0.8444168519286833,0.3967677484544393,0.0370370370370369,2.2816663295742037e-08,0.229946524064171,0.7003058103975535,0.6437123070540864,0.944609914719894,0.9837794464331222,0.0163263846948922,0.7826659005752407,1.0,0.1217391304347826,0.0692883895131085,0.0799699924981245,0.4046242774566475,0.0641711229946524,0.1724649961667272,0.013732681842518137,0.01653804358740619,0.015802294879197903,0.025941672964488068,0.012000664469977971,0.03336602185282285,0.03671051572276494,0.054441255205019135,0.06655361834881679,False
1,1,18,1,0.2235590303243732,0.0743332593148386,0.5555555555555556,0.765466948342982,0.0130406471446315,7.331186502639486e-09,7.648240282726145e-09,6.353165366721031e-05,0.836850046830381,1.0,4.0657581468206416e-20,0.4352331606217615,0.0498533724340175,0.2913752913752914,0.0002275767763977,0.0003444573561896,0.0005748458191027,0.002372421305792,0.0001684988631512,0.0006464497855841,0.0008438364310088,0.0046363305858974,0.5853845343852538,0.609207149216379,0.6209993079079967,0.6672943975279368,0.6772670336117577,0.6959236587477132,0.7146339063966237,0.7979118230096439,0.4389537040777992,0.0455840455840455,2.1247895380481965e-07,0.2326203208556149,0.6085626911314985,0.6566799191519745,0.963026187462592,0.9898937999286348,0.0096116632587484,0.7880164134882613,1.0,0.110144927536232,0.0486891385767789,0.1024193548387096,0.3757225433526012,0.0748663101604277,0.1419924948553444,0.005241599848310525,0.0033959115968813748,0.0033006881577466347,0.02411901095860024,0.019206166202134597,0.04156474754190308,0.0420827872338449,0.05283217852569186,0.044238539278726265,False
1,1,19,1,0.2256805071514195,0.0622838449632834,0.5555555555555556,0.5756789617482477,0.0130406408848401,1.6510602640421926e-09,6.449356262836213e-09,0.0002971946469811,0.8269942377784822,1.0,4.743384504624082e-20,0.5699481865284974,0.0351906158357771,0.4776847866092717,0.0002021567105105,0.0003028671593136,0.0005585282248295,0.0024433091846585,0.0003713630136616,0.0013284591016579,0.0018845239448044,0.0107026758673899,0.6742975223497474,0.703326013900871,0.717404721427011,0.7711150187027529,0.7425874414186862,0.7637184271483243,0.7844626743178819,0.8767011638598451,0.4096887562806141,0.0142450142450142,1.3462047648439236e-07,0.2058823529411764,0.5871559633027523,0.6658391218556567,0.9568155116841544,0.9859294204728934,0.024022346991959,0.7925832643371862,1.0,0.1159420289855073,0.0543071161048688,0.096405529953917,0.4450867052023121,0.0775401069518716,0.1603922043336157,0.010505179234077565,0.009719103704134832,0.005569245830391545,0.05148002070794719,0.07083925633197312,0.1021974947621945,0.11752069307900029,0.18278763301789544,0.20987014917847469,False
1,2,0,1,0.2169153015213205,0.0550737903458387,0.6666666666666665,0.8396355204064682,0.013040940889696,1.4650800493733082e-08,7.648189865531105e-09,2.1322558357724236e-05,0.9392065382223423,1.0,1.0164395367051604e-20,0.4455958549222797,0.0498533724340177,0.2978615587311239,7.305732622914336e-05,0.0001104399889138,0.0001742129258252,0.0006996968284659,9.201298277811628e-05,0.0003764206508648,0.0004577683804731,0.0021286347977496,0.5945187078915902,0.6188573125024704,0.6308367906009076,0.6775352685133529,0.718637743240126,0.7388558054764531,0.7588227848440534,0.8475051497528318,0.32483757234474,0.0512820512820512,3.3388007271451176e-08,0.195187165775401,0.5932721712538226,0.6007137766654229,0.9244010338516848,0.9738955428928172,0.0115067652604956,0.8373921753982874,1.0,0.1130434782608695,0.0823970037453183,0.0643870967741935,0.3815028901734106,0.0133689839572191,0.453731113336488,0.0033424849355282223,0.002468318316594138,0.007384009630100474,0.005294680978652726,0.0025417700171270286,0.008881606150037686,0.007768989314148468,0.014808905063284543,0.008093304540557528,False
1,2,1,1,0.2362481009218446,0.0686361366653901,0.8888888888888888,0.8277133973226922,0.0130409307015717,1.4277926285831017e-08,6.8819477112788565e-09,1.822537227327949e-05,0.922158686287491,1.0,6.098637220230962e-20,0.5259067357512954,0.0586510263929619,0.3081314820445255,0.000146607304571,0.000246192861081,0.0004490738502579,0.0019463150657449,0.0001590335439847,0.000730586933923,0.0010651442875674,0.0054828828256115,0.6172756604718045,0.6429638979605209,0.6555679871282163,0.7044427589811447,0.7179534817315185,0.7381580349984039,0.7581361044335442,0.8469290629746903,0.3621217385656096,0.0284900284900284,3.601548417751831e-08,0.2326203208556149,0.6085626911314985,0.6258617230844545,0.9490521913930988,0.9822464867364152,0.0063971295931859,0.8335562079913993,1.0,0.1391304347826087,0.0505617977528089,0.1167155425219941,0.4364161849710984,0.0481283422459893,0.2317314288020013,0.0013195273140809473,0.002843691993099294,0.0022799709884676073,0.020150006398048002,0.008654859157791218,0.020753425926878084,0.020751272935745333,0.040118475518590775,0.06923540600657066,False
1,2,2,1,0.1983322808009602,0.0495312138592996,0.5555555555555556,0.8708149388949479,0.0130409369782872,2.0758359675719973e-08,9.571145768536194e-09,1.613522306544254e-05,0.922994369364463,1.0,1.2536087619363645e-19,0.5129533678756478,0.0967741935483871,0.1992702949224688,0.000577225315335,0.0007787853583427,0.0011486767482807,0.0035317695669146,0.0007142517591081,0.0025403804980332,0.0028533193647988,0.0100776269052289,0.5832450651928072,0.6069582916559773,0.6187347539328033,0.6650144151134127,0.7131966018013662,0.7332381883115093,0.7531074482398266,0.8414546956726754,0.4550059180490088,0.0569800569800569,6.963186586041747e-08,0.2433155080213903,0.6085626911314985,0.6622783983505645,0.9573168997926376,0.9885641253453104,0.0377552303040299,0.8342417277799277,1.0,0.1130434782608695,0.0842696629213482,0.0629981024667931,0.3843930635838151,0.050802139037433,0.1985861275874591,0.003080721473860288,0.0018838732300689794,0.00313199926664911,0.06091092005981722,0.036525475640608575,0.14437762230178652,0.1578670322065787,0.2375683871549002,0.2435014034444797,False
1,2,3,1,0.2810216048918652,0.1017886380598104,0.6666666666666665,0.7186049485415158,0.0130409352700068,7.672339747389088e-09,1.0003203725998636e-08,8.380287826653713e-05,0.944243098014226,1.0,1.727947212398773e-19,0.466321243523316,0.0322580645161291,0.4183980270936793,8.881380979120617e-05,0.0001270709300484,0.000178394066055,0.000566885225428,8.923961675179046e-05,0.000343034497766,0.0003714166678219,0.0014032835529916,0.5944788888776764,0.6188149730160359,0.6307896213743119,0.6774451413888789,0.7062883444705194,0.7260358167773556,0.745610863478809,0.8325304354632851,0.4090986743716759,0.0598290598290598,1.520627373369628e-08,0.2219251336898395,0.5871559633027523,0.645601633435051,0.9189711829255244,0.972639730436354,0.0349323257732891,0.8309550163647808,1.0,0.110144927536232,0.0955056179775281,0.0546689303904923,0.3959537572254336,0.0454545454545454,0.2219491271190455,0.006081223819896721,0.007420660035177507,0.010968769882013495,0.01452195999511655,0.0028147259101650754,0.016047418840768043,0.012905884200190842,0.045713345533611977,0.02435205159683261,False
