evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
136 257926.4139643241 0.0000000000 1.0000000000 1.6435073100 9.0000000000 6.2126199556 0.9820160303 5.3862021142 -0.0585139167 5.0953308360 -0.0753968036 29.0111732152 -1125.1557947204 24.1821638508 6.1581794983 1.772434 0.478319 4.152002 -0.551127 -3.740117 0.471792 -2.258333 -0.907018 0.897906 1.514520 0.210918 -4.450765 0.906633 5.000000 -2.486378 -3.807253 0.393539 1.981965 1.011521 -0.815755 -1.152952 5.000000 1.849270 -0.154885 -4.109850 -4.340586 0.801112 -0.547899 -3.801513 -3.387051 0.935379 0.854398 -2.085753 1.514437 1.835435 -1.369131 -1.826458 -1.722292 4.401353 -0.854586
171 242749.8279537941 0.0000000000 1.0000000000 1.5428902458 11.0000000000 6.1857364561 0.9777040487 4.4807299242 -0.0083434194 4.0958144113 -0.0247527271 20.0769406540 -1133.3781620320 26.2233717145 6.6809538988 2.187921 -1.630109 2.643322 -0.200787 -4.602906 -1.879740 -1.386586 -1.023763 3.652364 -0.519401 -0.304761 -3.003432 5.000000 1.100295 0.538026 -2.373282 2.324837 0.977948 0.879454 -2.042765 3.073315 3.276894 1.027997 2.817114 -2.141245 -3.162935 1.697114 -0.133868 -1.826253 -3.640795 -1.510932 -0.309138 -0.014859 0.317304 2.627167 -2.036210 -2.493379 -2.689621 4.895109 0.942558
172 182053.1727650467 0.0000000000 1.0000000000 1.5428902458 11.0000000000 6.1857364561 0.9777040487 4.4807299242 -0.0083434194 4.0958144113 -0.0247527271 20.0769406540 -1133.3781620320 26.2233717145 6.6809538988 1.792555 0.588160 1.378145 1.499571 -1.459168 -0.390054 -1.749274 -0.733384 0.695045 0.332714 -2.758302 -2.776265 2.401949 1.418452 0.246363 -5.000000 1.997760 3.167405 -0.318447 -1.169449 0.493009 2.586909 0.302404 -1.786313 -0.884556 -2.741458 -2.287135 -2.048488 -3.427105 -3.209433 -1.187868 -0.788783 -0.955267 2.024345 -0.145633 -2.211132 -0.270354 -3.793299 3.725252 -0.326819
185 138690.6060107547 0.0000000000 1.0000000000 1.4923804636 12.0000000000 6.1705601756 0.9752770205 4.4915062002 -0.1135823746 4.1738530165 -0.1101526726 20.1736279467 -1058.7236913188 24.1061455493 6.1045549890 2.954826 -2.303904 3.120783 1.558285 -0.838319 0.106876 -0.735073 -2.357548 2.390067 -0.137758 -2.543814 -4.846238 2.204033 -1.940905 0.952119 -5.000000 0.419445 1.761309 -0.546473 -1.118117 -0.983754 5.000000 0.177510 0.841146 -4.039791 -4.440608 -1.688665 -1.548402 -4.293112 -4.270600 0.958811 -2.043960 0.274445 1.720486 3.160640 -3.901113 -1.329029 -4.200481 0.541746 -1.284206
206 129535.0127104483 0.0000000000 1.0000000000 1.4612390792 13.0000000000 6.1572968062 0.9731434376 5.1488097665 -0.1602651724 4.7303101407 -0.1505557519 26.5102420119 -1066.7231336687 25.0308654685 6.3637071773 3.020360 -2.465353 4.313548 1.957481 0.650009 -3.866854 1.643138 -2.670837 2.751037 1.089525 -3.562594 -5.000000 2.494105 1.605021 -0.982141 -4.660734 0.449950 1.433805 -1.668446 -1.466881 2.213095 3.643342 -1.762568 -1.868631 -1.133630 -3.827022 -1.883788 -2.873225 -5.000000 -3.833534 1.029409 -2.113346 0.007541 3.640311 3.140424 -3.118608 -0.048509 -3.530899 2.182105 -1.371570
218 121464.0793174804 0.0000000000 1.0000000000 1.4208365100 14.0000000000 6.1439620381 0.9710076190 4.7742101988 -0.0939036160 4.5271861468 -0.0998291858 22.7930830226 -1013.0947784642 23.5756518136 6.0210834850 4.517812 -2.883289 4.827150 4.674091 0.739899 -1.886280 -1.118437 0.082173 1.860905 -0.175096 -3.590908 -2.636513 3.682954 -1.618946 0.691274 -5.000000 3.649539 4.047850 0.283580 -0.556378 0.372176 3.749509 -1.132565 -2.209357 -3.288594 -4.540528 -2.367657 -3.633375 -5.000000 -4.303958 1.211448 -3.602354 -1.474687 2.121005 4.250207 -4.398146 -1.485758 -5.000000 3.054405 0.395274
231 92580.6586436620 0.0000000000 1.0000000000 1.4040937250 15.0000000000 6.1317970830 0.9690295389 5.6464239772 -0.0680825317 5.2862933789 -0.0827325998 31.8821037305 -1026.6942629344 24.4446753454 6.2312692993 3.782978 -1.349381 3.929165 2.297397 -1.213263 -2.061096 1.074965 0.407113 1.728945 0.012870 -2.997680 -4.372396 1.542078 -1.044898 1.121227 -4.806227 0.722757 3.865572 -1.545227 -3.284237 1.644978 1.338073 -3.083800 0.821542 -3.633741 -3.424064 -1.136730 -4.825137 -2.802443 -4.192469 -1.476412 -3.816955 -1.867870 5.000000 2.542477 -4.543292 -2.321508 -5.000000 3.968292 1.852026
250 89623.2103726011 0.0000000000 1.0000000000 1.3978283587 16.0000000000 6.1204864360 0.9671862346 6.0442107007 -0.1091655570 5.6713759869 -0.1165089701 36.5324829948 -1013.8807710061 24.1455228874 6.1550228516 4.389351 -1.275920 3.467082 3.760114 -2.575101 -2.772655 -0.726811 -0.899001 1.225226 0.554414 -4.418515 -4.119959 2.608977 -2.756252 0.395884 -4.287123 2.146588 3.327056 -0.601541 -1.474793 3.576718 3.589569 -1.147098 -2.385416 -3.666833 -4.121729 -1.409906 -5.000000 -2.537995 -5.000000 -0.603743 -1.989679 -3.615538 3.820396 5.000000 -3.581157 -3.110454 -5.000000 3.826363 -0.671141
261 62376.8653893728 0.0000000000 1.0000000000 1.3794768412 17.0000000000 6.1082700466 0.9652088987 5.5730371741 -0.1920230149 5.4252567518 -0.1841471734 31.0587433436 -1000.0961534786 23.9475278990 6.1007628540 3.254064 -1.499891 4.674115 2.718094 -1.882973 -3.457863 -1.897863 -3.589631 1.153501 1.187900 -3.435973 -4.529708 3.774174 -2.905016 0.738544 -3.847636 2.325671 5.000000 0.779678 -4.182512 -1.021607 1.861388 -2.787267 -0.373135 -3.841714 -4.306576 -1.790917 -2.935406 -4.504951 -5.000000 0.388514 -1.152944 -0.431235 4.219273 3.970586 -4.511752 -1.524647 -5.000000 2.275792 -0.954895
328 31526.7920025525 0.0000000000 1.0000000000 1.2984188703 21.0000000000 6.0594802058 0.9572937102 5.3849091862 0.0300336612 5.1746657499 -0.0125836132 28.9972469432 -956.1692471502 23.9519660516 6.0643543448 5.000000 -2.474541 5.000000 4.676450 -0.068537 -1.965041 -0.939785 -1.120289 4.009541 -0.270169 0.656411 -2.532336 5.000000 -3.464915 1.900359 -5.000000 1.595405 4.260447 -1.178999 -5.000000 1.151629 2.407754 -2.556210 -2.032854 -4.427918 -4.992886 -3.081953 -5.000000 -4.566372 -4.926093 -1.260962 -2.946316 -4.069115 3.577709 5.000000 -5.000000 -1.129270 -2.104649 2.734643 -1.857921
373 26284.0152966205 0.0000000000 1.0000000000 1.2303387503 24.0000000000 6.0208468954 0.9510180673 5.2002363629 0.0298544031 4.9545378356 0.0032716338 27.0424582302 -893.5454451395 22.8685258545 5.8159225268 4.405083 0.020323 4.191718 4.056285 1.840973 -2.297648 -0.407390 -3.576895 4.705767 -1.729391 0.850464 -3.149229 5.000000 -2.545107 0.296325 -5.000000 3.044587 4.857257 0.051816 -3.650411 1.655132 0.608489 -1.947389 -1.025549 -3.435726 -5.000000 -3.093786 -3.174356 -4.250576 -4.529393 -0.048763 -1.057179 -3.803292 4.407463 5.000000 -3.499076 -2.468025 -2.314131 3.441399 -1.126303
383 23895.6694900693 0.0000000000 1.0000000000 1.1975269221 25.0000000000 6.0093128178 0.9491684021 4.8285288412 0.1008592258 4.5014138350 0.0640290624 23.3146907705 -871.0506613499 22.6617800535 5.7605762801 3.930267 -1.329314 4.478883 3.486742 -0.292134 -1.688525 -3.131491 -2.765397 4.625329 -0.093622 2.074554 -2.218132 3.907039 -4.594584 -1.497689 -5.000000 2.126351 5.000000 0.808084 -4.342090 1.840151 2.070391 -1.710788 -0.043730 -3.714459 -5.000000 -3.083529 -3.520246 -5.000000 -5.000000 2.745759 0.412016 -4.575152 5.000000 5.000000 -2.849557 -1.817568 -3.647671 2.206814 -2.185820
419 21976.5775460943 0.0000000000 1.0000000000 1.1515083165 27.0000000000 5.9859617965 0.9453689785 4.8760363734 -0.1684180699 4.6089912672 -0.1511197165 23.7757307147 -856.8159342097 23.2048313169 5.8845446814 4.296476 -1.725331 4.683831 4.542456 0.974341 -2.058908 1.314943 -3.032725 3.508671 1.122997 1.673321 -2.840004 4.226488 -3.297098 0.591049 -3.677348 -0.877073 4.005878 0.244392 -3.223676 0.377458 0.954618 -1.733993 -1.094357 -3.017385 -5.000000 -1.946153 -3.541881 -4.537814 -4.301801 3.065305 -0.558043 -3.795046 3.003483 4.525787 -3.482834 -2.630000 -4.214357 2.513617 -0.086850
425 16227.0997333926 0.0000000000 1.0000000000 1.1155769704 28.0000000000 5.9723599916 0.9431995679 4.5768692297 -0.1081244333 4.2059496098 -0.1061667890 20.9477319462 -850.3582480764 23.8910999691 6.0907967354 5.000000 -0.775118 5.000000 3.435189 -0.112038 -2.159580 -1.035012 -1.875676 3.354631 -1.306903 1.482139 -3.164856 2.957039 -4.280516 -2.294144 -3.641332 2.229706 4.288434 0.467624 -3.913247 1.144844 1.006552 -2.103399 0.715283 -5.000000 -5.000000 -2.317629 -4.593849 -3.914852 -5.000000 3.318893 1.262772 -5.000000 1.776139 2.441528 -4.057930 -2.338137 -5.000000 3.203384 -0.179226
429 8555.0634409885 0.0000000000 1.0000000000 1.1155769704 28.0000000000 5.9723599916 0.9431995679 4.5768692297 -0.1081244333 4.2059496098 -0.1061667890 20.9477319462 -850.3582480764 23.8910999691 6.0907967354 4.667471 -1.020132 5.000000 3.229269 0.003930 -1.176665 0.101380 -4.885369 2.948372 -2.054513 0.927237 -3.459958 3.642256 -3.958669 -1.474031 -5.000000 0.518295 4.284993 0.187550 -5.000000 0.819065 -0.180764 -0.869154 -0.764144 -5.000000 -5.000000 -1.720475 -3.780254 -4.220749 -3.909395 0.384643 -0.958619 -5.000000 1.874862 4.600521 -3.337080 -1.708300 -3.589309 5.000000 -1.265916
492 6759.2780696781 0.0000000000 1.0000000000 0.9884753522 32.0000000000 5.9250888670 0.9355645856 4.4678060649 -0.0385638643 4.2088578192 -0.0641628123 19.9612910332 -809.2548617362 25.4469473615 6.4639672443 4.515713 -1.555493 4.399441 3.571026 -1.463771 -2.825048 -1.010515 -3.553754 3.178356 -0.600675 2.231707 -3.609162 2.552380 -2.291918 -2.140305 -4.453478 2.604760 3.755594 -0.587718 -3.524071 2.753119 2.209369 -2.572819 -0.962164 -4.868335 -4.662448 -2.871194 -2.489083 -4.904821 -4.941054 0.479672 0.715297 -3.578942 2.557416 4.088651 -4.644248 -2.801805 -5.000000 5.000000 -0.421654
498 6454.9482735454 0.0000000000 1.0000000000 0.9567562941 33.0000000000 5.9121762403 0.9334816303 4.5276101951 -0.1109437017 4.1509317433 -0.1206174792 20.4992540786 -751.7302460246 24.0184157247 6.0657588026 4.394427 -1.298142 4.380087 4.274640 -1.599247 -1.851981 -1.785661 -3.383375 4.495307 -2.004645 4.097488 -4.434979 2.396696 -3.541430 -2.279687 -5.000000 0.235108 3.633954 0.525817 -2.573766 -0.276151 0.950976 -1.862974 1.237031 -3.999405 -4.873039 -2.973913 -3.459965 -5.000000 -4.537249 1.466616 1.254787 -4.407033 1.592033 4.992161 -3.988815 -3.978847 -4.858279 4.625419 -0.306196
522 3256.4100038110 0.0000000000 1.0000000000 0.9302957978 34.0000000000 5.9012958663 0.9317167396 4.7738257102 -0.0049408102 4.3838745844 -0.0344724292 22.7894119110 -741.8417409384 24.3782034998 6.2113097767 4.253495 -1.954227 4.420632 5.000000 -1.755480 -2.691394 -3.056560 -2.959974 3.779948 0.323037 2.637136 -3.583224 3.229815 -3.281397 -1.318147 -5.000000 1.044537 2.301451 -0.207193 -3.133550 1.087877 2.423643 -1.714898 0.281950 -3.427906 -4.657916 -2.848105 -3.467405 -4.167819 -4.374573 0.912642 0.247217 -2.543729 2.102763 4.555641 -4.354721 -2.755763 -4.834584 5.000000 -0.351053
523 1216.3711313592 0.0000000000 1.0000000000 0.9302957978 34.0000000000 5.9012958663 0.9317167396 4.7738257102 -0.0049408102 4.3838745844 -0.0344724292 22.7894119110 -741.8417409384 24.3782034998 6.2113097767 5.000000 -2.121899 3.845173 4.283339 -1.179266 -2.531550 -1.164220 -3.553369 3.952877 -0.492613 2.831937 -3.617387 3.608916 -2.209023 -2.992541 -5.000000 1.920792 3.143751 -0.907262 -3.736286 1.405140 0.934006 -3.065148 1.297745 -5.000000 -4.457014 -2.905721 -2.947934 -5.000000 -2.748332 1.449806 -0.322016 -4.554965 2.538196 4.953902 -2.218030 -2.722335 -5.000000 5.000000 -2.192552
541 608.8064399464 0.0000000000 1.0000000000 0.8568578155 36.0000000000 5.8756565288 0.9276093583 4.0367053239 -0.0936222840 3.8588280872 -0.0994099329 16.2949898720 -701.0970134874 24.8813693294 6.3565640871 5.000000 -2.127754 4.233926 3.945084 -1.166412 -2.794980 -1.676180 -3.452728 4.085638 -1.040104 2.252227 -3.620801 3.718396 -2.064672 -2.112681 -5.000000 1.638888 3.648407 -0.704436 -4.431340 1.154548 1.668065 -2.639993 0.460751 -4.641784 -4.286421 -2.768926 -4.314845 -4.772492 -3.448270 2.737878 0.183722 -4.048731 3.973969 5.000000 -4.434034 -2.972597 -3.394290 4.716361 -0.214351
559 456.1711874797 0.0000000000 1.0000000000 0.8149931577 37.0000000000 5.8637340955 0.9256929608 3.5857694692 -0.0607030261 3.4110916596 -0.0747228326 12.8577426861 -671.8573466184 25.0714820350 6.3511351028 5.000000 -3.147601 3.726657 3.522083 -1.144897 -2.523719 -1.951818 -3.467043 3.720173 -1.375524 1.137661 -2.369704 3.226875 -2.268597 -1.057112 -5.000000 2.050315 3.646499 0.416091 -3.867658 1.172323 0.873781 -1.429052 -0.064464 -3.594661 -4.172992 -2.751414 -4.948241 -4.493187 -3.127481 2.536027 1.365258 -2.849439 3.509601 4.500941 -3.252378 -1.881646 -2.595836 4.415948 0.020542
574 446.0237107907 0.0000000000 1.0000000000 0.7802976906 38.0000000000 5.8499917515 0.9234860282 3.9407965058 0.1855162973 3.2497724375 0.1238039351 15.5298770999 -647.7916809941 25.1503039240 6.4180037336 4.639136 -2.672831 4.702005 3.765016 -1.800543 -1.244044 -1.695068 -3.352191 2.645346 -1.143473 1.402409 -2.985218 2.959231 -1.968442 -1.714149 -5.000000 1.551436 2.028173 0.961985 -4.489967 0.995383 0.882350 -1.564359 1.156439 -2.864648 -3.936480 -1.752297 -4.652719 -5.000000 -3.323133 2.948325 -0.286252 -3.001225 3.820434 4.663308 -3.701383 -1.813380 -2.889175 3.870298 -0.380711
852 426.7747167618 0.0000000000 1.0000000000 0.5394255591 56.0000000000 5.6467915900 0.8907601558 5.0934600677 0.1136992559 4.4253437438 0.0989876608 25.9433354609 -383.4085289423 24.7542958711 6.3136556675 3.792121 -3.947566 5.000000 4.945634 -3.707475 -1.072147 -3.197829 -2.736104 2.877239 -1.271205 0.831519 -2.395109 2.481174 -2.044959 -2.662379 -4.288984 1.575843 3.048614 -1.999976 -3.900588 0.440573 2.755302 0.234426 1.207376 -2.716051 -3.922036 -1.988307 -3.782132 -4.857834 -4.295952 3.930767 1.213810 -3.583305 3.288306 5.000000 -2.797035 -2.391709 -3.577363 3.593822 -1.824354
901 414.6597008571 0.0000000000 1.0000000000 0.4839273569 60.0000000000 5.6012262199 0.8833982946 4.6644504237 -0.1039848716 3.8635561755 -0.0601348879 21.7570977548 -334.4364902890 25.7833522579 6.6110892977 4.095305 -3.429802 5.000000 4.535911 -2.422097 -2.243628 -2.727335 -2.744603 2.974644 -1.602635 1.160706 -1.802694 2.977129 -2.362713 -2.164279 -3.821310 1.065716 2.733055 -1.063125 -3.275840 0.516758 1.855657 -0.361142 0.978863 -2.461225 -3.791471 -2.304383 -3.124123 -5.000000 -4.658642 3.758715 0.630759 -2.709765 3.140429 5.000000 -2.906980 -1.248380 -3.918712 3.697841 -2.139118
917 409.2070117998 0.0000000000 1.0000000000 0.4667875543 61.0000000000 5.5903498602 0.8816510259 4.3419306579 -0.0767322701 3.6386314832 -0.0416662570 18.8523618383 -298.6137337579 25.2584654209 6.4496279132 2.927413 -2.969051 4.324147 4.226322 -3.208336 -2.484529 -3.197224 -2.512776 2.240048 -1.986982 1.015396 -2.473750 1.978191 -2.708447 -1.776650 -3.855378 1.749139 2.408788 -1.432386 -3.535045 0.652492 1.644423 -0.973296 1.377232 -2.293787 -3.294560 -1.770808 -3.013169 -4.263794 -4.393117 3.692378 0.527856 -2.568408 3.060991 4.405181 -3.044395 -0.364572 -4.026225 3.408631 -1.740488
976 406.4453164352 0.0000000000 1.0000000000 0.4414059475 65.0000000000 5.5464579356 0.8745528125 5.4195641775 -0.0191753782 4.5591252371 -0.0181287085 29.3716758742 -270.1465953302 25.8877602760 6.5779277707 4.759242 -3.435618 4.661287 3.989540 -2.284067 -1.867025 -2.784153 -1.932739 2.425674 -0.911511 1.320155 -1.144456 2.341232 -3.425229 -1.597325 -3.871500 0.934901 2.444255 -1.686777 -3.586713 1.499783 1.767233 -0.254017 1.178030 -2.854225 -3.978935 -2.451002 -2.552761 -4.100398 -3.285814 2.881229 0.669412 -2.688974 3.268498 4.584509 -3.858763 -1.510250 -4.134739 3.325962 -1.841741
1000 399.6185476821 0.0000000000 1.0000000000 0.4381597261 66.0000000000 5.5370171258 0.8730055373 5.8874326105 0.0032951910 4.8162248296 -0.0003505542 34.6618627429 -285.0423732298 26.5590258868 6.7832557227 3.787113 -3.575082 4.173009 3.692101 -2.703001 -2.417306 -2.975141 -2.339356 1.850638 -1.852201 1.125314 -1.442194 2.451425 -4.592138 -1.924185 -3.917023 1.666486 2.536337 -1.233000 -4.456167 2.214306 2.378254 -0.184125 0.866791 -1.979520 -3.969539 -2.203333 -3.218528 -3.912832 -3.154631 3.382398 0.578614 -2.717035 2.945422 3.873541 -3.931539 -2.031936 -3.406161 3.723270 -1.977862
