evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
46 229011427.6899225712 0.0000000000 1.0000000000 1.7599991126 3.0000000000 6.2836549264 0.9934682803 4.5625012471 0.1077900431 4.0072485764 0.0934263911 20.8164176301 -1208.4132216065 25.4753951532 6.5033365244 -0.650443 4.583175 2.499531 -2.212689 2.337748 -3.827407 1.190526 1.673568 2.856186 0.173941 -4.289150 2.852517 0.521554 4.039440 1.571833 -0.994347 1.653735 0.302354 3.367339 0.118499 0.285670 -0.905672 -2.377076 -1.156155 -2.457514 -1.007048 -1.638323 -1.496559 1.936106 5.000000 -2.053985 2.221547 -3.084551 -1.687033 -4.224107 2.029993 0.067598 -2.568453 -1.672597 4.227708
47 199630794.7484741211 0.0000000000 1.0000000000 1.7599991126 3.0000000000 6.2836549264 0.9934682803 4.5625012471 0.1077900431 4.0072485764 0.0934263911 20.8164176301 -1208.4132216065 25.4753951532 6.5033365244 -1.811297 2.493556 3.387086 -1.231554 1.026728 -2.487102 0.642046 -0.103300 -1.286669 -0.294587 -2.624301 -0.110456 2.016651 3.817636 1.648174 2.053394 3.902841 -0.727019 1.269907 -0.747585 -2.071842 0.580596 -2.248438 -0.280390 -0.545387 -0.476329 -1.045491 -0.633902 0.530279 4.852204 -0.446979 1.369993 -0.656075 -0.318466 0.235278 -0.572394 -1.211572 -1.236400 0.867267 3.291829
58 177868001.6015307605 0.0000000000 1.0000000000 1.7599991126 3.0000000000 6.2836549264 0.9934682803 4.5625012471 0.1077900431 4.0072485764 0.0934263911 20.8164176301 -1208.4132216065 25.4753951532 6.5033365244 -2.548461 2.548512 3.313582 -0.811839 3.205838 -3.010996 4.022881 -1.264455 1.363960 -1.561178 -3.466469 3.112558 3.640745 2.876348 1.888517 0.091047 2.065686 0.621113 0.627434 -2.061565 1.277929 1.091259 -1.084329 1.001068 0.142744 -2.906105 -4.364976 0.688008 0.510602 0.877208 -1.508140 2.738159 -3.137575 -1.289157 2.304337 2.585921 0.419980 -3.350547 -0.275202 1.762640
79 162402750.6289024353 0.0000000000 1.0000000000 1.6998131986 5.0000000000 6.2577892651 0.9893209902 5.2428918746 0.1034572220 4.7498383075 0.0967442701 27.4879152091 -1139.1389306417 23.6229443541 6.0406377012 -3.327774 0.801537 3.235967 -1.464518 1.082500 -4.346988 1.921301 1.528489 1.511946 -0.287013 -3.591006 1.037804 1.699635 3.397756 1.214720 0.021424 3.079966 2.413190 2.090604 -3.903912 1.440767 1.714427 -3.551892 1.110857 0.113888 -5.000000 -3.235549 1.794104 -1.983494 1.359427 -0.148949 1.293823 1.012680 0.172150 2.470413 2.523966 -1.214327 -1.330958 0.063935 2.516056
85 160843349.2779557705 0.0000000000 1.0000000000 1.6998131986 5.0000000000 6.2577892651 0.9893209902 5.2428918746 0.1034572220 4.7498383075 0.0967442701 27.4879152091 -1139.1389306417 23.6229443541 6.0406377012 -4.305281 1.000900 0.092062 -1.550653 2.589543 -5.000000 0.235728 2.399696 -1.243662 -0.860927 -3.482889 1.629306 3.804829 0.333860 1.887701 -0.004084 1.844421 1.550998 1.061615 -4.104117 1.262665 -1.181405 -4.854656 -1.147096 -1.105206 -1.895753 1.168515 -1.200171 -1.516447 3.580648 3.327438 3.532606 -0.217961 -1.250913 1.070570 4.583092 -1.109947 -1.807634 0.090155 1.577040
96 158394426.8032097816 0.0000000000 1.0000000000 1.6672617671 6.0000000000 6.2436944519 0.9870645824 5.2432224733 -0.0061755162 4.7916420188 0.0079170638 27.4913819047 -1163.8535151016 25.2323196247 6.4130909345 -2.607854 3.441373 -0.174484 -5.000000 2.539818 -5.000000 -0.289059 0.342380 0.264766 -2.150809 -3.738860 0.585017 2.196679 1.638517 5.000000 -0.555307 3.408239 2.312921 2.702980 -2.872415 0.848263 -1.345949 -5.000000 -2.193047 0.865989 -5.000000 -1.170645 0.240470 0.542247 1.904862 -1.871971 2.564780 0.765882 0.629989 2.692695 3.385521 -0.250155 1.525272 -0.095206 3.954607
106 144768095.1677045524 0.0000000000 1.0000000000 1.6593806246 7.0000000000 6.2313791937 0.9850703041 6.0298757742 0.0605524785 5.5773335317 0.0635929294 36.3594018526 -1157.2896500885 25.1193747819 6.3452812236 -1.065644 3.935480 1.714131 -4.003665 1.943042 -5.000000 -1.291043 1.727407 1.756125 -1.717310 -3.004934 1.806375 2.238940 1.870614 1.007380 1.164379 2.872459 -0.731493 3.263600 -3.336579 0.731635 1.243682 -5.000000 -1.582382 -0.055975 -3.510266 -3.997260 2.582733 0.390511 0.805979 -1.800027 0.549770 -1.429954 -1.400582 -0.364858 3.209894 -1.013851 1.144652 -1.303830 4.132790
122 144454202.7417986095 0.0000000000 1.0000000000 1.6214811918 8.0000000000 6.2187389286 0.9830385441 5.0401332652 -0.0456504975 4.7738789948 -0.0229961408 25.4029433313 -1145.7946775098 25.3120040204 6.4507340963 -1.907925 3.796671 1.137195 -5.000000 3.396887 -5.000000 -1.020702 1.239117 0.036051 0.163255 -5.000000 1.095627 1.114764 2.979632 1.956830 -0.905877 1.390446 0.910371 1.864663 -3.669551 -0.719213 -0.134747 -5.000000 0.336260 -0.645412 0.153498 -4.279303 2.590573 0.890662 1.211679 3.216218 2.700178 -0.603749 2.085311 2.725161 2.071613 1.207297 -0.495021 -0.062815 2.490020
141 137358926.6987486482 0.0000000000 1.0000000000 1.5747360904 9.0000000000 6.2048184697 0.9808036071 4.7088217902 -0.0424476055 4.5333905732 -0.0224602542 22.1730026519 -1109.0516972521 24.6381849463 6.2542165948 -0.506845 3.860027 -1.541987 -3.785976 2.534655 -5.000000 -1.978272 3.419339 1.369925 1.454980 -4.027957 2.719816 4.001023 1.192093 1.883845 -0.846269 1.827119 0.931817 1.277615 -1.805313 0.422678 -1.890488 -3.873785 -1.675559 0.179651 -1.253253 -5.000000 2.415615 -0.060421 2.323832 1.533177 1.173270 -1.298169 -1.605094 2.101120 4.515257 1.526425 1.357021 1.047794 4.459707
167 132672321.9266674668 0.0000000000 1.0000000000 1.4889714703 11.0000000000 6.1776853867 0.9764541748 4.8086545167 -0.1196622434 4.4686570603 -0.0878194909 23.1231582606 -1096.2130450498 25.6691177431 6.5395232638 0.228228 0.876399 2.804813 -3.657574 2.331286 -4.027045 0.249973 0.067703 2.100572 -0.921598 -2.057923 2.270290 4.616312 0.961593 1.226909 -0.859866 -1.971972 -0.739974 0.134704 -1.477943 2.554045 -1.290851 -3.391504 -1.639240 1.870220 1.516744 -3.054847 0.034191 -0.822648 3.339256 3.027506 0.521461 -1.816059 1.128713 2.563195 2.781082 -0.504100 -2.061629 -0.541619 2.033942
173 128569783.1815754324 0.0000000000 1.0000000000 1.4889714703 11.0000000000 6.1776853867 0.9764541748 4.8086545167 -0.1196622434 4.4686570603 -0.0878194909 23.1231582606 -1096.2130450498 25.6691177431 6.5395232638 -2.854482 3.439132 -1.436183 -4.430095 3.455258 -4.147591 -0.018492 0.386690 1.453456 0.137020 -1.735692 2.630166 3.222922 3.402379 2.769034 -2.074048 -1.503866 0.688865 0.686993 -1.973982 1.180536 0.152536 -4.364913 -2.317088 -1.106717 -1.282799 -1.102495 2.893554 -0.101824 2.681520 -0.516754 0.782637 -1.299010 -0.549992 1.883430 4.882037 -0.139466 1.748082 -2.136554 2.994651
192 116376047.9700311124 0.0000000000 1.0000000000 1.4364680118 12.0000000000 6.1637807554 0.9742290286 4.3506772385 0.0350534822 4.0590513267 0.0319926792 18.9283924335 -1028.7734734130 23.8212496611 6.0629619449 -0.820299 2.580552 0.275152 -2.117625 2.057616 -4.775877 -2.291012 1.163935 2.587100 0.152491 -0.150295 2.277592 2.933464 1.122811 1.223476 -3.210556 -0.457133 0.291558 0.424880 -2.804052 2.015288 -0.126477 -4.420441 0.166892 -0.077783 0.886024 -3.880956 3.896118 -0.464339 1.564954 1.530418 0.795170 -1.806380 -1.584292 0.544890 3.586127 -0.411509 -1.152213 -2.236221 2.008106
194 116253198.0045657009 0.0000000000 1.0000000000 1.4364680118 12.0000000000 6.1637807554 0.9742290286 4.3506772385 0.0350534822 4.0590513267 0.0319926792 18.9283924335 -1028.7734734130 23.8212496611 6.0629619449 -3.141227 2.582420 0.541746 -4.281775 3.199544 -3.567686 2.137612 1.699344 1.749789 -1.307516 -1.352841 3.792417 2.778888 3.052216 5.000000 -0.002826 -0.238783 0.791362 -1.338485 -1.454895 -0.132341 -0.364234 -5.000000 -0.659841 1.842462 1.119821 -2.909002 1.068937 -2.536244 3.188420 -0.389839 -0.520474 -1.151145 0.516370 2.100205 5.000000 -2.181861 -0.195085 -0.049414 2.213019
206 98610931.4414189011 0.0000000000 1.0000000000 1.3895624719 13.0000000000 6.1500338658 0.9720161579 4.4961712421 0.0132063029 4.1641631664 0.0157487982 20.2155558385 -1047.8759214837 25.5128492950 6.4752536044 -2.019105 4.919527 2.145331 -2.794581 1.972690 -0.941476 0.485290 0.440896 2.601146 1.391798 -0.517024 3.400475 3.116223 0.592776 3.478820 -0.286297 -1.173795 0.619456 -1.313131 -3.148542 -1.310944 -2.282760 -5.000000 -0.854447 1.656664 -0.478544 -3.535769 -0.494225 -1.781493 2.446458 -0.402834 -0.749417 -1.276580 0.639716 1.839846 4.655165 -2.357726 -0.428213 -0.067376 0.597162
239 95594792.3225993216 0.0000000000 1.0000000000 1.3230496006 15.0000000000 6.1237582749 0.9678118360 5.2129242502 0.0926470837 4.5607799919 0.0820873112 27.1745792388 -993.2277180441 24.6380755497 6.2704347019 0.441531 3.880038 0.889819 -3.059658 2.812176 -3.329098 1.299714 -0.625223 1.409975 -0.041531 -2.029853 2.343025 5.000000 -1.514838 2.616733 -0.183687 -0.151935 0.412811 0.861611 -3.903343 -0.949480 -1.102264 -5.000000 2.904088 0.027843 0.317060 -3.550160 0.157413 -0.756403 0.476673 1.666289 -0.542694 -1.133433 2.838513 -1.035972 5.000000 -4.300266 -0.494960 -1.613956 2.932353
243 68283235.5793649852 0.0000000000 1.0000000000 1.2879169181 16.0000000000 6.1118422091 0.9659075295 4.8348744253 0.0506500409 4.3231508887 0.0529504023 23.3760107083 -1010.5544221865 26.0801621117 6.6673985059 0.021067 3.493671 1.678437 -3.103925 2.744872 -0.467639 0.589615 -0.240083 2.094021 0.440185 -0.966781 2.586273 3.768782 3.970803 3.203891 -2.032858 1.041670 1.560060 -0.850777 -2.263077 0.081766 -3.581471 -5.000000 1.236163 0.182982 -0.367691 -2.652767 -0.477903 -0.621321 1.340930 2.434169 1.058751 0.877313 1.890290 0.643499 4.453450 -3.380776 0.554292 -0.354415 3.000961
263 66581008.5393589213 0.0000000000 1.0000000000 1.2506982851 17.0000000000 6.0971259581 0.9635506918 4.7049553939 0.1586069190 4.2489663105 0.1426669454 22.1366052586 -968.3015108521 25.2092828110 6.3930612514 -2.449387 2.779184 0.854068 -2.161274 2.947745 -0.178384 0.388405 0.027503 0.810924 -0.103337 -1.572710 2.819882 4.184273 1.212838 3.868661 -0.116577 0.716993 3.391590 -0.516480 0.408675 0.576871 -1.503723 -2.958384 3.519271 -1.149466 -2.159563 -4.818305 0.120854 -2.138714 0.479416 2.699473 0.624548 -0.094824 2.318463 1.924984 5.000000 -2.129993 -0.009512 0.532020 2.128148
312 62554857.2861512154 0.0000000000 1.0000000000 1.1194240676 20.0000000000 6.0543883173 0.9567212993 4.0348026573 0.0916618396 3.6980997716 0.1005273730 16.2796324836 -932.3906388015 26.7129309870 6.7542861082 -2.615343 4.089310 1.564077 -3.219979 2.123260 -2.350541 0.412464 -1.612759 0.900809 -1.346605 -0.236134 1.420456 3.371495 1.696576 3.652713 -0.029837 0.173381 2.559996 0.170835 -1.425187 0.466030 -1.068116 -3.283875 3.434576 1.443899 -1.185179 -4.693089 -0.454009 -1.280521 2.442092 1.792622 -0.940146 -1.275898 0.566099 1.199227 4.209978 -4.632446 -2.477413 0.352668 3.649805
331 53481853.8808762655 0.0000000000 1.0000000000 1.0548997594 22.0000000000 6.0259509780 0.9521746170 4.9273982782 0.0581879796 4.2575115482 0.0703042439 24.2792537916 -868.8791376384 25.6812677355 6.5263235162 -2.670264 4.000980 0.163831 -2.805287 0.838346 -3.280930 0.219791 -0.652599 -0.079136 -2.127004 -0.361015 2.082389 3.162875 2.759295 2.907840 -0.407355 -1.069083 3.859116 0.030302 -1.488472 0.820480 -2.855696 -3.488438 1.035213 1.620674 -0.386204 -2.807641 0.467737 -0.599387 1.693263 3.613433 -1.526115 -1.664251 1.418841 1.407299 3.485946 -5.000000 0.358080 1.024804 3.118010
349 42408869.7511420771 0.0000000000 1.0000000000 1.0257258893 23.0000000000 6.0132608666 0.9501365289 4.7738744396 0.0109563269 4.2838856645 0.0335058867 22.7898771648 -845.8930674286 25.5384814986 6.4877941133 -3.123974 5.000000 -0.005323 -2.471115 1.905457 -0.922325 1.962062 -1.115029 2.080431 0.032045 -0.335702 3.397817 3.787230 0.925581 2.054193 -0.556080 0.641648 3.577577 0.491133 -1.527910 0.997997 -0.817423 -4.717407 1.306183 0.363921 -0.988251 -3.247663 1.031005 -2.587029 0.839391 3.110923 0.147571 -1.422922 1.034827 1.157902 3.664550 -4.637802 0.987992 2.053680 1.023485
371 37820833.6116050780 0.0000000000 1.0000000000 0.9899415957 24.0000000000 5.9985069514 0.9477863925 4.3716070252 0.0334905010 3.8880940979 0.0479221983 19.1109479827 -842.0885127995 26.3640888857 6.6696608720 -2.111181 4.838470 2.206671 -2.724766 0.238942 -1.518840 0.652798 0.242107 0.072640 -0.610211 0.639550 1.319274 3.377508 -0.084349 1.962921 -1.126490 -0.576466 2.775932 1.729501 -0.806458 0.523987 -0.638907 -4.124274 2.024424 2.009140 -1.713342 -2.510696 1.589276 -2.010792 1.385803 2.316191 1.492067 -0.904108 0.913630 2.296223 3.742600 -3.643615 -0.067791 1.077770 2.630750
373 26610692.6118501835 0.0000000000 1.0000000000 0.9899415957 24.0000000000 5.9985069514 0.9477863925 4.3716070252 0.0334905010 3.8880940979 0.0479221983 19.1109479827 -842.0885127995 26.3640888857 6.6696608720 -2.382832 4.823190 0.700670 -2.088284 0.420534 -1.366382 1.310416 -0.925005 0.545870 -0.484907 0.486305 2.377582 4.115798 0.014036 2.585231 -0.798338 0.957061 2.817604 0.355694 -1.600341 1.915722 -0.403518 -3.247866 1.157981 1.209803 -0.775192 -2.941854 0.023303 -2.286019 0.945807 3.059317 1.435144 -1.059852 2.572602 1.193861 3.438489 -3.246099 0.300845 1.285132 1.391990
458 23540465.4282114580 0.0000000000 1.0000000000 0.7995757944 30.0000000000 5.9111594955 0.9338689026 4.8190058155 0.0972284056 4.0935668685 0.0814135449 23.2228170497 -690.8228746629 25.9628991953 6.6374023128 -1.653066 3.143311 2.355873 -4.308598 1.562942 -3.277586 1.452186 0.518991 1.822478 -0.123651 0.749547 2.610046 4.280064 1.178052 2.769513 -0.991361 1.264900 1.989129 1.242143 -1.445827 1.356500 0.177336 -3.646044 1.969673 0.217664 -3.002842 -3.415598 -0.973026 -2.425531 0.335576 2.896768 0.944116 -2.809904 -0.050870 0.881272 2.702079 -3.541296 -0.100981 1.210199 0.434270
469 22286675.4559161179 0.0000000000 1.0000000000 0.7771455164 31.0000000000 5.8969017221 0.9316017199 4.7518597124 0.0171982160 4.1632413111 0.0206714974 22.5801707261 -640.8743175056 24.6682302064 6.2412895725 -1.027412 3.723151 1.260994 -4.404015 1.509699 -2.583488 1.324312 0.433715 1.579010 -1.127316 -0.104374 2.145951 4.848451 0.123772 3.474382 -0.193156 0.436512 2.093138 1.282207 -1.288538 2.161436 -0.301436 -2.932289 0.757942 0.845128 -3.481208 -3.030216 -0.857320 -0.992937 -0.647288 2.571710 1.743637 -2.630589 0.402468 1.463901 1.998819 -2.973794 0.357413 2.058821 1.355384
520 21002561.5068730786 0.0000000000 1.0000000000 0.7300502667 34.0000000000 5.8555580733 0.9249949169 5.3219373405 0.2489240777 4.7074046325 0.2044467643 28.3230170564 -621.1449171025 25.7167362310 6.5637728660 0.737012 4.862164 0.713961 -4.828740 2.306295 -2.684263 0.108185 0.323414 2.693049 -0.179948 0.235885 2.791263 5.000000 0.439144 4.364722 -1.046776 1.559785 1.438733 2.322087 -0.637861 0.953088 -1.569657 -2.935691 1.491288 -0.279414 -2.248390 -2.185692 0.095940 -1.034120 1.090151 3.282351 -0.018471 -1.826042 0.529311 1.391752 3.472550 -3.129789 0.134536 2.038674 2.265634
539 17200124.4819918238 0.0000000000 1.0000000000 0.7132463422 35.0000000000 5.8414318326 0.9227307161 5.0303167084 0.1510479379 4.3213642390 0.1359673955 25.3040861872 -634.8984092097 26.9439695765 6.8351497456 0.152345 5.000000 0.773018 -5.000000 0.829903 -2.235154 1.153513 -0.032180 2.602326 -0.156076 0.332682 2.371087 4.102641 0.489313 4.361414 -1.266667 0.860267 1.983516 2.177915 -0.010719 0.938048 -1.833857 -3.362339 1.480034 0.473900 -2.316945 -2.986739 0.266462 -0.340186 0.434565 2.893474 0.422272 -2.257888 0.338710 1.462336 3.126378 -2.844907 -0.502126 2.287149 2.044064
617 12545798.9510010742 0.0000000000 1.0000000000 0.6291942858 41.0000000000 5.7604040764 0.9097610345 4.5704591665 -0.0335331076 3.9611096026 -0.0014533599 20.8890969928 -516.2698904139 25.7412253100 6.4970751858 0.015633 4.377005 1.483723 -4.343291 0.688704 -2.515497 0.871723 -0.453575 1.599875 0.311135 0.830916 2.133217 3.078559 0.835522 3.620201 -0.523402 0.880358 2.768036 1.672304 -0.244377 0.475499 -1.434125 -3.482786 1.275128 1.540301 -1.564837 -3.171313 -0.896018 -1.261958 0.088733 3.160037 1.844057 -2.017987 0.885937 1.443826 2.556008 -3.926972 -0.382837 0.391004 1.781293
655 10572448.6998750698 0.0000000000 1.0000000000 0.5889770700 43.0000000000 5.7318775054 0.9052317674 4.5159291977 -0.1504206937 3.7187690524 -0.0985597061 20.3936165183 -484.2940417805 26.2440413201 6.6893187719 -0.121241 4.409464 0.961297 -4.139315 0.741849 -2.139376 1.249862 0.902696 1.108711 -0.054885 0.215560 1.963712 3.617080 0.326207 3.162850 -0.839940 0.593266 3.125863 1.643029 0.355822 1.238074 -1.002874 -2.617343 1.123191 -0.318641 -1.271020 -2.954584 0.363901 -0.323090 -0.421796 3.739648 1.766419 -1.863518 0.859445 0.966944 3.004506 -3.776410 0.434559 1.029515 1.185443
674 8631669.4636117946 0.0000000000 1.0000000000 0.5630609679 44.0000000000 5.7190732329 0.9032029288 3.8602251411 -0.0637234196 3.2186391516 -0.0400705073 14.9013381400 -456.8258957476 26.3282728304 6.7342468815 -0.083462 4.176686 1.694684 -5.000000 0.803957 -2.313895 0.892636 1.118378 1.639878 0.869001 0.144597 1.893832 3.934786 0.438610 3.184782 -1.801511 0.816870 1.547823 1.967796 -0.734745 0.427310 -1.428576 -3.346536 0.622895 -0.293901 -1.491390 -2.528386 0.073727 -0.822822 -0.803794 3.216191 1.198142 -2.063598 0.678117 1.214919 3.332843 -3.350794 0.107576 0.779409 1.535199
687 7809348.3468011422 0.0000000000 1.0000000000 0.5350014899 45.0000000000 5.7037817897 0.9007571495 3.5304732716 -0.0305618183 2.9967933929 -0.0161280089 12.4642415213 -446.1649271933 27.2686330513 6.9127105357 -0.529184 4.453603 1.689888 -4.918841 0.567656 -2.202160 0.629262 0.676374 1.349202 -0.047332 0.905412 2.681311 3.430208 0.267659 3.418122 -1.544105 0.909112 1.928710 1.049612 -0.647843 0.686084 -1.993223 -2.850830 0.513156 -0.550565 -1.417156 -2.579981 -0.013205 -0.505818 -0.314779 3.185146 1.266345 -1.978698 0.453171 0.488533 3.661563 -3.997307 0.771269 1.431290 1.443398
727 5841984.3864344526 0.0000000000 1.0000000000 0.4854322769 48.0000000000 5.6615230609 0.8940520219 4.5609642279 -0.1449867408 3.6761470792 -0.1032699879 20.8023946877 -373.3663319492 26.9615211071 6.8521409672 -1.303241 4.624450 1.570141 -5.000000 0.764716 -2.119709 0.210822 1.190829 1.038125 0.194616 0.598828 2.370018 3.444754 0.972722 2.899998 -1.642221 1.916598 2.262849 1.532217 0.177171 0.982466 -1.041046 -2.822646 -0.182080 0.220100 -1.944684 -2.986741 -0.462594 -0.748531 -0.667470 3.459284 1.454515 -2.373208 0.888438 1.888488 3.909104 -3.686689 -0.095839 0.525910 1.805539
