evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_squared loglikelihood mhl_norm mhl_mean x0 x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39
282 51.1574851671 0.0000000000 1.0000000000 1.2839898726 18.0000000000 6.0838807180 0.9612452204 4.6954110861 -0.0292718577 4.4392773341 -0.0479856122 22.0468852676 -989.1357649227 25.5391696680 6.4904497583 0.031491 -2.358465 1.034946 0.094414 -0.084910 5.000000 -1.063330 -5.000000 3.489096 -2.810903 1.152630 -0.461784 -0.053587 1.326710 -0.805822 5.000000 -3.106669 -5.000000 -2.238343 -5.000000 -4.779587 1.198531 -1.586689 3.332580 -2.642203 -3.777903 1.472676 3.214295 3.265446 -0.488476 -0.156611 0.912493 -2.060009 -0.723979 -2.678340 -2.104688 -0.182294 -3.931768 0.431858 -4.326904
289 44.8170767022 0.0000000000 1.0000000000 1.2421773075 19.0000000000 6.0705254475 0.9591009236 4.5011192148 -0.1003861851 4.2945908965 -0.1043254506 20.2600741856 -944.4296764809 24.5717477086 6.2807453586 0.244983 -0.404779 -0.276008 2.035110 0.400146 3.173334 -2.545407 -1.774851 5.000000 0.450108 2.025356 0.545133 -2.900477 -0.437706 0.750639 3.139334 -4.028289 -5.000000 -0.889768 -4.553544 -5.000000 0.946433 -2.357200 4.370290 -2.583578 -2.773122 3.275802 2.402524 4.185605 -1.134843 -0.256965 0.469594 -1.153579 -2.487394 -3.169976 -0.719071 -0.025816 -5.000000 -0.764995 -5.000000
297 42.2457231172 0.0000000000 1.0000000000 1.2421773075 19.0000000000 6.0705254475 0.9591009236 4.5011192148 -0.1003861851 4.2945908965 -0.1043254506 20.2600741856 -944.4296764809 24.5717477086 6.2807453586 -1.504700 -1.031516 2.974090 -1.008382 -0.282188 4.508365 -2.258080 -3.056749 4.240288 -0.374223 2.306988 1.030697 -0.029516 1.082221 -0.118279 3.945769 -0.585921 -1.753505 -1.133777 -3.239679 -3.257455 0.030925 -2.484008 4.845878 -2.932002 -3.827856 4.693567 1.554113 4.065679 -0.651007 -1.792296 1.029928 -2.015880 -2.363768 -2.205295 -1.325696 1.430889 -4.374085 -0.130569 -3.519409
314 41.9188525322 0.0000000000 1.0000000000 1.1945918003 20.0000000000 6.0568242782 0.9569232551 4.1802284709 -0.0004709767 3.9849167414 -0.0263750815 17.4743100686 -947.5360354692 25.7390299924 6.5441597124 0.035624 -3.131957 3.291887 0.689928 -0.019373 4.697058 -3.127605 -3.477209 2.644564 -0.565940 2.788727 -1.468368 -2.960288 -0.493260 0.763419 4.363900 -1.935817 -3.244975 -0.584120 -1.693265 -2.899273 1.805119 -2.456644 5.000000 -2.953474 -3.145162 4.329612 1.907564 2.589654 -1.616260 -0.822739 -0.030560 -0.257005 -3.053765 -2.144482 -0.848147 1.183209 -5.000000 -0.271414 -3.808688
317 31.6769722040 0.0000000000 1.0000000000 1.1705578917 21.0000000000 6.0440341978 0.9548657307 5.1899619015 0.0299915404 4.6427387933 -0.0023986230 26.9357045387 -922.8032957057 25.2988897262 6.4111705631 -1.191391 -2.706678 2.075061 1.708098 -1.126980 5.000000 -3.204943 -3.919756 1.996164 -1.048175 1.340736 0.771138 -3.170191 -0.706857 -0.203246 2.008489 -2.299198 -4.515005 0.315015 -3.050339 -2.781283 3.178855 -2.098199 4.331932 -4.189225 -3.837590 4.827385 3.642165 3.570234 -1.689547 -1.537457 1.492403 -0.131294 -2.191179 -1.646313 0.304649 2.332315 -2.658733 -0.549228 -5.000000
332 25.6349115837 0.0000000000 1.0000000000 1.1424782084 22.0000000000 6.0287340181 0.9524369928 4.9767415840 0.0148320132 4.5599062370 -0.0100336747 24.7679567941 -909.2907829269 25.4440388958 6.4431366839 -0.250639 -1.530038 1.390482 0.569048 1.288234 5.000000 -4.172267 -4.089610 2.814165 -0.399711 1.962330 -0.652773 -1.801494 -0.778299 0.318412 3.830086 -3.188451 -5.000000 -2.157211 -3.607090 -3.354609 2.954027 -2.437964 5.000000 -3.225693 -3.664136 4.922442 3.328565 4.542544 0.380544 -2.263733 2.708605 -0.926534 -1.208421 -2.951099 1.053528 1.853147 -3.873480 -0.767949 -4.768423
363 25.4050239764 0.0000000000 1.0000000000 1.0795731249 24.0000000000 6.0010613154 0.9479941963 4.3977785711 0.0365719181 4.2405452931 0.0140105971 19.3404563601 -863.1323121752 25.1177342284 6.3430003279 -0.098180 -2.302880 2.390581 1.378824 -0.584372 2.412526 -2.277346 -3.406475 2.948464 -1.721951 3.803487 0.923223 -1.920947 -1.942737 1.074530 3.916543 -1.338036 -2.900826 -0.761826 -3.479997 -3.515553 1.813449 -2.676484 4.185772 -4.686009 -2.734404 3.055011 2.344628 4.776057 0.214723 -1.481430 1.375480 0.111793 -1.896145 -3.533029 0.026704 1.114656 -3.956229 1.683174 -3.961436
369 25.1962462869 0.0000000000 1.0000000000 1.0795731249 24.0000000000 6.0010613154 0.9479941963 4.3977785711 0.0365719181 4.2405452931 0.0140105971 19.3404563601 -863.1323121752 25.1177342284 6.3430003279 -0.577377 -0.922970 2.803750 1.028522 -0.923828 2.309404 -4.462802 -5.000000 2.898047 -0.806983 1.480275 0.139418 -0.265073 -1.425763 0.905339 3.719237 -4.379069 -3.049686 -0.803135 -2.735021 -4.460918 2.121980 -3.566984 4.524264 -4.429140 -3.399984 3.910531 4.236046 3.445851 -1.195725 -0.493840 -0.110394 -0.372950 -1.719001 -3.681993 -0.237602 1.233536 -2.671919 0.978532 -4.506860
406 18.2646254194 0.0000000000 1.0000000000 0.9657994952 27.0000000000 5.9609629551 0.9415820575 4.6054101752 -0.0690162866 4.1817693485 -0.0633921792 21.2098028817 -794.8282730451 25.2352928705 6.4493474474 -0.931323 -2.055277 0.520911 1.728922 -1.039561 2.656716 -3.724097 -5.000000 3.667255 0.229954 1.318360 -1.025921 -1.877722 -2.533908 -0.088041 3.348211 -2.360771 -2.027300 -2.346170 -4.018393 -4.059893 2.245280 -2.600153 2.474053 -4.330566 -3.500085 4.620598 3.009863 4.235435 -0.150392 -0.237037 1.656308 -0.835004 -1.047207 -2.482447 -0.167115 -0.382394 -2.953942 1.720119 -3.200048
433 16.2655216770 0.0000000000 1.0000000000 0.9292789397 28.0000000000 5.9460200860 0.9392070796 4.2079220800 -0.0330345241 3.7443502587 -0.0326459909 17.7066082317 -774.4209758163 25.5148930628 6.4385812923 -2.185685 -1.865197 1.512353 0.497936 -1.738458 2.338907 -2.303015 -3.873457 3.124217 -1.381868 2.367979 -0.314187 -1.797210 -1.958291 1.633322 2.353436 -3.464289 -4.135166 -1.238971 -4.947756 -3.392082 1.375809 -2.994531 3.210966 -1.944962 -3.029063 5.000000 4.414617 2.725474 0.684135 -1.839469 1.152527 -0.321778 -2.397473 -2.644950 -1.348665 -1.008801 -2.724978 0.863583 -4.210719
450 15.9690656830 0.0000000000 1.0000000000 0.9034510994 29.0000000000 5.9317891203 0.9369354820 4.7662347610 -0.1427563400 4.1355961618 -0.1200758614 22.7169937968 -760.3323305829 25.7398899884 6.5522197984 -2.517668 -1.522767 0.958305 1.594009 -1.866563 1.974769 -3.076000 -5.000000 4.841843 -2.358015 1.915455 -0.380776 -1.806357 -3.632909 -0.446107 1.853854 -3.521390 -3.077985 -2.091249 -4.186619 -3.279822 2.039065 -2.658292 3.561344 -2.722405 -3.935561 4.381019 2.695781 3.282030 -0.073334 0.083685 0.153038 -0.654741 -1.162785 -1.538655 -0.295803 -0.208192 -4.288504 0.153767 -3.988802
458 14.3199877294 0.0000000000 1.0000000000 0.8763623101 30.0000000000 5.9203351275 0.9350978916 4.6446915723 -0.1806816849 4.0310749401 -0.1507525800 21.5731598017 -752.8223446631 26.2131335030 6.6797306900 -2.345110 -2.710992 1.388453 0.297010 -0.039991 4.939327 -3.430183 -3.878847 3.920434 -1.302534 2.025251 -2.451517 -2.412543 -1.672317 -0.025167 2.165339 -3.757402 -3.532978 -3.350119 -3.551420 -3.842004 1.812817 -2.471312 3.598712 -2.405367 -3.200001 4.930139 3.484568 2.046381 0.229907 -0.942518 0.363426 -0.436074 -1.373607 -1.425356 0.913959 0.471032 -2.594156 0.850729 -4.742126
461 13.3422131349 0.0000000000 1.0000000000 0.8763623101 30.0000000000 5.9203351275 0.9350978916 4.6446915723 -0.1806816849 4.0310749401 -0.1507525800 21.5731598017 -752.8223446631 26.2131335030 6.6797306900 -1.437185 -1.928672 1.345368 1.226701 -1.998763 3.776112 -3.276038 -4.069989 5.000000 0.105799 1.175727 0.114736 -1.228427 -3.851356 1.254090 3.012270 -3.208097 -3.509498 -1.438342 -4.262891 -3.587882 2.163603 -1.880289 3.395329 -3.869440 -2.906611 4.794645 3.645058 2.179487 0.810933 -0.161128 0.472145 0.288580 -2.077470 -2.487783 -0.034550 0.262885 -3.939878 -0.178362 -4.377453
523 9.3518127572 0.0000000000 1.0000000000 0.7570522688 34.0000000000 5.8635066745 0.9260289990 4.9810571349 -0.2224915680 4.3362443944 -0.1928587822 24.8109301814 -658.2614580845 26.3222268987 6.6535058108 -2.127746 -1.567997 2.393931 0.863231 -0.700120 3.141646 -3.983399 -3.544953 2.992953 -0.955528 1.946129 -1.668046 -2.173474 -3.239948 0.402956 3.151948 -2.995668 -3.545016 -2.214032 -4.785013 -3.737751 3.290578 -2.484555 2.509903 -3.507926 -3.715036 5.000000 4.039833 2.627745 0.461121 -2.001052 -0.698384 -1.477039 -1.826341 -1.887785 1.049197 0.496049 -3.226944 -0.293512 -4.225319
536 8.9797547424 0.0000000000 1.0000000000 0.7319911027 35.0000000000 5.8499232508 0.9238756206 4.4710836868 -0.2674395537 3.8944321301 -0.2336302041 19.9905893344 -651.7299979427 26.9639212680 6.8368316170 -2.587833 -2.003411 1.994099 0.848477 -1.606810 3.511861 -4.412115 -3.956226 2.475246 -0.297143 1.861975 -0.743023 -1.803129 -2.633018 0.094190 3.367495 -2.967630 -3.507644 -0.968729 -4.845961 -3.541277 2.176043 -2.139293 3.286531 -2.960398 -3.565113 4.923348 3.881485 3.414118 2.076153 -0.635334 0.144937 -0.392199 -1.793517 -2.212609 -0.830670 0.604941 -3.556308 -0.408565 -3.928875
556 8.4174594436 0.0000000000 1.0000000000 0.6725850805 37.0000000000 5.8207942583 0.9192297361 4.1959456505 -0.1251967814 3.7367456042 -0.1306788942 17.6059599023 -565.7891167629 25.7646277410 6.5701359728 -1.161365 -2.422667 1.160787 0.467844 -1.608078 3.720328 -3.607140 -5.000000 3.586795 -1.544982 1.807727 -1.757484 -1.822966 -2.870793 0.292390 2.913471 -4.041380 -3.266347 -2.180848 -4.132730 -3.854618 2.002753 -2.121545 4.120478 -3.159213 -2.534438 5.000000 2.931525 3.656741 0.642730 -1.533866 0.122566 -0.682526 -0.634513 -2.102603 0.273734 0.623780 -3.134191 -0.388716 -4.053740
596 7.6596259573 0.0000000000 1.0000000000 0.6089943826 39.0000000000 5.7910675633 0.9145019407 4.0170272864 -0.0618530988 3.5075293282 -0.0813462524 16.1365082195 -536.0177151119 27.1657894856 6.8489862909 -1.912130 -2.211652 0.836257 1.454980 -1.644458 3.498131 -4.175419 -3.928599 3.984920 -1.193293 2.827768 -1.206393 -1.521690 -3.014783 0.473271 3.461897 -2.145231 -3.795301 -2.100290 -4.166266 -4.159329 1.918655 -3.308949 3.886380 -4.013993 -2.719033 4.508408 1.893440 3.226388 1.533401 -1.284812 0.875934 -0.954822 -1.205401 -1.724420 -0.350749 0.342616 -2.699071 -0.790229 -3.561974
597 7.3094690734 0.0000000000 1.0000000000 0.6089943826 39.0000000000 5.7910675633 0.9145019407 4.0170272864 -0.0618530988 3.5075293282 -0.0813462524 16.1365082195 -536.0177151119 27.1657894856 6.8489862909 -1.733667 -1.523801 1.034165 1.000423 -1.185440 4.179867 -4.472592 -4.712464 4.308604 -1.656921 2.683917 -0.521182 -1.469341 -3.612262 0.535516 3.479650 -2.645799 -3.410699 -0.526110 -4.678408 -4.531691 3.204910 -2.795833 3.639593 -2.616007 -3.441060 5.000000 3.287981 2.754289 1.642273 -1.037837 0.906579 -1.305108 -2.203221 -1.660636 0.302443 0.118362 -3.298113 -0.574087 -4.569393
606 6.4449487269 0.0000000000 1.0000000000 0.5867458330 40.0000000000 5.7781817607 0.9124561255 4.2795944248 0.0500010017 3.6444577108 0.0015071608 18.3149284411 -471.2125297406 25.4960841702 6.4854062389 -1.147548 -2.051351 0.843366 0.412565 -0.713785 3.792953 -4.836348 -4.210399 3.339910 -1.837121 2.916429 -0.877938 -1.195335 -3.171452 0.725094 2.905612 -2.852553 -3.029111 -2.090822 -3.860975 -4.016147 3.078398 -2.871502 3.912691 -3.324569 -2.528459 5.000000 4.102996 2.854804 0.897031 -1.647634 0.087251 -1.174783 -1.796054 -2.411177 0.203537 0.715560 -2.608705 -0.602085 -5.000000
638 6.1259549601 0.0000000000 1.0000000000 0.5396462271 42.0000000000 5.7486534630 0.9077487634 3.7766508947 0.0799888380 3.2075302742 0.0347899695 14.2630919805 -418.3986136984 25.5424854849 6.4786995742 -1.124228 -1.475560 0.992967 0.457257 -1.926130 4.220249 -3.866729 -4.641755 3.875787 -2.209953 3.012293 -1.220734 -2.426072 -2.824291 0.211968 3.300331 -1.661912 -3.026409 -1.973797 -5.000000 -4.039932 3.516561 -2.055965 3.762893 -4.279026 -3.162424 5.000000 3.630062 4.123921 1.531783 -1.498066 0.398445 -1.217604 -1.125397 -2.284819 0.130446 -0.132299 -2.380011 -0.283543 -4.701328
663 5.5638265134 0.0000000000 1.0000000000 0.5075146093 44.0000000000 5.7240875044 0.9038409474 4.5782238949 0.0226047910 3.8325728361 -0.0050399083 20.9601340322 -399.1916032562 26.4728253939 6.7256364283 -1.163289 -1.862870 1.150693 -0.087174 -1.585848 3.367546 -3.226751 -3.880985 4.075282 -2.450571 2.934900 -0.684384 -2.373929 -3.130513 1.064224 3.397554 -2.009393 -2.266670 -0.876966 -4.532632 -4.404270 2.547289 -2.709258 3.556151 -3.202694 -1.711125 5.000000 2.863788 3.822191 0.444447 -1.817962 0.557233 -0.942543 -1.573604 -2.092633 -0.293155 0.434785 -3.029416 0.299855 -4.210136
687 4.9590966543 0.0000000000 1.0000000000 0.4942914784 45.0000000000 5.7107887626 0.9017168986 4.8625271207 0.1635197757 3.9396979327 0.1064037366 23.6441699995 -375.0188341680 26.2432648422 6.6801253044 -1.587409 -2.087027 1.598111 0.770598 -1.087200 3.713123 -2.898101 -3.766559 4.400243 -1.563177 2.510038 -0.892574 -2.510871 -3.070786 1.070700 3.626453 -2.235930 -2.995606 -1.803878 -4.717665 -4.064437 2.982041 -2.664963 4.170794 -3.645987 -1.515319 4.429416 3.293033 3.710312 0.880066 -1.380335 0.291033 -0.591622 -1.804290 -2.339099 0.065010 0.714398 -2.536296 0.249136 -4.748975
742 4.3951494886 0.0000000000 1.0000000000 0.4481613582 49.0000000000 5.6546681985 0.8928156881 4.9340509635 -0.0028402441 4.1043175254 -0.0025722629 24.3448589104 -280.9250674215 25.0170229316 6.3394695172 -2.227654 -2.230707 1.487716 0.420320 -2.195682 4.001311 -3.511502 -4.057047 3.992060 -1.551041 2.276772 -0.531688 -1.586252 -2.990973 -0.137481 3.552680 -2.041340 -2.971638 -1.973712 -4.642881 -4.476932 2.142876 -2.818029 4.155268 -2.544310 -2.011655 3.827511 4.137967 3.940918 0.926289 -1.634755 -0.323807 -0.776004 -2.016155 -2.242411 -0.211507 0.639719 -3.211103 -0.610811 -5.000000
